#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,JAX 44,5,1:19,14,Field Goal
2,1,11:31,JAX 18,5,2:24,18,Touchdown
3,1,7:27,WAS 24,3,1:39,5,Punt
4,1,1:08,WAS 35,3,1:55,9,Punt
5,2,8:18,WAS 40,3,0:54,-1,Punt
6,2,4:36,WAS 20,6,2:11,63,Interception
7,2,0:54,WAS 36,3,0:26,0,Punt
8,3,13:58,WAS 32,3,1:38,5,Punt
9,3,10:19,WAS 38,3,1:29,7,Punt
10,3,4:57,WAS 32,14,7:50,68,Touchdown
11,4,9:03,WAS 9,5,2:56,20,Punt
12,4,5:37,WAS 19,3,1:37,9,Punt
13,4,2:44,WAS 23,7,2:23,16,Punt
14,5,13:25,JAX 14,3,1:12,1,Field Goal
