Player,Pos
David Carr,QB
Ron Dayne,RB
Vonta Leach,FB
Eric Moulds,WR
Andre Johnson,WR
Mark Bruener,TE
Ephraim Salaam,LT
Chester Pitts,LG
Steve McKinney,C
Fred Weary,RG
Eric Winston,RT
Antwan Peek,LDE
Thomas Johnson,LDT
Anthony Maddox,RDT
Mario Williams,RDE
Shantee Orr,SLB
DeMeco Ryans,MLB
Morlon Greenwood,WLB
Dunta Robinson,LCB
Demarcus Faggins,RCB
Glenn Earl,SS
C.C. Brown,FS
