#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:49,CLE 20,12,6:19,57,Field Goal
2,1,4:04,CLE 29,2,0:45,0,Interception
3,1,3:19,CLE 35,3,1:48,4,Punt
4,2,15:00,CLE 30,3,2:09,5,Punt
5,2,9:20,CLE 27,3,2:10,-6,Punt
6,2,4:13,CLE 16,6,2:44,33,Punt
7,2,0:52,CLE 20,5,0:45,21,Fumble
8,3,15:00,CLE 19,3,1:06,1,Punt
9,3,10:13,CAR 30,4,2:06,-1,Field Goal
10,3,6:38,CLE 32,4,2:10,14,Punt
11,3,2:06,CAR 49,9,4:12,45,Field Goal
12,4,11:16,CLE 21,3,1:35,-17,Punt
13,4,4:03,CLE 38,6,2:04,33,Interception
14,4,1:27,CLE 42,9,1:22,43,Field Goal
