Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Dennis Northcutt,CLE,0,0,,0,0,3,13,4.3,0,0
Josh Cribbs,CLE,4,119,29.8,0,0,2,43,21.5,0,0
Darnell Dinkins,CLE,1,14,14.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Chris Gamble,CAR,0,0,,0,0,3,19,6.3,0,0
Richard Marshall,CAR,1,26,26.0,0,0,2,-1,-0.5,0,0
Steve Smith Sr.,CAR,1,-4,-4.0,0,0,0,0,,0,0
DeAngelo Williams,CAR,1,26,26.0,0,0,0,0,,0,0
