Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
2,11:57,1,10,IND 22,10,7,Dominic Rhodes left guard for no gain (tackle by Mario Williams and Anthony Weaver),0.410,-0.130
2,11:27,2,10,IND 22,10,7,Peyton Manning sacked by Mario Williams for -5 yards,-0.130,-1.680
2,10:51,3,15,IND 17,10,7,Peyton Manning pass incomplete deep left intended for Anthony Gonzalez (defended by Jacques Reeves),-1.680,-2.320
2,10:44,4,15,IND 17,10,7,Hunter Smith punts 52 yards,-2.320,-1.000
2,10:30,1,10,HOU 31,10,7,Steve Slaton left end for 1 yard (tackle by Gary Brackett),1.000,0.600
2,9:57,2,9,HOU 32,10,7,Sage Rosenfels pass complete short left to Andre Johnson for 8 yards (tackle by Marlin Jackson),0.600,0.960
2,9:17,3,1,HOU 40,10,7,Sage Rosenfels pass complete short right to Andre Johnson for 39 yards (tackle by Antoine Bethea),0.960,4.170
2,8:29,1,10,IND 21,10,7,Ahman Green left guard for 1 yard (tackle by Eric Foster and Gary Brackett),4.170,3.760
2,7:52,2,9,IND 20,10,7,Sage Rosenfels pass incomplete short middle intended for Kevin Walter (defended by Kelvin Hayden),3.760,3.070
2,7:47,3,9,IND 20,10,7,Ahman Green up the middle for 1 yard (tackle by Raheem Brock),3.070,2.180
2,7:11,4,8,IND 19,10,10,Kris Brown 37 yard field goal good,2.180,3.000
2,,,,HOU 30,10,10,"Kris Brown kicks off 64 yards, returned by Justin Forsett for 23 yards (tackle by Fred Bennett)",0.000,0.870
2,7:03,1,10,IND 29,10,10,Peyton Manning pass complete deep middle to Dallas Clark for 23 yards (tackle by Brandon Harrison),0.870,2.390
2,6:37,1,10,HOU 48,10,10,Joseph Addai left tackle for 2 yards (tackle by Zach Diles and Mario Williams),2.390,2.120
2,6:03,2,8,HOU 46,10,10,Peyton Manning pass complete short middle to Reggie Wayne for 5 yards (tackle by Demarcus Faggins),2.120,2.080
2,5:19,3,3,HOU 41,10,10,Peyton Manning pass complete short right to Marvin Harrison for 12 yards (tackle by Brandon Harrison),2.080,3.640
2,5:19,1,10,HOU 29,10,10,"Penalty on Charlie Johnson: False Start, 5 yards (no play)",3.640,3.310
2,4:23,1,15,HOU 34,10,10,Peyton Manning pass incomplete deep right intended for Marvin Harrison,3.310,2.420
2,4:16,2,15,HOU 34,10,10,Joseph Addai right end for 3 yards (tackle by Fred Bennett and Tim Bulman),2.420,2.150
2,3:29,3,12,HOU 31,10,10,Peyton Manning pass incomplete deep left intended for Reggie Wayne (defended by Jacques Reeves),2.150,1.320
2,3:22,4,12,HOU 31,10,10,Adam Vinatieri 49 yard field goal no good,1.320,-1.530
2,3:18,1,10,HOU 39,10,10,Sage Rosenfels pass incomplete short right intended for Andre Johnson (defended by Kelvin Hayden),1.530,0.990
2,3:13,2,10,HOU 39,10,10,Sage Rosenfels pass complete short left to Joel Dreessen for 11 yards (tackle by Marlin Jackson),0.990,2.260
2,2:35,1,10,,10,10,Steve Slaton right end for 5 yards (tackle by Freddie Keiaho and Melvin Bullitt),2.260,2.390
2,2:00,2,5,IND 45,10,10,Ahman Green left guard for 7 yards (tackle by Raheem Brock),2.390,3.050
2,1:27,1,10,IND 38,10,10,Sage Rosenfels for 7 yards (tackle by Clint Session),3.050,3.450
2,1:19,2,3,IND 31,10,10,Ahman Green right tackle for 1 yard (tackle by Dwight Freeney),3.450,2.870
2,0:51,,,,10,10,Timeout #1 by Houston Texans,0.000,2.870
2,0:51,3,2,IND 30,10,10,Sage Rosenfels pass complete short left to Andre' Davis for 6 yards (tackle by Marlin Jackson),2.870,3.970
2,0:45,,,,10,10,Timeout #2 by Houston Texans,0.000,3.970
2,0:45,1,10,IND 24,10,10,Sage Rosenfels pass complete deep middle to Andre Johnson for 19 yards (tackle by Melvin Bullitt),3.970,6.060
2,0:33,,,,10,10,Timeout #3 by Houston Texans,0.000,6.060
2,0:33,1,5,IND 5,10,16,"Sage Rosenfels pass complete short middle to Andre Johnson for 5 yards, touchdown",6.060,7.000
2,,,,IND 2,10,17,"Kris Brown kicks extra point good. Penalty on Antoine Bethea: Defensive Offside, 5 yards",0.000,0.000
2,,,,HOU 35,10,17,"Kris Brown kicks off 65 yards, touchback",0.000,0.280
2,0:27,1,10,IND 20,10,17,Peyton Manning pass complete deep middle to Dallas Clark for 20 yards (tackle by DeMeco Ryans),0.280,1.600
2,0:21,,,,10,17,Timeout #2 by Indianapolis Colts,0.000,1.600
2,0:21,1,10,IND 40,10,17,Peyton Manning pass incomplete deep middle intended for Dallas Clark is intercepted by Zach Diles at HOU-37,1.600,-1.400
2,0:15,1,10,HOU 37,10,17,Sage Rosenfels pass incomplete short middle intended for Andre' Davis,1.400,0.860
2,0:11,2,10,HOU 37,10,17,Steve Slaton up the middle for 7 yards (tackle by Raheem Brock and Freddie Keiaho),0.860,1.090
Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 30,10,17,"Adam Vinatieri kicks off 70 yards, returned by Andre' Davis for 34 yards (tackle by Jamie Silva)",0.000,1.200
3,14:51,1,10,HOU 34,10,17,Sage Rosenfels pass complete short left to Vonta Leach for 8 yards (tackle by Melvin Bullitt),1.200,1.740
3,14:20,2,2,HOU 42,10,17,Steve Slaton right guard for 9 yards (tackle by Melvin Bullitt and Antoine Bethea),1.740,2.320
3,13:50,1,10,IND 49,10,17,Steve Slaton left end for 6 yards (tackle by LaJuan Ramsey and Keyunta Dawson),2.320,2.590
3,13:09,2,4,IND 43,10,17,Sage Rosenfels pass incomplete short left intended for Owen Daniels,2.590,1.880
3,13:04,3,4,IND 43,10,17,Sage Rosenfels pass incomplete short middle intended for Owen Daniels,1.880,0.400
3,12:57,4,4,IND 43,10,17,"Matt Turk punts 43 yards, touchback",0.400,-0.280
3,12:46,1,10,IND 20,10,17,Peyton Manning pass complete short middle to Dallas Clark for 9 yards (tackle by Brandon Harrison),0.280,0.950
3,12:14,2,1,IND 29,10,17,Joseph Addai left guard for 8 yards (tackle by DeMeco Ryans),0.950,1.400
3,11:57,1,10,IND 37,10,17,Peyton Manning pass incomplete short right intended for Dominic Rhodes,1.400,0.860
3,11:51,2,10,IND 37,10,17,Joseph Addai left guard for 13 yards (tackle by DeMeco Ryans and Demarcus Faggins),0.860,2.260
3,11:08,1,10,,10,17,Peyton Manning pass incomplete deep right intended for Marvin Harrison (defended by Fred Bennett),2.260,1.710
3,11:02,2,10,,10,17,Peyton Manning pass complete short right to Reggie Wayne for 2 yards (tackle by Fred Bennett),1.710,1.290
3,11:02,3,8,HOU 48,10,17,"Penalty on Peyton Manning: Delay of Game, 5 yards (no play)",1.290,0.630
3,9:49,3,13,IND 47,10,17,Peyton Manning pass complete short middle to Joseph Addai for 3 yards (tackle by Earl Cochran),0.630,-0.060
3,9:18,4,10,,10,17,"Hunter Smith punts 41 yards, fair catch by Jacoby Jones",-0.060,0.380
3,9:08,1,10,HOU 9,10,17,Sage Rosenfels pass incomplete deep middle intended for Joel Dreessen,-0.380,-0.780
3,9:03,2,10,HOU 9,10,17,Sage Rosenfels pass complete short right to Owen Daniels for 9 yards (tackle by Kelvin Hayden),-0.780,-0.370
3,8:20,3,1,HOU 18,10,17,Steve Slaton right tackle for 4 yards (tackle by LaJuan Ramsey),-0.370,0.410
3,7:41,1,10,HOU 22,10,17,Ahman Green left guard for 9 yards (tackle by Clint Session),0.410,1.080
3,6:58,2,1,HOU 31,10,17,Ahman Green up the middle for 9 yards (tackle by Kelvin Hayden and Freddie Keiaho),1.080,1.600
3,6:18,1,10,HOU 40,10,17,"Sage Rosenfels sacked by Dwight Freeney for -6 yards. Sage Rosenfels fumbles (forced by Dwight Freeney), recovered by Duane Brown at HOU-30",1.600,-0.300
3,5:37,2,20,HOU 30,10,17,Sage Rosenfels pass complete short middle to Steve Slaton for 3 yards (tackle by Freddie Keiaho),-0.300,-0.560
3,4:53,3,17,HOU 33,10,17,"Steve Slaton left guard for 8 yards (tackle by Antoine Bethea and Keyunta Dawson). Penalty on Raheem Brock: Defensive Holding, 5 yards",-0.560,1.990
3,4:24,1,10,HOU 46,10,17,"Penalty on Eric Foster: Encroachment, 5 yards (no play)",1.990,2.720
3,4:02,1,5,IND 49,10,17,Steve Slaton left guard for -1 yards (tackle by Dwight Freeney),2.720,1.990
3,3:19,2,6,,10,17,Sage Rosenfels pass incomplete short middle intended for Owen Daniels (defended by Eric Foster),1.990,1.290
3,3:14,3,6,,10,17,Sage Rosenfels pass complete deep left to Andre Johnson for 19 yards (tackle by Melvin Bullitt),1.290,3.510
3,2:35,1,10,IND 31,10,17,Ahman Green up the middle for 1 yard (tackle by LaJuan Ramsey and Freddie Keiaho),3.510,3.100
3,1:53,2,9,IND 30,10,17,Sage Rosenfels pass complete short right to Owen Daniels for 2 yards (tackle by Clint Session),3.100,2.680
3,1:05,3,7,IND 28,10,17,Sage Rosenfels pass complete short middle to David Anderson for 4 yards (tackle by Marlin Jackson),2.680,1.970
3,0:25,4,3,IND 24,10,20,Kris Brown 43 yard field goal good,1.970,3.000
3,,,,HOU 30,10,20,"Kris Brown kicks off 72 yards, returned by Justin Forsett for 28 yards (tackle by Kevin Bentley)",0.000,0.670
3,0:14,1,10,IND 26,10,20,Joseph Addai left end for 2 yards (tackle by Jeff Zgonina and Demarcus Faggins),0.670,0.400
Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,IND 28,10,20,Peyton Manning pass complete short middle to Reggie Wayne for 16 yards (tackle by Nick Ferguson),0.400,1.860
4,14:26,1,10,IND 44,10,20,Joseph Addai right end for 3 yards (tackle by Tim Bulman),1.860,1.720
4,13:41,2,7,IND 47,10,20,Joseph Addai up the middle for 3 yards (tackle by Amobi Okoye and Zach Diles),1.720,1.420
4,13:02,3,4,,10,20,Peyton Manning sacked by Mario Williams for -7 yards,1.420,-0.520
4,12:26,4,11,IND 43,10,20,"Hunter Smith punts 57 yards, touchback",-0.520,-0.280
4,12:17,1,10,HOU 20,10,20,Sage Rosenfels pass incomplete short left intended for Andre' Davis,0.280,-0.270
4,12:12,2,10,HOU 20,10,20,Steve Slaton left end for 41 yards (tackle by Clint Session),-0.270,2.980
4,11:23,1,10,IND 39,10,20,Sage Rosenfels pass complete short right to Kevin Walter for 27 yards (tackle by Marlin Jackson),2.980,4.780
4,10:32,,,,10,20,Timeout #1 by Houston Texans,0.000,4.780
4,10:32,1,10,IND 12,10,20,Steve Slaton right guard for 6 yards (tackle by Melvin Bullitt),4.780,5.210
4,9:50,2,4,IND 6,10,20,Steve Slaton left guard for 3 yards (tackle by Antoine Bethea),5.210,5.060
4,9:07,3,1,IND 3,10,20,Sage Rosenfels up the middle for 2 yards (tackle by Dwight Freeney),5.060,6.970
4,8:22,1,1,IND 1,10,26,"Steve Slaton left end for 1 yard, touchdown",6.970,7.000
4,,,,IND 2,10,27,Kris Brown kicks extra point good,0.000,0.000
4,,,,HOU 30,10,27,"Kris Brown kicks off 74 yards, returned by Justin Forsett for 23 yards (tackle by Demarcus Faggins)",0.000,0.150
4,8:11,1,10,IND 19,10,27,Joseph Addai up the middle for 6 yards (tackle by DeMeco Ryans and Tim Bulman),0.150,0.480
4,7:50,2,4,IND 25,10,27,Peyton Manning pass complete short right to Tom Santi for 9 yards (tackle by Brandon Harrison),0.480,1.200
4,7:28,1,10,IND 34,10,27,Peyton Manning pass complete short middle to Tom Santi for 6 yards (tackle by Zach Diles),1.200,1.470
4,7:09,2,4,IND 40,10,27,Peyton Manning pass complete short middle to Reggie Wayne for 11 yards (tackle by Morlon Greenwood),1.470,2.320
4,7:09,1,10,HOU 49,10,27,Peyton Manning pass incomplete short middle intended for Dallas Clark (defended by Eugene Wilson),2.320,1.780
4,6:39,2,10,HOU 49,10,27,"Peyton Manning pass complete short right to Joseph Addai for 6 yards (tackle by Demarcus Faggins). Penalty on Tim Bulman: Defensive Offside, 5 yards (no play)",1.780,2.460
4,6:16,2,5,HOU 44,10,27,Peyton Manning pass complete short middle to Reggie Wayne for 22 yards (tackle by Brandon Harrison),2.460,4.110
4,5:48,1,10,HOU 22,10,27,Peyton Manning for 11 yards (tackle by Morlon Greenwood),4.110,4.840
4,5:27,1,10,HOU 11,10,27,Peyton Manning pass complete short middle to Dominic Rhodes for -4 yards (tackle by Morlon Greenwood),4.840,3.560
4,4:52,2,14,HOU 15,10,27,Peyton Manning pass incomplete short right intended for Dominic Rhodes,3.560,2.970
4,4:45,3,14,HOU 15,10,27,Peyton Manning pass complete short middle to Marvin Harrison for 8 yards (tackle by Nick Ferguson),2.970,2.980
4,4:10,4,6,HOU 7,16,27,"Peyton Manning pass complete short middle to Tom Santi for 7 yards, touchdown",2.980,7.000
4,,,,HOU 2,17,27,Adam Vinatieri kicks extra point good,0.000,0.000
4,,,,IND 30,17,27,"Adam Vinatieri kicks onside 11 yards, recovered by David Anderson",0.000,2.850
4,4:03,1,10,IND 41,17,27,Ahman Green right tackle for 1 yard (tackle by Josh Thomas),2.850,2.440
4,3:59,,,,17,27,Timeout #1 by Indianapolis Colts,0.000,2.440
4,3:59,2,9,IND 40,17,27,Ahman Green right tackle for 1 yard (tackle by Josh Thomas and Keyunta Dawson),2.440,1.880
4,3:54,,,,17,27,Timeout #2 by Indianapolis Colts,0.000,1.880
4,3:54,3,8,IND 39,23,27,"Sage Rosenfels left end for 7 yards (tackle by Raheem Brock and Marlin Jackson). Sage Rosenfels fumbles (forced by Raheem Brock), recovered by Gary Brackett at IND-32 and returned for 68 yards, touchdown. Penalty on Chester Pitts: Offensive Holding (Declined)",1.880,-7.000
4,,,,HOU 2,24,27,Adam Vinatieri kicks extra point good,0.000,0.000
4,,,,IND 30,24,27,"Adam Vinatieri kicks off 70 yards, touchback",0.000,0.280
4,3:36,1,10,HOU 20,24,27,Steve Slaton left guard for 1 yard (tackle by Marlin Jackson and Melvin Bullitt),0.280,-0.130
4,2:54,2,9,HOU 21,24,27,Sage Rosenfels pass incomplete short left intended for Steve Slaton,-0.130,-0.820
4,2:50,3,9,HOU 21,24,27,"Sage Rosenfels sacked by Robert Mathis for -2 yards. Sage Rosenfels fumbles (forced by Robert Mathis), recovered by Robert Mathis at HOU-20 (tackle by Chris Myers)",-0.820,-4.240
4,2:36,1,10,HOU 20,24,27,Joseph Addai right guard for 15 yards (tackle by DeMeco Ryans),4.240,6.060
4,2:00,1,5,HOU 5,30,27,"Peyton Manning pass complete short left to Reggie Wayne for 5 yards, touchdown",6.060,7.000
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
4,,,,HOU 2,31,27,Adam Vinatieri kicks extra point good,0.000,0.000
4,,,,IND 30,31,27,"Adam Vinatieri kicks off 67 yards, returned by Andre' Davis for 24 yards (tackle by Darrell Reid)",0.000,0.740
4,1:47,1,10,HOU 27,31,27,Sage Rosenfels pass complete short left to Andre Johnson for 14 yards (tackle by Dante Hughes),0.740,1.660
4,1:26,1,10,HOU 41,31,27,Sage Rosenfels pass complete short middle to Owen Daniels for 7 yards (tackle by Marlin Jackson),1.660,2.070
4,1:10,2,3,HOU 48,31,27,Sage Rosenfels pass incomplete short left intended for Kevin Walter,2.070,1.360
4,1:05,3,3,HOU 48,31,27,Sage Rosenfels pass complete short middle to Kevin Walter for 9 yards (tackle by Marlin Jackson),1.360,2.720
4,0:51,1,10,IND 43,31,27,Sage Rosenfels spiked the ball,2.720,2.180
4,0:50,2,10,IND 43,31,27,Sage Rosenfels pass incomplete deep left intended for Andre Johnson is intercepted by Melvin Bullitt at IND-22 and returned for 3 yards (tackle by Kevin Walter),2.180,-0.610
4,0:42,1,10,IND 25,31,27,Peyton Manning kneels for -1 yards,0.610,-0.070
4,0:38,,,,31,27,Timeout #2 by Houston Texans,0.000,-0.070
4,0:38,2,11,IND 24,31,27,Peyton Manning kneels for -1 yards,-0.070,-0.890
4,0:34,,,,31,27,Timeout #3 by Houston Texans,0.000,-0.890
4,0:25,3,12,IND 23,31,27,Peyton Manning kneels for -1 yards,-0.890,-1.900
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
