Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Willie Snead,BAL,4,4,37,0,2,19,4.8,18,4.5,4.8,0,,0,0.0,0,105.2
Nick Boyle,BAL,4,4,46,0,2,17,4.3,29,7.3,4.3,0,,0,0.0,0,114.6
Mark Andrews,BAL,5,3,22,0,1,15,5.0,7,2.3,3.6,0,,0,0.0,0,70.4
Marquise Brown,BAL,5,3,38,0,3,28,9.3,10,3.3,9.0,0,,1,20.0,0,83.7
Gus Edwards,BAL,2,2,11,0,0,-8,-4.0,19,9.5,-4.0,0,,0,0.0,0,89.6
J.K. Dobbins,BAL,2,2,5,0,0,-9,-4.5,14,7.0,-4.5,0,,0,0.0,0,79.2
Miles Boykin,BAL,1,1,11,0,1,4,4.0,7,7.0,4.0,0,,0,0.0,0,112.5
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Zach Pascal,IND,6,5,55,0,2,15,3.0,40,8.0,4.8,0,,0,0.0,0,104.9
DeMichael Harris,IND,4,4,27,0,,,,,,0.0,,,,0.0,,94.8
Michael Pittman Jr.,IND,7,4,56,0,4,36,9.0,20,5.0,15.4,0,,0,0.0,0,83.0
Mo Alie-Cox,IND,3,3,43,0,2,33,11.0,10,3.3,11.0,0,,0,0.0,0,118.7
Nyheim Hines,IND,3,2,20,0,1,-6,-3.0,26,13.0,-2.7,2,1.0,0,0.0,0,85.4
Marcus Johnson,IND,7,2,14,0,1,4,2.0,10,5.0,15.0,0,,1,14.3,1,0.0
Jonathan Taylor,IND,2,2,7,0,0,-11,-5.5,18,9.0,-5.5,0,,0,0.0,0,81.2
Jordan Wilkins,IND,2,2,-1,0,0,-12,-6.0,11,5.5,-6.0,1,2.0,0,0.0,0,79.2
Trey Burton,IND,4,1,6,0,,4,4.0,2,2.0,6.8,0,,0,0.0,0,39.6
Jack Doyle,IND,2,0,0,0,,0,,0,,4.0,0,,0,0.0,0,39.6
