#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,DET 25,10,5:30,75,Touchdown
2,1,4:26,DET 25,5,2:55,75,Touchdown
3,2,13:24,DET 25,11,6:12,75,Touchdown
4,2,4:02,DET 25,7,3:03,30,Punt
5,3,13:17,DET 20,9,4:36,44,Field Goal
6,3,2:33,DET 25,4,2:40,13,Punt
7,4,8:10,DET 25,3,0:52,6,Punt
8,4,4:07,DET 17,7,4:07,23,End of Game
