Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Kalif Raymond,,,1,0,0.0%,,,0.0,,39.6,25.0,,,0,0,0,,0,,0,
Michael Hoecht,LAR,0,5,5,100.0%,54,10.8,10.8,1,151.2,2.8,14,40,0,1,1,0.5,3,6,3,33.3%
Ahkello Witherspoon,LAR,0,6,5,83.3%,82,16.4,13.7,0,118.7,9.8,45,37,0,0,0,0.0,0,2,2,50.0%
Cobie Durant,LAR,0,5,4,80.0%,43,10.8,8.6,0,102.5,4.4,18,25,0,0,0,0.0,0,4,1,20.0%
Quentin Lake,LAR,0,5,4,80.0%,67,16.8,13.4,0,118.7,6.8,31,36,0,0,0,0.0,0,9,1,10.0%
Ernest Jones,LAR,0,2,2,100.0%,22,11.0,11.0,0,112.5,0.0,0,22,2,0,0,2.0,2,9,2,18.2%
Russ Yeast,LAR,0,1,1,100.0%,4,4.0,4.0,0,83.3,0.0,0,4,0,0,0,0.0,0,5,2,28.6%
John Johnson,LAR,0,1,1,100.0%,5,5.0,5.0,0,87.5,5.0,5,0,1,0,0,0.0,0,6,0,0.0%
Kobie Turner,LAR,0,0,0,,,,,,,,,,0,0,1,0.5,2,1,0,0.0%
Byron Young,LAR,0,0,0,,,,,,,,,,3,0,0,0.0,0,3,0,0.0%
Jonah Williams,LAR,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,2,40.0%
Christian Rozeboom,LAR,0,1,0,0.0%,,,0.0,,39.6,4.0,,,0,0,0,0.0,0,4,0,0.0%
Derion Kendrick,LAR,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Kindle Vildor,DET,0,6,5,83.3%,108,21.6,18.0,1,158.3,16.3,64,44,0,0,0,0.0,0,4,3,42.9%
Alex Anzalone,DET,0,5,4,80.0%,39,9.8,7.8,0,99.2,2.2,11,28,4,0,0,0.0,0,8,3,27.3%
Kerby Joseph,DET,0,4,3,75.0%,48,16.0,12.0,0,114.6,5.8,13,35,0,0,0,0.0,0,2,1,33.3%
C.J. Gardner-Johnson,DET,0,4,3,75.0%,38,12.7,9.5,0,104.2,6.0,13,25,1,0,0,0.0,0,7,1,12.5%
Brian Branch,DET,0,5,3,60.0%,13,4.3,2.6,0,64.6,12.2,11,2,3,0,0,0.0,0,7,1,12.5%
Aidan Hutchinson,DET,0,2,2,100.0%,23,11.5,11.5,0,114.6,-0.5,-1,24,0,0,3,2.0,5,6,0,0.0%
Cameron Sutton,DET,0,3,2,66.7%,60,30.0,20.0,1,149.3,19.0,39,21,1,0,0,0.0,0,2,1,33.3%
Ifeatu Melifonwu,DET,0,3,1,33.3%,9,9.0,3.0,0,42.4,2.7,-2,11,1,0,0,0.0,0,3,0,0.0%
Jack Campbell,DET,0,1,1,100.0%,15,15.0,15.0,0,118.7,0.0,0,15,1,0,0,0.0,0,5,0,0.0%
Derrick Barnes,DET,0,1,1,100.0%,14,14.0,14.0,0,118.7,12.0,12,2,3,0,0,0.0,0,2,0,0.0%
Alim McNeill,DET,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
John Cominsky,DET,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,1,25.0%
Romeo Okwara,DET,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,2,100.0%
