Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Puka Nacua,LAR,10,9,181,1,6,78,8.7,103,11.4,9.6,7,1.3,0,0.0,0,152.1
Cooper Kupp,LAR,9,5,27,0,2,22,4.4,5,1.0,7.6,0,,0,0.0,0,60.9
Ronnie Rivers,LAR,3,3,35,0,2,-12,-4.0,47,15.7,-4.0,0,,0,0.0,0,115.3
Demarcus Robinson,LAR,6,3,44,0,3,42,14.0,2,0.7,21.0,0,,0,0.0,0,74.3
Davis Allen,LAR,2,2,28,0,1,9,4.5,19,9.5,4.5,3,0.7,0,0.0,0,118.7
Tutu Atwell,LAR,1,1,38,1,1,16,16.0,22,22.0,16.0,1,1.0,0,0.0,0,158.3
Ben Skowronek,LAR,1,1,5,0,,4,4.0,1,1.0,4.0,0,,0,0.0,0,87.5
Kyren Williams,LAR,1,1,9,0,0,1,1.0,8,8.0,1.0,1,1.0,0,0.0,0,104.2
Tyler Higbee,LAR,1,0,0,0,,0,,0,,10.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Amon-Ra St. Brown,DET,9,7,110,0,7,56,8.0,54,7.7,7.0,1,7.0,0,0.0,0,117.6
Josh Reynolds,DET,7,5,80,0,4,50,10.0,30,6.0,9.7,1,5.0,1,14.3,0,109.2
Jahmyr Gibbs,DET,4,4,43,0,2,-15,-3.8,58,14.5,-3.8,3,1.3,0,0.0,0,111.5
Sam LaPorta,DET,3,3,14,1,1,4,1.3,10,3.3,1.3,1,3.0,0,0.0,0,125.7
Jameson Williams,DET,2,2,19,0,1,18,9.0,1,0.5,9.0,0,,0,0.0,0,106.2
David Montgomery,DET,1,1,11,0,1,0,0.0,11,11.0,0.0,1,1.0,0,0.0,0,112.5
