Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Alaric Jackson,T,58,100%,0,0%,5,20%
Steve Avila,G,58,100%,0,0%,5,20%
Rob Havenstein,T,58,100%,0,0%,5,20%
Kevin Dotson,G,58,100%,0,0%,5,20%
Cooper Kupp,WR,58,100%,0,0%,0,0%
Coleman Shelton,C,58,100%,0,0%,0,0%
Matthew Stafford,QB,58,100%,0,0%,0,0%
Demarcus Robinson,WR,50,86%,0,0%,0,0%
Puka Nacua,WR,49,84%,0,0%,0,0%
Kyren Williams,RB,38,66%,0,0%,0,0%
Tyler Higbee,TE,38,66%,0,0%,0,0%
Davis Allen,TE,19,33%,0,0%,5,20%
Ronnie Rivers,RB,18,31%,0,0%,7,28%
Ben Skowronek,WR,9,16%,0,0%,17,68%
Tutu Atwell,WR,8,14%,0,0%,0,0%
Royce Freeman,RB,2,3%,0,0%,13,52%
Brycen Hopkins,TE,1,2%,0,0%,0,0%
Michael Hoecht,LB,0,0%,56,100%,14,56%
John Johnson,SS,0,0%,56,100%,13,52%
Ernest Jones,LB,0,0%,56,100%,0,0%
Quentin Lake,FS,0,0%,55,98%,10,40%
Ahkello Witherspoon,CB,0,0%,55,98%,0,0%
Byron Young,LB,0,0%,54,97%,3,12%
Aaron Donald,DT,0,0%,51,91%,0,0%
Cobie Durant,CB,0,0%,41,73%,4,16%
Jonah Williams,DE,0,0%,39,70%,12,48%
Russ Yeast,SS,0,0%,36,64%,3,12%
Kobie Turner,NT,0,0%,34,61%,7,28%
Christian Rozeboom,LB,0,0%,27,48%,20,80%
Bobby Brown,NT,0,0%,22,39%,4,16%
Derion Kendrick,CB,0,0%,14,25%,0,0%
Larrell Murchison,DT,0,0%,9,16%,3,12%
Jason Taylor,FS,0,0%,3,5%,10,40%
Nick Hampton,LB,0,0%,3,5%,6,24%
Desjuan Johnson,DT,0,0%,3,5%,0,0%
Keir Thomas,LB,0,0%,1,2%,0,0%
Jake Hummel,LB,0,0%,0,0%,17,68%
Duke Shelley,CB,0,0%,0,0%,16,64%
Tre'Vius Tomlinson,CB,0,0%,0,0%,15,60%
Ethan Evans,P,0,0%,0,0%,13,52%
Olakunle Fatukasi,LB,0,0%,0,0%,13,52%
Austin Trammell,WR,0,0%,0,0%,8,32%
Carson Tinker,LS,0,0%,0,0%,7,28%
Joseph Noteboom,T,0,0%,0,0%,5,20%
Brett Maher,K,0,0%,0,0%,5,20%
Tremayne Anchrum,G,0,0%,0,0%,5,20%
