Quarter,Time,Down,ToGo,Location,TAM,PHI,Detail,EPB,EPA
2,13:03,2,18,TAM 12,14,7,Doug Martin middle for 3 yards (tackle by Mychal Kendricks),-1.360,-1.860
2,12:24,3,15,TAM 15,14,7,"Bobby Rainey middle for 5 yards (tackle by Mychal Kendricks). Bobby Rainey fumbles (forced by Mychal Kendricks), recovered by Joe Hawley at TAM-20",-1.860,-2.030
2,11:49,4,10,TAM 20,14,7,"Jake Schum punts 51 yards, returned by Darren Sproles for 7 yards (tackle by Danny Lansanah)",-2.030,-1.330
2,11:39,1,10,PHI 36,14,7,Mark Sanchez pass complete short right to Nelson Agholor for -1 yards (tackle by Sterling Moore),1.330,0.660
2,11:17,2,11,PHI 35,14,7,DeMarco Murray middle for no gain (tackle by Kwon Alexander),0.660,-0.030
2,10:53,3,11,PHI 35,14,7,Mark Sanchez pass complete short right to Zach Ertz for 7 yards (tackle by Sterling Moore),-0.030,-0.590
2,10:19,4,4,PHI 42,14,7,"Donnie Jones punts 47 yards, returned by Bobby Rainey for 4 yards (tackle by Chris Maragos)",-0.590,0.220
2,10:09,1,10,TAM 15,14,7,Doug Martin right guard for 84 yards (tackle by Connor Barwin),-0.220,6.970
2,9:24,1,1,PHI 1,14,7,"Penalty on Jameis Winston: Delay of Game, 5 yards (no play)",6.970,5.830
2,8:53,1,6,PHI 6,14,7,Doug Martin right tackle for 2 yards (tackle by Connor Barwin),5.830,5.340
2,8:14,2,4,PHI 4,14,7,Jameis Winston pass incomplete short left intended for Vincent Jackson (defended by Malcolm Jenkins),5.340,4.490
2,8:10,3,4,PHI 4,20,7,"Jameis Winston pass complete short left to Russell Shepard for 4 yards, touchdown",4.490,7.000
2,8:10,,,PHI 4,21,7,Connor Barth kicks extra point good,0.000,0.000
2,8:10,,,TAM 35,21,7,"Connor Barth kicks off 65 yards, returned by Josh Huff for 39 yards (tackle by Keith Tandy)",0.000,-1.530
2,8:00,1,10,PHI 39,21,7,Mark Sanchez pass complete short right to DeMarco Murray for 4 yards (tackle by Chris Conte),1.530,1.530
2,7:42,2,6,PHI 43,21,7,DeMarco Murray middle for 5 yards (tackle by Bradley McDougald),1.530,1.490
2,7:22,3,1,PHI 48,21,7,DeMarco Murray middle for 10 yards (tackle by Chris Conte),1.490,2.790
2,6:57,1,10,TAM 42,21,7,Kenjon Barner right end for 4 yards (tackle by Kwon Alexander),2.790,2.780
2,6:36,2,6,TAM 38,21,7,Darren Sproles middle for 3 yards (tackle by Lavonte David),2.780,2.480
2,6:12,3,3,TAM 35,21,13,"Mark Sanchez pass complete short right to Darren Sproles for 35 yards, touchdown",2.480,7.000
2,6:12,,,TAM 35,21,14,Caleb Sturgis kicks extra point good,0.000,0.000
2,6:12,,,PHI 35,21,14,"Caleb Sturgis kicks off 65 yards, touchback",0.000,-0.280
2,6:04,1,10,TAM 20,21,14,Jameis Winston pass complete short right to Vincent Jackson for 13 yards,0.280,1.140
2,5:40,1,10,TAM 33,21,14,Charles Sims middle for 6 yards (tackle by Bennie Logan),1.140,1.400
2,5:13,2,4,TAM 39,21,14,"Charles Sims left end for 4 yards (tackle by Taylor Hart). Penalty on Evan Dietrich-Smith: Offensive Holding, 10 yards",1.400,0.590
2,4:45,2,10,TAM 33,21,14,Jameis Winston pass complete short right to Vincent Jackson for 6 yards (tackle by E.J. Biggers),0.590,0.700
2,4:12,3,4,TAM 39,21,14,Jameis Winston pass complete short right to Charles Sims for 8 yards (tackle by Walter Thurmond),0.700,2.060
2,3:43,1,10,TAM 47,21,14,Charles Sims middle for 4 yards (tackle by Fletcher Cox and Taylor Hart),2.060,2.060
2,3:07,2,6,PHI 49,21,14,Jameis Winston pass complete short left to Adam Humphries for 1 yard (tackle by Fletcher Cox and Nolan Carroll),2.060,1.490
2,2:23,3,5,PHI 48,21,14,Jameis Winston pass complete short right to Charles Sims for 4 yards (tackle by Connor Barwin),1.490,0.330
,,,,,,,"TAM challenged the runner was down by contact ruling, and the play was upheld.",,
2,2:00,4,1,PHI 44,21,14,Doug Martin middle for 3 yards (tackle by Nolan Carroll),0.330,2.850
2,1:28,1,10,PHI 41,21,14,Jameis Winston pass complete deep right to Adam Humphries for 27 yards (tackle by E.J. Biggers),2.850,4.650
2,1:19,1,10,PHI 14,21,14,Jameis Winston pass incomplete short right intended for Mike Evans (defended by Connor Barwin),4.650,4.000
2,1:14,2,10,PHI 14,21,14,Jameis Winston pass incomplete short right intended for Charles Sims (defended by Connor Barwin),4.000,3.110
2,1:11,3,10,PHI 14,27,14,"Jameis Winston pass complete short right to Charles Sims for 14 yards, touchdown",3.110,7.000
2,1:11,,,PHI 14,28,14,Connor Barth kicks extra point good,0.000,0.000
2,1:11,,,TAM 35,28,14,"Connor Barth kicks off 65 yards, returned by Josh Huff for 26 yards (tackle by Danny Lansanah)",0.000,-0.670
2,0:59,1,10,PHI 26,28,14,Mark Sanchez pass complete short middle to Brent Celek for 8 yards (tackle by Kwon Alexander),0.670,1.210
2,0:43,2,2,PHI 34,28,14,Mark Sanchez pass complete short middle to Brent Celek for 18 yards (tackle by Kwon Alexander),1.210,1.210
2,0:36,2,2,PHI 34,28,14,Timeout #1 by Philadelphia Eagles,1.210,2.390
2,0:36,1,10,TAM 48,28,14,"Penalty on Jason Peters: False Start, 5 yards (no play)",2.390,2.060
2,0:36,1,15,PHI 47,28,14,"Mark Sanchez pass complete short middle to Jordan Matthews for 5 yards (tackle by Kwon Alexander). Penalty on Howard Jones: Roughing the Passer, 15 yards",2.060,3.380
2,0:31,1,10,TAM 33,28,14,Mark Sanchez pass incomplete short middle intended for Brent Celek (defended by Henry Melton),3.380,2.840
2,0:27,2,10,TAM 33,28,14,Mark Sanchez pass incomplete short right intended for Darren Sproles,2.840,2.150
2,0:23,3,10,TAM 33,28,14,Mark Sanchez pass incomplete short middle intended for Brent Celek is intercepted by Lavonte David at TAM-26 and returned for 4 yards,2.150,-0.940
2,0:16,1,10,TAM 30,28,14,Jameis Winston kneels for -1 yards,0.940,0.260
Quarter,Time,Down,ToGo,Location,TAM,PHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 35,28,14,"Caleb Sturgis kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,TAM 20,28,14,Jameis Winston for 3 yards (tackle by Cedric Thornton),0.280,0.140
3,14:32,2,7,TAM 23,28,14,"Doug Martin left end for 9 yards (tackle by Nolan Carroll). Penalty on Gosder Cherilus: Clipping, 12 yards (no play)",0.140,-1.440
3,14:00,2,19,TAM 11,28,14,"Jameis Winston pass complete short middle to Cameron Brate for 8 yards (tackle by Nolan Carroll and Kiko Alonso). Penalty on Connor Barwin: Defensive Offside, 5 yards (no play)",-1.440,-0.940
3,13:40,2,14,TAM 16,28,14,"Charles Sims right end for 9 yards (tackle by Byron Maxwell). Penalty on Evan Dietrich-Smith: Offensive Holding (Offsetting), Penalty on Taylor Hart: Unnecessary Roughness (Offsetting) (no play)",-0.940,-0.940
3,13:20,2,14,TAM 16,28,14,Jameis Winston pass complete short right to Mike Evans for 15 yards (tackle by Byron Maxwell),-0.940,1.000
3,12:58,1,10,TAM 31,28,14,Charles Sims left tackle for 4 yards (tackle by Walter Thurmond),1.000,1.000
3,12:27,2,6,TAM 35,28,14,Charles Sims left guard for -2 yards (tackle by Mychal Kendricks),1.000,0.040
3,11:46,3,8,TAM 33,28,14,Jameis Winston pass complete short right to Adam Humphries for 10 yards (tackle by E.J. Biggers),0.040,1.800
3,11:12,1,10,TAM 43,28,14,Doug Martin middle for 6 yards (tackle by Taylor Hart),1.800,2.060
3,10:44,2,4,TAM 49,28,14,Doug Martin middle for no gain (tackle by Kiko Alonso),2.060,1.350
3,10:06,3,4,TAM 49,28,14,"Penalty on PHI: Defensive 12 On-field, 5 yards (no play)",1.350,2.520
3,9:58,1,10,PHI 46,28,14,Doug Martin middle for -1 yards (tackle by Fletcher Cox and Mychal Kendricks),2.520,1.840
3,9:22,2,11,PHI 47,28,14,"Penalty on Logan Mankins: False Start, 5 yards (no play)",1.840,1.170
3,9:03,2,16,TAM 48,28,14,Jameis Winston pass incomplete short left intended for Doug Martin,1.170,0.500
3,8:58,3,16,TAM 48,28,14,Jameis Winston pass complete deep left to Vincent Jackson for 24 yards (tackle by Walter Thurmond),0.500,3.710
3,8:43,1,10,PHI 28,28,14,Charles Sims right end for 5 yards (tackle by Cedric Thornton),3.710,3.840
3,8:03,2,5,PHI 23,28,14,"Penalty on Gosder Cherilus: False Start, 5 yards (no play)",3.840,3.170
3,7:37,2,10,PHI 28,28,14,"Doug Martin left end for 4 yards (tackle by Mychal Kendricks). Penalty on Joe Hawley: Illegal Use of Hands, 10 yards (no play)",3.170,1.820
3,7:09,2,20,PHI 38,28,14,Jameis Winston pass complete deep right to Cameron Brate for 23 yards (tackle by Byron Maxwell and Malcolm Jenkins),1.820,4.580
3,6:31,1,10,PHI 15,28,14,Doug Martin right end for 3 yards (tackle by Connor Barwin),4.580,4.450
3,5:56,2,7,PHI 12,28,14,Doug Martin right end for 4 yards (tackle by Byron Maxwell),4.450,4.450
3,5:16,3,3,PHI 8,34,14,"Jameis Winston pass complete short left to Cameron Brate for 8 yards, touchdown",4.450,7.000
3,5:16,,,PHI 8,35,14,Connor Barth kicks extra point good,0.000,0.000
3,5:16,,,TAM 35,35,14,"Connor Barth kicks off 65 yards, touchback",0.000,-0.280
3,5:13,1,10,PHI 20,35,14,DeMarco Murray left tackle for 1 yard (tackle by Gerald McCoy),0.280,-0.130
3,4:52,2,9,PHI 21,35,14,Mark Sanchez pass complete short right to Jordan Matthews for -1 yards (tackle by Sterling Moore),-0.130,-0.960
3,4:19,3,10,PHI 20,35,14,Mark Sanchez pass complete deep left to Riley Cooper for 18 yards (tackle by Chris Conte),-0.960,1.470
3,3:54,1,10,PHI 38,35,14,Darren Sproles left end for 7 yards (tackle by Henry Melton),1.470,1.870
3,3:29,2,3,PHI 45,35,14,Mark Sanchez pass complete short left to Brent Celek for 6 yards (tackle by Lavonte David),1.870,2.320
3,2:57,1,10,TAM 49,35,14,Darren Sproles middle for no gain (tackle by Akeem Spence),2.320,1.780
3,2:31,2,10,TAM 49,35,14,Mark Sanchez pass incomplete short left intended for Darren Sproles,1.780,1.090
3,2:27,3,10,TAM 49,35,14,Mark Sanchez pass incomplete short right intended for Trey Burton,1.090,0.000
3,2:20,4,10,TAM 49,35,14,"Donnie Jones punts 49 yards, touchback",0.000,-0.280
3,2:14,1,10,TAM 20,35,14,Doug Martin middle for 6 yards (tackle by DeMeco Ryans),0.280,0.540
3,1:41,2,4,TAM 26,35,14,Doug Martin left guard for 3 yards (tackle by Bennie Logan),0.540,0.230
3,1:01,3,1,TAM 29,35,14,Doug Martin middle for 2 yards (tackle by Brandon Graham),0.230,1.000
3,0:23,1,10,TAM 31,35,14,Jameis Winston pass complete deep left to Mike Evans for 19 yards (tackle by Nolan Carroll),1.000,2.260
Quarter,Time,Down,ToGo,Location,TAM,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,,35,14,Doug Martin middle for 27 yards (tackle by Nolan Carroll),2.260,4.040
4,14:15,1,10,PHI 23,35,14,Doug Martin right end for 4 yards (tackle by Cedric Thornton),4.040,4.050
4,13:35,2,6,PHI 19,35,14,Doug Martin middle for 7 yards (tackle by Fletcher Cox),4.050,4.780
4,12:57,1,10,PHI 12,35,14,Doug Martin middle for 2 yards (tackle by Byron Maxwell),4.780,4.450
4,12:13,2,8,PHI 10,35,14,Jameis Winston pass incomplete short left intended for Vincent Jackson,4.450,4.450
4,12:09,2,8,PHI 10,35,14,Timeout #1 by Tampa Bay Buccaneers,4.450,3.480
4,12:09,3,8,PHI 10,35,14,Jameis Winston pass incomplete short left intended for Adam Humphries. Penalty on Gosder Cherilus: Offensive Holding (Declined),3.480,2.760
4,12:05,4,8,PHI 10,38,14,Connor Barth 28 yard field goal good,2.760,3.000
4,12:05,,,TAM 35,38,14,"Connor Barth kicks off 65 yards, touchback",0.000,-0.280
4,12:03,1,10,PHI 20,38,14,DeMarco Murray left end for 5 yards (tackle by Kwon Alexander),0.280,0.410
4,11:43,2,5,PHI 25,38,14,Mark Sanchez pass complete short left to Brent Celek for 14 yards (tackle by Bradley McDougald),0.410,1.530
4,11:27,1,10,PHI 39,38,14,DeMarco Murray left end for 3 yards (tackle by Jacquies Smith),1.530,1.390
4,11:06,2,7,PHI 42,38,14,Mark Sanchez pass complete short left to DeMarco Murray for 6 yards (tackle by Jude Adjei-Barimah),1.390,1.490
4,10:49,3,1,PHI 48,38,14,DeMarco Murray left guard for 4 yards (tackle by Bradley McDougald),1.490,2.390
4,10:21,1,10,TAM 48,38,14,Mark Sanchez pass incomplete short left intended for Darren Sproles,2.390,1.850
4,10:15,2,10,TAM 48,38,14,Mark Sanchez pass incomplete short middle intended for Riley Cooper is intercepted by Chris Conte at TAM-37 and returned for -2 yards,1.850,-1.270
4,10:05,1,10,TAM 35,38,14,Charles Sims left tackle for 1 yard (tackle by Fletcher Cox),1.270,0.860
4,9:28,2,9,TAM 36,38,14,Jameis Winston pass incomplete deep left intended for Cameron Brate (defended by Nolan Carroll),0.860,0.170
4,9:25,3,9,TAM 36,38,14,Jameis Winston pass incomplete,0.170,-0.980
4,9:17,4,9,TAM 36,38,14,"Jake Schum punts 47 yards, returned by Darren Sproles for -1 yards (tackle by Mike Jenkins)",-0.980,0.140
4,9:07,1,10,PHI 16,38,14,Mark Sanchez pass incomplete short left intended for DeMarco Murray,-0.140,-0.660
4,9:02,2,10,PHI 16,38,14,Mark Sanchez pass complete short right to DeMarco Murray for 6 yards (tackle by Sterling Moore and Kwon Alexander),-0.660,-0.570
4,8:37,3,4,PHI 22,38,14,Mark Sanchez pass complete short left to Jordan Matthews for 4 yards (tackle by Alterraun Verner),-0.570,0.670
4,8:07,1,10,PHI 26,38,14,Mark Sanchez pass complete short left to DeMarco Murray for 11 yards (tackle by Lavonte David),0.670,1.400
4,7:40,1,10,PHI 37,38,14,Mark Sanchez pass incomplete short left intended for Kenjon Barner,1.400,0.860
4,7:36,2,10,PHI 37,38,14,Mark Sanchez pass complete short left to Darren Sproles for 2 yards (tackle by Jude Adjei-Barimah),0.860,0.430
4,7:18,3,8,PHI 39,38,14,"Penalty on Trey Burton: False Start, 5 yards (no play)",0.430,-0.230
4,7:04,3,13,PHI 34,38,14,Mark Sanchez pass complete deep middle to Riley Cooper for 24 yards (tackle by Chris Conte and Major Wright),-0.230,2.790
4,6:40,1,10,TAM 42,38,14,Mark Sanchez pass complete short left to Brent Celek for 14 yards (tackle by Jude Adjei-Barimah and Major Wright),2.790,3.710
4,6:13,1,10,TAM 28,38,14,Darren Sproles middle for 5 yards (tackle by Howard Jones),3.710,3.840
4,5:54,2,5,TAM 23,38,14,Mark Sanchez sacked by Gerald McCoy and Jacquies Smith for -2 yards,3.840,2.870
4,5:19,3,7,TAM 25,38,14,Mark Sanchez pass incomplete short left intended for Miles Austin,2.870,1.800
4,5:14,4,7,TAM 25,38,17,Caleb Sturgis 43 yard field goal good,1.800,3.000
4,5:14,,,PHI 35,38,17,"Caleb Sturgis kicks onside 10 yards, recovered by Jorvorskie Lane",0.000,-2.590
4,5:09,1,10,PHI 45,38,17,Doug Martin right end for -5 yards (tackle by Connor Barwin),2.590,2.590
4,5:00,1,10,PHI 45,38,17,Timeout #1 by Philadelphia Eagles,2.590,1.370
4,5:00,2,15,,38,17,Doug Martin middle for 3 yards (tackle by Bennie Logan),1.370,1.370
4,4:54,2,15,,38,17,Timeout #2 by Philadelphia Eagles,1.370,1.090
4,4:54,3,12,PHI 47,38,17,Doug Martin middle for -3 yards (tackle by Brandon Graham),1.090,1.090
4,4:49,3,12,PHI 47,38,17,Timeout #3 by Philadelphia Eagles,1.090,-0.060
4,4:48,4,15,,38,17,"Jake Schum punts 45 yards, out of bounds. Penalty on Andrew DePaola: Offensive Holding, 10 yards",-0.060,0.220
4,4:41,1,10,PHI 15,38,17,Mark Sanchez pass complete short left to Brent Celek for 8 yards (tackle by Lavonte David),-0.220,0.480
4,4:21,2,2,PHI 23,44,17,"Mark Sanchez pass incomplete short left intended for Darren Sproles is intercepted by Lavonte David at PHI-20 and returned for 20 yards, touchdown. Penalty on Miles Austin: Illegal Substitution (Declined)",0.480,-7.000
4,4:16,,,PHI 23,45,17,Connor Barth kicks extra point good,0.000,0.000
4,4:16,,,TAM 35,45,17,"Connor Barth kicks off 65 yards, touchback",0.000,-0.280
4,4:16,1,10,PHI 20,45,17,Mark Sanchez right end for 3 yards (tackle by Chris Conte),0.280,0.140
4,3:50,2,7,PHI 23,45,17,Kenjon Barner middle for 8 yards (tackle by Bruce Carter),0.140,1.000
4,3:27,1,10,PHI 31,45,17,Mark Sanchez pass complete short middle to Jordan Matthews for 5 yards (tackle by Bruce Carter),1.000,1.140
4,3:11,2,5,PHI 36,45,17,Kenjon Barner right guard for 4 yards (tackle by William Gholston),1.140,0.960
4,2:53,3,1,PHI 40,45,17,Kenjon Barner middle for 7 yards (tackle by Bruce Carter),0.960,2.060
4,2:22,1,10,PHI 47,45,17,Mark Sanchez sacked by Howard Jones and Jacquies Smith for -3 yards,2.060,1.110
4,2:00,2,13,PHI 44,45,17,Kenjon Barner right end for 7 yards (tackle by Henry Melton),1.110,1.360
4,1:44,3,6,TAM 49,45,17,Kenjon Barner right end for 2 yards (tackle by Bruce Carter),1.360,0.130
4,1:11,4,4,TAM 47,45,17,"Donnie Jones punts 35 yards, fair catch by Bobby Rainey",0.130,0.350
4,1:05,1,10,TAM 12,45,17,Jameis Winston kneels for -1 yards,-0.350,-0.850
4,0:35,2,11,TAM 11,45,17,Jameis Winston kneels for -1 yards,-0.850,-1.650
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
