Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Jeremy Kerley,NYJ,0,0,,0,0,2,16,8.0,0,8
Antonio Cromartie,NYJ,5,146,29.2,0,42,0,0,,0,0
Joe McKnight,NYJ,1,28,28.0,0,28,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Chad Hall,PHI,0,0,,0,0,2,15,7.5,0,10
Curtis Marsh,PHI,0,0,,0,0,1,0,0.0,0,0
Dion Lewis,PHI,4,68,17.0,0,21,0,0,,0,0
