0,1
Officials,Officials
Referee,Clete Blakeman
Umpire,Richard Hall
Head Linesman,Tony Veteri
Line Judge,Jeff Seeman
Back Judge,Terrence Miles
Side Judge,Greg Meyer
Field Judge,Buddy Horton
