Quarter,Time,Down,ToGo,Location,OAK,SDG,Detail,EPB,EPA
3,4:56,,,,13,16,Timeout #1 by Los Angeles Chargers,0.000,-0.560
3,4:56,3,1,OAK 34,13,16,Latavius Murray middle for no gain (tackle by Korey Toomer),0.560,-1.110
3,4:18,4,1,OAK 34,13,16,"Marquette King punts 46 yards, fair catch by Isaiah Burse",-1.110,-0.280
3,4:10,1,10,SDG 20,13,16,Ronnie Hillman right guard for 7 yards (tackle by Reggie Nelson),0.280,0.680
3,3:30,2,3,SDG 27,13,16,Ronnie Hillman left guard for 2 yards (tackle by Khalil Mack and Justin Ellis),0.680,0.230
3,2:41,3,1,SDG 29,13,16,Philip Rivers pass complete short right to Tyrell Williams for 3 yards (tackle by David Amerson),0.230,1.070
3,2:05,1,10,SDG 32,13,16,Kenneth Farrow middle for 4 yards (tackle by Denico Autry),1.070,1.070
3,1:22,2,6,SDG 36,13,16,Philip Rivers pass incomplete short left intended for Tyrell Williams,1.070,0.370
3,1:18,3,6,SDG 36,13,16,Philip Rivers sacked by Denico Autry for -8 yards,0.370,-1.500
3,0:43,4,14,SDG 28,13,16,"Drew Kaser punts 69 yards, out of bounds",-1.500,0.380
3,0:33,1,10,OAK 3,13,16,Derek Carr pass complete deep middle to Michael Crabtree for 19 yards (tackle by Tourek Williams),-0.380,0.410
3,0:01,1,10,OAK 22,13,16,"Penalty on Melvin Ingram: Neutral Zone Infraction, 5 yards (no play)",0.410,1.140
Quarter,Time,Down,ToGo,Location,OAK,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,5,OAK 27,13,16,Jalen Richard left end for 2 yards (tackle by Trovon Reed),1.140,0.810
4,14:18,2,3,OAK 29,13,16,Derek Carr pass incomplete deep left intended for Mychal Rivera,0.810,0.100
,,,,,,,"SDG challenged the pass completion ruling, and the original play was overturned.",,
4,14:13,3,3,OAK 29,13,16,Derek Carr pass incomplete deep left intended for Amari Cooper (defended by Casey Hayward),0.100,-1.440
4,14:06,4,3,OAK 29,13,16,"Marquette King punts 64 yards, returned by Isaiah Burse for 11 yards (tackle by Daren Bates). Penalty on Adrian Phillips: Illegal Block Above the Waist, 5 yards",-1.440,0.380
4,13:54,1,10,SDG 5,13,16,Kenneth Farrow middle for 3 yards (tackle by Nate Allen),-0.380,-0.560
4,13:13,2,7,SDG 8,13,16,Kenneth Farrow middle for 4 yards (tackle by Perry Riley and Malcolm Smith),-0.560,0.000
4,12:28,,,,13,16,Timeout #2 by Los Angeles Chargers,0.000,0.600
4,12:28,3,3,SDG 12,13,16,Kenneth Farrow middle for 4 yards (tackle by Bruce Irvin and Darius Latham),-0.600,-0.140
4,11:44,1,10,SDG 16,13,16,"Kenneth Farrow middle for -2 yards (tackle by Perry Riley). Kenneth Farrow fumbles (forced by Perry Riley), recovered by Malcolm Smith at SDG-14 and returned for 1 yards (tackle by Sean McGrath)",-0.140,-4.710
4,11:35,1,10,SDG 13,13,16,Latavius Murray middle for no gain (tackle by Melvin Ingram),4.710,4.050
4,10:53,2,10,SDG 13,13,16,Derek Carr pass complete short right to Jamize Olawale for 12 yards (tackle by Trovon Reed and Melvin Ingram),4.050,6.970
4,10:10,1,1,SDG 1,13,16,Latavius Murray right end for no gain (tackle by Kyle Emanuel),6.970,5.910
4,9:32,2,1,SDG 1,13,16,Derek Carr pass incomplete short right intended for Clive Walford,5.910,5.170
4,9:27,3,1,SDG 1,13,16,Latavius Murray left end for -1 yards (tackle by Kyle Emanuel),5.170,3.250
4,8:44,4,2,SDG 2,16,16,Sebastian Janikowski 21 yard field goal good,3.250,3.000
4,8:38,,,OAK 35,16,16,"Sebastian Janikowski kicks off 65 yards, touchback",0.000,-0.610
4,8:38,1,10,SDG 25,16,16,Philip Rivers pass complete short right to Kenneth Farrow for 8 yards (tackle by Perry Riley),0.610,1.140
4,7:58,2,2,SDG 33,16,16,Kenneth Farrow middle for no gain (tackle by Malcolm Smith),1.140,0.430
4,7:13,3,2,SDG 33,16,16,Philip Rivers pass complete short left to Tyrell Williams for 1 yard (tackle by David Amerson),0.430,-1.110
4,6:36,4,1,SDG 34,16,16,"Drew Kaser punts 66 yards, touchback",-1.110,-0.280
4,6:27,1,10,OAK 20,16,16,Latavius Murray middle for 27 yards (tackle by Dwight Lowery and Chris Landrum),0.280,2.060
4,5:40,1,10,OAK 47,16,16,Derek Carr pass complete short left to Seth Roberts for 22 yards (tackle by Tourek Williams),2.060,3.510
4,5:08,1,10,SDG 31,16,16,Derek Carr pass incomplete short right intended for Clive Walford,3.510,2.970
4,5:03,2,10,SDG 31,16,16,Jalen Richard middle for 2 yards (tackle by Joey Bosa),2.970,2.540
4,4:23,3,8,SDG 29,16,16,Derek Carr for 8 yards (tackle by Jahleel Addae),2.540,4.170
,,,,,,,"OAK challenged the short of the line to gain ruling, and the original play was overturned.",,
4,4:16,1,10,SDG 21,16,16,Latavius Murray middle for 2 yards (tackle by Kyle Emanuel and Joey Bosa),4.170,3.900
4,3:33,2,8,SDG 19,16,16,Derek Carr pass incomplete short left intended for Amari Cooper,3.900,3.180
4,3:28,3,8,SDG 19,16,16,Derek Carr sacked by Melvin Ingram for -7 yards,3.180,1.740
4,2:42,4,15,SDG 26,19,16,Sebastian Janikowski 44 yard field goal good,1.740,3.000
4,2:40,,,OAK 35,19,16,"Sebastian Janikowski kicks off 60 yards, returned by Geremy Davis for 9 yards (tackle by Daren Bates)",0.000,0.280
4,2:35,1,10,SDG 14,19,16,Philip Rivers pass incomplete short right intended for Travis Benjamin,-0.280,-0.750
4,2:31,2,10,SDG 14,19,16,Philip Rivers sacked by Bruce Irvin for -5 yards,-0.750,-2.010
4,2:00,3,15,SDG 9,19,16,Philip Rivers pass incomplete (defended by Darius Latham),-2.010,-2.490
4,1:51,4,15,SDG 9,19,16,Philip Rivers pass incomplete deep right intended for Dontrelle Inman is intercepted by Reggie Nelson at SDG-28 and returned for 15 yards,-2.490,-4.710
4,1:37,1,10,SDG 13,19,16,Derek Carr kneels for -2 yards,4.710,3.760
4,0:58,2,12,SDG 15,19,16,Derek Carr kneels for -4 yards,3.760,2.670
4,0:19,3,16,SDG 19,19,16,Derek Carr kneels for -3 yards,2.670,1.990
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
