#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:42,IND 12,11,5:35,58,Field Goal
2,1,5:13,IND 37,5,1:38,13,Punt
3,1,1:56,NYG 47,3,1:00,4,Punt
4,2,14:42,IND 32,2,1:04,68,Touchdown
5,2,11:46,IND 7,3,1:01,3,Punt
6,2,7:07,IND 26,9,3:35,61,Field Goal
7,2,2:00,IND 40,6,0:53,30,Field Goal
8,2,0:32,IND 39,1,0:32,-9,End of Half
9,3,15:00,IND 16,8,3:10,84,Touchdown
10,3,9:48,IND 20,8,3:39,80,Touchdown
11,3,5:20,NYG 4,2,0:49,4,Touchdown
12,3,2:57,IND 30,8,4:34,45,Field Goal
13,4,8:55,NYG 47,3,2:44,7,Punt
14,4,3:19,IND 25,3,0:27,9,Punt
15,4,2:29,NYG 39,3,2:22,-12,Punt
