Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
2,9:54,1,10,NWE 14,6,0,Leon Washington right end for 11 yards (tackle by Pierre Woods and Vince Wilfork),4.650,6.510
2,9:20,1,3,NWE 3,6,0,Thomas Jones right guard for 1 yard (tackle by Tedy Bruschi and James Sanders),6.510,5.720
2,8:45,2,2,NWE 2,6,0,Thomas Jones up the middle for 1 yard (tackle by Rodney Harrison),5.720,5.170
2,8:11,3,1,NWE 1,6,0,Thomas Jones left guard for -2 yards (tackle by Richard Seymour),5.170,3.040
2,7:32,4,3,NWE 3,6,3,Jay Feely 21 yard field goal good,3.040,3.000
2,,,,NYJ 30,6,3,"Jay Feely kicks off 75 yards, returned by Ellis Hobbs for 32 yards (tackle by Cody Spencer)",0.000,0.740
2,7:21,1,10,NWE 27,6,3,"Matt Cassel sacked by Shaun Ellis for 0 yards. Penalty on Shaun Ellis: Face Mask (15 Yards), 15 yards",0.740,1.730
2,7:00,1,10,NWE 42,6,3,Sammy Morris right tackle for -3 yards (tackle by Kerry Rhodes),1.730,0.780
2,6:22,2,13,NWE 39,6,3,Matt Cassel pass complete short left to Kevin Faulk for 5 yards (tackle by Calvin Pace),0.780,0.760
2,5:40,3,8,NWE 44,6,3,Matt Cassel left tackle for 7 yards (tackle by Drew Coleman),0.760,0.000
2,4:51,,,,6,3,Timeout #3 by New York Jets,0.000,0.000
2,4:49,4,1,NYJ 49,6,3,"Chris Hanson punts 49 yards, touchback",0.000,-0.280
2,4:41,1,10,NYJ 20,6,3,Brett Favre pass complete short right to Leon Washington for -5 yards (tackle by Jarvis Green),0.280,-1.070
2,3:52,2,15,NYJ 15,6,3,Brett Favre pass complete short left to Thomas Jones for -3 yards (tackle by Jerod Mayo),-1.070,-2.360
2,3:07,3,18,NYJ 12,6,3,Brett Favre pass complete short middle to Leon Washington for 7 yards (tackle by Rodney Harrison),-2.360,-2.140
2,2:21,4,11,NYJ 19,6,3,Ben Graham punts 29 yards,-2.140,-2.390
2,2:12,1,10,NYJ 48,6,3,Matt Cassel pass incomplete short middle intended for Wes Welker,2.390,1.850
2,2:08,2,10,NYJ 48,6,3,Sammy Morris left guard for -2 yards (tackle by Eric Smith),1.850,0.890
2,2:00,3,12,,6,3,Matt Cassel pass complete short right to Randy Moss for 8 yards (tackle by Darrelle Revis),0.890,0.460
2,1:14,,,,6,3,Timeout #2 by New England Patriots,0.000,0.460
2,1:14,4,4,NYJ 42,6,3,"Chris Hanson punts 42 yards, touchback. Penalty on Gary Guyton: Illegal Formation, 5 yards",0.460,-0.610
2,1:06,1,10,NYJ 25,6,3,Brett Favre sacked by Richard Seymour for -9 yards,0.610,-1.290
2,0:23,2,19,NYJ 16,6,3,Leon Washington right end for 17 yards (tackle by Jerod Mayo),-1.290,0.430
Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 30,6,3,"Jay Feely kicks off 70 yards, returned by Ellis Hobbs for 21 yards (tackle by Wallace Wright)",0.000,0.340
3,14:54,1,10,NWE 21,6,3,Matt Cassel sacked by Bryan Thomas for -2 yards,0.340,-0.530
3,14:28,2,12,NWE 19,6,3,Sammy Morris left guard for 1 yard (tackle by Kris Jenkins and David Harris),-0.530,-1.020
3,13:50,,,,6,3,Timeout #1 by New England Patriots,0.000,-1.020
3,13:50,3,11,NWE 20,6,3,Matt Cassel sacked by David Barrett and Calvin Pace for -2 yards,-1.020,-2.240
3,13:18,4,13,NWE 18,6,3,Chris Hanson punts 59 yards,-2.240,-0.480
3,13:10,1,10,NYJ 23,6,3,"Thomas Jones for -10 yards. Penalty on Damien Woody: Offensive Holding, 10 yards (no play)",0.480,-0.590
3,13:10,1,20,NYJ 13,6,3,"Brett Favre pass complete short middle to Laveranues Coles for no gain (tackle by Deltha O'Neal). Penalty on Brett Favre: Illegal Forward Pass, 5 yards",-0.590,-1.730
3,12:40,2,23,NYJ 10,6,3,Thomas Jones right guard for 1 yard (tackle by Rodney Harrison),-1.730,-2.820
3,11:30,3,22,NYJ 11,6,3,Brett Favre pass complete deep left to Chansi Stuckey for 28 yards (tackle by Brandon Meriweather),-2.820,1.530
3,11:30,1,10,NYJ 39,6,3,"Brett Favre pass complete deep right to Jerricho Cotchery for 40 yards (tackle by Deltha O'Neal). Penalty on Jerricho Cotchery: Offensive Pass Interference, 10 yards (no play)",1.530,0.870
3,11:30,1,20,NYJ 29,6,3,Brett Favre pass complete short right to Bubba Franks for -5 yards (tackle by Tedy Bruschi),0.870,-1.040
3,9:20,2,25,NYJ 24,6,3,Brett Favre pass incomplete short left intended for Bubba Franks is intercepted by Brandon Meriweather at NYJ-37 and returned for 6 yards (tackle by Brad Smith),-1.040,-3.510
3,9:20,1,10,NYJ 31,6,3,Matt Cassel sacked by Kris Jenkins for -5 yards,3.510,2.290
3,8:40,2,15,NYJ 36,6,3,Kevin Faulk left guard for 6 yards (tackle by Drew Coleman and Eric Smith),2.290,2.410
3,8:02,3,9,NYJ 30,6,3,Matt Cassel pass complete short right to Kevin Faulk for 22 yards (tackle by Dwight Lowery),2.410,5.370
3,7:26,1,8,NYJ 8,6,3,Sammy Morris left tackle for no gain (tackle by Kenyon Coleman and Bryan Thomas),5.370,4.570
3,6:44,2,8,NYJ 8,6,3,Matt Cassel pass complete short right to Wes Welker for 7 yards (tackle by Dwight Lowery). Penalty on Shaun Ellis: Defensive Offside (Declined),4.570,5.170
3,6:24,3,1,NYJ 1,12,3,"Sammy Morris left guard for 1 yard, touchdown",5.170,7.000
3,,,,NYJ 2,13,3,Stephen Gostkowski kicks extra point good,0.000,0.000
3,,,,NWE 30,13,3,"Stephen Gostkowski kicks off 70 yards, touchback",0.000,0.280
3,6:20,1,10,NYJ 20,13,3,Brett Favre pass incomplete short left intended for Laveranues Coles,0.280,-0.270
3,6:16,2,10,NYJ 20,13,3,Thomas Jones right tackle for 4 yards (tackle by Jerod Mayo and Tedy Bruschi),-0.270,-0.430
3,4:59,3,6,NYJ 24,13,3,Brett Favre pass complete short left to Bubba Franks for 1 yard (tackle by Ellis Hobbs),-0.430,-1.700
3,4:59,4,5,NYJ 25,13,3,"Ben Graham punts 38 yards, returned by Kevin Faulk for 24 yards (tackle by Abram Elam)",-1.700,-2.980
3,4:49,1,10,NYJ 39,13,3,LaMont Jordan up the middle for 5 yards (tackle by Eric Barton and C.J. Mosley),2.980,3.120
3,4:18,2,5,NYJ 34,13,3,LaMont Jordan left end for 6 yards (tackle by Sione Pouha),3.120,3.710
3,3:40,1,10,NYJ 28,13,3,Matt Cassel pass incomplete deep right intended for Wes Welker,3.710,3.170
3,3:33,2,10,NYJ 28,13,3,LaMont Jordan up the middle for 8 yards (tackle by David Harris and Eric Smith),3.170,3.530
3,2:53,3,2,NYJ 20,13,3,LaMont Jordan right guard for 2 yards (tackle by Calvin Pace and David Harris),3.530,4.370
3,2:19,1,10,NYJ 18,13,3,LaMont Jordan left end for 4 yards (tackle by Eric Barton and Bryan Thomas),4.370,4.430
3,1:42,2,6,NYJ 14,13,3,Sammy Morris right end for -2 yards (tackle by Kris Jenkins and Bryan Thomas),4.430,3.300
3,1:02,3,8,NYJ 16,13,3,Kevin Faulk left end for 7 yards (tackle by Drew Coleman and Kerry Rhodes),3.300,2.980
3,0:22,4,1,NYJ 9,16,3,Stephen Gostkowski 28 yard field goal good,2.980,3.000
3,,,,NWE 30,16,3,"Stephen Gostkowski kicks off 70 yards, touchback",0.000,0.280
3,0:16,1,10,NYJ 20,16,3,Thomas Jones left end for 5 yards (tackle by Jerod Mayo),0.280,0.410
Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,NYJ 25,16,3,Brett Favre pass complete short right to Laveranues Coles for 8 yards (tackle by Deltha O'Neal),0.410,1.140
4,14:21,1,10,NYJ 33,16,3,Brett Favre pass complete short right to Thomas Jones for 8 yards (tackle by Deltha O'Neal),1.140,1.670
4,13:57,2,2,NYJ 41,16,3,Thomas Jones right tackle for 16 yards (tackle by Deltha O'Neal),1.670,2.720
4,13:29,1,10,NWE 43,16,3,Thomas Jones up the middle for no gain (tackle by Adalius Thomas),2.720,2.180
4,13:29,2,10,NWE 43,16,3,Brett Favre pass complete short left to Tony Richardson for 4 yards (tackle by Jerod Mayo),2.180,2.010
4,13:29,3,6,NWE 39,16,3,Brett Favre pass complete short middle to Dustin Keller for 19 yards (tackle by Adalius Thomas),2.010,4.240
4,11:27,1,10,NWE 20,16,3,Brett Favre pass complete short left to Laveranues Coles for 10 yards (tackle by Ellis Hobbs),4.240,4.910
4,11:04,1,10,NWE 10,16,3,Thomas Jones up the middle for 8 yards (tackle by Rodney Harrison and James Sanders),4.910,5.720
4,11:04,2,2,NWE 2,16,9,"Brett Favre pass complete short right to Chansi Stuckey for 2 yards, touchdown",5.720,7.000
4,,,,NWE 2,16,10,Jay Feely kicks extra point good,0.000,0.000
4,,,,NYJ 30,16,10,"Jay Feely kicks off 70 yards, touchback",0.000,0.280
4,10:18,1,10,NWE 20,16,10,Matt Cassel pass complete short left to Randy Moss for 14 yards (tackle by Darrelle Revis). Penalty on Vernon Gholston: Defensive 12 On-field (Declined),0.280,1.200
4,9:51,,,,16,10,Timeout #2 by New England Patriots,0.000,1.200
4,9:51,1,10,NWE 34,16,10,Matt Cassel pass complete short left to David Thomas for 14 yards (tackle by David Harris),1.200,2.130
4,9:17,1,10,NWE 48,16,10,Matt Cassel pass incomplete deep left intended for Randy Moss (defended by Darrelle Revis),2.130,1.580
4,9:17,2,10,NWE 48,16,10,LaMont Jordan right guard for 8 yards (tackle by Calvin Pace and David Bowens),1.580,1.950
4,8:28,,,,16,10,Timeout #1 by New York Jets,0.000,1.950
4,8:28,3,2,NYJ 44,16,10,"Matt Cassel pass complete short right to Sammy Morris for 4 yards (tackle by Eric Barton). Penalty on Calvin Pace: Roughing the Passer, 15 yards",1.950,3.910
4,8:28,1,10,NYJ 25,16,10,Matt Cassel pass complete short left to Wes Welker for 3 yards (tackle by Sione Pouha),3.910,3.770
4,8:28,2,7,NYJ 22,16,10,LaMont Jordan left guard for 9 yards (tackle by Eric Smith),3.770,4.710
4,8:28,1,10,NYJ 13,16,10,LaMont Jordan up the middle for 3 yards (tackle by David Harris and Eric Barton),4.710,4.580
4,8:28,2,7,NYJ 10,16,10,LaMont Jordan right guard for 1 yard (tackle by Calvin Pace and Eric Barton),4.580,3.880
4,5:27,,,,16,10,Timeout #3 by New England Patriots,0.000,3.880
4,5:27,3,6,NYJ 9,16,10,Matt Cassel pass incomplete short right intended for David Thomas (defended by Calvin Pace),3.880,2.850
4,5:22,4,6,NYJ 9,19,10,Stephen Gostkowski 27 yard field goal good,2.850,3.000
4,,,,NWE 30,19,10,"Stephen Gostkowski kicks off 74 yards, returned by Leon Washington for 24 yards (tackle by Raymond Ventrone)",0.000,0.280
4,5:18,1,10,NYJ 20,19,10,Brett Favre pass complete short middle to Chansi Stuckey for 7 yards (tackle by Lewis Sanders),0.280,0.680
4,5:18,2,3,NYJ 27,19,10,Brett Favre sacked by Adalius Thomas for -20 yards,0.680,-2.940
4,5:18,3,23,NYJ 7,19,10,Brett Favre pass incomplete deep left intended for Laveranues Coles (defended by Ellis Hobbs),-2.940,-2.490
4,3:57,4,23,NYJ 7,19,10,"Ben Graham punts 55 yards, returned by Kevin Faulk for 15 yards (tackle by Brad Smith)",-2.490,-2.460
4,3:45,1,10,NYJ 47,19,10,LaMont Jordan left tackle for 11 yards (tackle by Eric Smith),2.460,3.180
4,3:01,1,10,NYJ 36,19,10,LaMont Jordan left guard for 5 yards (tackle by Bryan Thomas),3.180,3.310
4,2:21,2,5,NYJ 31,19,10,Laurence Maroney right guard for -1 yards (tackle by Kris Jenkins),3.310,2.480
4,2:00,3,6,NYJ 32,19,10,Sammy Morris right guard for 3 yards (tackle by Kenyon Coleman),2.480,1.580
4,1:56,,,,19,10,Timeout #2 by New York Jets,0.000,1.580
4,1:56,4,3,NYJ 29,19,10,Matt Cassel pass complete short left to Wes Welker for 5 yards (tackle by Kerry Rhodes),1.580,3.970
4,1:13,1,10,NYJ 24,19,10,Heath Evans left guard for 3 yards (tackle by Kenyon Coleman and David Harris),3.970,3.840
4,1:13,2,7,NYJ 21,19,10,"Matt Cassel kneels for -1 yards. Penalty on Stephen Spach: False Start, 5 yards (no play)",3.840,3.010
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
