#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,NWE 15,3,1:25,7,Punt
2,1,10:55,NWE 25,4,1:07,25,Punt
3,1,8:02,NWE 20,1,0:20,0,Interception
4,1,7:31,NWE 10,3,1:18,7,Punt
5,1,2:14,NWE 30,3,1:14,3,Fumble
6,2,14:55,NWE 25,16,6:24,62,Field Goal
7,2,6:59,NWE 18,3,0:55,4,Punt
8,3,11:37,NWE 20,4,0:53,49,Fumble
9,3,10:38,NWE 20,2,0:12,15,Interception
10,3,10:21,NWE 27,13,4:22,73,Touchdown
11,3,3:39,NWE 14,9,3:41,86,Touchdown
12,4,13:17,NWE 34,6,1:04,66,Touchdown
13,4,9:56,NWE 8,7,3:13,92,Touchdown
14,4,6:25,NWE 25,5,1:45,13,Punt
15,4,2:56,NWE 3,4,0:36,9,Downs
16,4,1:56,NWE 20,11,1:18,57,Field Goal
