#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:35,SFO 37,6,2:40,63,Touchdown
2,1,9:48,SFO 8,3,1:46,6,Punt
3,1,7:42,NWE 5,2,0:11,0,Fumble
4,1,6:13,SFO 41,8,3:59,38,Missed FG
5,1,1:00,NWE 34,4,1:05,9,Downs
6,2,8:31,SFO 20,3,1:32,80,Touchdown
7,2,6:04,SFO 22,15,6:04,76,Field Goal
8,3,15:00,SFO 30,6,3:23,37,Interception
9,3,10:44,NWE 3,1,0:06,3,Touchdown
10,3,10:26,NWE 27,1,0:05,27,Touchdown
11,3,5:59,SFO 20,4,2:20,17,Punt
12,4,14:58,SFO 18,3,1:41,6,Punt
13,4,12:13,SFO 25,3,2:17,-4,Punt
14,4,6:43,NWE 38,1,0:18,38,Touchdown
15,4,4:40,SFO 28,3,1:44,7,Punt
16,4,2:20,NWE 12,4,0:24,2,Field Goal
17,4,0:38,NWE 46,1,0:38,-1,End of Game
