Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Cole Kmet,CHI,6,3,27,0,1,8,2.7,19,6.3,7.0,0,,0,0.0,1,22.9
David Montgomery,CHI,4,3,34,0,1,-4,-1.3,38,12.7,0.0,1,3.0,0,0.0,0,100.0
Chase Claypool,CHI,5,2,51,0,2,42,21.0,9,4.5,17.4,0,,0,0.0,0,77.9
Byron Pringle,CHI,2,2,12,1,1,10,5.0,2,1.0,5.0,0,,0,0.0,0,131.2
Trevon Wesco,CHI,1,1,3,0,,1,1.0,2,2.0,1.0,0,,0,0.0,0,79.2
Equanimeous St. Brown,CHI,2,1,7,0,,-3,-3.0,10,10.0,8.0,0,,0,0.0,0,58.3
Darrynton Evans,CHI,1,1,33,0,1,2,2.0,31,31.0,2.0,1,1.0,0,0.0,0,118.7
Dante Pettis,CHI,2,1,12,0,1,13,13.0,-1,-1.0,9.0,0,,0,0.0,0,68.7
Khari Blasingame,CHI,1,0,0,0,,0,,0,,-4.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Garrett Wilson,NYJ,8,5,95,2,5,38,7.6,57,11.4,6.8,1,5.0,0,0.0,0,143.2
Zonovan Knight,NYJ,3,3,34,0,2,-2,-0.7,36,12.0,-0.7,1,3.0,0,0.0,0,113.9
Tyler Conklin,NYJ,3,3,50,0,2,28,9.3,22,7.3,9.3,0,,0,0.0,0,118.7
C.J. Uzomah,NYJ,3,3,17,0,1,7,2.3,10,3.3,2.3,0,,0,0.0,0,90.3
Elijah Moore,NYJ,2,2,64,1,2,37,18.5,27,13.5,18.5,1,2.0,0,0.0,0,158.3
Michael Carter,NYJ,2,2,15,0,,8,4.0,7,3.5,4.0,0,,0,0.0,0,97.9
Denzel Mims,NYJ,1,1,11,0,,7,7.0,4,4.0,7.0,0,,0,0.0,0,112.5
Ty Johnson,NYJ,2,1,16,0,1,2,2.0,14,14.0,1.5,0,,0,0.0,0,77.1
Corey Davis,NYJ,3,1,9,0,1,6,6.0,3,3.0,6.0,0,,0,0.0,0,42.4
Braxton Berrios,NYJ,1,1,4,0,0,1,1.0,3,3.0,1.0,0,,0,0.0,0,83.3
