Player,Pos
Mike White,QB
Michael Carter,RB
Braxton Berrios,WR
Corey Davis,WR
Tyler Conklin,TE
C.J. Uzomah,TE
Nate Herbig,OL
Connor McGovern,OL
Duane Brown,T
Cedric Ogbuehi,T
Laken Tomlinson,G
Carl Lawson,DE
Nathan Shepherd,DT
John Franklin-Myers,DT
Quinnen Williams,DT
C.J. Mosley,LB
Quincy Williams,LB
Sauce Gardner,CB
D.J. Reed,CB
Michael Carter,CB
Lamarcus Joyner,S
Jordan Whitehead,S
