Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jaylon Johnson,CHI,0,5,5,100.0%,38,7.6,7.6,0,98.3,6.0,25,13,1,0,0,0.0,0,7,2,22.2%
Kindle Vildor,CHI,0,6,4,66.7%,86,21.5,14.3,2,149.3,5.8,29,57,0,0,0,0.0,0,4,2,33.3%
Nicholas Morrow,CHI,0,3,3,100.0%,31,10.3,10.3,0,109.7,2.0,6,25,2,0,0,0.0,0,8,1,11.1%
Jack Sanborn,CHI,0,3,3,100.0%,32,10.7,10.7,0,111.1,2.3,7,25,0,0,0,0.0,0,15,2,11.8%
Matthew Adams,CHI,0,2,2,100.0%,18,9.0,9.0,0,104.2,0.0,0,18,0,0,0,0.0,0,3,1,25.0%
Jaylon Jones,CHI,0,2,2,100.0%,48,24.0,24.0,0,118.7,11.0,22,26,1,0,0,0.0,0,2,0,0.0%
DeAndre Houston-Carson,CHI,0,4,2,50.0%,11,5.5,2.8,0,56.2,3.5,6,5,0,0,0,0.0,0,9,1,10.0%
Elijah Hicks,CHI,0,2,2,100.0%,51,25.5,25.5,1,158.3,18.5,37,14,0,0,0,0.0,0,6,1,14.3%
Armon Watts,CHI,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%
Dominique Robinson,CHI,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Eddie Jackson,CHI,0,1,0,0.0%,,,0.0,,39.6,10.0,,,0,0,0,0.0,0,3,1,25.0%
Angelo Blackson,CHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
D.J. Reed,NYJ,0,6,4,66.7%,22,5.5,3.7,1,112.5,7.5,10,12,1,0,0,0.0,0,6,0,0.0%
Sauce Gardner,NYJ,0,5,2,40.0%,38,19.0,7.6,0,67.1,12.4,26,12,0,0,0,0.0,0,3,0,0.0%
Jordan Whitehead,NYJ,0,3,2,66.7%,34,17.0,11.3,0,104.9,13.3,19,15,0,0,0,0.0,0,5,1,16.7%
Michael Carter,NYJ,0,3,2,66.7%,11,5.5,3.7,0,72.9,0.3,-4,15,0,0,0,0.0,0,2,0,0.0%
C.J. Mosley,NYJ,1,3,1,33.3%,33,33.0,11.0,0,36.1,2.0,2,31,0,0,1,0.0,1,10,0,0.0%
Quincy Williams,NYJ,0,2,1,50.0%,12,12.0,6.0,0,68.7,9.5,13,-1,0,0,0,0.0,0,5,0,0.0%
Lamarcus Joyner,NYJ,0,1,1,100.0%,3,3.0,3.0,0,79.2,1.0,1,2,0,0,0,0.0,0,5,2,28.6%
Brandin Echols,NYJ,0,1,1,100.0%,26,26.0,26.0,0,118.7,2.0,2,24,0,0,0,0.0,0,0,1,100.0%
Bryce Huff,NYJ,0,0,0,,,,,,,,,,1,0,0,1.0,1,1,0,0.0%
John Franklin-Myers,NYJ,0,0,0,,,,,,,,,,0,0,0,0.5,1,3,0,0.0%
Nathan Shepherd,NYJ,0,0,0,,,,,,,,,,0,0,0,0.5,1,4,1,20.0%
Micheal Clemons,NYJ,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Quinnen Williams,NYJ,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,1,50.0%
Kwon Alexander,NYJ,0,0,0,,,,,,,,,,2,1,0,0.0,1,4,0,0.0%
Will Parks,NYJ,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,2,100.0%
Vinny Curry,NYJ,0,1,0,0.0%,,,0.0,,39.6,-4.0,,,0,0,0,0.0,0,0,1,100.0%
