Quarter,Time,Down,ToGo,Location,NWE,PIT,Detail,EPB,EPA
1,5:32,,,PIT 35,7,7,"Chris Boswell kicks off 48 yards, returned by Dion Lewis for 7 yards (tackle by Fitzgerald Toussaint)",0.000,-0.540
1,5:29,1,10,NWE 24,7,7,Tom Brady pass complete short left to Rob Gronkowski for 2 yards (tackle by Sean Davis),0.540,0.270
1,4:55,2,8,NWE 26,7,7,Dion Lewis left guard for 9 yards (tackle by Sean Davis),0.270,1.270
1,4:14,1,10,NWE 35,7,7,Tom Brady sacked by Cameron Heyward for -8 yards,1.270,-0.360
1,3:36,2,18,NWE 27,7,7,Tom Brady pass complete short right to James White for 4 yards (tackle by Mike Hilton),-0.360,-0.490
1,2:53,3,14,NWE 31,7,7,Tom Brady pass complete short middle to Rex Burkhead for 5 yards (tackle by William Gay),-0.490,-0.980
1,2:21,4,9,NWE 36,7,7,"Ryan Allen punts 42 yards, returned by Eli Rogers for 2 yards (tackle by Johnson Bademosi)",-0.980,-0.540
1,2:12,1,10,PIT 24,7,7,Le'Veon Bell middle for 1 yard (tackle by Ricky Jean-Francois and Malcom Brown),0.540,0.130
1,1:33,2,9,PIT 25,7,7,Ben Roethlisberger pass complete short middle to JuJu Smith-Schuster for 17 yards (tackle by Stephon Gilmore and Devin McCourty),0.130,1.730
1,0:50,1,10,PIT 42,7,7,Ben Roethlisberger pass complete short right to Le'Veon Bell for 1 yard (tackle by Malcolm Butler),1.730,1.320
1,0:14,2,9,PIT 43,7,7,Ben Roethlisberger pass complete short left to Jesse James for 1 yard (tackle by Patrick Chung),1.320,0.760
Quarter,Time,Down,ToGo,Location,NWE,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,8,PIT 44,7,7,Ben Roethlisberger pass complete deep right to Martavis Bryant for 39 yards (tackle by Stephon Gilmore),0.760,4.440
2,14:16,1,10,NWE 17,7,7,"Ben Roethlisberger pass complete short right to Martavis Bryant for -1 yards (tackle by Stephon Gilmore). Penalty on Jesse James: Offensive Pass Interference, 10 yards (no play)",4.440,3.780
2,13:49,1,20,NWE 27,7,7,Le'Veon Bell middle for 2 yards (tackle by Malcom Brown),3.780,2.810
2,13:09,2,18,NWE 25,7,7,Ben Roethlisberger pass incomplete deep middle intended for Antonio Brown,2.810,2.150
2,13:00,3,18,NWE 25,7,7,Ben Roethlisberger sacked by Deatrich Wise Jr. and Trey Flowers for -8 yards,2.150,1.150
2,12:20,4,26,NWE 33,7,10,Chris Boswell 51 yard field goal good,1.150,3.000
2,12:15,,,PIT 35,7,10,"Chris Boswell kicks off 59 yards, returned by Dion Lewis for 19 yards (tackle by Roosevelt Nix)",0.000,-0.610
2,12:10,1,10,NWE 25,7,10,Tom Brady pass complete short left to Danny Amendola for 11 yards (tackle by Sean Spence),0.610,1.330
2,11:48,1,10,NWE 36,7,10,Tom Brady pass complete deep right to Rob Gronkowski for 31 yards (tackle by Mike Mitchell and Sean Davis),1.330,3.380
2,11:20,1,10,PIT 33,7,10,Tom Brady pass incomplete deep left intended for Brandin Cooks,3.380,2.840
2,11:13,2,10,PIT 33,7,10,Tom Brady pass complete short right to Kenny Britt for 7 yards (tackle by Cameron Sutton),2.840,3.070
2,10:33,3,3,PIT 26,7,10,Tom Brady pass complete short right to Danny Amendola for 12 yards (tackle by Sean Davis),3.070,4.650
2,10:00,1,10,PIT 14,7,10,Dion Lewis middle for no gain (tackle by Leterrius Walton),4.650,0.000
2,9:18,,,,,,Timeout #1 by New England Patriots,0.000,-4.000
2,9:18,2,10,PIT 14,7,10,Tom Brady pass incomplete short middle intended for Jacob Hollister (defended by Mike Hilton),4.000,3.110
2,9:13,3,10,PIT 14,7,10,Tom Brady pass incomplete short right intended for Rob Gronkowski,3.110,2.510
2,9:08,4,10,PIT 14,10,10,Stephen Gostkowski 32 yard field goal good,2.510,3.000
2,9:04,,,NWE 35,10,10,"Stephen Gostkowski kicks off 58 yards, returned by Fitzgerald Toussaint for 15 yards (tackle by Nic Grigsby)",0.000,-0.410
2,8:58,1,10,PIT 22,10,10,Le'Veon Bell middle for 10 yards (tackle by Patrick Chung),0.410,1.070
2,8:21,1,10,PIT 32,10,10,Le'Veon Bell left tackle for 1 yard (tackle by Malcom Brown and Eric Lee),1.070,0.660
2,7:40,2,9,PIT 33,10,10,Le'Veon Bell left end for 6 yards (tackle by Elandon Roberts),0.660,0.760
2,7:01,3,3,PIT 39,10,10,Ben Roethlisberger pass complete short middle to JuJu Smith-Schuster for 6 yards (tackle by Eric Rowe),0.760,1.930
2,6:25,1,10,PIT 45,10,10,"Ben Roethlisberger for no gain. Ben Roethlisberger fumbles, recovered by Ben Roethlisberger at PIT-43",1.930,1.110
2,5:46,2,12,PIT 43,10,10,James Conner middle for 10 yards (tackle by Stephon Gilmore),1.110,1.750
2,5:04,3,2,NWE 47,10,10,Ben Roethlisberger pass complete short left to Le'Veon Bell for 13 yards (tackle by Eric Rowe and Eric Lee),1.750,3.310
2,4:17,1,10,NWE 34,10,10,Ben Roethlisberger sacked by Lawrence Guy for -3 yards,3.310,2.370
2,3:31,2,13,NWE 37,10,10,Ben Roethlisberger pass complete short left to Jesse James for 6 yards (tackle by Patrick Chung),2.370,2.480
2,2:46,3,7,NWE 31,10,10,Ben Roethlisberger pass complete short right to Martavis Bryant for 10 yards (tackle by Stephon Gilmore),2.480,4.170
2,2:00,1,10,NWE 21,10,10,Le'Veon Bell left guard for 4 yards (tackle by Malcom Brown),4.170,0.000
2,1:52,,,,,,Timeout #2 by New England Patriots,0.000,-4.200
2,1:52,2,6,NWE 17,10,10,Le'Veon Bell right guard for 8 yards (tackle by David Harris),4.200,5.140
2,1:12,1,9,NWE 9,10,10,Le'Veon Bell left guard for 2 yards (tackle by Ricky Jean-Francois and Elandon Roberts),5.140,4.760
2,0:37,2,7,NWE 7,10,10,Le'Veon Bell right tackle for 3 yards (tackle by Eric Lee and Lawrence Guy),4.760,0.000
2,0:30,,,,,,Timeout #1 by Pittsburgh Steelers,0.000,0.000
2,0:30,,,,,,Timeout #3 by New England Patriots,0.000,-4.490
2,0:30,3,4,NWE 4,10,16,"Ben Roethlisberger pass complete short left to Martavis Bryant for 4 yards, touchdown",4.490,7.000
2,0:25,,,NWE 15,10,17,Chris Boswell kicks extra point good,0.000,0.000
2,0:25,,,PIT 35,10,17,"Chris Boswell kicks off 65 yards, returned by Dion Lewis for 27 yards (tackle by L.J. Fort)",0.000,-0.740
2,0:20,1,10,NWE 27,10,17,Tom Brady kneels for -1 yards,0.740,0.060
Quarter,Time,Down,ToGo,Location,NWE,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 35,10,17,"Chris Boswell kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,NWE 25,10,17,Tom Brady pass complete short right to Brandin Cooks for 7 yards (tackle by Mike Hilton),0.610,1.010
3,14:33,2,3,NWE 32,10,17,Dion Lewis right guard for 5 yards (tackle by T.J. Watt),1.010,1.400
3,13:54,1,10,NWE 37,10,17,Tom Brady pass complete short left to Dwayne Allen for 10 yards (tackle by Artie Burns and Sean Spence),1.400,2.060
3,13:15,1,10,NWE 47,10,17,Dion Lewis left guard for 6 yards (tackle by Artie Burns),2.060,2.330
3,12:41,2,4,PIT 47,10,17,Tom Brady pass complete deep left to Rob Gronkowski for 22 yards (tackle by Sean Davis),2.330,3.910
3,12:05,1,10,PIT 25,10,17,Rex Burkhead left guard for 6 yards (tackle by Sean Spence),3.910,4.200
3,11:39,2,4,PIT 19,10,17,Rex Burkhead left tackle for 3 yards (tackle by Vince Williams and Artie Burns),4.200,4.060
3,11:00,3,1,PIT 16,10,17,"Penalty on Dwayne Allen: False Start, 4 yards (no play)",4.060,3.340
3,10:41,3,5,PIT 20,10,17,Tom Brady pass complete short left to James White for 4 yards (tackle by Artie Burns),3.340,2.530
3,9:54,4,1,PIT 16,10,17,Tom Brady pass complete short middle to Rob Gronkowski for 10 yards (tackle by Artie Burns and Mike Mitchell),2.530,5.830
3,9:23,1,6,PIT 6,10,17,Rex Burkhead right tackle for 2 yards (tackle by Tyson Alualu),5.830,5.340
3,9:00,2,4,PIT 4,10,17,Tom Brady pass incomplete short right intended for Rob Gronkowski (defended by Mike Hilton),5.340,4.490
3,8:56,3,4,PIT 4,16,17,"Tom Brady pass complete short right to Brandin Cooks for 4 yards, touchdown",4.490,7.000
3,8:50,,,PIT 15,16,17,Stephen Gostkowski kicks extra point no good,0.000,-1.000
3,8:50,,,NWE 35,16,17,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.610
3,8:50,1,10,PIT 25,16,17,Le'Veon Bell right end for 18 yards (tackle by Devin McCourty),0.610,1.800
3,8:14,1,10,PIT 43,16,17,Le'Veon Bell right end for 15 yards (tackle by Eric Rowe),1.800,2.790
3,7:37,1,10,NWE 42,16,17,Ben Roethlisberger pass incomplete short left intended for Jesse James,2.790,2.240
3,7:32,2,10,NWE 42,16,17,Le'Veon Bell left guard for no gain (tackle by Ricky Jean-Francois and Trey Flowers),2.240,1.550
3,6:51,3,10,NWE 42,16,17,Ben Roethlisberger pass incomplete short middle intended for Le'Veon Bell,1.550,0.460
3,6:46,4,10,NWE 42,16,17,"Jordan Berry punts 31 yards, fair catch by Danny Amendola",0.460,0.370
3,6:39,1,10,NWE 11,16,17,Dion Lewis left tackle for -3 yards (tackle by Bud Dupree),-0.370,-1.000
3,5:59,2,13,NWE 8,16,17,Tom Brady pass complete short middle to Rob Gronkowski for 17 yards (tackle by Sean Davis),-1.000,0.610
3,5:22,1,10,NWE 25,16,17,Tom Brady pass incomplete short right intended for Dion Lewis,0.610,0.060
3,5:17,2,10,NWE 25,16,17,Dion Lewis middle for 8 yards (tackle by Vince Williams),0.060,0.430
3,4:40,3,2,NWE 33,16,17,Tom Brady pass incomplete short middle intended for Rob Gronkowski is intercepted by Vince Williams at NWE-35 and returned for 13 yards,0.430,-4.110
3,4:31,1,10,NWE 22,16,17,Le'Veon Bell right end for 5 yards (tackle by Patrick Chung),4.110,4.290
3,3:54,2,5,NWE 17,16,17,Le'Veon Bell middle for 4 yards (tackle by David Harris and Elandon Roberts),4.290,4.390
3,3:13,3,1,NWE 13,16,17,Ben Roethlisberger pass complete short middle to Xavier Grimble for 8 yards (tackle by Stephon Gilmore),4.390,6.060
3,2:27,1,5,NWE 5,16,17,Le'Veon Bell right guard for 2 yards (tackle by Elandon Roberts and Devin McCourty),6.060,5.530
3,1:38,2,3,NWE 3,16,23,"Le'Veon Bell left tackle for 3 yards, touchdown",5.530,7.000
3,1:33,,,NWE 15,16,24,Chris Boswell kicks extra point good,0.000,0.000
3,1:33,,,PIT 35,16,24,"Chris Boswell kicks off 61 yards, returned by Dion Lewis for 21 yards (tackle by Tyler Matakevich)",0.000,-0.610
3,1:29,1,10,NWE 25,16,24,Tom Brady pass incomplete short right intended for James White,0.610,0.060
3,1:25,2,10,NWE 25,16,24,Tom Brady pass complete short middle to Rob Gronkowski for 17 yards (tackle by Artie Burns and Mike Mitchell),0.060,1.730
3,0:58,1,10,NWE 42,16,24,Dion Lewis left guard for 1 yard (tackle by Tyson Alualu),1.730,1.320
3,0:23,2,9,NWE 43,16,24,Tom Brady pass incomplete short left intended for James Develin,1.320,0.630
3,0:18,3,9,NWE 43,16,24,Tom Brady pass incomplete short right intended for Danny Amendola,0.630,-0.520
3,0:14,4,9,NWE 43,16,24,Ryan Allen punts 54 yards,-0.520,0.380
3,0:02,1,10,PIT 3,16,24,Le'Veon Bell left guard for 8 yards (tackle by David Harris),-0.380,-0.200
Quarter,Time,Down,ToGo,Location,NWE,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,2,PIT 11,16,24,Le'Veon Bell middle for 5 yards (tackle by Ricky Jean-Francois),-0.200,-0.140
4,14:20,1,10,PIT 16,16,24,James Conner right guard for 1 yard (tackle by Malcom Brown and Lawrence Guy),-0.140,-0.510
4,13:40,2,9,PIT 17,16,24,Ben Roethlisberger pass complete short right to JuJu Smith-Schuster for 6 yards (tackle by Stephon Gilmore),-0.510,-0.450
4,12:56,3,3,PIT 23,16,24,Ben Roethlisberger pass complete short right to Le'Veon Bell for 4 yards (tackle by Trey Flowers),-0.450,0.740
4,12:26,1,10,PIT 27,16,24,Le'Veon Bell right tackle for no gain (tackle by Lawrence Guy and Ricky Jean-Francois),0.740,0.200
4,11:44,2,10,PIT 27,16,24,Le'Veon Bell middle for 6 yards (tackle by Trey Flowers and Lawrence Guy),0.200,0.000
4,11:00,,,,,,Timeout #1 by Pittsburgh Steelers,0.000,-0.300
4,11:00,3,4,PIT 33,16,24,Ben Roethlisberger middle for 5 yards (tackle by Jordan Richards),0.300,1.470
4,10:17,1,10,PIT 38,16,24,"James Conner middle for 8 yards (tackle by Patrick Chung). Penalty on Alejandro Villanueva: Offensive Holding, 10 yards (no play)",1.470,0.810
4,9:54,1,20,PIT 28,16,24,James Conner left guard for 2 yards (tackle by Malcom Brown and Deatrich Wise Jr.),0.810,-0.160
4,9:29,2,18,PIT 30,16,24,"Penalty on Alejandro Villanueva: False Start, 5 yards (no play)",-0.160,-0.830
4,9:06,2,23,PIT 25,16,24,Fitzgerald Toussaint right guard for 3 yards (tackle by Trey Flowers),-0.830,-1.090
4,8:23,3,20,PIT 28,16,24,Ben Roethlisberger pass complete short middle to Martavis Bryant for 6 yards (tackle by Marquis Flowers),-1.090,-1.110
4,7:45,4,14,PIT 34,16,24,"Jordan Berry punts 38 yards, fair catch by Danny Amendola",-1.110,-0.810
4,7:38,1,10,NWE 28,16,24,Dion Lewis middle for 3 yards (tackle by Javon Hargrave and Sean Davis),0.810,0.670
4,7:06,2,7,NWE 31,16,24,Tom Brady pass complete short right to Brandin Cooks for 6 yards (tackle by Cameron Sutton),0.670,0.760
4,6:28,3,1,NWE 37,16,24,Dion Lewis right tackle for 12 yards (tackle by Vince Williams and Cameron Sutton),0.760,2.190
4,5:45,1,10,NWE 49,16,24,Dion Lewis middle for 7 yards (tackle by Mike Hilton and Sean Davis),2.190,2.590
4,5:10,2,3,PIT 44,16,24,Tom Brady pass incomplete deep left intended for Brandin Cooks. Penalty on Brandin Cooks: Illegal Touch Pass,2.590,1.880
4,4:50,3,3,PIT 44,16,24,"Tom Brady pass incomplete deep left intended for Rob Gronkowski. Penalty on Artie Burns: Defensive Pass Interference, 23 yards (no play)",1.880,4.170
4,4:45,1,10,PIT 21,16,24,Tom Brady pass incomplete deep left intended for Danny Amendola,4.170,3.630
4,4:41,2,10,PIT 21,16,24,Tom Brady pass incomplete short left intended for Brandin Cooks (defended by Artie Burns),3.630,2.940
4,4:36,3,10,PIT 21,16,24,Tom Brady sacked by Bud Dupree for -7 yards,2.940,1.590
4,4:00,4,17,PIT 28,19,24,Stephen Gostkowski 46 yard field goal good,1.590,3.000
4,3:56,,,NWE 35,19,24,"Stephen Gostkowski kicks off 57 yards, returned by Fitzgerald Toussaint for 11 yards (tackle by Matt Slater)",0.000,-0.150
4,3:52,1,10,PIT 19,19,24,Le'Veon Bell left tackle for 1 yard (tackle by Stephon Gilmore),0.150,-0.200
4,3:13,2,9,PIT 20,19,24,Ben Roethlisberger left end for 5 yards (tackle by Elandon Roberts),-0.200,-0.290
4,2:23,3,4,PIT 25,19,24,Ben Roethlisberger pass complete short middle to JuJu Smith-Schuster for 3 yards (tackle by Eric Rowe and Eric Lee),-0.290,0.000
4,2:16,,,,,,Timeout #1 by New England Patriots,0.000,1.500
4,2:16,4,1,PIT 28,19,24,"Jordan Berry punts 60 yards, returned by Danny Amendola for 11 yards (tackle by L.J. Fort)",-1.500,-0.480
4,2:06,1,10,NWE 23,19,24,Tom Brady pass incomplete short middle intended for Rob Gronkowski (defended by Cameron Heyward),0.480,-0.070
4,2:01,2,10,NWE 23,19,24,Tom Brady pass complete deep middle to Rob Gronkowski for 26 yards (tackle by Sean Davis),-0.070,2.190
4,1:55,1,10,NWE 49,19,24,Tom Brady pass complete deep middle to Rob Gronkowski for 26 yards (tackle by Mike Mitchell),2.190,3.910
4,1:09,1,10,PIT 25,19,24,Tom Brady pass complete deep right to Rob Gronkowski for 17 yards (tackle by Sean Davis),3.910,0.000
4,1:00,,,,,,Timeout #2 by Pittsburgh Steelers,0.000,-5.370
4,1:00,1,8,PIT 8,25,24,"Dion Lewis middle for 8 yards, touchdown",5.370,7.000
4,0:56,,,PIT 2,27,24,"Two Point Attempt: Tom Brady pass complete to Rob Gronkowski, conversion succeeds",0.000,1.000
4,0:56,,,NWE 35,27,24,"Stephen Gostkowski kicks off 66 yards, returned by JuJu Smith-Schuster for 22 yards (tackle by Nic Grigsby)",0.000,-0.340
4,0:52,1,10,PIT 21,27,24,Ben Roethlisberger pass complete short middle to JuJu Smith-Schuster for 69 yards (tackle by Duron Harmon),0.340,0.000
4,0:34,,,,,,Timeout #3 by Pittsburgh Steelers,0.000,-4.910
4,0:34,1,10,NWE 10,27,24,Ben Roethlisberger pass incomplete short middle intended for Jesse James,4.910,4.190
4,0:28,2,10,NWE 10,27,24,Ben Roethlisberger pass complete short left to Darrius Heyward-Bey for 3 yards (tackle by Malcolm Butler),4.190,3.810
4,0:09,3,7,NWE 7,27,24,Ben Roethlisberger pass incomplete short middle intended for Eli Rogers is intercepted by Duron Harmon at NWE--2,3.810,-0.280
4,0:05,1,10,NWE 20,27,24,Tom Brady kneels for -1 yards,0.280,-0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
