Player,Pos
Steve McNair,QB
Chris Brown,RB
Shad Meier,FB
Drew Bennett,WR
Derrick Mason,WR
Erron Kinney,TE
Brad Hopkins,LT
Jacob Bell,LG
Justin Hartwig,C
Benji Olson,RG
Fred Miller,RT
Antwan Odom,LDE
Kevin Carter,LDT
Albert Haynesworth,RDT
Carlos Hall,RDE
Rocky Boiman,LLB
Brad Kassell,MLB
Keith Bulluck,RLB
Andre Dyson,LCB
Samari Rolle,RCB
Tank Williams,SS
Lance Schulters,FS
