Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 30,0,6,"Craig Hentrich kicks off 75 yards, touchback",0.000,0.280
3,15:00,1,10,JAX 20,0,6,Fred Taylor left end for -1 yards (tackle by Keith Bulluck),0.280,-0.460
3,14:26,2,11,JAX 19,0,6,Byron Leftwich up the middle for 3 yards (tackle by Keith Bulluck),-0.460,-0.690
3,13:41,3,8,JAX 22,0,6,Byron Leftwich sacked by Lance Schulters for -6 yards,-0.690,-2.390
3,13:13,4,14,JAX 16,0,6,"Chris Hanson punts 47 yards, returned by Derrick Mason for 4 yards (tackle by Ray Perryman)",-2.390,-1.660
3,13:04,1,10,TEN 41,0,6,Steve McNair sacked by Mike Peterson for -9 yards,1.660,-0.100
3,12:34,2,19,TEN 32,0,6,Chris Brown left tackle for 7 yards (tackle by John Henderson and Mike Peterson),-0.100,0.170
3,11:47,3,12,TEN 39,0,6,Steve McNair pass incomplete intended for Drew Bennett,0.170,-0.780
3,11:42,4,12,TEN 39,0,6,"Craig Hentrich punts 61 yards, touchback",-0.780,-0.280
3,11:34,1,10,JAX 20,0,6,Fred Taylor left guard for 6 yards (tackle by Keith Bulluck and Carlos Hall),0.280,0.540
3,10:51,2,4,JAX 26,0,6,Fred Taylor up the middle for 3 yards (tackle by Lance Schulters and Antwan Odom),0.540,0.230
3,10:07,3,1,JAX 29,0,6,Fred Taylor up the middle for no gain (tackle by Carlos Hall),0.230,-1.440
3,9:31,4,1,JAX 29,0,6,"Chris Hanson punts 38 yards, returned by Derrick Mason for -2 yards (tackle by Nick Sorensen). Penalty on Scott McGarrahan: Illegal Block Above the Waist, 10 yards",-1.440,-0.340
3,9:23,1,10,TEN 21,0,6,Chris Brown left tackle for 1 yard (tackle by Marcus Stroud and John Henderson),0.340,-0.070
3,8:30,2,9,TEN 22,0,6,Steve McNair sacked by Rob Meier and John Henderson for -1 yards,-0.070,-0.890
3,7:56,3,10,TEN 21,0,6,Steve McNair pass complete to Drew Bennett for 5 yards (tackle by Kiwaukee Thomas),-0.890,-1.630
3,7:26,4,5,TEN 26,0,6,"Craig Hentrich punts 66 yards, returned by Jermaine Lewis for 4 yards (tackle by Darrell Hill). Penalty on Justin Ena: Ineligible Downfield Kick, 5 yards (no play)",-1.630,-1.960
3,7:15,4,10,TEN 21,0,6,"Craig Hentrich punts 58 yards, returned by Jermaine Lewis for 6 yards (tackle by Shad Meier). Jermaine Lewis fumbles, recovered by Jermaine Lewis at JAX-27",-1.960,-0.740
3,7:01,1,10,JAX 27,0,6,"Penalty on Fred Taylor: False Start, 5 yards (no play)",0.740,0.410
3,7:01,1,15,JAX 22,0,6,Byron Leftwich pass complete to Jimmy Smith for 18 yards (tackle by Tank Williams),0.410,1.600
3,6:41,1,10,JAX 40,0,6,Fred Taylor right end for 9 yards (tackle by Keith Bulluck),1.600,2.270
3,5:55,2,1,JAX 49,0,6,Fred Taylor for 25 yards (tackle by Tank Williams),2.270,3.840
3,5:30,1,10,TEN 26,0,6,LaBrandon Toefield left guard for 15 yards (tackle by Tank Williams),3.840,4.840
3,4:54,1,10,TEN 11,0,6,LaBrandon Toefield right tackle for no gain (tackle by Rien Long and Carlos Hall),4.840,4.140
3,4:10,2,10,TEN 11,0,6,Byron Leftwich pass complete to Reggie Williams for 4 yards (tackle by Andre Dyson),4.140,3.980
3,3:22,3,6,TEN 7,6,6,"Byron Leftwich pass complete to George Wrighster for 7 yards, touchdown",3.980,7.000
3,,,,TEN 2,7,6,Josh Scobee kicks extra point good,0.000,0.000
3,,,,JAX 30,7,6,"Josh Scobee kicks off 53 yards, returned by Erron Kinney for 21 yards (tackle by Tommy Hendricks)",0.000,1.470
3,3:09,1,10,TEN 38,7,6,Chris Brown up the middle for 2 yards (tackle by Marcus Stroud and Rob Meier),1.470,1.190
3,2:33,2,8,TEN 40,7,6,Steve McNair pass complete to Drew Bennett for 13 yards (tackle by Rashean Mathis),1.190,2.460
3,2:05,1,10,JAX 47,7,6,Steve McNair pass complete to Robert Holcombe for 4 yards (tackle by Mike Peterson),2.460,2.450
3,1:30,2,6,JAX 43,7,6,Chris Brown left tackle for 3 yards (tackle by Akin Ayodele),2.450,2.150
3,0:46,3,3,JAX 40,7,6,Steve McNair pass incomplete intended for Derrick Mason (defended by Rashean Mathis),2.150,0.590
3,0:43,4,3,JAX 40,7,6,"Craig Hentrich punts 40 yards, touchback",0.590,-0.280
3,0:36,1,10,JAX 20,7,6,Fred Taylor left tackle for 1 yard (tackle by Albert Haynesworth),0.280,-0.130
Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,JAX 21,7,6,Fred Taylor right guard for 12 yards (tackle by Tank Williams and Andre Woolfolk),-0.130,1.140
4,14:17,1,10,JAX 33,7,6,Fred Taylor left end for 2 yards (tackle by Kevin Carter and Albert Haynesworth),1.140,0.860
4,13:34,2,8,JAX 35,7,6,Byron Leftwich pass complete to Jimmy Smith for 25 yards (tackle by Samari Rolle),0.860,2.920
4,13:03,1,10,TEN 40,7,6,LaBrandon Toefield left guard for 1 yard (tackle by Rocky Boiman and Juqua Parker),2.920,2.510
4,12:21,2,9,TEN 39,7,6,"Fred Taylor up the middle for 11 yards (tackle by Tank Williams). Penalty on Maurice Williams: Offensive Holding, 10 yards (no play)",2.510,1.160
4,11:54,2,19,TEN 49,7,6,LaBrandon Toefield up the middle for 3 yards (tackle by Carlos Hall),1.160,0.890
4,11:12,3,16,TEN 46,7,6,Byron Leftwich pass complete to George Wrighster for 6 yards (tackle by Lamont Thompson),0.890,0.590
4,10:33,4,10,TEN 40,7,6,"Chris Hanson punts 30 yards, fair catch by Derrick Mason. Penalty on Ray Perryman: Interference with Opportunity to Catch, 16 yards",0.590,-0.670
4,10:24,1,10,TEN 26,7,6,Chris Brown right end for 4 yards (tackle by Mike Peterson and Akin Ayodele),0.670,0.670
4,9:49,2,6,TEN 30,7,6,Steve McNair pass incomplete intended for Chris Brown,0.670,-0.030
4,9:44,3,6,TEN 30,7,6,Steve McNair pass complete to Derrick Mason for 27 yards (tackle by Dewayne Washington),-0.030,2.720
4,9:10,1,10,JAX 43,7,6,Steve McNair pass incomplete intended for Drew Bennett,2.720,2.180
4,9:04,2,10,JAX 43,7,6,Steve McNair pass incomplete intended for Jake Schifino,2.180,1.490
4,9:01,3,10,JAX 43,7,6,Steve McNair up the middle for 14 yards (tackle by Deon Grant),1.490,3.640
4,8:09,1,10,JAX 29,7,6,Chris Brown right end for 7 yards (tackle by John Henderson),3.640,4.050
4,7:27,2,3,JAX 22,7,6,Chris Brown up the middle for 1 yard (tackle by Daryl Smith and Brandon Green),4.050,3.470
4,6:52,,,,7,6,Timeout #1 by Jacksonville Jaguars,0.000,3.470
4,6:52,3,2,JAX 21,7,6,Steve McNair right tackle for 5 yards (tackle by Mike Peterson and Marcus Stroud),3.470,4.510
4,6:07,1,10,JAX 16,7,6,"Chris Brown right end for -3 yards (tackle by Rashean Mathis). Penalty on Benji Olson: Offensive Holding, 10 yards (no play)",4.510,3.840
4,5:43,1,20,JAX 26,7,12,"Chris Brown left tackle for 26 yards, touchdown",3.840,7.000
4,,,,,7,12,"Two Point Attempt: Steve McNair pass incomplete intended for Derrick Mason, conversion fails",1.000,-1.000
4,,,,TEN 30,7,12,"Craig Hentrich kicks off 52 yards, returned by LaBrandon Toefield for 13 yards (tackle by Donnie Nickey)",0.000,1.000
4,5:33,1,10,JAX 31,7,12,Fred Taylor up the middle for -1 yards (tackle by Kevin Carter and Albert Haynesworth),1.000,0.320
4,4:57,2,11,JAX 30,7,12,Byron Leftwich up the middle for 2 yards (tackle by Albert Haynesworth and Keith Bulluck),0.320,-0.100
4,4:13,3,9,JAX 32,7,12,Byron Leftwich pass complete to Jimmy Smith for 15 yards (tackle by Scott McGarrahan),-0.100,2.060
4,3:29,1,10,JAX 47,7,12,Byron Leftwich pass incomplete intended for Jimmy Smith,2.060,1.520
4,3:24,2,10,JAX 47,7,12,Fred Taylor for 13 yards (tackle by Tank Williams),1.520,2.920
4,3:18,1,10,TEN 40,7,12,LaBrandon Toefield right end for 5 yards (tackle by Andre Dyson and Brad Kassell),2.920,3.050
4,2:25,2,5,TEN 35,7,12,Byron Leftwich pass incomplete intended for Ernest Wilford (defended by Samari Rolle),3.050,2.340
4,2:17,3,5,TEN 35,7,12,"Byron Leftwich pass complete to George Wrighster for 4 yards (tackle by Juqua Parker). George Wrighster fumbles (forced by Juqua Parker), ball out of bounds at TEN-31",2.340,1.410
4,2:00,4,1,TEN 31,7,12,Greg Jones right guard for 3 yards (tackle by Tank Williams and Carlos Hall),1.410,3.710
4,1:26,,,,7,12,Timeout #2 by Jacksonville Jaguars,0.000,3.710
4,1:26,1,10,TEN 28,7,12,Byron Leftwich pass incomplete intended for Jimmy Smith,3.710,3.170
4,1:22,2,10,TEN 28,7,12,Byron Leftwich pass complete to Ernest Wilford for 6 yards (tackle by Andre Woolfolk),3.170,3.270
4,0:51,3,4,TEN 22,7,12,"Byron Leftwich pass incomplete intended for Jimmy Smith. Penalty on Carlos Hall: Defensive Offside, 5 yards (no play)",3.270,4.440
4,0:46,1,10,TEN 17,7,12,"Byron Leftwich pass incomplete intended for Jimmy Smith (defended by Lamont Thompson). Penalty on Lamont Thompson: Defensive Pass Interference, 16 yards (no play)",4.440,6.970
4,0:42,1,1,TEN 1,7,12,Fred Taylor right tackle for no gain (tackle by Kevin Carter),6.970,5.910
4,0:13,2,1,TEN 1,13,12,"Fred Taylor right end for 1 yard, touchdown",5.910,7.000
4,0:09,,,,13,12,Timeout #1 by Tennessee Titans,0.000,0.000
4,,,,,15,12,"Two Point Attempt: Byron Leftwich pass complete to Reggie Williams, conversion succeeds",1.000,1.000
4,,,,JAX 30,15,12,"Josh Scobee kicks off 39 yards, returned by Drew Bennett for 2 yards. Drew Bennett fumbles, recovered by Samari Rolle at TEN-23",0.000,0.480
4,0:03,1,10,TEN 23,15,12,Billy Volek pass incomplete intended for Chris Brown,0.480,-0.070
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
