Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
1,5:30,1,10,NYG 38,7,0,Ezekiel Elliott right tackle for no gain (tackle by B.J. Hill and Tae Davis),3.050,2.510
1,4:47,2,10,NYG 38,7,0,Dak Prescott pass complete short right to Ezekiel Elliott for 10 yards (tackle by Kareem Martin and Antoine Bethea),2.510,3.710
1,4:10,1,10,NYG 28,7,0,"Tony Pollard right tackle for 3 yards (tackle by Tae Davis). Penalty on Zack Martin: Offensive Holding, 10 yards",3.710,3.250
1,3:50,1,17,NYG 35,7,0,Dak Prescott pass complete short middle to Blake Jarwin for 7 yards (tackle by Jabrill Peppers),3.250,3.170
1,3:25,2,10,NYG 28,7,6,"Dak Prescott pass complete deep middle to Blake Jarwin for 28 yards, touchdown",3.170,7.000
1,3:19,,,NYG 15,7,7,Brett Maher kicks extra point good,0.000,0.000
1,3:19,,,DAL 35,7,7,"Brett Maher kicks off 65 yards, touchback.",0.000,0.610
1,3:19,1,10,NYG 25,7,7,Eli Manning pass complete short right to Evan Engram for 19 yards (tackle by Antwaun Woods),0.610,1.860
1,2:43,1,10,NYG 44,7,7,Eli Manning up the middle for 6 yards (tackle by Sean Lee),1.860,2.130
1,1:59,2,4,NYG 50,7,7,Saquon Barkley left end for 6 yards (tackle by Leighton Vander Esch),2.130,2.650
1,1:17,1,10,DAL 44,7,7,Eli Manning pass incomplete deep right intended for Cody Latimer,2.650,2.110
1,1:11,2,10,DAL 44,7,7,Eli Manning pass complete short left to Saquon Barkley for 9 yards (tackle by Jeff Heath),2.110,2.610
1,0:31,,,,,,Timeout #1 by Dallas Cowboys,,
1,0:30,3,1,DAL 35,7,7,"Eli Manning pass incomplete short right. Penalty on Eli Manning: Intentional Grounding, 10 yards",2.610,0.270
1,0:25,4,11,DAL 45,7,7,"Riley Dixon punts 38 yards, fair catch by Randall Cobb at DAL-7",0.270,0.380
1,0:18,1,10,DAL 7,7,7,Tony Pollard up the middle for 2 yards (tackle by Dexter Lawrence and B.J. Hill),-0.380,-0.630
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,8,DAL 9,7,7,Dak Prescott pass complete short left to Amari Cooper for 12 yards (tackle by Jabrill Peppers),-0.630,0.340
2,14:23,1,10,DAL 21,7,7,Tony Pollard right tackle for 2 yards (tackle by Grant Haley),0.340,0.070
2,13:40,2,8,DAL 23,7,7,Dak Prescott pass complete deep left to Michael Gallup for 36 yards,0.070,2.850
2,13:07,1,10,NYG 41,7,7,Dak Prescott pass complete short left to Michael Gallup for 23 yards (tackle by Jabrill Peppers),2.850,4.370
2,12:32,1,10,NYG 18,7,7,Ezekiel Elliott left tackle for 4 yards (tackle by Dalvin Tomlinson),4.370,4.430
2,11:57,2,6,NYG 14,7,7,"Dak Prescott pass complete short right to Randall Cobb for 9 yards (tackle by Markus Golden and Antoine Bethea). Penalty on Zack Martin: Tripping, 10 yards (no play)",4.430,3.020
2,11:30,2,16,NYG 24,7,7,Dak Prescott pass complete short left to Amari Cooper for 6 yards (tackle by Antonio Hamilton),3.020,3.050
2,10:54,3,10,NYG 18,7,7,Dak Prescott pass complete short right to Randall Cobb for 14 yards (tackle by Antoine Bethea and Lorenzo Carter),3.050,6.280
2,10:23,1,4,NYG 4,7,13,"Dak Prescott pass complete short right to Jason Witten for 4 yards, touchdown",6.280,7.000
2,10:19,,,NYG 15,7,14,Brett Maher kicks extra point good,0.000,0.000
2,10:19,,,DAL 35,7,14,"Brett Maher kicks off 65 yards, touchback.",0.000,0.610
2,10:19,1,10,NYG 25,7,14,Eli Manning pass complete short left to Sterling Shepard for 11 yards (tackle by Jaylon Smith),0.610,1.330
2,9:45,1,10,NYG 36,7,14,Saquon Barkley up the middle for 3 yards (tackle by Byron Jones),1.330,1.200
2,8:55,2,7,NYG 39,7,14,"Penalty on Mike Remmers: False Start, 5 yards (no play)",1.200,0.520
2,8:42,2,12,NYG 34,7,14,Eli Manning pass incomplete short left intended for Evan Engram (defended by Jeff Heath),0.520,-0.160
2,8:38,3,12,NYG 34,7,14,Eli Manning pass complete short right to Rhett Ellison for 8 yards (tackle by Jaylon Smith and Anthony Brown),-0.160,-0.590
2,8:04,4,4,NYG 42,7,14,Riley Dixon punts 41 yards out of bounds,-0.590,0.060
2,7:56,1,10,DAL 17,7,14,Dak Prescott pass complete short right to Michael Gallup for 6 yards (tackle by Antonio Hamilton),-0.060,0.350
2,7:26,2,4,DAL 23,7,14,Dak Prescott pass complete short left to Randall Cobb for 18 yards (tackle by Antonio Hamilton),0.350,1.660
2,6:57,1,10,DAL 41,7,14,Dak Prescott pass complete short right to Michael Gallup for 6 yards (tackle by Alec Ogletree),1.660,1.930
2,6:20,2,4,DAL 47,7,14,Dak Prescott right end for 6 yards (tackle by Antonio Hamilton and Alec Ogletree),1.930,2.460
2,5:53,1,10,NYG 47,7,14,Dak Prescott pass incomplete deep right intended for Jamize Olawale (defended by Lorenzo Carter),2.460,1.910
2,5:46,2,10,NYG 47,7,14,"Dak Prescott pass incomplete short middle intended for Randall Cobb. Penalty on Ezekiel Elliott: Offensive Holding, 10 yards (no play)",1.910,0.560
2,5:42,2,20,DAL 43,7,14,"Dak Prescott pass complete short left to Randall Cobb for 7 yards (tackle by Janoris Jenkins). Penalty on Tae Davis: Defensive Holding, 5 yards (no play)",0.560,2.130
2,5:15,1,10,DAL 48,7,14,Ezekiel Elliott right tackle for 5 yards (tackle by Alec Ogletree),2.130,2.260
2,4:37,2,5,NYG 47,7,14,Dak Prescott pass complete short right to Tavon Austin for 8 yards (tackle by Jabrill Peppers),2.260,2.980
2,4:10,1,10,NYG 39,7,14,"Ezekiel Elliott right end for 15 yards (tackle by Janoris Jenkins). Penalty on Amari Cooper: Illegal Shift, 5 yards (no play)",2.980,2.650
2,3:45,1,15,NYG 44,7,14,Tony Pollard up the middle for 2 yards (tackle by Antoine Bethea),2.650,2.040
2,3:03,2,13,NYG 42,7,14,Dak Prescott pass complete short left to Blake Jarwin for 4 yards (tackle by Antonio Hamilton),2.040,1.880
2,2:25,3,9,NYG 38,7,14,"Dak Prescott pass incomplete deep right intended for Tavon Austin. Penalty on Markus Golden: Defensive Offside, 5 yards (no play)",1.880,2.540
2,2:20,3,4,NYG 33,7,14,Dak Prescott left tackle for 8 yards (tackle by Jabrill Peppers),2.540,3.910
2,2:00,1,10,NYG 25,7,14,Ezekiel Elliott left tackle for 4 yards (tackle by Kareem Martin),3.910,3.900
2,1:22,2,6,NYG 21,7,14,Dak Prescott pass incomplete short middle intended for Ezekiel Elliott,3.900,3.200
2,1:19,3,6,NYG 21,7,20,"Dak Prescott pass complete deep left to Amari Cooper for 21 yards, touchdown",3.200,7.000
2,1:13,,,NYG 15,7,21,Brett Maher kicks extra point good,0.000,0.000
2,1:13,,,DAL 35,7,21,"Brett Maher kicks off 65 yards, touchback.",0.000,0.610
2,1:13,1,10,NYG 25,7,21,Eli Manning pass complete short middle to Evan Engram for 6 yards (tackle by Jeff Heath),0.610,0.870
2,0:54,2,4,NYG 31,7,21,Eli Manning pass complete short middle to Sterling Shepard for 6 yards (tackle by Jaylon Smith),0.870,1.400
2,0:30,1,10,NYG 37,7,21,Eli Manning pass complete short left to Cody Latimer for 9 yards (tackle by Anthony Brown),1.400,2.070
2,0:26,2,1,NYG 46,7,21,Eli Manning pass complete short right to Sterling Shepard for 5 yards (tackle by Jeff Heath),2.070,2.320
2,0:21,,,,,,Timeout #2 by New York Giants,,
2,0:21,1,10,DAL 49,7,21,Eli Manning pass complete short middle to Bennie Fowler for 5 yards (tackle by Jaylon Smith),2.320,2.460
2,0:16,,,,,,Timeout #3 by New York Giants,,
2,0:16,2,5,DAL 44,7,21,Eli Manning pass incomplete deep left intended for Cody Latimer,2.460,1.750
2,0:12,3,5,DAL 44,7,21,Eli Manning pass incomplete short right intended for Evan Engram,1.750,0.330
2,0:09,,,,,,Timeout #2 by Dallas Cowboys,,
2,0:09,4,5,DAL 44,7,21,Eli Manning pass incomplete deep left (defended by Jeff Heath),0.330,1.860
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 35,7,21,"Brett Maher kicks off 68 yards, returned by Corey Ballentine for 28 yards (tackle by Jeff Heath). Penalty on Michael Thomas: Offensive Holding, 10 yards",0.000,-0.220
3,14:54,1,10,NYG 15,7,21,Eli Manning pass complete deep right to Cody Latimer for 43 yards (tackle by Xavier Woods),-0.220,2.790
3,14:18,1,10,DAL 42,7,21,Eli Manning pass incomplete short middle,2.790,2.240
3,14:13,2,10,DAL 42,7,21,Elijhaa Penny up the middle for 2 yards (tackle by DeMarcus Lawrence),2.240,1.820
3,13:34,3,8,DAL 40,7,21,Eli Manning pass incomplete short right intended for Cody Latimer (defended by Chidobe Awuzie),1.820,0.590
3,13:30,4,8,DAL 40,7,21,Eli Manning pass complete short left to Bennie Fowler for 11 yards,0.590,3.640
3,12:59,1,10,DAL 29,7,21,Eli Manning pass complete short right to Sterling Shepard for 7 yards (tackle by Leighton Vander Esch),3.640,4.050
3,12:19,2,3,DAL 22,7,21,Saquon Barkley right guard for 11 yards (tackle by Xavier Woods),4.050,4.840
3,11:45,1,10,DAL 11,7,21,Saquon Barkley up the middle for 1 yard (tackle by Christian Covington),4.840,4.320
3,11:12,2,9,DAL 10,7,21,Eli Manning pass incomplete short right,4.320,3.300
3,11:07,3,9,DAL 10,7,21,Eli Manning pass incomplete short middle intended for Sterling Shepard (defended by Jourdan Lewis),3.300,2.760
3,11:03,4,9,DAL 10,10,21,Aldrick Rosas 28 yard field goal good,2.760,3.000
3,10:59,,,NYG 35,10,21,"Aldrick Rosas kicks off 65 yards, touchback.",0.000,0.610
3,10:59,1,10,DAL 25,10,21,Dak Prescott pass complete deep middle to Amari Cooper for 45 yards (tackle by Antoine Bethea),0.610,3.580
3,10:20,1,10,NYG 30,10,21,Ezekiel Elliott right tackle for 5 yards (tackle by Janoris Jenkins),3.580,3.710
3,9:53,2,5,NYG 25,10,27,"Dak Prescott pass complete deep middle to Randall Cobb for 25 yards, touchdown. Penalty on Antonio Hamilton: Illegal Contact (Declined)",3.710,7.000
3,9:48,,,NYG 15,10,28,Brett Maher kicks extra point good,0.000,0.000
3,9:48,,,DAL 35,10,28,"Brett Maher kicks off 65 yards, touchback.",0.000,0.610
3,9:48,1,10,NYG 25,10,28,Eli Manning pass complete short left to Bennie Fowler for 17 yards (tackle by Anthony Brown),0.610,1.730
3,9:20,1,10,NYG 42,10,28,Saquon Barkley left guard for 7 yards (tackle by Byron Jones),1.730,2.130
3,8:39,2,3,NYG 49,10,28,Eli Manning pass incomplete short left intended for Saquon Barkley,2.130,1.420
3,8:35,3,3,NYG 49,10,28,Eli Manning pass complete short middle to Evan Engram for 13 yards (tackle by Jeff Heath),1.420,3.050
3,8:05,1,10,DAL 38,10,28,Eli Manning pass complete deep left to Cody Latimer for 22 yards (tackle by Jeff Heath),3.050,4.510
3,7:28,1,10,DAL 16,10,28,Saquon Barkley right tackle for 4 yards (tackle by Leighton Vander Esch),4.510,4.570
3,6:45,2,6,DAL 12,10,28,Eli Manning pass complete short right to Bennie Fowler for 4 yards (tackle by Kavon Frazier),4.570,4.620
3,6:08,3,2,DAL 8,10,28,Elijhaa Penny up the middle for 1 yard (tackle by Christian Covington),4.620,3.010
3,5:24,4,1,DAL 7,10,28,"Eli Manning sacked by and Leighton Vander Esch for -4 yards. Eli Manning fumbles (forced by DeMarcus Lawrence), recovered by DeMarcus Lawrence at DAL-11 (tackle by Eli Manning)",3.010,0.370
3,5:13,1,10,DAL 11,10,28,Ezekiel Elliott left guard for 1 yard (tackle by Markus Golden and Dalvin Tomlinson),-0.370,-0.710
3,4:42,2,9,DAL 12,10,28,Ezekiel Elliott left end for 1 yard (tackle by Ryan Connelly),-0.710,-1.190
3,4:03,3,8,DAL 13,10,28,Dak Prescott pass complete short middle to Michael Gallup for 62 yards (tackle by Alec Ogletree and Deandre Baker),-1.190,3.910
3,3:24,1,10,NYG 25,10,28,Ezekiel Elliott right tackle for 8 yards (tackle by Jabrill Peppers and Antoine Bethea),3.910,4.550
3,2:40,2,2,NYG 17,10,28,Ezekiel Elliott right tackle for 2 yards (tackle by Janoris Jenkins),4.550,4.580
3,2:02,1,10,NYG 15,10,28,Dak Prescott pass complete short left to Jason Witten for 5 yards (tackle by Alec Ogletree),4.580,4.840
3,1:18,2,5,NYG 10,10,34,"Ezekiel Elliott left tackle for 10 yards, touchdown",4.840,7.000
3,1:14,,,NYG 15,10,35,Brett Maher kicks extra point good,0.000,0.000
3,1:14,,,DAL 35,10,35,"Brett Maher kicks off 70 yards, returned by Corey Ballentine for 18 yards (tackle by C.J. Goodwin)",0.000,-0.320
3,1:10,1,10,NYG 13,10,35,Eli Manning pass complete short middle to Sterling Shepard for 9 yards (tackle by Xavier Woods),-0.320,0.490
3,0:43,2,1,NYG 22,10,35,Eli Manning pass incomplete short middle intended for Cody Latimer,0.490,-0.350
3,0:39,,,,,,Timeout #1 by New York Giants,,
3,0:39,3,1,NYG 22,10,35,Saquon Barkley left tackle for 11 yards (tackle by Xavier Woods),-0.350,1.140
3,0:07,1,10,NYG 33,10,35,"Eli Manning pass complete short right to Wayne Gallman for 9 yards (tackle by Chidobe Awuzie and Kerry Hyder). Penalty on Cody Latimer: Offensive Pass Interference, 10 yards (no play)",1.140,0.480
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,20,NYG 23,10,35,Eli Manning pass incomplete short right intended for Saquon Barkley,0.480,-0.760
4,14:56,2,20,NYG 23,10,35,Eli Manning pass complete short middle to Bennie Fowler for 3 yards (tackle by Leighton Vander Esch),-0.760,-1.020
4,14:16,3,17,NYG 26,10,35,Eli Manning pass complete short left to Evan Engram for 8 yards (tackle by Jourdan Lewis),-1.020,-1.110
4,13:49,4,9,NYG 34,10,35,"Riley Dixon punts 47 yards, fair catch by Tavon Austin at DAL-19. Penalty on Cody Core: Fair Catch Interference, 15 yards",-1.110,-1.200
4,13:37,1,10,DAL 34,10,35,Tony Pollard left end for 5 yards (tackle by R.J. McIntosh),1.200,1.330
4,12:59,2,5,DAL 39,10,35,Dak Prescott pass complete short left to Michael Gallup for 12 yards (tackle by Michael Thomas),1.330,2.320
4,12:18,1,10,NYG 49,10,35,Tony Pollard up the middle for 2 yards (tackle by Grant Haley),2.320,2.050
4,11:38,2,8,NYG 47,10,35,Tony Pollard right tackle for 3 yards (tackle by Jabrill Peppers),2.050,1.750
4,10:56,3,5,NYG 44,10,35,Dak Prescott pass incomplete short middle intended for Amari Cooper (defended by Janoris Jenkins),1.750,0.330
4,10:51,4,5,NYG 44,10,35,"Chris Jones punts 34 yards, fair catch by Jabrill Peppers at NYG-10",0.330,0.380
4,10:44,1,10,NYG 10,10,35,Eli Manning pass complete short right to Saquon Barkley for 1 yard (tackle by Jaylon Smith),-0.380,-0.710
4,10:13,2,9,NYG 11,10,35,Eli Manning pass complete short middle to Evan Engram for 14 yards (tackle by Jeff Heath),-0.710,0.610
4,9:44,1,10,NYG 25,10,35,Eli Manning pass incomplete short middle intended for Evan Engram (defended by Leighton Vander Esch),0.610,0.060
4,9:39,2,10,NYG 25,10,35,"Eli Manning pass complete short left to Saquon Barkley for 2 yards (tackle by Jourdan Lewis). Penalty on Will Hernandez: Offensive Holding, 10 yards (no play)",0.060,-1.430
4,9:19,2,20,NYG 15,10,35,Eli Manning pass complete short left to Evan Engram for 6 yards (tackle by Jourdan Lewis),-1.430,-1.150
4,8:37,3,14,NYG 21,10,35,Eli Manning pass complete short middle to Saquon Barkley for 1 yard (tackle by Leighton Vander Esch),-1.150,-1.900
4,8:01,4,13,NYG 22,10,35,"Riley Dixon punts 40 yards, fair catch by Tavon Austin at DAL-38",-1.900,-1.470
4,7:53,1,10,DAL 38,10,35,Tony Pollard right guard for 2 yards (tackle by Grant Haley),1.470,1.190
4,7:15,2,8,DAL 40,10,35,"Tony Pollard right end for 18 yards (tackle by Antoine Bethea). Penalty on Xavier Su'a-Filo: Offensive Holding, 10 yards (no play)",1.190,-0.160
4,6:50,2,18,DAL 30,10,35,Tony Pollard left end for -3 yards (tackle by Ryan Connelly),-0.160,-1.220
4,6:06,3,21,DAL 27,10,35,Tony Pollard up the middle for 6 yards (tackle by B.J. Hill),-1.220,-1.180
4,5:21,4,15,DAL 33,10,35,"Chris Jones punts 44 yards, returned by Jabrill Peppers for 2 yards",-1.180,-0.610
4,5:14,1,10,NYG 25,10,35,Saquon Barkley up the middle for 13 yards (tackle by Jaylon Smith and Chidobe Awuzie),0.610,1.470
4,4:44,1,10,NYG 38,10,35,Eli Manning pass complete short right to Evan Engram for 10 yards (tackle by Leighton Vander Esch),1.470,2.130
4,4:17,1,10,NYG 48,10,35,Eli Manning pass complete deep right to Evan Engram for 22 yards (tackle by Chidobe Awuzie),2.130,3.580
4,3:46,1,10,DAL 30,10,35,Wayne Gallman left tackle for 15 yards (tackle by Xavier Woods),3.580,4.580
4,3:14,1,10,DAL 15,10,35,Eli Manning pass complete short middle to Wayne Gallman for 13 yards (tackle by Xavier Woods),4.580,6.740
4,2:54,1,2,DAL 2,16,35,"Wayne Gallman up the middle for 2 yards, touchdown",6.740,7.000
4,2:49,,,DAL 15,17,35,Aldrick Rosas kicks extra point good,0.000,0.000
4,2:49,,,NYG 35,17,35,"Aldrick Rosas kicks off 49 yards, returned by Randall Cobb for no gain",0.000,-0.140
4,2:47,1,10,DAL 16,17,35,Tony Pollard left tackle for 1 yard (tackle by Tae Davis),-0.140,-0.510
4,2:40,,,,,,Timeout #2 by New York Giants,,
4,2:40,2,9,DAL 17,17,35,Tony Pollard left guard for 2 yards (tackle by Janoris Jenkins),-0.510,-0.950
4,2:35,,,,,,Timeout #3 by New York Giants,,
4,2:35,3,7,DAL 19,17,35,Tony Pollard right end for -3 yards (tackle by Oshane Ximines),-0.950,-2.390
4,2:00,4,10,DAL 16,17,35,"Chris Jones punts 50 yards, returned by Jabrill Peppers for 5 yards (tackle by Kavon Frazier and Joe Thomas)",-2.390,-1.530
4,1:46,1,10,NYG 39,17,35,Daniel Jones pass complete short right to Wayne Gallman for 5 yards (tackle by Xavier Woods),1.530,1.660
4,1:42,2,5,NYG 44,17,35,Daniel Jones pass complete short right to Evan Engram for 6 yards (tackle by Xavier Woods),1.660,2.260
4,1:36,1,10,NYG 50,17,35,Daniel Jones pass complete short right to Wayne Gallman for 6 yards (tackle by Leighton Vander Esch),2.260,2.520
4,1:31,2,4,DAL 44,17,35,Daniel Jones pass incomplete deep right intended for Rhett Ellison,2.520,1.820
4,1:25,3,4,DAL 44,17,35,"Daniel Jones right end for 5 yards (tackle by Leighton Vander Esch). Daniel Jones fumbles (forced by Leighton Vander Esch), recovered by Chidobe Awuzie at DAL-38 (tackle by Daniel Jones)",1.820,-1.470
4,1:17,1,10,DAL 38,17,35,Dak Prescott kneels for -1 yards,1.470,0.790
4,0:35,2,11,DAL 37,17,35,Dak Prescott kneels for -1 yards,0.790,-0.030
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
