Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
2,10:36,1,10,CIN 13,14,0,Jeremi Johnson right guard for 4 yards (tackle by Robaire Smith and Kamerion Wimbley),-0.320,-0.300
2,9:59,2,6,CIN 17,14,0,Bernard Scott right guard for no gain (tackle by D'Qwell Jackson and Eric Barton),-0.300,-0.940
2,9:13,3,6,CIN 17,14,0,Carson Palmer pass incomplete short right intended for Chad Johnson,-0.940,-2.320
2,9:08,4,6,CIN 17,14,0,"Kevin Huber punts 57 yards, returned by Josh Cribbs for 5 yards (tackle by Abdul Hodge)",-2.320,-1.000
2,8:57,1,10,CLE 31,14,0,Jerome Harrison right tackle for 4 yards (tackle by Johnathan Joseph),1.000,1.000
2,8:20,2,6,CLE 35,14,0,Derek Anderson pass complete deep left to Mohamed Massaquoi for 24 yards (tackle by Leon Hall),1.000,2.850
2,7:38,1,10,CIN 41,14,0,Jerome Harrison right guard for 1 yard (tackle by Dhani Jones),2.850,2.440
2,6:54,2,9,CIN 40,14,0,Derek Anderson pass incomplete deep right intended for Mohamed Massaquoi,2.440,1.750
2,6:48,,,,14,0,Timeout #2 by Cleveland Browns,0.000,1.750
2,6:48,3,9,CIN 40,14,0,Derek Anderson pass incomplete short left intended for Robert Royal,1.750,0.590
2,6:43,4,9,CIN 40,14,0,"Dave Zastudil punts 30 yards, fair catch by Quan Cosby",0.590,0.380
2,6:36,1,10,CIN 10,14,0,Carson Palmer pass incomplete deep right intended for Laveranues Coles is intercepted by Brodney Pool at CLE-43,-0.380,-1.800
2,6:28,1,10,CLE 43,14,0,Derek Anderson sacked by Nedu Ndukwe for -12 yards,1.800,-0.370
2,5:57,2,22,CLE 31,14,0,Jerome Harrison right guard for 4 yards (tackle by Domata Peko and Keith Rivers),-0.370,-0.490
2,5:14,3,18,CLE 35,14,0,Derek Anderson pass incomplete short left intended for Josh Cribbs (defended by Michael Johnson),-0.490,-1.040
2,5:10,4,18,CLE 35,14,0,"Dave Zastudil punts 55 yards, returned by Quan Cosby for 4 yards (tackle by Raymond Ventrone)",-1.040,0.280
2,5:00,1,10,CIN 14,14,0,Cedric Benson right guard for 3 yards (tackle by Eric Barton and Kenyon Coleman),-0.280,-0.370
2,4:21,2,7,CIN 17,14,0,Cedric Benson left tackle for 5 yards (tackle by D'Qwell Jackson and Eric Barton),-0.370,-0.440
2,3:39,3,2,CIN 22,14,0,Carson Palmer pass incomplete short right intended for Andre Caldwell,-0.440,-1.900
2,3:34,4,2,CIN 22,14,0,"Kevin Huber punts 55 yards, returned by Josh Cribbs for 39 yards (tackle by Michael Johnson)",-1.900,-3.050
2,3:19,1,10,CIN 38,14,0,Jerome Harrison right guard for no gain (tackle by Robert Geathers),3.050,2.510
2,2:38,2,10,CIN 38,14,0,Jerome Harrison right guard for 8 yards (tackle by Nedu Ndukwe),2.510,2.870
2,2:00,3,2,CIN 30,14,0,Derek Anderson pass complete deep right to Mohamed Massaquoi for 29 yards,2.870,6.970
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the original play was overturned.",,
2,1:33,1,1,CIN 1,14,6,"Derek Anderson pass complete short right to Steve Heiden for 1 yard, touchdown",6.970,7.000
2,,,,CIN 2,14,7,Billy Cundiff kicks extra point good,0.000,0.000
2,,,,CLE 30,14,7,"Billy Cundiff kicks off 60 yards, returned by Andre Caldwell for 20 yards (tackle by Coye Francies)",0.000,0.940
2,1:20,1,10,CIN 30,14,7,Carson Palmer pass complete short right to Brian Leonard for 3 yards (tackle by Mike Adams),0.940,0.800
2,0:57,2,7,CIN 33,14,7,Carson Palmer pass complete short middle to Brian Leonard for 4 yards (tackle by Eric Barton),0.800,0.630
2,0:36,3,3,CIN 37,14,7,Carson Palmer pass complete short right to Andre Caldwell for 2 yards (tackle by Mike Adams),0.630,-0.780
,,,,,,,"Replay Assistant challenged the first down ruling, and the original play was overturned.",,
2,0:22,,,,14,7,Timeout #2 by Cincinnati Bengals,0.000,-0.780
2,0:22,4,1,CIN 39,14,7,Kevin Huber punts 27 yards,-0.780,-1.200
2,0:17,1,10,CLE 34,14,7,Derek Anderson pass complete short left to Jerome Harrison for 7 yards (tackle by Brandon Johnson),1.200,1.600
2,0:10,2,3,CLE 41,14,7,Derek Anderson pass complete short right to Mike Furrey for 14 yards (tackle by Brandon Johnson),1.600,2.590
2,0:02,,,,14,7,Timeout #3 by Cleveland Browns,0.000,2.590
2,0:02,1,10,CIN 45,14,7,Derek Anderson pass complete short left to Jerome Harrison for 18 yards (tackle by Dhani Jones),2.590,1.400
Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 30,14,7,"Shayne Graham kicks off 65 yards, returned by Josh Cribbs for 20 yards (tackle by Abdul Hodge)",0.000,0.610
3,14:55,1,10,CLE 25,14,7,Jerome Harrison right tackle for 16 yards (tackle by Keith Rivers),0.610,1.660
3,14:24,,,,14,7,Timeout #1 by Cleveland Browns,0.000,1.660
3,14:24,1,10,CLE 41,14,7,"Derek Anderson pass complete short middle to Jerome Harrison for 5 yards (tackle by Dhani Jones). Penalty on Eric Steinbach: Offensive Pass Interfere, 10 yards (no play)",1.660,1.000
3,13:56,1,20,CLE 31,14,7,Derek Anderson pass complete deep middle to Mohamed Massaquoi for 19 yards (tackle by Chris Crocker),1.000,2.340
3,13:12,2,1,,14,7,Chris Jennings left guard for 8 yards (tackle by Keith Rivers),2.340,2.790
3,12:27,1,10,CIN 42,14,7,Derek Anderson pass complete short right to Chris Jennings for 2 yards (tackle by Robert Geathers and Pat Sims),2.790,2.510
3,11:39,2,8,CIN 40,14,7,Derek Anderson pass complete short left to Steve Heiden for 4 yards (tackle by Keith Rivers),2.510,2.340
3,10:54,3,4,CIN 36,14,7,Derek Anderson pass complete short right to Robert Royal for 7 yards (tackle by Dhani Jones),2.340,3.640
3,10:21,,,,14,7,Timeout #1 by Cincinnati Bengals,0.000,3.640
3,10:21,1,10,CIN 29,14,7,Jerome Harrison right tackle for 21 yards (tackle by Nedu Ndukwe),3.640,5.370
3,9:37,1,8,CIN 8,14,7,Derek Anderson pass incomplete short right intended for Braylon Edwards,5.370,4.570
3,9:33,2,8,CIN 8,14,7,Jerome Harrison right end for no gain (tackle by Johnathan Joseph),4.570,3.580
3,8:49,3,8,CIN 8,14,7,Derek Anderson pass incomplete short right intended for Steve Heiden is intercepted by Johnathan Joseph at CIN-0 and returned for 32 yards,3.580,-1.070
,,,,,,,"CLE challenged the incomplete pass ruling, and the play was upheld.",,
3,8:38,1,10,CIN 32,14,7,Cedric Benson right tackle for 5 yards (tackle by D'Qwell Jackson),1.070,1.200
3,8:17,2,5,CIN 37,14,7,"Cedric Benson right tackle for 1 yard (tackle by D'Qwell Jackson). Cedric Benson fumbles (forced by D'Qwell Jackson), recovered by Evan Mathis at CIN-38",1.200,0.630
3,7:32,3,4,CIN 38,14,7,Carson Palmer pass incomplete short left intended for Daniel Coats,0.630,-0.850
3,7:26,4,4,CIN 38,14,7,"Kevin Huber punts 49 yards, returned by Josh Cribbs for 10 yards (tackle by Brandon Johnson)",-0.850,-0.480
3,7:14,1,10,CLE 23,14,7,Derek Anderson pass complete short left to Mohamed Massaquoi for 20 yards (tackle by Chris Crocker and Dhani Jones),0.480,1.800
3,6:30,1,10,CLE 43,14,7,Jerome Harrison right tackle for 2 yards (tackle by Frostee Rucker),1.800,1.520
3,5:47,2,8,CLE 45,14,7,Derek Anderson pass complete short left to Mohamed Massaquoi for 13 yards (tackle by Leon Hall),1.520,2.790
3,5:03,1,10,CIN 42,14,7,Josh Cribbs for 15 yards (tackle by Keith Rivers),2.790,3.780
3,4:32,1,10,CIN 27,14,7,Jerome Harrison right guard for 7 yards (tackle by Chris Crocker and Keith Rivers),3.780,4.180
3,3:49,2,3,CIN 20,14,7,"Jerome Harrison left guard for 14 yards (tackle by Nedu Ndukwe and Leon Hall). Penalty on Pat Sims: Unnecessary Roughness (Offsetting), Penalty on Braylon Edwards: Unnecessary Roughness (Offsetting)",4.180,5.830
3,3:06,1,6,CIN 6,14,7,Derek Anderson pass incomplete short right intended for Braylon Edwards,5.830,4.950
3,3:00,2,6,CIN 6,14,7,Jerome Harrison right guard for no gain (tackle by Chris Crocker),4.950,4.040
3,2:27,3,6,CIN 6,14,7,Derek Anderson pass complete short left to Josh Cribbs for 5 yards (tackle by Leon Hall),4.040,3.550
3,1:44,4,1,CIN 1,14,13,"Derek Anderson right end for 1 yard, touchdown",3.550,7.000
3,,,,CIN 2,14,14,Billy Cundiff kicks extra point good,0.000,0.000
3,,,,CLE 30,14,14,"Billy Cundiff kicks off 73 yards, returned by Andre Caldwell for 23 yards (tackle by Kaluka Maiava). Andre Caldwell fumbles (forced by Kaluka Maiava), recovered by Blake Costanzo at CIN-18",0.000,-4.370
3,1:29,1,10,CIN 18,14,14,Derek Anderson pass complete short right to Steve Heiden for 7 yards (tackle by Dhani Jones),4.370,5.010
3,0:52,2,3,CIN 11,14,14,Jerome Harrison left guard for 2 yards (tackle by Nedu Ndukwe and Keith Rivers),5.010,4.740
3,0:14,3,1,CIN 9,14,14,Jerome Harrison left guard for no gain (tackle by Nedu Ndukwe),4.740,2.980
Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,1,CIN 9,14,17,Billy Cundiff 26 yard field goal good,2.980,3.000
4,,,,CLE 30,14,17,"Billy Cundiff kicks off 65 yards, returned by Andre Caldwell for 18 yards (tackle by Mike Adams). Penalty on Brandon Johnson: Illegal Block Above the , 10 yards",0.000,-0.380
4,14:51,1,10,CIN 10,14,17,Carson Palmer pass incomplete short right intended for Chad Johnson,-0.380,-0.780
4,14:44,2,10,CIN 10,14,17,Cedric Benson right guard for 3 yards (tackle by Kenyon Coleman),-0.780,-1.070
4,14:12,3,7,CIN 13,14,17,"Carson Palmer pass incomplete deep left intended for Chris Henry (defended by Brodney Pool). Penalty on Andrew Whitworth: Unnecessary Roughness, 6 yards",-1.070,-2.490
4,14:07,4,13,CIN 7,14,17,"Kevin Huber punts 43 yards, returned by Josh Cribbs for 5 yards (tackle by Abdul Hodge). Penalty on Blake Costanzo: Unnecessary Roughness, 15 yards",-2.490,-1.600
4,13:58,1,10,CLE 40,14,17,Jerome Harrison left guard for 5 yards (tackle by Chris Crocker),1.600,1.730
4,13:18,2,5,CLE 45,14,17,Derek Anderson pass incomplete short left intended for Jerome Harrison,1.730,1.030
4,13:12,3,5,CLE 45,14,17,Derek Anderson pass complete short right to Robert Royal for 6 yards (tackle by Dhani Jones),1.030,2.320
4,12:31,1,10,CIN 49,14,17,Jerome Harrison left guard for 3 yards (tackle by Antwan Odom),2.320,2.190
4,11:47,2,7,CIN 46,14,17,Jerome Harrison left guard for no gain (tackle by Antwan Odom),2.190,1.490
4,11:01,3,7,CIN 46,14,17,Derek Anderson pass complete short left to Mohamed Massaquoi for 5 yards (tackle by Michael Johnson),1.490,0.530
4,10:21,4,2,CIN 41,14,17,"Dave Zastudil punts 41 yards, touchback",0.530,-0.280
4,10:11,1,10,CIN 20,14,17,Cedric Benson right guard for no gain (tackle by Brandon McDonald),0.280,-0.270
4,9:39,2,10,CIN 20,14,17,Cedric Benson right guard for 2 yards (tackle by Eric Barton),-0.270,-0.690
4,8:57,3,8,CIN 22,14,17,Carson Palmer pass incomplete short right intended for Brian Leonard (defended by D'Qwell Jackson),-0.690,-1.900
4,8:52,4,8,CIN 22,14,17,"Kevin Huber punts 42 yards, returned by Josh Cribbs for 50 yards (tackle by Brandon Johnson)",-1.900,-4.650
4,8:31,1,10,CIN 14,14,17,Jerome Harrison left tackle for 2 yards (tackle by Keith Rivers),4.650,4.330
4,7:53,2,8,CIN 12,14,17,Derek Anderson sacked by Antwan Odom for -8 yards,4.330,2.610
4,7:18,3,16,CIN 20,14,17,Jerome Harrison left guard for 7 yards (tackle by Brandon Johnson),2.610,2.570
4,6:38,4,9,CIN 13,14,20,Billy Cundiff 31 yard field goal good,2.570,3.000
4,,,,CLE 30,14,20,"Billy Cundiff kicks off 64 yards, returned by Bernard Scott for 24 yards (tackle by Brandon McDonald)",0.000,0.940
4,6:27,1,10,CIN 30,14,20,Carson Palmer pass incomplete short middle intended for Cedric Benson,0.940,0.390
4,6:22,2,10,CIN 30,14,20,Cedric Benson right tackle for -4 yards (tackle by Mike Adams),0.390,-0.820
4,5:40,3,14,CIN 26,14,20,Carson Palmer pass complete deep right to Chris Henry for 16 yards (tackle by Mike Adams),-0.820,1.730
4,4:57,1,10,CIN 42,14,20,Bernard Scott left guard for 11 yards (tackle by Mike Adams and Hank Poteat),1.730,2.460
4,4:19,1,10,CLE 47,14,20,Bernard Scott left guard for 16 yards (tackle by Abram Elam),2.460,3.510
4,3:37,1,10,CLE 31,14,20,Carson Palmer pass complete short middle to John Paul Foschi for 27 yards (tackle by Hank Poteat),3.510,6.280
4,2:50,1,4,CLE 4,14,20,Carson Palmer pass incomplete short left intended for Laveranues Coles,6.280,5.340
4,2:46,2,4,CLE 4,14,20,Carson Palmer pass incomplete short left intended for Chad Johnson (defended by Eric Wright),5.340,4.490
4,2:42,3,4,CLE 4,14,20,Carson Palmer pass complete short middle to Brian Leonard for 2 yards (tackle by Kamerion Wimbley and Shaun Rogers),4.490,3.250
4,2:02,,,,14,20,Timeout #3 by Cleveland Browns,0.000,3.250
4,2:02,4,2,CLE 2,20,20,"Carson Palmer pass complete short middle to Chad Johnson for 2 yards, touchdown",3.250,7.000
4,,,,CLE 2,20,20,Shayne Graham kicks extra point no good,0.000,-1.000
4,,,,CIN 30,,,"Shayne Graham kicks off 53 yards, returned by Jerome Harrison for 16 yards (tackle by Tom Nelson)",,
4,1:52,1,10,CLE 33,20,20,Derek Anderson pass complete short right to Mike Furrey for 5 yards,1.140,1.270
4,1:30,2,5,CLE 38,20,20,Derek Anderson pass complete short middle to Mike Furrey for 7 yards (tackle by Brandon Johnson),1.270,1.930
4,1:08,1,10,CLE 45,20,20,Derek Anderson pass complete short right to Steve Heiden for 7 yards (tackle by Brandon Johnson),1.930,2.330
4,0:47,2,3,CIN 48,20,20,Derek Anderson pass incomplete short right intended for Steve Heiden,2.330,1.620
4,0:41,3,3,CIN 48,20,20,Derek Anderson pass complete short left to Mohamed Massaquoi for 8 yards (tackle by Leon Hall),1.620,2.920
4,0:27,1,10,CIN 40,20,20,Derek Anderson spiked the ball,2.920,2.370
4,0:27,2,10,CIN 40,20,20,Derek Anderson pass incomplete short right intended for Robert Royal,2.370,1.680
4,0:23,3,10,CIN 40,20,20,Derek Anderson pass incomplete short left intended for Mohamed Massaquoi,1.680,0.590
4,0:19,4,10,CIN 40,20,20,Dave Zastudil punts 32 yards,0.590,0.380
4,0:11,1,10,CIN 8,20,20,Carson Palmer kneels for no gain,-0.380,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
,,,,,,,"Bengals won the coin toss, Browns to receive the overtime kickoff.",,
OT,,,,,20,20,"Penalty on Alex Hall: Offside on Free Kick, 5 yards (no play)",0.000,-0.220
OT,,,,CLE 25,,,"Billy Cundiff kicks off 73 yards, returned by Bernard Scott for 28 yards (tackle by Kaluka Maiava). Penalty on Kyries Hebert: Personal Foul, 15 yards",,
OT,14:54,1,10,CIN 15,20,20,Carson Palmer pass complete short left to Cedric Benson for 12 yards (tackle by Brodney Pool),-0.220,0.740
OT,14:16,1,10,CIN 27,20,20,Cedric Benson right guard for 12 yards (tackle by Eric Barton and Abram Elam),0.740,1.530
OT,13:43,1,10,CIN 39,20,20,Cedric Benson right tackle for 3 yards (tackle by D'Qwell Jackson),1.530,1.390
OT,13:05,2,7,CIN 42,20,20,Carson Palmer pass incomplete short middle intended for Chad Johnson,1.390,0.700
OT,12:59,3,7,CIN 42,20,20,Carson Palmer pass incomplete short left intended for Chad Johnson (defended by Brodney Pool),0.700,-0.590
OT,12:52,4,7,CIN 42,20,20,Kevin Huber punts 41 yards,-0.590,0.060
OT,12:44,1,10,CLE 17,20,20,Jerome Harrison right guard for 1 yard (tackle by Antwan Odom),-0.060,-0.420
OT,12:09,2,9,CLE 18,20,20,Derek Anderson pass complete short left to Jerome Harrison for 3 yards (tackle by Dhani Jones),-0.420,-0.750
OT,11:23,3,6,CLE 21,20,20,Derek Anderson pass incomplete deep left intended for Mohamed Massaquoi,-0.750,-1.960
OT,11:20,4,6,CLE 21,20,20,Dave Zastudil punts 55 yards,-1.960,-0.540
OT,11:08,1,10,CIN 24,20,20,Carson Palmer pass incomplete short right intended for Chad Johnson,0.540,0.000
OT,11:01,2,10,CIN 24,20,20,Cedric Benson left guard for 21 yards (tackle by Brodney Pool),0.000,1.930
OT,10:24,1,10,CIN 45,20,20,Bernard Scott right guard for 2 yards (tackle by D'Qwell Jackson),1.930,1.650
OT,9:40,2,8,CIN 47,20,20,Carson Palmer pass incomplete short left intended for Daniel Coats (defended by Corey Williams),1.650,0.960
OT,9:35,3,8,CIN 47,20,20,Carson Palmer sacked by Kamerion Wimbley for -6 yards,0.960,-0.650
OT,9:10,4,14,CIN 41,20,20,Kevin Huber punts 43 yards,-0.650,0.140
OT,8:58,1,10,CLE 16,20,20,Derek Anderson pass incomplete deep left intended for Mohamed Massaquoi (defended by Leon Hall),-0.140,-0.660
OT,8:52,2,10,CLE 16,20,20,Derek Anderson pass incomplete short left intended for Jerome Harrison,-0.660,-1.320
OT,8:46,3,10,CLE 16,20,20,Derek Anderson pass complete short right to Mike Furrey for 11 yards (tackle by Chris Crocker),-1.320,0.740
OT,8:25,1,10,CLE 27,20,20,Jerome Harrison right guard for no gain (tackle by Robert Geathers),0.740,0.200
OT,7:44,2,10,CLE 27,20,20,Derek Anderson pass incomplete deep right intended for Mohamed Massaquoi,0.200,-0.490
OT,7:39,3,10,CLE 27,20,20,Derek Anderson pass incomplete short right intended for Braylon Edwards (defended by Robert Geathers),-0.490,-1.570
OT,7:35,4,10,CLE 27,20,20,"Dave Zastudil punts 58 yards, returned by Quan Cosby for 10 yards (tackle by Josh Cribbs)",-1.570,-0.610
OT,7:24,1,10,CIN 25,20,20,Carson Palmer pass incomplete deep right intended for Laveranues Coles,0.610,0.060
OT,7:19,2,10,CIN 25,20,20,Cedric Benson right tackle for 6 yards (tackle by David Bowens),0.060,0.170
OT,6:35,3,4,CIN 31,20,20,Carson Palmer pass incomplete deep right intended for Chad Johnson,0.170,-1.310
OT,6:30,4,4,CIN 31,20,20,"Kevin Huber punts 49 yards, returned by Josh Cribbs for 11 yards (tackle by Brandon Johnson)",-1.310,-1.000
OT,6:20,1,10,CLE 31,20,20,Jerome Harrison right guard for 4 yards (tackle by Pat Sims),1.000,1.000
OT,5:39,2,6,CLE 35,20,20,Derek Anderson pass complete short left to Steve Heiden for 14 yards (tackle by Nedu Ndukwe),1.000,2.190
OT,4:58,1,10,CLE 49,20,20,Jerome Harrison right guard for 4 yards (tackle by Keith Rivers),2.190,2.190
OT,4:20,2,6,CIN 47,20,20,Derek Anderson pass complete short right to Jerome Harrison for -4 yards (tackle by Brandon Johnson),2.190,0.960
OT,3:36,3,10,CLE 49,20,20,Derek Anderson pass incomplete short middle intended for Mike Furrey,0.960,-0.130
OT,3:32,4,10,CLE 49,20,20,"Dave Zastudil punts 51 yards, touchback",-0.130,-0.280
OT,3:23,1,10,CIN 20,20,20,Cedric Benson left guard for no gain (tackle by David Bowens),0.280,-0.270
OT,2:46,2,10,CIN 20,20,20,Carson Palmer pass incomplete deep left intended for Andre Caldwell (defended by Mike Furrey),-0.270,-0.960
OT,2:40,3,10,CIN 20,20,20,Carson Palmer pass complete deep right to Chris Henry for 20 yards (tackle by Abram Elam),-0.960,1.600
OT,2:15,1,10,CIN 40,20,20,Carson Palmer pass incomplete short left intended for Chad Johnson (defended by Brodney Pool),1.600,1.050
OT,2:13,2,10,CIN 40,20,20,Carson Palmer pass incomplete short right intended for Laveranues Coles (defended by Brodney Pool),1.050,0.370
OT,2:07,3,10,CIN 40,20,20,"Carson Palmer pass complete short middle to Laveranues Coles for 20 yards (tackle by Brodney Pool). Penalty on Shaun Rogers: Defensive Holding (Declined), Penalty on Brandon McDonald: Illegal Use of Hands (Declined)",0.370,2.920
OT,2:00,1,10,CLE 40,20,20,Carson Palmer pass complete short middle to Daniel Coats for no gain,2.920,2.370
OT,1:23,2,10,CLE 40,20,20,Carson Palmer sacked by Corey Williams for -3 yards,2.370,1.290
OT,1:13,,,,20,20,Timeout #1 by Cleveland Browns,0.000,1.290
