0,1
Officials,Officials
Referee,Shawn Smith
Umpire,Bruce Stritesky
Down Judge,Michael Dolce
Line Judge,Mark Steinkerchner
Back Judge,Dino Paganelli
Side Judge,Dominique Pender
Field Judge,Dyrol Prioleau
