Quarter,Time,Down,ToGo,Location,JAX,BAL,Detail,EPB,EPA
1,10:22,2,8,BAL 34,0,7,Blake Bortles pass complete short left to Marqise Lee for -1 yards (tackle by Asa Jackson),2.910,2.080
1,9:44,3,9,BAL 35,0,7,Blake Bortles pass incomplete short middle intended for Allen Hurns (defended by Daryl Smith),2.080,0.970
1,9:39,4,9,BAL 35,3,7,Josh Scobee 53 yard field goal good,0.970,3.000
1,9:39,,,JAX 35,3,7,"Josh Scobee kicks off 65 yards, touchback",0.000,-0.280
1,9:33,1,10,BAL 20,3,7,Joe Flacco pass complete short right to Steve Smith for 11 yards (tackle by Dwayne Gratz and Jonathan Cyprien),0.280,1.000
1,9:01,1,10,BAL 31,3,7,Joe Flacco pass incomplete short middle intended for Owen Daniels,1.000,0.460
1,8:57,2,10,BAL 31,3,7,"Penalty on Jeremy Zuttah: False Start, 5 yards (no play)",0.460,-0.220
1,8:57,2,15,BAL 26,3,7,Joe Flacco pass incomplete short middle intended for Justin Forsett,-0.220,-0.890
1,8:54,3,15,BAL 26,3,7,Joe Flacco pass complete short left to Marlon Brown for 11 yards (tackle by Demetrius McCray and Josh Evans),-0.890,-0.910
1,8:09,4,4,BAL 37,3,7,"Sam Koch punts 53 yards, returned by Ace Sanders for 1 yard (tackle by Kamar Aiken)",-0.910,0.370
1,8:00,1,10,JAX 11,3,7,Blake Bortles pass complete short right to Marcedes Lewis for 5 yards (tackle by C.J. Mosley),-0.370,-0.300
1,7:32,2,5,JAX 16,3,7,Blake Bortles pass complete short left to Marqise Lee for 2 yards (tackle by Darian Stewart and Asa Jackson),-0.300,-0.300
1,6:47,2,5,JAX 16,3,7,Timeout #1 by Jacksonville Jaguars,-0.300,-0.600
1,6:47,3,3,JAX 18,3,7,Blake Bortles pass complete deep left to Allen Hurns for 27 yards (tackle by Will Hill),-0.600,1.930
1,6:13,1,10,JAX 45,3,7,Toby Gerhart left tackle for 1 yard (tackle by Daryl Smith and Brandon Williams),1.930,1.520
1,5:35,2,9,JAX 46,3,7,Toby Gerhart left guard for 8 yards (tackle by Lawrence Guy and Darian Stewart),1.520,1.880
1,4:49,3,1,BAL 46,3,7,Blake Bortles pass complete short right to Marqise Lee for 13 yards (tackle by Asa Jackson),1.880,3.380
1,4:32,1,10,BAL 33,3,7,Blake Bortles pass complete short left to Cecil Shorts for 7 yards (tackle by Matt Elam and Asa Jackson),3.380,3.780
1,4:02,2,3,BAL 26,3,7,Storm Johnson left end for 17 yards (tackle by Darian Stewart),3.780,3.780
1,3:26,2,3,BAL 26,3,7,Timeout #2 by Jacksonville Jaguars,3.780,5.140
1,3:26,1,9,BAL 9,3,7,Storm Johnson left tackle for 1 yard (tackle by Chris Canty and Asa Jackson),5.140,4.570
1,2:48,2,8,BAL 8,3,7,Blake Bortles sacked by Timmy Jernigan for -11 yards,4.570,2.490
1,2:09,3,19,BAL 19,3,7,Blake Bortles sacked by Elvis Dumervil for -8 yards,2.490,1.670
1,1:24,4,27,BAL 27,6,7,Josh Scobee 45 yard field goal good,1.670,3.000
1,1:24,,,JAX 35,6,7,"Josh Scobee kicks off 71 yards, returned by Jacoby Jones for 16 yards (tackle by Aaron Colvin)",0.000,0.380
1,1:14,1,10,BAL 10,6,7,Justin Forsett right guard for 2 yards (tackle by Roy Miller and J.T. Thomas),-0.380,-0.630
1,0:37,2,8,BAL 12,6,7,Justin Forsett left guard for 3 yards (tackle by Geno Hayes),-0.630,-0.840
Quarter,Time,Down,ToGo,Location,JAX,BAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,5,BAL 15,6,7,Joe Flacco pass complete short right to Owen Daniels for 8 yards (tackle by Jonathan Cyprien and J.T. Thomas),-0.840,0.480
2,14:24,1,10,BAL 23,6,7,Bernard Pierce left tackle for 4 yards (tackle by Roy Miller),0.480,0.470
2,13:49,2,6,BAL 27,6,7,"Joe Flacco pass complete short left to Kyle Juszczyk for 4 yards (tackle by J.T. Thomas). Kyle Juszczyk fumbles (forced by J.T. Thomas), recovered by Josh Evans at BAL-31 (tackle by Crockett Gillmore)",0.470,-3.380
,,,,,,,"Replay Assistant challenged the fumble ruling, and the play was upheld.",,
2,13:34,1,10,BAL 33,6,7,Blake Bortles pass complete short left to Toby Gerhart for 6 yards (tackle by Darian Stewart and C.J. Mosley),3.380,3.650
2,12:56,2,4,BAL 27,6,7,Toby Gerhart left tackle for no gain (tackle by Brandon Williams and Chris Canty),3.650,2.940
2,12:18,3,4,BAL 27,6,7,Blake Bortles sacked by Terrell Suggs for -8 yards,2.940,0.970
2,11:38,4,12,BAL 35,9,7,Josh Scobee 53 yard field goal good,0.970,3.000
2,11:38,,,JAX 35,9,7,"Josh Scobee kicks onside 17 yards, recovered by Jonathan Cyprien",0.000,2.390
2,11:33,1,10,BAL 48,9,7,Jordan Todman left end for 8 yards (tackle by Asa Jackson),2.390,2.930
2,11:01,2,2,BAL 40,9,7,"Penalty on Sam Young: False Start, 5 yards (no play)",2.930,2.250
2,10:38,2,7,BAL 45,9,7,Blake Bortles pass incomplete short right intended for Allen Hurns,2.250,1.550
2,10:34,3,7,BAL 45,9,7,Blake Bortles pass complete short left to Jordan Todman for 19 yards (tackle by Daryl Smith),1.550,3.840
2,10:04,1,10,BAL 26,9,7,Blake Bortles pass incomplete deep right intended for Allen Hurns,3.840,3.300
2,9:58,2,10,BAL 26,9,7,Storm Johnson right end for 2 yards (tackle by Lardarius Webb),3.300,2.870
2,9:16,3,8,BAL 24,9,7,Blake Bortles pass incomplete deep left intended for Marqise Lee,2.870,1.870
2,9:10,4,8,BAL 24,9,7,Josh Scobee 42 yard field goal no good,1.870,-1.070
2,9:05,1,10,BAL 32,9,7,Justin Forsett left guard for 2 yards (tackle by Abry Jones and J.T. Thomas),1.070,1.070
2,8:23,1,10,BAL 32,9,7,Timeout #1 by Baltimore Ravens,1.070,0.800
2,8:23,2,8,BAL 34,9,7,Joe Flacco pass complete short left to Steve Smith for 6 yards (tackle by Telvin Smith and Geno Hayes),0.800,0.890
2,7:45,3,2,BAL 40,9,7,Joe Flacco pass complete short right to Marlon Brown for 12 yards (tackle by Josh Evans and J.T. Thomas),0.890,2.390
2,7:08,1,10,JAX 48,9,7,Joe Flacco pass complete deep right to Owen Daniels for 22 yards,2.390,3.840
2,6:39,1,10,JAX 26,9,7,Justin Forsett right tackle for no gain (tackle by Roy Miller),3.840,3.300
2,5:57,2,10,JAX 26,9,7,Joe Flacco pass complete short middle to Crockett Gillmore for 17 yards (tackle by Jonathan Cyprien),3.300,5.140
2,5:14,1,9,JAX 9,9,7,Justin Forsett left guard for 5 yards (tackle by Josh Evans and Abry Jones),5.140,5.340
2,4:33,2,4,JAX 4,9,7,Bernard Pierce right guard for 1 yard (tackle by Abry Jones and Jonathan Cyprien),5.340,4.720
2,3:52,3,3,JAX 3,9,7,Joe Flacco pass incomplete short middle intended for Owen Daniels,4.720,3.040
2,3:48,4,3,JAX 3,9,10,Justin Tucker 22 yard field goal good,3.040,3.000
2,3:48,,,BAL 35,9,10,"Justin Tucker kicks off 67 yards, returned by Jordan Todman for 18 yards (tackle by Kamar Aiken)",0.000,0.140
2,3:39,1,10,JAX 16,9,10,Blake Bortles pass incomplete short left intended for Marqise Lee,-0.140,-0.660
2,3:34,2,10,JAX 16,9,10,Blake Bortles sacked by Terrell Suggs for -5 yards,-0.660,-2.010
2,3:09,3,15,JAX 11,9,10,Blake Bortles pass complete short middle to Allen Hurns for 3 yards (tackle by Daryl Smith). Penalty on Zane Beadles: Ineligible Downfield Pass (Declined),-2.010,-2.470
2,3:01,4,12,JAX 14,9,10,"Bryan Anger punts 69 yards, returned by Jacoby Jones for 22 yards",-2.470,-1.530
2,2:49,1,10,BAL 39,9,10,Joe Flacco pass complete short middle to Crockett Gillmore for 20 yards (tackle by Jonathan Cyprien),1.530,2.850
2,2:10,1,10,JAX 41,9,10,Joe Flacco pass incomplete short right intended for Bernard Pierce (defended by Chris Clemons),2.850,2.310
2,2:05,2,10,JAX 41,9,10,Bernard Pierce left guard for -2 yards,2.310,1.350
2,2:00,3,12,JAX 43,9,10,"Joe Flacco pass complete short right to Steve Smith for 9 yards (tackle by Dwayne Gratz and Jonathan Cyprien). Penalty on Demetrius McCray: Defensive Holding, 5 yards (no play)",1.350,3.050
2,1:50,1,10,JAX 38,9,10,"Justin Forsett left end for no gain (tackle by Telvin Smith and Josh Evans). Penalty on Torrey Smith: Offensive Holding, 10 yards (no play)",3.050,2.390
2,1:41,1,20,JAX 48,9,10,Joe Flacco pass incomplete deep middle intended for Torrey Smith,2.390,1.160
2,1:37,2,20,JAX 48,9,10,Joe Flacco pass incomplete deep left intended for Kamar Aiken,1.160,0.500
2,1:32,3,20,JAX 48,9,10,Joe Flacco pass complete short middle to Marlon Brown for 12 yards (tackle by Aaron Colvin and Telvin Smith),0.500,0.500
2,0:46,3,20,JAX 48,9,10,Timeout #2 by Baltimore Ravens,0.500,0.880
2,0:46,4,8,JAX 36,9,10,Justin Tucker 54 yard field goal no good,0.880,-1.860
2,0:40,1,10,JAX 44,9,10,Blake Bortles pass complete short left to Cecil Shorts for 6 yards (tackle by Asa Jackson),1.860,2.130
2,0:20,2,4,JAX 50,9,10,Blake Bortles pass complete deep middle to Allen Hurns for 23 yards (tackle by Will Hill),2.130,2.130
2,0:14,2,4,JAX 50,9,10,Timeout #3 by Jacksonville Jaguars,2.130,3.780
2,0:14,1,10,BAL 27,9,10,Blake Bortles pass incomplete deep left intended for Marqise Lee,3.780,3.230
2,0:09,2,10,BAL 27,12,10,Josh Scobee 45 yard field goal good,3.230,3.000
2,0:09,,,JAX 35,12,10,"Josh Scobee kicks off 65 yards, touchback",0.000,-0.280
2,0:04,1,10,BAL 20,12,10,Joe Flacco kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,JAX,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,JAX 35,12,10,"Josh Scobee kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,BAL 20,12,10,Justin Forsett right guard for 6 yards (tackle by Geno Hayes),0.280,0.540
3,14:26,2,4,BAL 26,12,10,"Justin Forsett left tackle for no gain (tackle by Red Bryant). Penalty on Kelechi Osemele: Offensive Holding, 10 yards (no play)",0.540,-0.940
3,14:08,2,14,BAL 16,12,10,Joe Flacco pass incomplete short middle intended for Crockett Gillmore,-0.940,-1.690
3,14:04,3,14,BAL 16,12,10,Joe Flacco pass complete short right to Steve Smith for 6 yards (tackle by Aaron Colvin),-1.690,-1.900
3,13:22,4,8,BAL 22,12,10,"Sam Koch punts 42 yards, fair catch by Ace Sanders",-1.900,-1.330
3,13:14,1,10,JAX 36,12,10,Storm Johnson right tackle for 2 yards (tackle by Brandon Williams and Courtney Upshaw),1.330,1.060
3,12:39,2,8,JAX 38,12,10,Blake Bortles pass complete short left to Allen Hurns for 5 yards (tackle by Asa Jackson),1.060,1.030
3,12:07,3,3,JAX 43,12,10,Blake Bortles pass incomplete short right intended for Marqise Lee (defended by Asa Jackson),1.030,-0.520
3,12:01,4,3,JAX 43,12,10,"Bryan Anger punts 57 yards, touchback",-0.520,-0.280
3,11:53,1,10,BAL 20,12,10,"Joe Flacco pass incomplete short middle intended for Owen Daniels. Penalty on J.T. Thomas: Unnecessary Roughness, 15 yards (no play)",0.280,1.270
3,11:40,1,10,BAL 35,12,10,Joe Flacco pass complete short right to Steve Smith for 6 yards (tackle by Dwayne Gratz),1.270,1.530
3,11:15,2,4,BAL 41,12,10,Justin Forsett left tackle for 1 yard (tackle by Josh Evans and Telvin Smith),1.530,0.960
3,10:29,3,3,BAL 42,12,10,Joe Flacco pass complete short left to Torrey Smith for 4 yards (tackle by Demetrius McCray),0.960,1.990
3,10:02,1,10,BAL 46,12,10,Joe Flacco pass complete short middle to Marlon Brown for 22 yards (tackle by Dwayne Gratz),1.990,3.450
3,9:25,1,10,JAX 32,12,10,Joe Flacco pass complete deep right to Owen Daniels for 29 yards (tackle by Geno Hayes),3.450,6.510
3,8:39,1,3,JAX 3,12,16,"Joe Flacco pass complete short right to Owen Daniels for 3 yards, touchdown",6.510,7.000
3,8:39,,,JAX 2,12,17,Justin Tucker kicks extra point good,0.000,0.000
3,8:39,,,BAL 35,12,17,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
3,8:34,1,10,JAX 20,12,17,Blake Bortles pass complete short right to Toby Gerhart for 3 yards (tackle by Timmy Jernigan),0.280,0.140
3,8:04,2,7,JAX 23,12,17,Toby Gerhart right guard for 4 yards (tackle by Lawrence Guy and C.J. Mosley),0.140,-0.030
3,7:27,3,3,JAX 27,12,17,Blake Bortles pass incomplete deep left intended for Cecil Shorts (defended by Asa Jackson). Penalty on Cecil Shorts: Offensive Pass Interference (Declined),-0.030,-1.570
3,7:21,4,3,JAX 27,12,17,Bryan Anger pass complete short middle to Will Ta'ufo'ou for 19 yards (tackle by Zach Orr and Rashaan Melvin),-1.570,-1.570
3,6:38,4,3,JAX 27,12,17,Timeout #1 by Jacksonville Jaguars,-1.570,1.990
3,6:38,1,10,JAX 46,12,17,Toby Gerhart right guard for 10 yards (tackle by Rashaan Melvin),1.990,2.650
3,6:07,1,10,BAL 44,12,17,Toby Gerhart left end for 5 yards (tackle by Rashaan Melvin),2.650,2.780
3,5:39,2,5,BAL 39,12,17,Storm Johnson right end for -5 yards (tackle by Rashaan Melvin),2.780,1.420
3,4:58,3,10,BAL 44,12,17,Blake Bortles pass incomplete short middle intended for Cecil Shorts (defended by Rashaan Melvin),1.420,0.330
,,,,,,,"BAL challenged the incomplete pass ruling, and the play was upheld.",,
3,4:45,4,10,BAL 44,12,17,"Bryan Anger punts 35 yards, fair catch by Lardarius Webb",0.330,0.380
3,4:38,1,10,BAL 9,12,17,Justin Forsett right guard for 5 yards (tackle by Telvin Smith and Sen'Derrick Marks),-0.380,-0.390
3,4:02,2,5,BAL 14,12,17,"Penalty on Marshal Yanda: False Start, 5 yards (no play)",-0.390,-0.780
3,4:00,2,10,BAL 9,12,17,"Joe Flacco pass incomplete deep right intended for Torrey Smith. Penalty on Aaron Colvin: Defensive Pass Interference, 30 yards (no play)",-0.780,1.530
3,3:54,1,10,BAL 39,12,17,"Joe Flacco pass complete short middle to Torrey Smith for 7 yards (tackle by J.T. Thomas). Penalty on Eugene Monroe: Offensive Holding, 10 yards (no play)",1.530,0.870
3,3:25,1,20,BAL 29,12,17,Joe Flacco pass incomplete short middle intended for Owen Daniels,0.870,-0.360
3,3:20,2,20,BAL 29,12,17,Bernard Pierce left end for 5 yards (tackle by Aaron Colvin),-0.360,-0.360
3,2:47,3,15,BAL 34,12,17,Joe Flacco pass complete short right to Marlon Brown for 9 yards (tackle by Telvin Smith),-0.360,-0.520
3,2:07,4,6,BAL 43,12,17,"Sam Koch punts 50 yards, out of bounds",-0.520,0.380
3,1:56,1,10,JAX 7,12,17,Blake Bortles pass incomplete short right intended for Marqise Lee. Penalty on Marqise Lee: Illegal Motion (Declined),-0.380,-0.780
3,1:52,2,10,JAX 7,12,17,Toby Gerhart right guard for 3 yards (tackle by Chris Canty and Jeromy Miles),-0.780,-1.070
3,1:14,3,7,JAX 10,12,17,Blake Bortles pass complete short right to Marcedes Lewis for 17 yards (tackle by Jeromy Miles),-1.070,0.740
3,0:39,1,10,JAX 27,12,17,Toby Gerhart right tackle for no gain (tackle by Daryl Smith and Timmy Jernigan),0.740,0.200
Quarter,Time,Down,ToGo,Location,JAX,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,JAX 27,12,17,Blake Bortles sacked by Timmy Jernigan for -7 yards,0.200,-1.420
4,14:21,3,17,JAX 20,12,17,Blake Bortles pass complete short right to Allen Hurns for 11 yards (tackle by Lardarius Webb and C.J. Mosley),-1.420,-1.310
4,13:47,4,6,JAX 31,12,17,"Bryan Anger punts 54 yards, returned by Jacoby Jones for 20 yards (tackle by Will Ta'ufo'ou)",-1.310,-1.270
4,13:33,1,10,BAL 35,12,17,Justin Forsett right guard for 6 yards (tackle by Jonathan Cyprien),1.270,1.530
4,12:56,2,4,BAL 41,12,17,Justin Forsett left guard for 4 yards (tackle by Evander Hood and Tyson Alualu),1.530,1.930
4,12:16,1,10,BAL 45,12,17,Justin Forsett left guard for 3 yards (tackle by Tyson Alualu and Jonathan Cyprien),1.930,1.790
4,11:37,2,7,BAL 48,12,17,Joe Flacco pass complete short middle to Torrey Smith for 12 yards (tackle by Josh Evans),1.790,2.920
4,10:59,1,10,JAX 40,12,17,Bernard Pierce right guard for 1 yard (tackle by Red Bryant),2.920,2.510
4,10:15,2,9,JAX 39,12,17,Joe Flacco pass complete short right to Steve Smith for 8 yards (tackle by Aaron Colvin),2.510,2.870
4,9:40,3,1,JAX 31,12,17,Joe Flacco up the middle for no gain (tackle by Roy Miller),2.870,1.410
4,8:53,4,1,JAX 31,12,17,"Penalty on Sam Koch: Delay of Game, 5 yards (no play)",1.410,0.880
4,8:35,4,6,JAX 36,12,17,Justin Tucker 54 yard field goal no good,0.880,-1.860
4,8:28,1,10,JAX 44,12,17,Blake Bortles pass complete short right to Marqise Lee for no gain,1.860,1.320
4,7:58,2,10,JAX 44,12,17,Blake Bortles sacked by C.J. Mosley for -5 yards,1.320,-0.030
4,7:17,3,15,JAX 39,12,17,Blake Bortles sacked by Pernell McPhee and Terrell Suggs for -10 yards,-0.030,-1.440
4,6:37,4,25,JAX 29,12,17,"Bryan Anger punts 52 yards, returned by Jacoby Jones for 15 yards (tackle by J.T. Thomas). Penalty on Brynden Trawick: Offensive Holding, 10 yards",-1.440,0.140
4,6:23,1,10,BAL 16,12,17,Joe Flacco pass incomplete deep left intended for Owen Daniels,-0.140,-0.660
4,6:17,2,10,BAL 16,12,17,Joe Flacco pass complete short right to Justin Forsett for -1 yards (tackle by Geno Hayes),-0.660,-1.470
4,5:32,3,11,BAL 15,12,17,Joe Flacco pass incomplete short right intended for Owen Daniels (defended by Jonathan Cyprien),-1.470,-2.440
4,5:23,4,11,BAL 15,12,17,"Sam Koch punts 58 yards, returned by Ace Sanders for 13 yards (tackle by Albert McClellan). Penalty on Brynden Trawick: Offensive Holding, 10 yards",-2.440,-2.260
4,5:13,1,10,,12,17,Blake Bortles pass complete short left to Cecil Shorts for 12 yards (tackle by Matt Elam),2.260,3.050
4,4:40,1,10,BAL 38,12,17,Toby Gerhart left guard for 3 yards (tackle by Brandon Williams and Lawrence Guy),3.050,2.910
4,4:10,2,7,BAL 35,12,17,Blake Bortles pass complete short left to Allen Hurns for 1 yard,2.910,2.340
4,4:05,3,6,BAL 34,12,17,Jordan Todman left guard for -3 yards (tackle by Pernell McPhee),2.340,0.790
4,3:29,4,9,BAL 37,12,17,Blake Bortles pass incomplete deep left intended for Cecil Shorts,0.790,-1.400
4,3:21,1,10,BAL 37,12,17,Justin Forsett up the middle for 4 yards (tackle by Jonathan Cyprien),1.400,1.400
4,3:15,1,10,BAL 37,12,17,Timeout #2 by Jacksonville Jaguars,1.400,1.400
4,3:15,2,6,BAL 41,12,17,Justin Forsett right tackle for 1 yard (tackle by Tyson Alualu),1.400,1.400
4,3:10,2,6,BAL 41,12,17,Timeout #3 by Jacksonville Jaguars,1.400,0.830
4,3:10,3,5,BAL 42,12,17,Joe Flacco for 10 yards (tackle by Josh Evans),0.830,2.390
4,3:04,1,10,JAX 48,12,17,Bernard Pierce right tackle for 28 yards (tackle by Josh Evans),2.390,2.390
4,2:59,1,10,JAX 48,12,17,Timeout #2 by Baltimore Ravens,2.390,4.240
4,2:59,1,10,JAX 20,12,17,Justin Forsett right guard for 5 yards (tackle by Josh Evans),4.240,4.450
4,2:19,2,5,JAX 15,12,17,Justin Forsett left guard for no gain (tackle by Jonathan Cyprien and Geno Hayes),4.450,3.700
4,2:00,3,5,JAX 15,12,17,Justin Forsett right tackle for 1 yard (tackle by Tyson Alualu and Red Bryant),3.700,2.580
4,1:16,4,4,JAX 14,12,20,Justin Tucker 33 yard field goal good,2.580,3.000
4,1:16,,,BAL 35,12,20,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
4,1:11,1,10,JAX 20,12,20,Blake Bortles pass complete short left to Cecil Shorts for 12 yards (tackle by Rashaan Melvin),0.280,1.070
4,0:54,1,10,JAX 32,12,20,Blake Bortles pass incomplete short left intended for Cecil Shorts,1.070,0.530
4,0:49,2,10,JAX 32,12,20,Blake Bortles sacked by Pernell McPhee for -9 yards,0.530,-1.350
4,0:30,3,19,JAX 23,12,20,Blake Bortles pass incomplete short middle intended for Jordan Todman,-1.350,-1.830
4,0:27,4,19,JAX 23,12,20,Blake Bortles pass incomplete deep left intended for Tommy Streeter is intercepted by Jeromy Miles at BAL-33 and returned for 6 yards,-1.830,-1.530
4,0:16,1,10,BAL 39,12,20,Joe Flacco kneels for -1 yards,1.530,0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
