Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Antoine Bethea,SFO,1,0,0,0,1,0.0,9,8,1,0,0,0,0,0,1
Gerald Hodges,SFO,0,0,0,0,0,1.0,10,2,8,0,1,0,0,0,1
NaVorro Bowman,SFO,0,0,0,0,1,0.0,11,4,7,1,0,0,0,0,0
Jimmie Ward,SFO,0,0,0,0,0,0.0,9,5,4,1,0,0,0,0,0
Eric Reid,SFO,0,0,0,0,0,0.0,6,3,3,0,1,0,0,0,0
DeForest Buckner,SFO,0,0,0,0,0,0.0,5,1,4,0,0,0,0,0,0
Ray-Ray Armstrong,SFO,0,0,0,0,0,0.0,4,4,0,0,0,1,0,0,0
Tramaine Brock,SFO,0,0,0,0,1,0.0,4,4,0,1,0,0,0,0,0
Ahmad Brooks,SFO,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0
Quinton Dial,SFO,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Mike Purcell,SFO,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Jaquiski Tartt,SFO,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Aaron Burbridge,SFO,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Eli Harold,SFO,0,0,0,0,0,0.0,2,1,1,0,1,1,19,0,0
Keith Reaser,SFO,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0
Arik Armstead,SFO,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Nick Bellore,SFO,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Tank Carradine,SFO,0,0,0,0,0,0.0,1,0,1,,,0,0,0,0
Chris Davis,SFO,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Shaun Draughn,SFO,0,,0,0,0,0.0,1,1,0,0,0,1,0,0,0
Vance McDonald,SFO,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Rashard Robinson,SFO,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Luke Kuechly,CAR,1,1,0,16,1,0.0,11,4,7,0,0,0,0,0,0
James Bradberry,CAR,1,16,0,1,2,0.0,2,2,0,1,0,0,0,0,0
Mario Addison,CAR,0,0,0,0,0,1.0,3,1,2,0,1,0,0,0,0
Star Lotulelei,CAR,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0
Daryl Worley,CAR,0,0,0,0,1,0.0,6,5,1,0,0,0,0,0,0
Bene Benwikere,CAR,0,0,0,0,1,0.0,4,3,1,1,0,0,0,0,0
Tre Boston,CAR,0,0,0,0,0,0.0,4,4,0,1,1,0,0,0,0
Kony Ealy,CAR,0,0,0,0,0,0.0,4,0,4,0,1,0,0,0,0
Kurt Coleman,CAR,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Thomas Davis,CAR,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Charles Johnson,CAR,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,1
Kawann Short,CAR,0,0,0,0,0,0.0,3,2,1,1,1,0,0,0,0
Shaq Thompson,CAR,0,0,0,0,0,0.0,3,1,2,0,0,1,9,1,0
Vernon Butler,CAR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Ryan Delaire,CAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Ted Ginn Jr.,CAR,0,,0,0,0,0.0,1,1,0,0,0,0,0,0,0
A.J. Klein,CAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
David Mayo,CAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Robert McClain,CAR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Lavar Edwards,CAR,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0
