Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Browns,14.0,3.2,7.79,-3.6,-5.0,-7.34,-5.93,-2.11,4.19,16.78,1.4,4.67,1.69,0.0,9.02
Ravens,-14.0,7.34,5.93,2.11,-4.19,-3.2,-7.79,3.6,5.0,-16.78,-4.67,-1.4,0.0,-1.69,-9.02
