Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Israel Abanikanda,,,0,0,,,,,,,,,,0,0,0,,0,,1,
Samuel Eguavoen,,,1,0,0.0%,,,0.0,,39.6,4.0,,,0,0,0,,0,,0,
David Long,MIA,0,6,4,66.7%,31,7.8,5.2,0,79.2,0.0,-1,32,2,0,1,0.0,1,4,1,20.0%
Jerome Baker,MIA,1,6,4,66.7%,16,4.0,2.7,0,30.6,0.8,-2,18,0,0,0,0.0,0,6,0,0.0%
Andrew Van Ginkel,MIA,0,3,3,100.0%,14,4.7,4.7,0,86.1,3.3,10,4,1,1,0,0.0,1,2,1,33.3%
Jevon Holland,MIA,1,4,3,75.0%,31,10.3,7.8,0,57.3,15.8,13,18,0,0,0,0.0,0,5,1,16.7%
Jalen Ramsey,MIA,0,4,3,75.0%,25,8.3,6.3,0,90.6,4.8,23,2,0,0,0,0.0,0,3,0,0.0%
Kader Kohou,MIA,0,3,3,100.0%,17,5.7,5.7,1,129.9,2.3,7,10,0,0,0,0.0,0,5,1,16.7%
Nik Needham,MIA,0,2,2,100.0%,11,5.5,5.5,0,89.6,2.0,4,7,0,0,0,0.0,0,3,0,0.0%
Cam Smith,MIA,0,2,2,100.0%,20,10.0,10.0,0,108.3,5.0,10,10,0,0,0,0.0,0,1,0,0.0%
DeShon Elliott,MIA,0,2,1,50.0%,1,1.0,0.5,0,56.2,3.0,1,0,0,0,0,0.0,0,1,1,50.0%
Duke Riley,MIA,0,2,1,50.0%,7,7.0,3.5,0,58.3,1.0,1,6,1,0,0,0.0,0,0,1,100.0%
Brandon Jones,MIA,0,1,1,100.0%,6,6.0,6.0,0,91.7,1.0,1,5,0,0,0,0.0,0,1,0,0.0%
Jaelan Phillips,MIA,0,0,0,,,,,,,,,,2,1,1,1.0,3,4,0,0.0%
Emmanuel Ogbah,MIA,0,0,0,,,,,,,,,,0,0,0,1.5,2,2,0,0.0%
Bradley Chubb,MIA,0,0,0,,,,,,,,,,0,0,2,0.0,2,2,0,0.0%
Christian Wilkins,MIA,0,0,0,,,,,,,,,,0,0,0,2.0,2,3,0,0.0%
Raekwon Davis,MIA,0,0,0,,,,,,,,,,0,0,0,0.5,1,2,0,0.0%
Zach Sieler,MIA,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
Da'Shawn Hand,MIA,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%
Xavien Howard,MIA,0,1,0,0.0%,,,0.0,,39.6,-3.0,,,0,0,0,0.0,0,0,0,
Elijah Campbell,MIA,0,1,0,0.0%,,,0.0,,39.6,42.0,,,0,0,0,0.0,0,0,0,
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
D.J. Reed,NYJ,1,7,6,85.7%,87,14.5,12.4,0,78.9,6.6,40,47,0,0,0,0.0,0,10,1,9.1%
Brandin Echols,NYJ,1,5,4,80.0%,26,6.5,5.2,0,48.7,2.0,7,19,0,0,0,0.0,0,2,2,50.0%
Quincy Williams,NYJ,0,3,2,66.7%,13,6.5,4.3,0,75.7,2.3,2,11,1,0,0,0.0,0,5,0,0.0%
Jordan Whitehead,NYJ,0,2,2,100.0%,17,8.5,8.5,1,141.7,5.5,11,6,0,0,0,0.0,0,6,3,33.3%
C.J. Mosley,NYJ,0,3,2,66.7%,23,11.5,7.7,0,89.6,3.7,10,13,0,0,0,0.0,0,14,1,6.7%
Sauce Gardner,NYJ,0,3,2,66.7%,41,20.5,13.7,0,109.7,13.7,37,4,0,0,0,0.0,0,6,1,14.3%
Jermaine Johnson II,NYJ,0,1,1,100.0%,12,12.0,12.0,0,116.7,-4.0,-4,16,1,0,0,0.0,0,4,0,0.0%
Ashtyn Davis,NYJ,0,2,1,50.0%,4,4.0,2.0,0,56.2,2.0,0,4,0,0,0,0.0,0,4,0,0.0%
Tony Adams,NYJ,0,1,1,100.0%,20,20.0,20.0,0,118.7,16.0,16,4,0,0,0,0.0,0,5,1,16.7%
Micheal Clemons,NYJ,0,0,0,,,,,,,,,,0,1,0,0.5,2,2,0,0.0%
Bryce Huff,NYJ,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
Solomon Thomas,NYJ,0,0,0,,,,,,,,,,0,0,0,0.5,1,4,0,0.0%
