Quarter,Time,Down,ToGo,Location,MIA,NYJ,Detail,EPB,EPA
1,1:26,,,MIA 35,3,0,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
1,1:26,1,10,NYJ 25,3,0,"Tim Boyle aborted snap, recovered by Breece Hall at NYJ-19 (tackle by Jaelan Phillips)",0.610,-0.610
1,0:47,2,15,NYJ 20,3,0,Tim Boyle pass complete short left to Garrett Wilson for 5 yards (tackle by Andrew Van Ginkel),-0.610,-0.620
1,0:06,3,10,NYJ 25,3,0,"Penalty on Jason Brownlee: False Start, 5 yards (accepted) (no play)",-0.620,-1.290
Quarter,Time,Down,ToGo,Location,MIA,NYJ,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,15,NYJ 20,3,0,Tim Boyle pass complete short left to Breece Hall for -2 yards (tackle by Jerome Baker),-1.290,-2.240
2,14:27,4,17,NYJ 18,3,0,"Thomas Morstead punts 61 yards, returned by Braxton Berrios for 19 yards (tackle by Ashtyn Davis)",-2.240,-1.600
2,14:20,1,10,MIA 40,3,0,Raheem Mostert right end for 4 yards (tackle by Quinnen Williams),1.600,1.590
2,13:39,2,6,MIA 44,3,0,Raheem Mostert left end for 1 yard (tackle by Will McDonald and C.J. Mosley),1.590,1.030
2,12:56,3,5,MIA 45,3,0,"Tua Tagovailoa pass complete short middle to Jaylen Waddle for 11 yards (tackle by C.J. Mosley). Penalty on Quinnen Williams: Defensive Offside, 5 yards (declined)",1.030,2.650
2,12:33,1,10,NYJ 44,3,0,Tua Tagovailoa pass incomplete short left intended for Tyreek Hill,2.650,2.110
2,12:25,2,10,NYJ 44,3,0,Raheem Mostert up the middle for 5 yards (tackle by C.J. Mosley and Jermaine Johnson),2.110,2.080
2,11:46,3,5,NYJ 39,3,0,Tua Tagovailoa pass complete short middle to Jeff Wilson for 7 yards (tackle by Quincy Williams),2.080,3.450
2,11:06,1,10,NYJ 32,3,0,Jeff Wilson left tackle for 3 yards (tackle by Quincy Williams and Solomon Thomas),3.450,3.310
2,10:26,2,7,NYJ 29,3,0,Raheem Mostert right end for 1 yard (tackle by D.J. Reed),3.310,2.740
2,9:38,,,,,,Timeout #2 by Miami Dolphins,,
2,9:38,3,6,NYJ 28,3,0,Tua Tagovailoa pass complete deep left to Jaylen Waddle for 20 yards (tackle by C.J. Mosley and Sauce Gardner),2.740,5.370
2,9:00,1,8,NYJ 8,3,0,Raheem Mostert right guard for 1 yard (tackle by Solomon Thomas and Tony Adams),5.370,4.760
2,8:25,2,7,NYJ 7,9,0,"Tua Tagovailoa pass complete short right to Tyreek Hill for 7 yards, touchdown",4.760,7.000
2,8:21,,,NYJ 15,10,0,Jason Sanders kicks extra point good,0.000,0.000
2,8:21,,,MIA 35,10,0,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
2,8:21,1,10,NYJ 25,10,0,Breece Hall left end for 11 yards (tackle by Jevon Holland),0.610,1.330
2,7:41,1,10,NYJ 36,10,0,Tim Boyle pass incomplete short left intended for Garrett Wilson (defended by Jaelan Phillips),1.330,0.790
2,7:37,2,10,NYJ 36,10,0,Tim Boyle pass complete short right to Breece Hall for 7 yards (tackle by Jerome Baker),0.790,1.030
2,6:57,3,3,NYJ 43,10,0,Tim Boyle sacked by Christian Wilkins for -7 yards,1.030,-0.980
2,6:19,4,10,NYJ 36,10,0,"Thomas Morstead punts 54 yards, returned by Braxton Berrios for 8 yards (tackle by Ashtyn Davis)",-0.980,-0.040
2,6:09,1,10,MIA 18,10,0,Jeff Wilson left tackle for 6 yards (tackle by C.J. Mosley and D.J. Reed),0.040,0.410
2,5:25,2,4,MIA 24,10,0,Tua Tagovailoa pass complete short left to Jaylen Waddle for 13 yards (tackle by C.J. Mosley),0.410,1.400
2,4:47,1,10,MIA 37,10,0,Jeff Wilson right end for 4 yards (tackle by C.J. Mosley),1.400,1.400
2,4:08,2,6,MIA 41,10,0,Tua Tagovailoa sacked by and Solomon Thomas for -9 yards and Micheal Clemons for -9 yards,1.400,-0.490
2,3:19,3,15,MIA 32,10,0,Tua Tagovailoa pass complete short right to Jeff Wilson for 6 yards (tackle by Sauce Gardner and Quincy Williams),-0.490,-0.850
2,2:33,4,9,MIA 38,10,0,"Jake Bailey punts 40 yards downed by Elijah Campbell. Penalty on Irvin Charles: Running Into the Kicker, 5 yards (declined)",-0.850,-0.410
2,2:17,1,10,NYJ 22,10,0,"Penalty on Xavier Newman-Johnson: False Start, 5 yards (accepted) (no play)",0.410,-0.120
2,2:17,1,15,NYJ 17,10,0,Tim Boyle pass complete short left to Jason Brownlee for 12 yards (tackle by David Long),-0.120,0.810
2,2:00,2,3,NYJ 29,10,0,Dalvin Cook up the middle for 2 yards (tackle by Zach Sieler and Jaelan Phillips),0.810,0.370
2,1:20,3,1,NYJ 31,10,0,Tim Boyle pass complete short right to Breece Hall for no gain (tackle by Kader Kohou),0.370,-1.310
2,1:14,,,,,,Timeout #3 by Miami Dolphins,,
2,1:14,4,1,NYJ 31,10,0,"Thomas Morstead punts 54 yards, returned by Braxton Berrios for 12 yards (tackle by Chazz Surratt)",-1.310,-0.740
2,1:05,1,10,MIA 27,10,6,"Tua Tagovailoa pass short right intended for Braxton Berrios is intercepted by Brandin Echols at MIA-30 and returned for 30 yards, touchdown",0.740,-7.000
2,0:58,,,MIA 15,10,6,Greg Zuerlein kicks extra point no good,0.000,-1.000
2,0:58,,,NYJ 35,10,6,"Greg Zuerlein kicks off 64 yards, returned by Braxton Berrios for 22 yards (tackle by Jarrick Bernard-Converse). Penalty on Andrew Van Ginkel: Offensive Holding, 10 yards (accepted)",0.000,-0.320
2,0:53,1,10,MIA 13,10,6,Tua Tagovailoa pass complete short right to Tyreek Hill for 2 yards (tackle by Sauce Gardner),-0.320,-0.570
2,0:48,2,8,MIA 15,10,6,Tua Tagovailoa pass complete short left to Jaylen Waddle for 10 yards (tackle by Brandin Echols and C.J. Mosley),-0.570,0.610
2,0:27,1,10,MIA 25,10,6,Tua Tagovailoa pass complete short left to Jaylen Waddle for 11 yards (tackle by D.J. Reed),0.610,1.330
2,0:14,1,10,MIA 36,10,6,Tua Tagovailoa spiked the ball,1.330,0.790
2,0:13,2,10,MIA 36,10,6,Tua Tagovailoa pass complete short right to Jaylen Waddle for 9 yards,0.790,1.290
2,0:09,,,,,,Timeout #1 by New York Jets,,
2,0:09,3,1,MIA 45,10,6,Tua Tagovailoa pass short right intended for Tyreek Hill is intercepted by D.J. Reed at NYJ-49 and returned for no gain (tackle by Tyreek Hill),1.290,-2.190
2,0:02,1,10,NYJ 49,16,6,"Tim Boyle pass deep left is intercepted by Jevon Holland at MIA-1 and returned for 99 yards, touchdown",2.190,-7.000
2,0:00,,,NYJ 15,17,6,Jason Sanders kicks extra point good,0.000,0.000
Quarter,Time,Down,ToGo,Location,MIA,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 35,17,6,"Greg Zuerlein kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,MIA 25,17,6,Jeff Wilson up the middle for 3 yards (tackle by Jermaine Johnson and Tony Adams),0.610,0.470
3,14:22,2,7,MIA 28,17,6,Tua Tagovailoa pass complete short left to Jeff Wilson for 4 yards (tackle by Ashtyn Davis),0.470,0.300
3,13:42,3,3,MIA 32,17,6,"Tua Tagovailoa pass complete deep right to Jaylen Waddle for 32 yards (tackle by Sauce Gardner). Penalty on Brandin Echols: Defensive Holding, 5 yards (declined)",0.300,3.180
3,13:36,1,10,NYJ 36,17,6,Jeff Wilson right guard for 3 yards (tackle by Sauce Gardner and C.J. Mosley),3.180,3.040
3,12:48,2,7,NYJ 33,17,6,Raheem Mostert up the middle for 3 yards (tackle by Micheal Clemons and Tanzel Smart),3.040,2.740
3,12:07,3,4,NYJ 30,17,6,Tua Tagovailoa sacked by Bryce Huff for -6 yards,2.740,0.880
3,11:20,4,10,NYJ 36,20,6,Jason Sanders 54 yard field goal good,0.880,3.000
3,11:16,,,MIA 35,20,6,"Jason Sanders kicks off 66 yards, returned by Xavier Gipson for 28 yards (tackle by Jason Sanders)",0.000,0.740
3,11:08,1,10,NYJ 27,20,6,Breece Hall right guard for 4 yards (tackle by Jevon Holland),0.740,0.740
3,10:32,2,6,NYJ 31,20,6,Tim Boyle sacked by Christian Wilkins for -9 yards,0.740,-1.150
3,9:49,3,15,NYJ 22,20,6,Tim Boyle pass complete short left to Tyler Conklin for 8 yards (tackle by Bradley Chubb and Andrew Van Ginkel),-1.150,-1.370
3,9:08,4,7,NYJ 30,20,6,"Thomas Morstead punts 52 yards, recovered by Braxton Berrios at MIA-18 (tackle by Irvin Charles). Penalty on Julian Hill: Offensive Holding, 8 yards (accepted)",-1.370,0.380
3,8:58,1,10,MIA 8,20,6,Raheem Mostert right tackle for 3 yards (tackle by Jordan Whitehead),-0.380,-0.560
3,8:20,2,7,MIA 11,20,6,Raheem Mostert right guard for 4 yards (tackle by Adrian Amos),-0.560,-0.600
3,7:40,3,3,MIA 15,20,6,Tua Tagovailoa pass complete short left to Tyreek Hill for 5 yards (tackle by Brandin Echols),-0.600,0.280
3,7:01,1,10,MIA 20,20,6,Raheem Mostert right end for 7 yards (tackle by Will McDonald),0.280,0.680
3,6:22,2,3,MIA 27,20,6,Tua Tagovailoa pass incomplete short left,0.680,-0.030
3,6:16,3,3,MIA 27,20,6,Tua Tagovailoa pass complete short middle to Tyreek Hill for 12 yards (tackle by D.J. Reed),-0.030,1.530
3,5:40,1,10,MIA 39,20,6,Jeff Wilson up the middle for 3 yards (tackle by Jermaine Johnson),1.530,1.390
3,5:02,2,7,MIA 42,20,6,Jeff Wilson left tackle for 5 yards (tackle by Quinnen Williams and Tony Adams),1.390,1.360
3,4:18,3,2,MIA 47,20,6,Raheem Mostert left tackle for 3 yards (tackle by D.J. Reed and Jermaine Johnson),1.360,2.260
3,3:45,1,10,NYJ 50,20,6,Raheem Mostert up the middle for 1 yard (tackle by C.J. Mosley),2.260,1.850
3,3:08,2,9,NYJ 49,20,6,Raheem Mostert right end for -1 yards (tackle by C.J. Mosley),1.850,1.030
3,2:25,3,10,NYJ 50,20,6,"Tua Tagovailoa pass complete to Raheem Mostert for no gain. Penalty on C.J. Mosley: Face Mask (15 Yards), 15 yards (accepted) (no play)",1.030,3.250
3,2:04,1,10,NYJ 35,20,6,Jeff Wilson right end for 8 yards (tackle by Tony Adams and Quinnen Williams),3.250,3.780
3,1:16,2,2,NYJ 27,20,6,"Penalty on Austin Jackson: False Start, 5 yards (accepted) (no play)",3.780,3.110
3,1:05,2,7,NYJ 32,20,6,Tua Tagovailoa pass complete short left to Tyreek Hill for 4 yards (tackle by D.J. Reed),3.110,2.940
3,0:30,3,3,NYJ 28,20,6,Tua Tagovailoa pass complete short left to Tyreek Hill for 15 yards (tackle by D.J. Reed),2.940,4.710
Quarter,Time,Down,ToGo,Location,MIA,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NYJ 13,26,6,"Raheem Mostert right end for 13 yards, touchdown",4.710,7.000
4,14:55,,,NYJ 15,27,6,Jason Sanders kicks extra point good,0.000,0.000
4,14:55,,,MIA 35,27,6,"Penalty on C.J. Mosley: Unnecessary Roughness / Defense, 15 yards (offset) Penalty on Austin Jackson: Disqualification / Offense, 15 yards (offset) (no play)",0.000,0.000
4,14:55,,,MIA 35,27,6,"Penalty on Micheal Clemons: Disqualification / Defense, 15 yards (accepted) (no play)",0.000,0.000
4,14:55,,,NYJ 50,27,6,"Jason Sanders kicks off 50 yards, touchback.",0.000,0.610
4,14:55,1,10,NYJ 25,27,6,Tim Boyle pass complete short right to Breece Hall for 13 yards (tackle by Jevon Holland),0.610,1.470
4,14:32,1,10,NYJ 38,27,6,Tim Boyle pass complete short left to Garrett Wilson for 9 yards (tackle by Jalen Ramsey),1.470,2.140
4,14:06,2,1,NYJ 47,27,6,Tim Boyle sacked by Jaelan Phillips for -2 yards,2.140,1.160
4,13:27,3,3,NYJ 45,27,6,Tim Boyle pass complete short left to Breece Hall for 1 yard (tackle by DeShon Elliott),1.160,-0.320
4,12:49,4,2,NYJ 46,27,6,"Penalty on Carter Warren: False Start, 5 yards (accepted) (no play)",-0.320,-0.650
4,12:48,4,7,NYJ 41,27,6,Tim Boyle pass complete short middle to Tyler Conklin for 8 yards (tackle by Jalen Ramsey),-0.650,2.190
4,12:26,1,10,NYJ 49,27,6,Tim Boyle pass incomplete short middle intended for Tyler Conklin,2.190,1.650
4,12:23,2,10,NYJ 49,27,6,Tim Boyle sacked by and Raekwon Davis for -5 yards and Emmanuel Ogbah for -5 yards,1.650,0.300
4,11:52,3,15,NYJ 44,27,6,Tim Boyle pass complete short left to Dalvin Cook for 12 yards (tackle by Da'Shawn Hand),0.300,0.330
4,11:20,4,3,MIA 44,27,6,Tim Boyle pass complete short left to Garrett Wilson for 9 yards (tackle by Jerome Baker),0.330,3.250
4,10:56,1,10,MIA 35,27,6,Tim Boyle pass complete short middle to Jeremy Ruckert for 9 yards (tackle by Jevon Holland),3.250,3.920
4,10:45,2,1,MIA 26,27,6,Tim Boyle pass incomplete short right intended for Jeremy Ruckert (defended by DeShon Elliott),3.920,3.200
4,10:39,3,1,MIA 26,27,6,Tim Boyle up the middle for 2 yards (tackle by Christian Wilkins),3.200,3.970
4,10:09,1,10,MIA 24,27,6,Tim Boyle pass incomplete short middle intended for Garrett Wilson (defended by Jerome Baker),3.970,3.430
4,10:01,2,10,MIA 24,27,6,Tim Boyle pass complete short middle to Breece Hall for 1 yard (tackle by Jerome Baker),3.430,2.870
4,9:30,3,9,MIA 23,27,6,"Penalty on Emmanuel Ogbah: Neutral Zone Infraction, 5 yards (accepted) (no play)",2.870,3.570
4,9:13,3,4,MIA 18,27,6,"Tim Boyle pass incomplete intended for Garrett Wilson. Penalty on Jerome Baker: Defensive Offside, 5 yards (offset) . Penalty on Joe Tippmann: Offensive Holding, 10 yards (offset) (no play)",3.570,3.570
4,9:09,3,4,MIA 18,27,6,Tim Boyle pass complete short right to Breece Hall for 4 yards (tackle by David Long),3.570,4.650
4,8:38,1,10,MIA 14,27,6,Tim Boyle sacked by Zach Sieler for -6 yards,4.650,3.280
4,8:01,2,16,MIA 20,27,6,Tim Boyle pass short right (defended by Xavien Howard) intended for Breece Hall is intercepted by Jerome Baker at MIA-20 and returned for 1 yard (tackle by Carter Warren),3.280,-0.340
4,7:54,1,10,MIA 21,27,6,Darrynton Evans left end for 13 yards (tackle by C.J. Mosley),0.340,1.200
4,7:18,1,10,MIA 34,27,6,Darrynton Evans left tackle for 3 yards (tackle by Quinnen Williams and Tony Adams),1.200,1.060
4,6:34,2,7,MIA 37,27,6,"Tua Tagovailoa aborted snap, recovered by Ashtyn Davis at MIA-35 and returned for -2 yards",1.060,-3.250
4,6:25,1,10,MIA 35,27,6,Tim Boyle pass incomplete short right intended for Breece Hall,3.250,2.700
4,6:22,2,10,MIA 35,27,6,Tim Boyle pass complete short left to Jason Brownlee for 8 yards (tackle by Jalen Ramsey and Kader Kohou),2.700,3.070
4,5:48,3,2,MIA 27,27,6,Tim Boyle pass complete short middle to Tyler Conklin for 9 yards (tackle by Jevon Holland),3.070,4.370
4,5:32,1,10,MIA 18,27,6,"Tim Boyle pass incomplete intended for Garrett Wilson. Penalty on David Long: Defensive Offside, 5 yards (accepted) (no play)",4.370,5.410
4,5:25,1,5,MIA 13,27,6,Breece Hall left tackle for 4 yards (tackle by Da'Shawn Hand),5.410,5.420
4,5:01,2,1,MIA 9,27,6,Tim Boyle pass complete short right to Xavier Gipson for 8 yards (tackle by Kader Kohou),5.420,6.970
4,4:41,1,1,MIA 1,27,12,"Tim Boyle pass complete short right to Garrett Wilson for 1 yard, touchdown",6.970,7.000
4,4:37,,,MIA 15,27,13,Greg Zuerlein kicks extra point good,0.000,0.000
4,4:37,,,NYJ 35,27,13,"Thomas Morstead kicks onside 11 yards, recovered by Duke Riley",0.000,2.520
4,4:36,1,10,NYJ 46,27,13,Raheem Mostert up the middle for 5 yards (tackle by Adrian Amos),2.520,2.650
4,4:30,,,,,,Timeout #1 by New York Jets,,
4,4:30,2,5,NYJ 41,27,13,Raheem Mostert left end for no gain (tackle by C.J. Mosley),2.650,1.950
4,4:26,,,,,,Timeout #2 by New York Jets,,
4,4:26,3,5,NYJ 41,27,13,Raheem Mostert left end for 7 yards (tackle by Ashtyn Davis),1.950,3.310
4,3:44,1,10,NYJ 34,33,13,"Raheem Mostert right tackle for 34 yards, touchdown",3.310,7.000
4,3:35,,,NYJ 15,34,13,Jason Sanders kicks extra point good,0.000,0.000
4,3:35,,,MIA 35,34,13,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
4,3:35,1,10,NYJ 25,34,13,"Tim Boyle sacked by Emmanuel Ogbah for -9 yards. Tim Boyle fumbles (forced by Emmanuel Ogbah), recovered by Xavier Newman-Johnson at NYJ-16",0.610,-1.290
4,3:03,2,19,NYJ 16,34,13,Tim Boyle pass complete short left to Jeremy Ruckert for 9 yards (tackle by Cam Smith and Nik Needham),-1.290,-0.620
4,2:35,3,10,NYJ 25,34,13,Tim Boyle pass complete short left to Garrett Wilson for 11 yards,-0.620,1.330
4,2:31,1,10,NYJ 36,34,13,Tim Boyle pass incomplete short middle intended for Dalvin Cook,1.330,0.790
4,2:26,2,10,NYJ 36,34,13,Tim Boyle pass complete short right to Garrett Wilson for 4 yards (tackle by Nik Needham),0.790,0.630
4,2:01,3,6,NYJ 40,34,13,Tim Boyle pass complete short right to Dalvin Cook for 7 yards (tackle by Kader Kohou),0.630,2.060
4,1:54,1,10,NYJ 47,34,13,Tim Boyle pass complete short right to Xavier Gipson for 7 yards (tackle by Nik Needham and Kader Kohou),2.060,2.460
4,1:27,2,3,MIA 46,34,13,Tim Boyle pass incomplete deep middle intended for Garrett Wilson,2.460,1.750
4,1:20,3,3,MIA 46,34,13,Tim Boyle sacked by Da'Shawn Hand for -11 yards,1.750,-0.520
4,0:43,4,14,NYJ 43,34,13,Tim Boyle pass complete short left to Nick Bawden for 6 yards (tackle by Brandon Jones),-0.520,-2.320
4,0:35,1,10,NYJ 49,34,13,Mike White kneels for -2 yards,2.320,1.510
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
