#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CHI 27,3,1:47,9,Punt
2,1,7:51,CHI 20,3,1:09,4,Punt
3,1,3:23,CHI 25,9,3:38,22,Punt
4,2,13:59,SFO 16,4,1:54,16,Touchdown
5,2,6:01,CHI 21,3,1:50,0,Blocked Punt
6,2,3:18,CHI 29,3,0:59,8,Punt
7,2,1:41,CHI 38,7,0:57,28,Interception
8,2,0:44,CHI 31,3,0:26,0,Interception
9,3,7:29,CHI 27,3,1:16,4,Punt
10,3,2:37,CHI 26,5,1:34,4,Fumble
11,4,14:05,CHI 20,2,0:37,6,Interception
12,4,12:16,CHI 16,5,3:24,3,Punt
13,4,4:33,CHI 10,3,0:29,6,Punt
14,4,4:04,CHI 47,4,0:51,6,Downs
15,4,1:08,CHI 46,2,1:08,6,End of Game
