#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:13,SFO 31,11,5:22,65,Field Goal
2,1,6:42,SFO 29,7,3:19,71,Touchdown
3,2,14:45,SFO 9,2,0:46,1,Interception
4,2,12:05,SFO 17,9,4:44,28,Punt
5,2,7:21,CHI 6,3,1:20,6,Touchdown
6,2,4:11,CHI 18,3,0:53,18,Touchdown
7,2,2:19,SFO 16,3,0:38,4,Punt
8,2,0:18,CHI 37,3,0:18,26,Field Goal
9,3,15:00,SFO 25,14,7:31,64,Field Goal
10,3,6:13,SFO 49,9,3:36,45,Field Goal
11,3,1:03,CHI 29,6,1:58,21,Field Goal
12,4,13:28,CHI 25,3,1:12,25,Touchdown
13,4,8:52,SFO 48,5,4:19,10,Punt
14,4,3:13,SFO 47,4,2:05,7,Downs
