Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
1,2:03,1,7,OAK 7,7,3,Larry Johnson left end for -4 yards (tackle by Tommy Kelly and Michael Huff),5.600,4.020
1,1:25,2,11,OAK 11,7,3,Trent Green pass incomplete short middle intended for Eddie Kennison,4.020,3.120
1,1:20,3,11,OAK 11,7,3,Trent Green pass incomplete short left intended for Eddie Kennison,3.120,2.700
1,1:16,4,11,OAK 11,10,3,Lawrence Tynes 29 yard field goal good,2.700,3.000
1,,,,KAN 30,10,3,"Lawrence Tynes kicks off 53 yards, returned by Chris Carr for 31 yards (tackle by Lawrence Tynes)",0.000,2.130
1,1:07,1,10,OAK 48,10,3,Justin Fargas middle for 3 yards (tackle by Kawika Mitchell),2.130,1.990
1,0:27,2,7,KAN 49,10,3,Andrew Walter pass complete short middle to Ronald Curry for 6 yards (tackle by Kawika Mitchell),1.990,2.080
Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,1,KAN 43,10,3,Zack Crockett middle for 5 yards (tackle by Derrick Johnson),2.080,3.050
2,14:27,1,10,KAN 38,10,3,Justin Fargas right end for 11 yards (tackle by Kendrell Bell),3.050,3.780
2,13:49,1,10,KAN 27,10,3,Justin Fargas middle for 2 yards (tackle by James Reed),3.780,3.500
2,13:08,2,8,KAN 25,10,3,ReShard Lee left end for -1 yards (tackle by Kendrell Bell),3.500,2.680
2,12:29,3,9,KAN 26,10,3,Andrew Walter pass complete short right to ReShard Lee for 7 yards (tackle by Jarrad Page),2.680,2.310
2,11:47,4,2,KAN 19,10,6,Sebastian Janikowski 37 yard field goal good,2.310,3.000
2,,,,OAK 30,10,6,"Sebastian Janikowski kicks off 60 yards, returned by Dante Hall for 20 yards (tackle by ReShard Lee)",0.000,0.940
2,11:38,1,10,KAN 30,10,6,"Trent Green pass complete short right to Tony Gonzalez for 16 yards (tackle by Robert Thomas). Tony Gonzalez fumbles (forced by Robert Thomas), recovered by Kris Wilson at KAN-46",0.940,1.990
2,11:01,1,10,KAN 46,10,6,Trent Green pass incomplete short left intended for Larry Johnson,1.990,1.450
2,10:56,2,10,KAN 46,10,6,"Larry Johnson middle for 5 yards (tackle by Derrick Burgess). Penalty on Kevin Huntley: Defensive Offside, 5 yards (no play)",1.450,2.130
2,10:34,2,5,OAK 49,10,6,Larry Johnson left end for 18 yards (tackle by Stanford Routt),2.130,3.510
2,9:59,1,10,OAK 31,10,6,"Trent Green pass complete short left to Dee Brown for 16 yards (tackle by Stanford Routt). Penalty on Dee Brown: Offensive Pass Interfere, 10 yards (no play)",3.510,2.850
2,9:33,1,20,OAK 41,10,6,Trent Green pass incomplete deep right intended for Dante Hall (defended by Fabian Washington),2.850,1.620
2,9:27,2,20,OAK 41,10,6,Dee Brown middle for 6 yards (tackle by Chris Carr and Stuart Schweigert),1.620,1.750
2,8:48,3,14,OAK 35,10,6,Trent Green pass incomplete deep right intended for Eddie Kennison,1.750,0.970
2,8:42,4,14,OAK 35,10,6,Trent Green pass incomplete deep right intended for Eddie Kennison,0.970,-1.270
2,8:37,1,10,OAK 35,10,6,Andrew Walter pass incomplete short right intended for Randal Williams (defended by Sammy Knight),1.270,0.720
2,8:33,2,10,OAK 35,10,6,Andrew Walter pass complete short middle to Courtney Anderson for 6 yards (tackle by Derrick Johnson),0.720,0.830
2,7:52,3,4,OAK 41,10,6,Andrew Walter pass complete short right to Zack Crockett for no gain,0.830,-0.650
2,7:16,4,4,OAK 41,10,6,Shane Lechler punts 34 yards,-0.650,-0.610
2,7:08,1,10,KAN 25,10,6,Trent Green pass incomplete short left intended for Larry Johnson,0.610,0.060
2,7:02,2,10,KAN 25,10,6,Larry Johnson left end for -5 yards (tackle by Thomas Howard),0.060,-1.290
2,6:19,3,15,KAN 20,10,6,Trent Green pass complete short left to Dee Brown for 5 yards (tackle by Nnamdi Asomugha),-1.290,-1.700
2,5:32,4,10,KAN 25,10,6,Dustin Colquitt punts 72 yards,-1.700,0.380
2,5:18,1,10,OAK 3,10,6,Justin Fargas left tackle for 3 yards (tackle by Jared Allen),-0.380,-0.560
2,4:43,2,7,OAK 6,10,6,Justin Fargas middle for 1 yard (tackle by Tamba Hali),-0.560,-0.950
2,4:08,3,6,OAK 7,10,6,Andrew Walter pass complete short middle to Ronald Curry for 10 yards (tackle by Kendrell Bell),-0.950,-0.060
2,3:31,1,10,OAK 17,10,6,Andrew Walter pass complete short middle to Justin Fargas for 3 yards (tackle by Kendrell Bell),-0.060,-0.060
2,2:51,2,7,OAK 20,10,6,Justin Fargas right tackle for 2 yards (tackle by Sammy Knight),-0.060,-0.620
2,2:05,,,,10,6,Timeout #2 by Oakland Raiders,0.000,-0.620
2,2:05,3,5,OAK 22,10,6,Andrew Walter pass complete short left to Ronald Curry for 6 yards (tackle by Kawika Mitchell),-0.620,0.810
2,2:00,1,10,OAK 28,10,6,Andrew Walter pass incomplete short right intended for Courtney Anderson,0.810,0.260
2,1:50,2,10,OAK 28,10,6,Andrew Walter pass complete short left to Ronald Curry for 6 yards (tackle by Lenny Walls),0.260,0.370
2,1:46,3,4,OAK 34,10,6,Andrew Walter pass complete short left to Ronald Curry for 16 yards (tackle by Lenny Walls),0.370,2.260
2,1:41,1,10,OAK 50,10,6,"Andrew Walter sacked by Jared Allen for -13 yards. Andrew Walter fumbles (forced by Jared Allen), recovered by Jared Allen at OAK-37 (tackle by Andrew Walter)",2.260,-3.120
2,1:34,1,10,OAK 37,10,6,Larry Johnson right end for 17 yards (tackle by Stuart Schweigert),3.120,4.240
2,1:14,1,10,OAK 20,10,6,Trent Green pass complete short left to Samie Parker for 9 yards (tackle by Nnamdi Asomugha),4.240,5.260
2,0:51,2,1,OAK 11,10,6,Trent Green pass complete short left to Tony Gonzalez for 5 yards (tackle by Nnamdi Asomugha),5.260,5.830
2,0:48,1,6,OAK 6,10,6,Trent Green pass complete short left to Dante Hall for 5 yards (tackle by Nnamdi Asomugha),5.830,5.910
2,0:44,2,1,OAK 1,16,6,"Larry Johnson middle for 1 yard, touchdown",5.910,7.000
2,,,,OAK 2,17,6,Lawrence Tynes kicks extra point good,0.000,0.000
2,,,,KAN 30,17,6,"Lawrence Tynes kicks off 50 yards, returned by Chris Carr for 20 yards (tackle by Keyaron Fox)",0.000,1.600
2,0:35,1,10,OAK 40,17,6,Andrew Walter pass incomplete short left intended for Ronald Curry,1.600,1.050
2,0:31,2,10,OAK 40,17,6,"Andrew Walter pass complete deep left to Johnnie Morant for 37 yards (tackle by Derrick Johnson). Penalty on Johnnie Morant: Illegal Touch Pass, 5 yards (no play)",1.050,0.380
2,0:21,2,15,OAK 35,17,6,ReShard Lee left end for 12 yards (tackle by Greg Wesley and Patrick Surtain),0.380,1.290
2,0:10,,,,17,6,Timeout #3 by Oakland Raiders,0.000,1.290
2,0:10,3,3,OAK 47,17,6,Andrew Walter pass complete short left to Will Buchanon for 9 yards (tackle by Benny Sapp),1.290,2.650
2,0:04,1,10,KAN 44,17,6,Andrew Walter pass incomplete is intercepted by Jarrad Page and returned for 30 yards,2.650,0.000
Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,OAK 30,17,6,"Sebastian Janikowski kicks off 68 yards, returned by Dante Hall for 23 yards (tackle by Isaiah Ekejiuba)",0.000,0.610
3,14:55,1,10,KAN 25,17,6,Larry Johnson right tackle for 8 yards (tackle by Stuart Schweigert),0.610,1.140
3,14:20,2,2,KAN 33,17,6,Larry Johnson left tackle for 1 yard (tackle by Michael Huff),1.140,0.560
3,13:48,3,1,KAN 34,17,6,"Larry Johnson right end for 12 yards (tackle by Stuart Schweigert). Penalty on Jason Dunn: Offensive Holding, 10 yards (no play)",0.560,-0.760
3,13:28,3,11,KAN 24,17,6,Trent Green sacked by Kevin Huntley for -4 yards,-0.760,-2.030
3,12:52,4,15,KAN 20,17,6,"Penalty on Jarrod Cooper: Neutral Zone Infraction, 5 yards (no play)",-2.030,-1.700
3,12:37,4,10,KAN 25,17,6,"Dustin Colquitt punts 56 yards, returned by Chris Carr for 7 yards (tackle by Boomer Grigsby). Penalty on Bernard Pollard: Unnecessary Roughness, 15 yards",-1.700,-1.660
3,12:24,1,10,OAK 41,17,6,Justin Fargas left guard for 14 yards (tackle by Greg Wesley),1.660,2.590
3,11:46,1,10,KAN 45,17,6,Andrew Walter pass complete short right to Courtney Anderson for 9 yards (tackle by Derrick Johnson),2.590,3.260
3,11:09,2,1,KAN 36,17,6,Justin Fargas left end for 2 yards (tackle by James Reed),3.260,3.310
3,10:21,1,10,KAN 34,17,6,ReShard Lee right end for -4 yards (tackle by Tamba Hali),3.310,2.230
3,9:40,2,14,KAN 38,17,6,Andrew Walter pass complete short left to ReShard Lee for 3 yards (tackle by Derrick Johnson),2.230,1.950
3,8:57,3,11,KAN 35,17,6,Andrew Walter pass incomplete short left intended for John Madsen,1.950,0.970
3,8:53,4,11,KAN 35,17,9,Sebastian Janikowski 53 yard field goal good,0.970,3.000
3,,,,OAK 30,17,9,"Sebastian Janikowski kicks off 67 yards, returned by Dante Hall for 45 yards (tackle by Sebastian Janikowski)",0.000,2.130
3,8:42,1,10,KAN 48,17,9,Trent Green pass complete short middle to Tony Gonzalez for 19 yards (tackle by Fabian Washington),2.130,3.380
3,8:08,1,10,OAK 33,17,9,Larry Johnson left tackle for 6 yards (tackle by Robert Thomas and Tommy Kelly),3.380,3.650
3,7:32,2,4,OAK 27,17,9,Larry Johnson right end for 5 yards (tackle by Derrick Burgess),3.650,4.110
3,6:50,1,10,OAK 22,17,9,Trent Green sacked by Warren Sapp for -2 yards,4.110,3.290
3,6:20,2,12,OAK 24,17,9,Larry Johnson middle for -3 yards (tackle by Robert Thomas),3.290,2.210
3,5:37,3,15,OAK 27,17,9,Trent Green pass incomplete short right intended for Eddie Kennison (defended by Fabian Washington),2.210,1.670
3,5:29,4,15,OAK 27,17,9,Lawrence Tynes 44 yard field goal no good,1.670,-1.270
3,5:25,1,10,OAK 35,17,9,Justin Fargas right tackle for 6 yards (tackle by Kawika Mitchell and James Reed),1.270,1.530
3,4:50,2,4,OAK 41,17,9,Justin Fargas middle for -1 yards (tackle by Benny Sapp and Jared Allen),1.530,0.700
3,4:14,3,5,OAK 40,17,9,Andrew Walter sacked by Sammy Knight for -6 yards,0.700,-1.110
3,3:41,4,11,OAK 34,17,9,"Shane Lechler punts 45 yards, returned by Dante Hall for 21 yards (tackle by Ricky Brown)",-1.110,-1.730
3,3:28,1,10,KAN 42,17,9,"Penalty on Brian Waters: False Start, 5 yards (no play)",1.730,1.400
3,3:28,1,15,KAN 37,17,9,Larry Johnson left guard for 18 yards (tackle by Michael Huff),1.400,2.590
3,2:48,1,10,OAK 45,17,9,Larry Johnson left guard for 6 yards (tackle by Kirk Morrison),2.590,2.850
3,2:09,2,4,OAK 39,17,9,Larry Johnson right guard for 2 yards (tackle by Thomas Howard),2.850,2.410
3,1:30,3,2,OAK 37,17,9,Larry Johnson right end for 1 yard (tackle by Kirk Morrison and Thomas Howard),2.410,0.890
3,0:52,4,1,OAK 36,17,9,Larry Johnson right tackle for 2 yards (tackle by Kirk Morrison and Stuart Schweigert),0.890,3.310
3,0:14,1,10,OAK 34,17,9,"Dee Brown left guard for 1 yard (tackle by Fabian Washington). Penalty on Derrick Burgess: Unnecessary Roughness, 15 yards",3.310,4.370
Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,OAK 18,17,9,Larry Johnson right tackle for 3 yards (tackle by Thomas Howard and Warren Sapp),4.370,4.250
4,14:24,2,7,OAK 15,17,9,Eddie Kennison left end for 5 yards (tackle by Thomas Howard),4.250,4.510
4,13:48,3,2,OAK 10,17,9,Trent Green pass incomplete short right intended for Kris Wilson,4.510,2.890
4,13:40,4,2,OAK 10,20,9,Lawrence Tynes 28 yard field goal good,2.890,3.000
4,,,,KAN 30,20,9,"Lawrence Tynes kicks off 57 yards, returned by Chris Carr for 27 yards (tackle by Boomer Grigsby)",0.000,1.600
4,13:34,1,10,OAK 40,20,9,Andrew Walter pass complete short right to Justin Fargas for 4 yards (tackle by Derrick Johnson and Ty Law),1.600,1.590
4,12:58,2,6,OAK 44,20,9,Justin Fargas left tackle for no gain (tackle by Kendrell Bell),1.590,0.890
4,12:17,3,6,OAK 44,20,9,Andrew Walter pass complete short left to Doug Gabriel for 11 yards (tackle by Ty Law),0.890,2.590
4,11:34,1,10,KAN 45,20,9,Andrew Walter sacked by Jarrad Page for -3 yards,2.590,1.640
4,11:07,2,13,KAN 48,20,9,Andrew Walter pass complete short middle to Randal Williams for 15 yards (tackle by Greg Wesley),1.640,3.380
4,10:26,1,10,KAN 33,20,9,Andrew Walter pass incomplete short left intended for Justin Fargas,3.380,2.840
4,10:19,2,10,KAN 33,20,9,Justin Fargas middle for 1 yard (tackle by Ryan Sims),2.840,2.280
4,9:40,3,9,KAN 32,20,9,Andrew Walter pass complete short left to Ronald Curry for 11 yards (tackle by Benny Sapp),2.280,4.170
4,9:09,1,10,KAN 21,20,9,Andrew Walter pass incomplete deep middle intended for Courtney Anderson is intercepted by Jarrad Page at KAN-0,4.170,-0.280
4,9:09,1,10,KAN 20,20,9,Larry Johnson right end for 7 yards (tackle by Fabian Washington),0.280,0.680
4,8:28,2,3,KAN 27,20,9,Larry Johnson left end for -4 yards (tackle by Tyler Brayton),0.680,-0.560
4,7:52,3,7,KAN 23,20,9,Larry Johnson middle for 19 yards (tackle by Michael Huff),-0.560,1.730
4,7:23,1,10,KAN 42,20,9,Dee Brown middle for 3 yards (tackle by Warren Sapp),1.730,1.590
4,6:48,2,7,KAN 45,20,9,Dee Brown middle for 1 yard (tackle by Derrick Burgess),1.590,1.030
4,6:11,3,6,KAN 46,20,9,Trent Green pass complete short left to Tony Gonzalez for 19 yards (tackle by Stuart Schweigert),1.030,3.250
4,5:42,1,10,OAK 35,20,9,Trent Green pass incomplete short left intended for Eddie Kennison is intercepted by Nnamdi Asomugha at OAK-25,3.250,-0.610
4,5:36,1,10,OAK 25,20,9,"Andrew Walter pass complete short middle to Johnnie Morant for 15 yards (tackle by Ty Law). Johnnie Morant fumbles (forced by Ty Law), recovered by Derrick Johnson at OAK-40",0.610,-2.920
4,5:29,1,10,OAK 40,20,9,Larry Johnson for 4 yards (tackle by Derrick Burgess),2.920,2.910
4,4:46,2,6,OAK 36,20,9,Larry Johnson right end for -3 yards (tackle by Kirk Morrison),2.910,1.820
4,4:38,,,,20,9,Timeout #1 by Oakland Raiders,0.000,1.820
4,4:37,3,9,OAK 39,20,9,Larry Johnson middle for 2 yards (tackle by Michael Huff),1.820,0.790
4,4:28,4,7,OAK 37,20,9,Dustin Colquitt punts 33 yards,0.790,0.380
4,4:16,1,10,OAK 4,20,9,"Andrew Walter pass complete short right to Courtney Anderson for 2 yards (tackle by Ty Law). Courtney Anderson fumbles (forced by Ty Law), recovered by Courtney Anderson at OAK-6",-0.380,-0.630
4,3:49,2,8,OAK 6,20,9,Andrew Walter pass complete to Ronald Curry for 7 yards (tackle by Benny Sapp),-0.630,-0.370
4,3:29,3,1,OAK 13,20,9,ReShard Lee right tackle for 10 yards (tackle by Greg Wesley),-0.370,0.480
4,3:05,1,10,OAK 23,20,9,Andrew Walter pass complete deep middle to Ronald Curry for 24 yards (tackle by Jarrad Page),0.480,2.060
4,2:56,1,10,OAK 47,20,9,"Andrew Walter pass complete short right to Courtney Anderson for no gain. Penalty on Robert Gallery: Offensive Holding, 10 yards (no play)",2.060,1.400
4,2:51,1,20,OAK 37,20,9,Andrew Walter pass complete short middle to ReShard Lee for 3 yards (tackle by Derrick Johnson),1.400,0.570
4,2:25,2,17,OAK 40,20,9,Andrew Walter pass complete short left to Ronald Curry for 5 yards (tackle by Kawika Mitchell),0.570,0.560
4,2:04,3,12,OAK 45,20,9,Andrew Walter pass complete short middle to Courtney Anderson for 9 yards (tackle by Derrick Johnson),0.560,0.200
4,1:59,4,3,KAN 46,20,9,Andrew Walter pass incomplete short right intended for Courtney Anderson,0.200,-1.990
4,1:56,1,10,KAN 46,20,9,Larry Johnson left tackle for 12 yards (tackle by Robert Thomas),1.990,2.790
4,1:20,1,10,OAK 42,20,9,Larry Johnson right tackle for 1 yard (tackle by Robert Thomas),2.790,2.380
4,0:55,2,9,OAK 41,20,9,Trent Green kneels for -1 yards,2.380,1.550
4,0:30,3,10,OAK 42,20,9,Trent Green kneels for no gain,1.550,0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
