Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
George Pickens,PIT,9,7,131,0,5,93,13.3,38,5.4,13.1,1,7.0,0,0.0,0,118.7
Diontae Johnson,PIT,4,4,76,0,4,40,10.0,36,9.0,10.0,1,4.0,0,0.0,0,118.7
Jaylen Warren,PIT,4,4,23,0,1,9,2.3,14,3.5,2.3,0,,0,0.0,0,90.6
Pat Freiermuth,PIT,4,3,44,0,1,13,4.3,31,10.3,3.3,0,,0,0.0,0,110.4
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Zach Charbonnet,SEA,5,5,39,0,2,13,2.6,26,5.2,2.6,0,,0,0.0,0,99.2
Noah Fant,SEA,6,5,59,0,3,38,7.6,21,4.2,8.2,0,,0,0.0,0,107.6
D.K. Metcalf,SEA,8,5,106,0,4,61,12.2,45,9.0,9.6,0,,1,12.5,0,106.2
Kenneth Walker III,SEA,3,3,22,0,1,-10,-3.3,32,10.7,-3.3,0,,0,0.0,0,97.2
Colby Parkinson,SEA,3,2,38,0,2,34,17.0,4,2.0,12.0,0,,1,33.3,0,109.7
Jake Bobo,SEA,1,1,4,0,,1,1.0,3,3.0,1.0,0,,0,0.0,0,83.3
Tyler Lockett,SEA,5,1,10,0,,10,10.0,0,0.0,10.4,0,,1,20.0,0,39.6
Jaxon Smith-Njigba,SEA,2,1,12,1,1,12,12.0,0,0.0,3.5,0,,1,50.0,0,108.3
