Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
1,8:32,2,17,GNB 39,0,0,Jon Kitna pass complete short left to Mike Furrey for 14 yards (tackle by Tyrone Culver and Nick Barnett),1.960,3.140
1,7:55,3,3,GNB 25,0,0,Jon Kitna pass complete short right to Arlen Harris for 1 yard (tackle by Charles Woodson),3.140,1.990
1,7:27,4,2,GNB 24,3,0,Jason Hanson 42 yard field goal good,1.990,3.000
1,,,,DET 30,3,0,"Jason Hanson kicks off 66 yards, returned by Vernand Morency for 19 yards (tackle by Anthony Cannon). Penalty on Daniel Bullocks: Offside on Free Kick, 5 yards (no play)",0.000,0.000
1,,,,DET 25,3,0,"Jason Hanson kicks off 65 yards, returned by Vernand Morency for 17 yards (tackle by Kenoy Kennedy)",0.000,0.740
1,7:13,1,10,GNB 27,3,0,Brett Favre pass complete short left to Donald Driver for 9 yards (tackle by Stanley Wilson),0.740,1.410
1,6:52,2,1,GNB 36,3,0,"Brett Favre for no gain. Brett Favre fumbles, recovered by Anthony Bryant at GNB-36 (tackle by Jason Spitz)",1.410,-3.180
1,6:46,1,10,GNB 36,3,0,Arlen Harris left end for 1 yard (tackle by Nick Barnett),3.180,2.770
1,6:05,2,9,GNB 35,3,0,Jon Kitna pass incomplete short left intended for Roy Williams is intercepted by Al Harris at GNB-38 and returned for 34 yards,2.770,-3.710
1,5:54,1,10,DET 28,3,0,Ahman Green left end for 7 yards (tackle by Paris Lenon),3.710,4.110
1,5:20,2,3,DET 21,3,0,Brett Favre pass incomplete deep middle intended for Bubba Franks,4.110,3.400
1,5:15,3,3,DET 21,3,0,Brett Favre pass complete short middle to Greg Jennings for 5 yards (tackle by Stanley Wilson),3.400,4.510
1,4:30,1,10,DET 16,3,0,Brett Favre pass incomplete short right intended for Greg Jennings,4.510,3.900
1,4:27,2,10,DET 16,3,0,Brett Favre pass incomplete deep middle intended for David Martin,3.900,3.080
1,4:23,3,10,DET 16,3,0,"Brett Favre pass incomplete short left intended for David Martin. Penalty on Paris Lenon: Illegal Contact, 5 yards (no play)",3.080,4.840
1,4:19,1,10,DET 11,3,0,Ahman Green right tackle for 7 yards (tackle by Boss Bailey),4.840,5.470
1,3:43,2,3,DET 4,3,0,Ahman Green right tackle for -2 yards (tackle by Cory Redding),5.470,4.210
1,3:00,3,5,DET 6,3,0,Brett Favre pass incomplete short left intended for Carlyle Holiday,4.210,2.990
1,2:54,4,5,DET 6,3,3,Dave Rayner 24 yard field goal good,2.990,3.000
1,,,,GNB 30,3,3,"Dave Rayner kicks off 69 yards, returned by Eddie Drummond for 19 yards (tackle by Vernand Morency)",0.000,0.280
1,2:45,1,10,DET 20,3,3,Arlen Harris right guard for no gain (tackle by Colin Cole and Ryan Pickett),0.280,-0.270
1,2:10,2,10,DET 20,3,3,Arlen Harris middle for 5 yards (tackle by Colin Cole and Ryan Pickett),-0.270,-0.300
1,1:34,3,5,DET 25,3,3,Jon Kitna sacked by Cullen Jenkins for -7 yards,-0.300,-2.240
1,1:04,4,12,DET 18,3,3,"Nick Harris punts 47 yards, returned by Charles Woodson for -2 yards (tackle by Daniel Bullocks)",-2.240,-1.140
1,0:54,1,10,GNB 33,3,3,"Penalty on Daryn Colledge: False Start, 5 yards (no play)",1.140,0.810
1,0:54,1,15,GNB 28,3,3,Brett Favre pass incomplete short right intended for Donald Driver (defended by Dre' Bly),0.810,-0.080
1,0:50,2,15,GNB 28,3,3,Brett Favre pass complete short right to Donald Driver for 12 yards (tackle by Kenoy Kennedy),-0.080,0.830
1,0:14,3,3,GNB 40,3,3,Brett Favre pass complete short right to Carlyle Holiday for 8 yards (tackle by Dre' Bly and Terrence Holt),0.830,2.130
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,GNB 48,3,3,Ahman Green right end for 6 yards (tackle by Paris Lenon and Corey Smith),2.130,2.390
2,14:23,2,4,DET 46,3,3,Brett Favre pass complete short middle to Brandon Miree for 4 yards (tackle by Paris Lenon),2.390,2.790
2,13:42,1,10,DET 42,3,3,Brett Favre pass complete short right to Ahman Green for 16 yards (tackle by Kenoy Kennedy),2.790,3.840
2,13:17,1,10,DET 26,3,3,Vernand Morency left end for 1 yard (tackle by Stanley Wilson and Boss Bailey),3.840,3.430
2,12:37,2,9,DET 25,3,3,Brett Favre pass complete short right to Donald Driver for 15 yards (tackle by Dre' Bly),3.430,4.910
2,12:08,1,10,DET 10,3,3,Ahman Green right end for -4 yards (tackle by Boss Bailey),4.910,3.580
2,11:24,2,14,DET 14,3,3,Brett Favre pass incomplete short left intended for Ahman Green is intercepted by Jamar Fletcher at DET-12 and returned for 5 yards,3.580,0.060
2,11:18,1,10,DET 17,3,3,Jon Kitna pass complete short right to Arlen Harris for no gain,-0.060,-0.580
2,10:41,,,,3,3,Timeout #1 by Detroit Lions,0.000,-0.580
2,10:41,2,10,DET 17,3,3,Jon Kitna pass incomplete deep middle intended for Casey Fitzsimmons,-0.580,-1.250
2,10:35,3,10,DET 17,3,3,Jon Kitna sacked by Cullen Jenkins for -16 yards,-1.250,-2.490
2,10:05,4,26,DET 1,3,3,"Nick Harris punts 56 yards, returned by Charles Woodson for 14 yards. Charles Woodson fumbles (forced by Donald Lee), recovered by Charlie Peprah at 50 and returned for 2 yards (tackle by Jon McGraw). Penalty on Tyrone Culver: Illegal Block Above the , 10 yards",-2.490,-2.060
2,9:49,1,10,GNB 47,3,3,Brett Favre pass complete short right to Donald Driver for 9 yards (tackle by Kenoy Kennedy),2.060,2.730
2,9:25,2,1,DET 44,3,3,Ahman Green right tackle for 3 yards (tackle by Ernie Sims),2.730,2.850
2,8:47,1,10,DET 41,3,3,Brett Favre pass incomplete short middle intended for Donald Lee,2.850,2.310
2,8:43,2,10,DET 41,3,3,Brett Favre pass incomplete deep left intended for Donald Driver,2.310,1.620
,,,,,,,"DET challenged the ruling, and the original play was overturned.",,
2,8:39,3,10,DET 41,3,3,Brett Favre pass complete short left to Donald Lee for 15 yards (tackle by Tyoka Jackson),1.620,3.840
2,8:01,,,,3,3,Timeout #2 by Detroit Lions,0.000,3.840
2,8:01,1,10,DET 26,3,3,Brett Favre pass complete short left to Ahman Green for -2 yards (tackle by Cleveland Pinkney),3.840,3.030
2,7:24,2,12,DET 28,3,3,"Brett Favre pass complete short middle to Ahman Green for 5 yards (tackle by Alex Lewis). Penalty on Chad Clifton: Illegal Formation, 5 yards (no play)",3.030,2.350
2,6:54,2,17,DET 33,3,3,Brett Favre pass complete short right to Ahman Green for 9 yards (tackle by Alex Lewis and Stanley Wilson),2.350,2.870
2,6:17,3,8,DET 24,3,3,Brett Favre pass complete short left to Donald Driver for 10 yards (tackle by Jamar Fletcher),2.870,4.650
2,5:42,1,10,DET 14,3,9,"Vernand Morency right end for 14 yards, touchdown",4.650,7.000
2,,,,DET 2,3,10,Dave Rayner kicks extra point good,0.000,0.000
2,,,,GNB 30,3,10,"Dave Rayner kicks off 57 yards, returned by Eddie Drummond for 14 yards (tackle by Jason Hunter)",0.000,0.740
2,5:31,1,10,DET 27,3,10,Jon Kitna pass incomplete short left intended for Roy Williams,0.740,0.200
2,5:25,2,10,DET 27,3,10,Jon Kitna pass complete short right to Casey Fitzsimmons for 2 yards (tackle by A.J. Hawk),0.200,-0.230
2,4:43,3,8,DET 29,3,10,Jon Kitna right tackle for 18 yards (tackle by Nick Collins),-0.230,2.060
2,4:08,1,10,DET 47,3,10,Jon Kitna pass complete short left to Casey Fitzsimmons for 13 yards (tackle by Nick Barnett),2.060,2.920
2,3:31,1,10,GNB 40,3,10,Jon Kitna pass complete short left to Mike Furrey for no gain,2.920,2.370
2,2:52,2,10,GNB 40,3,10,Jon Kitna pass complete short right to Mike Furrey for 6 yards (tackle by Al Harris),2.370,2.480
2,2:18,,,,3,10,Timeout #3 by Detroit Lions,0.000,2.480
2,2:18,3,4,GNB 34,3,10,Jon Kitna pass complete short left to Arlen Harris for 3 yards (tackle by Nick Barnett),2.480,1.410
2,2:00,4,1,GNB 31,3,10,"Jon Kitna for no gain. Jon Kitna fumbles, recovered by Cullen Jenkins at GNB-34 (tackle by Jon Kitna)",1.410,-1.200
2,1:57,1,10,GNB 34,3,10,Brett Favre pass complete short right to Ahman Green for 5 yards (tackle by Cory Redding),1.200,1.330
2,1:42,,,,3,10,Timeout #1 by Green Bay Packers,0.000,1.330
2,1:42,2,5,GNB 39,3,10,Brett Favre pass complete short right to Carlyle Holiday for 21 yards (tackle by Kenoy Kennedy),1.330,2.920
2,1:20,1,10,DET 40,3,10,"Brett Favre pass complete short left to Greg Jennings for 9 yards (tackle by Stanley Wilson). Penalty on Carlyle Holiday: Illegal Formation, 5 yards (no play)",2.920,2.590
2,1:14,1,15,DET 45,3,10,Brett Favre sacked by Kalimba Edwards for -10 yards,2.590,0.350
2,1:07,,,,3,10,Timeout #2 by Green Bay Packers,0.000,0.350
2,1:07,2,25,GNB 45,3,10,Brett Favre pass incomplete short left intended for David Martin (defended by Alex Lewis),0.350,-0.300
2,1:03,3,25,GNB 45,3,10,Brett Favre pass complete short right to Ahman Green for 8 yards (tackle by Terrence Holt),-0.300,0.130
2,0:23,4,17,DET 47,3,10,"Jon Ryan punts 47 yards, touchback",0.130,-0.280
2,0:14,1,10,DET 20,3,10,Jon Kitna kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 30,3,10,"Jason Hanson kicks off 65 yards, returned by Vernand Morency for 21 yards (tackle by Anthony Cannon)",0.000,0.670
3,14:54,1,10,GNB 26,3,10,Brett Favre pass incomplete short right intended for Donald Driver (defended by Dre' Bly),0.670,0.130
3,14:50,2,10,GNB 26,3,10,Ahman Green right tackle for 5 yards (tackle by Paris Lenon),0.130,0.100
3,14:10,3,5,GNB 31,3,10,Brett Favre pass incomplete deep middle intended for Donald Driver (defended by Jon McGraw),0.100,-1.310
3,14:05,4,5,GNB 31,3,10,"Jon Ryan punts 36 yards, returned by Eddie Drummond for 3 yards (tackle by Tracy White)",-1.310,-1.330
3,13:56,1,10,DET 36,3,10,Jon Kitna pass complete short right to Casey Fitzsimmons for 8 yards (tackle by Nick Barnett and Ryan Pickett),1.330,1.870
3,13:22,2,2,DET 44,3,10,Aveion Cason right tackle for 6 yards (tackle by Aaron Kampman and Nick Barnett),1.870,2.260
3,12:49,1,10,GNB 50,3,10,Aveion Cason right end for 1 yard (tackle by Nick Barnett and Aaron Kampman),2.260,1.850
3,12:12,2,9,GNB 49,3,10,Jon Kitna pass complete deep left to Arlen Harris for 20 yards (tackle by Nick Collins),1.850,3.640
3,11:28,1,10,GNB 29,3,10,Jon Kitna pass complete short left to Casey Fitzsimmons for 6 yards (tackle by Nick Barnett),3.640,3.910
3,10:51,2,4,GNB 23,3,10,Aveion Cason left end for -1 yards (tackle by Nick Barnett),3.910,3.070
3,10:09,3,5,GNB 24,3,10,Jon Kitna pass incomplete deep middle intended for Arlen Harris (defended by Brady Poppinga),3.070,1.920
3,10:03,4,5,GNB 24,6,10,Jason Hanson 42 yard field goal good,1.920,3.000
3,,,,DET 30,,,"Jason Hanson kicks off 69 yards, returned by Vernand Morency for 26 yards (tackle by Boss Bailey)",,
3,9:53,1,10,GNB 27,6,10,Ahman Green left end for 1 yard (tackle by Boss Bailey and Corey Smith),0.740,0.330
3,9:19,2,9,GNB 28,6,10,Ahman Green right end for 19 yards (tackle by Terrence Holt),0.330,2.060
3,8:52,1,10,GNB 47,6,10,Vernand Morency right end for 3 yards (tackle by Daniel Bullocks and Anthony Bryant),2.060,1.920
3,8:12,2,7,GNB 50,6,10,"Brett Favre pass complete short left to Donald Driver for 3 yards (tackle by Dre' Bly). Donald Driver fumbles (forced by Dre' Bly), recovered by Donald Driver at DET-47",1.920,1.620
3,7:24,3,4,DET 47,6,10,"Brett Favre pass complete deep right to Donald Driver for 27 yards (tackle by Jon McGraw). Penalty on Greg Jennings: Offensive Pass Interfere, 10 yards (no play)",1.620,0.300
3,6:53,3,14,GNB 43,6,10,Brett Favre pass complete short right to Carlyle Holiday for 7 yards (tackle by Alex Lewis and Stanley Wilson),0.300,-0.060
3,6:21,4,7,GNB 50,6,10,"Jon Ryan punts 37 yards, returned by Eddie Drummond for no gain. Penalty on Ben Taylor: Unnecessary Roughness, 15 yards",-0.060,-0.810
3,6:11,1,10,DET 28,6,10,Jon Kitna pass incomplete short left intended for Arlen Harris,0.810,0.260
3,6:08,2,10,DET 28,6,10,Jon Kitna pass incomplete short right intended for Corey Bradford,0.260,-0.430
,,,,,,,"DET challenged the ruling, and the play was upheld.",,
3,6:02,3,10,DET 28,6,10,Jon Kitna pass incomplete deep middle intended for Corey Bradford (defended by Corey Williams),-0.430,-1.500
3,5:57,4,10,DET 28,6,10,"Nick Harris punts 49 yards, returned by Greg Jennings for -2 yards (tackle by Jon McGraw)",-1.500,-0.340
3,5:45,1,10,GNB 21,6,10,Brett Favre pass complete short right to Ahman Green for 5 yards (tackle by Daniel Bullocks),0.340,0.480
3,5:06,2,5,GNB 26,6,10,Ahman Green left tackle for 4 yards (tackle by Tyoka Jackson and Ernie Sims),0.480,0.300
3,4:37,3,1,GNB 30,6,10,Ahman Green left guard for 2 yards (tackle by Cleveland Pinkney and Tyoka Jackson),0.300,1.070
3,4:00,1,10,GNB 32,6,10,Donald Driver right end for 7 yards (tackle by Ernie Sims),1.070,1.470
3,3:24,2,3,GNB 39,6,10,Vernand Morency left end for 1 yard (tackle by Kalimba Edwards),1.470,0.890
3,3:24,3,2,GNB 40,6,10,"Penalty on Tony Moll: False Start, 5 yards (no play)",0.890,0.230
3,2:38,3,7,GNB 35,6,10,Brett Favre pass complete short right to Ahman Green for 3 yards (tackle by Alex Lewis and Jon McGraw),0.230,-0.850
3,2:04,4,4,GNB 38,6,10,"Jon Ryan punts 51 yards, returned by Eddie Drummond for 13 yards (tackle by Noah Herron)",-0.850,-0.540
3,1:49,1,10,DET 24,6,10,"Jon Kitna pass incomplete deep left intended for Mike Furrey is intercepted by Charles Woodson at DET-42 and returned for 18 yards. Penalty on Jon Kitna: Face Mask (15 Yards), 12 yards",0.540,-4.780
3,1:42,1,10,DET 12,6,10,Brett Favre pass incomplete short middle intended for Ahman Green,4.780,4.100
3,1:39,2,10,DET 12,6,10,Brett Favre pass incomplete short middle intended for Donald Lee,4.100,3.120
3,1:36,3,10,DET 12,6,10,Brett Favre pass incomplete short middle intended for David Martin is intercepted by Paris Lenon,3.120,-0.280
3,1:30,1,10,DET 20,6,10,Arlen Harris left tackle for 1 yard (tackle by Brady Poppinga),0.280,-0.130
3,0:54,2,9,DET 21,6,10,Jon Kitna pass complete deep left to Mike Williams for 21 yards (tackle by Charles Woodson and Nick Collins),-0.130,1.730
3,0:15,1,10,DET 42,6,10,Jon Kitna pass complete short left to Mike Williams for 11 yards (tackle by Patrick Dendy),1.730,2.460
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,GNB 47,6,10,"Penalty on Stephen Peterman: False Start, 5 yards (no play)",2.460,2.130
4,15:00,1,15,DET 48,6,10,"Jon Kitna pass complete short middle to Mike Williams for 9 yards (tackle by Charles Woodson). Penalty on Charles Woodson: Defensive Pass Interfere, 9 yards (no play)",2.130,2.720
4,14:32,,,,6,10,Timeout #2 by Detroit Lions,0.000,2.720
4,14:32,1,10,GNB 43,6,10,Jon Kitna pass incomplete short left intended for Arlen Harris,2.720,2.180
4,14:28,2,10,GNB 43,6,10,Jon Kitna sacked by Aaron Kampman for -6 yards,2.180,0.700
4,13:56,3,16,GNB 49,6,10,Jon Kitna left end for 8 yards (tackle by Nick Collins),0.700,0.530
4,13:13,4,8,GNB 41,6,10,Nick Harris punts 40 yards,0.530,0.380
4,13:04,1,10,GNB 2,6,10,Ahman Green left tackle for 2 yards (tackle by Paris Lenon and Anthony Bryant),-0.380,-0.630
4,12:30,2,8,GNB 4,6,10,Ahman Green right end for -2 yards (tackle by Cory Redding and Jared DeVries),-0.630,-1.420
4,11:48,3,10,GNB 2,6,10,Brett Favre pass incomplete short right intended for Ahman Green is intercepted by Dre' Bly at GNB-12,-1.420,-4.780
4,11:40,1,10,GNB 12,6,10,Arlen Harris right tackle for 4 yards (tackle by Brady Poppinga and Ryan Pickett),4.780,4.830
4,11:02,2,6,GNB 8,6,10,Arlen Harris right end for no gain (tackle by Marquand Manuel and Cullen Jenkins),4.830,3.930
4,10:17,3,6,GNB 8,6,10,Jon Kitna middle for 3 yards (tackle by Ryan Pickett and Aaron Kampman),3.930,3.020
4,9:36,4,3,GNB 5,9,10,Jason Hanson 23 yard field goal good,3.020,3.000
4,,,,DET 30,9,10,"Jason Hanson kicks off 67 yards, returned by Vernand Morency for 19 yards (tackle by Anthony Cannon)",0.000,0.410
4,9:29,1,10,GNB 22,9,10,Ahman Green left end for 5 yards (tackle by Boss Bailey),0.410,0.540
4,8:51,2,5,GNB 27,9,10,"Brett Favre pass incomplete short left intended for Greg Jennings. Penalty on Jamar Fletcher: Defensive Pass Interfere, 5 yards (no play)",0.540,1.070
4,8:48,1,10,GNB 32,9,10,Ahman Green right tackle for 3 yards (tackle by Anthony Bryant and Paris Lenon),1.070,0.930
4,8:20,2,7,GNB 35,9,10,Ahman Green left end for 11 yards (tackle by Daniel Bullocks and Ernie Sims),0.930,1.990
4,7:37,1,10,GNB 46,9,10,Brett Favre pass incomplete deep right intended for Donald Driver,1.990,1.450
4,7:31,2,10,GNB 46,9,10,Vernand Morency right end for 10 yards (tackle by Kenoy Kennedy),1.450,2.650
4,7:12,1,10,DET 44,9,10,"Penalty on Tony Moll: False Start, 5 yards (no play)",2.650,2.320
4,6:52,1,15,DET 49,9,10,Vernand Morency right end for 4 yards (tackle by Kenoy Kennedy),2.320,1.980
4,6:08,,,,9,10,Timeout #1 by Green Bay Packers,0.000,1.980
4,6:08,2,11,DET 45,9,10,Ahman Green right end for 1 yard (tackle by Jared DeVries and Alex Lewis),1.980,1.420
4,5:28,3,10,DET 44,9,10,Brett Favre pass complete short left to Donald Driver for 12 yards (tackle by Terrence Holt),1.420,3.450
4,4:59,1,10,DET 32,9,10,Ahman Green right tackle for 2 yards (tackle by Alex Lewis and Anthony Bryant),3.450,3.170
4,4:19,2,8,DET 30,9,10,Ahman Green left tackle for -1 yards (tackle by Paris Lenon),3.170,2.340
4,3:36,3,9,DET 31,9,10,Ahman Green left tackle for 10 yards (tackle by Jon McGraw),2.340,4.170
4,2:55,1,10,DET 21,9,16,"Vernand Morency left guard for 21 yards, touchdown",4.170,7.000
4,,,,DET 2,9,17,Dave Rayner kicks extra point good,0.000,0.000
4,,,,GNB 30,9,17,"Dave Rayner kicks off 64 yards, returned by Eddie Drummond for 9 yards (tackle by Ben Taylor)",0.000,-0.220
4,2:43,1,10,DET 15,9,17,Jon Kitna pass complete short middle to Mike Williams for 10 yards (tackle by Charles Woodson and Nick Barnett),-0.220,0.610
4,2:09,1,10,DET 25,9,17,Jon Kitna middle for 5 yards (tackle by Kabeer Gbaja-Biamila),0.610,0.740
4,2:00,2,5,DET 30,9,17,Jon Kitna sacked by Aaron Kampman for -8 yards,0.740,-1.020
4,1:36,3,13,DET 22,9,17,"Penalty on Jeff Backus: False Start, 5 yards (no play)",-1.020,-1.930
4,1:35,3,18,DET 17,9,17,Jon Kitna sacked by Corey Williams for -7 yards,-1.930,-2.490
4,0:45,,,,9,17,Timeout #3 by Detroit Lions,0.000,-2.490
4,0:45,4,25,DET 10,9,17,Jon Kitna pass incomplete deep left intended for Mike Furrey,-2.490,-4.910
4,0:35,1,10,DET 10,9,17,Brett Favre kneels for -1 yards,4.910,4.020
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
