Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
2,1:32,4,9,TEN 45,7,6,Hunter Smith punts 40 yards,0.270,0.380
2,1:21,1,10,TEN 5,7,6,Chris Johnson up the middle for 1 yard (tackle by Clint Session),-0.380,-0.710
2,1:10,,,,7,6,Timeout #1 by Indianapolis Colts,0.000,-0.710
2,1:10,2,9,TEN 6,7,6,Chris Johnson left end for 11 yards (tackle by Robert Mathis),-0.710,-0.060
2,0:42,1,10,TEN 17,7,6,"Kerry Collins pass complete short left to Bo Scaife for 6 yards (tackle by Dante Hughes). Penalty on Robert Mathis: Illegal Use of Hands, 5 yards (no play)",-0.060,0.410
2,0:32,1,10,TEN 22,7,6,Kerry Collins pass incomplete short left intended for Chris Johnson,0.410,-0.130
2,0:28,2,10,TEN 22,7,6,Chris Johnson right guard for 4 yards (tackle by Marlin Jackson),-0.130,-0.290
Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 30,7,6,"Rob Bironas kicks off 62 yards, returned by Pierre Garcon for 28 yards (tackle by Chris Carr)",0.000,1.330
3,14:54,1,10,IND 36,7,6,Dominic Rhodes left tackle for 23 yards (tackle by Jevon Kearse),1.330,2.850
3,14:26,1,10,TEN 41,7,6,Peyton Manning pass incomplete deep right intended for Marvin Harrison (defended by Nick Harper),2.850,2.310
3,14:19,2,10,TEN 41,7,6,Dominic Rhodes left guard for 9 yards (tackle by Chris Hope),2.310,2.810
3,13:19,3,1,TEN 32,7,6,Chad Simpson left guard for 2 yards (tackle by Albert Haynesworth and Chris Hope),2.810,3.580
3,12:47,1,10,TEN 30,7,6,Peyton Manning pass incomplete deep left intended for Reggie Wayne,3.580,3.030
3,12:39,2,10,TEN 30,7,6,Chad Simpson right guard for 9 yards (tackle by Chris Hope),3.030,3.530
3,11:53,,,,7,6,Timeout #1 by Indianapolis Colts,0.000,3.530
3,11:53,3,1,TEN 21,7,6,Chad Simpson left guard for 2 yards (tackle by Stephen Tulloch),3.530,4.310
3,11:17,1,10,TEN 19,7,6,Peyton Manning pass incomplete deep left intended for Dallas Clark (defended by Cortland Finnegan),4.310,3.750
3,11:10,2,10,TEN 19,13,6,"Peyton Manning pass complete deep right to Dallas Clark for 19 yards, touchdown",3.750,7.000
3,,,,TEN 2,14,6,"Adam Vinatieri kicks extra point good. Penalty on Jason Jones: Unnecessary Roughness, 15 yards",0.000,0.000
3,,,,IND 45,14,6,"Adam Vinatieri kicks off 55 yards, touchback",0.000,0.280
3,11:05,1,10,TEN 20,14,6,Chris Johnson up the middle for 3 yards (tackle by Keyunta Dawson),0.280,0.140
3,10:32,2,7,TEN 23,14,6,Kerry Collins pass complete short right to Alge Crumpler for 8 yards (tackle by Gary Brackett),0.140,1.000
3,9:54,1,10,TEN 31,14,6,Kerry Collins pass complete short right to Brandon Jones for 5 yards (tackle by Freddie Keiaho),1.000,1.140
3,9:36,2,5,TEN 36,14,6,Chris Johnson left guard for 1 yard (tackle by Gary Brackett),1.140,0.560
3,8:56,3,4,TEN 37,14,6,"Kerry Collins pass incomplete short right intended for Justin Gage (defended by Marlin Jackson). Penalty on Marlin Jackson: Illegal Contact, 5 yards (no play)",0.560,1.730
3,8:49,1,10,TEN 42,14,6,Kerry Collins pass incomplete short right intended for Justin McCareins,1.730,1.190
3,8:44,2,10,TEN 42,14,6,LenDale White up the middle for 5 yards (tackle by Gary Brackett and Clint Session),1.190,1.160
3,8:03,3,5,TEN 47,14,6,"Penalty on Eugene Amano: False Start, 5 yards (no play)",1.160,0.500
3,7:44,3,10,TEN 42,14,6,Kerry Collins pass complete deep left to Justin McCareins for 23 yards (tackle by Matt Giordano),0.500,3.250
3,7:17,1,10,IND 35,14,6,LenDale White left guard for 2 yards (tackle by Gary Brackett and Eric Foster),3.250,2.970
3,6:32,2,8,IND 33,14,6,"Kerry Collins pass incomplete short middle intended for Bo Scaife. Penalty on Melvin Bullitt: Defensive Pass Interference, 15 yards (no play)",2.970,4.370
3,6:24,1,10,IND 18,14,6,Kerry Collins pass complete short middle to LenDale White for 1 yard (tackle by Gary Brackett),4.370,3.940
3,5:47,2,9,IND 17,14,6,Kerry Collins pass incomplete deep left intended for Justin Gage (defended by Dante Hughes),3.940,3.170
3,5:42,3,9,IND 17,14,6,Kerry Collins pass complete short left to Brandon Jones for 15 yards (tackle by Tim Jennings),3.170,6.740
3,4:53,1,2,IND 2,14,6,LenDale White left guard for no gain (tackle by Philip Wheeler and Darrell Reid),6.740,5.720
3,4:08,2,2,IND 2,14,6,LenDale White left tackle for 1 yard (tackle by Raheem Brock),5.720,5.170
3,3:24,3,1,IND 1,14,12,"LenDale White up the middle for 1 yard, touchdown",5.170,7.000
3,,,,,14,14,"Two Point Attempt: Kerry Collins pass complete to Ahmard Hall, conversion succeeds",1.000,1.000
3,,,,TEN 30,14,14,"Rob Bironas kicks off 62 yards, returned by Pierre Garcon for 32 yards (tackle by Chris Carr)",0.000,1.600
3,3:11,1,10,IND 40,14,14,Peyton Manning pass complete short middle to Charlie Johnson for -2 yards (tackle by Jevon Kearse),1.600,0.780
3,2:41,2,12,IND 38,14,14,Dominic Rhodes left tackle for 4 yards (tackle by Keith Bulluck and Cortland Finnegan),0.780,0.630
3,2:12,3,8,IND 42,14,14,"Penalty on Tony Brown: Encroachment, 5 yards (no play)",0.630,1.290
3,1:45,3,3,IND 47,14,14,Peyton Manning pass complete short right to Anthony Gonzalez for 2 yards (tackle by Vincent Fuller),1.290,-0.130
3,0:59,4,1,IND 49,14,14,Dominic Rhodes up the middle for -1 yards (tackle by Stephen Tulloch),-0.130,-2.460
3,0:54,1,10,IND 47,14,14,Kerry Collins pass complete short left to Ahmard Hall for 2 yards (tackle by Melvin Bullitt),2.460,2.180
3,0:18,2,8,IND 45,14,14,"Kerry Collins pass complete short left to Alge Crumpler for 11 yards (tackle by Marlin Jackson). Alge Crumpler fumbles (forced by Marlin Jackson), ball out of bounds at IND-34",2.180,3.310
3,0:10,1,10,IND 34,14,14,Chris Johnson left guard for 4 yards (tackle by Gary Brackett),3.310,3.310
Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,IND 30,14,14,Kerry Collins pass incomplete deep left intended for Alge Crumpler,3.310,2.610
4,14:55,3,6,IND 30,14,14,Kerry Collins pass incomplete short middle intended for Justin Gage,2.610,1.430
4,14:50,4,6,IND 30,14,17,Rob Bironas 48 yard field goal good,1.430,3.000
4,,,,TEN 30,14,17,"Rob Bironas kicks off 65 yards, returned by Pierre Garcon for 26 yards (tackle by Michael Griffin)",0.000,1.000
4,14:40,1,10,IND 31,14,17,Peyton Manning pass incomplete deep middle intended for Marvin Harrison,1.000,0.460
4,14:32,2,10,IND 31,14,17,Dominic Rhodes left end for 1 yard (tackle by David Thornton and Jason Jones),0.460,-0.100
4,13:49,3,9,IND 32,14,17,Peyton Manning pass complete short right to Anthony Gonzalez for 12 yards (tackle by Vincent Fuller),-0.100,1.860
4,13:13,1,10,IND 44,14,17,Peyton Manning pass complete short left to Reggie Wayne for 14 yards (tackle by Cortland Finnegan),1.860,2.790
4,12:55,1,10,TEN 42,14,17,Dominic Rhodes up the middle for 6 yards (tackle by Keith Bulluck and David Thornton),2.790,3.050
4,12:23,2,4,TEN 36,14,17,Peyton Manning pass complete short right to Dominic Rhodes for 2 yards (tackle by Nick Harper),3.050,2.610
4,11:39,3,2,TEN 34,14,17,Peyton Manning pass incomplete deep left intended for Reggie Wayne (defended by Cortland Finnegan),2.610,1.100
4,11:32,4,2,TEN 34,14,17,Peyton Manning pass incomplete short right intended for Marvin Harrison (defended by Nick Harper),1.100,-1.200
4,11:28,1,10,TEN 34,14,17,Kerry Collins pass complete short middle to Bo Scaife for 16 yards (tackle by Freddie Keiaho),1.200,2.260
4,10:55,1,10,,14,17,Kerry Collins pass complete short left to Ahmard Hall for 3 yards (tackle by Melvin Bullitt),2.260,2.120
4,10:18,2,7,IND 47,14,17,Kerry Collins pass complete short right to Justin McCareins for 7 yards (tackle by Tim Jennings),2.120,2.920
4,9:30,1,10,IND 40,14,17,Chris Johnson left tackle for 2 yards (tackle by Freddie Keiaho and Clint Session),2.920,2.640
4,8:51,2,8,IND 38,14,17,Kerry Collins pass incomplete short left intended for Chris Johnson,2.640,1.950
4,8:47,3,8,IND 38,14,17,Kerry Collins pass complete short left to Lavelle Hawkins for 13 yards,1.950,3.910
4,8:18,1,10,IND 25,14,17,Kerry Collins pass complete short middle to Alge Crumpler for 9 yards (tackle by Freddie Keiaho),3.910,4.750
4,7:40,2,1,IND 16,14,17,LenDale White left guard for 4 yards (tackle by Gary Brackett),4.750,4.780
4,6:56,1,10,IND 12,14,17,Chris Johnson left tackle for 2 yards (tackle by Eric Foster),4.780,4.450
4,6:13,,,,14,17,Timeout #2 by Indianapolis Colts,0.000,4.450
4,6:13,2,8,IND 10,14,17,Kerry Collins pass complete short right to Chris Johnson for 7 yards (tackle by Antoine Bethea),4.450,5.060
4,5:32,3,1,IND 3,14,17,LenDale White up the middle for 2 yards (tackle by Tyjuan Hagler and Marlin Jackson),5.060,6.970
4,4:48,1,1,IND 1,14,17,Kerry Collins pass incomplete short left intended for Ahmard Hall,6.970,5.910
4,4:42,2,1,IND 1,14,23,"LenDale White right end for 1 yard, touchdown",5.910,7.000
4,,,,IND 2,14,24,Rob Bironas kicks extra point good,0.000,0.000
4,,,,TEN 30,14,24,"Rob Bironas kicks off 78 yards, touchback",0.000,0.280
4,4:37,1,10,IND 20,14,24,Peyton Manning pass complete short middle to Dominic Rhodes for 10 yards (tackle by Vincent Fuller),0.280,0.940
4,4:19,1,10,IND 30,14,24,Peyton Manning pass incomplete short middle intended for Dallas Clark,0.940,0.390
4,4:15,2,10,IND 30,14,24,Peyton Manning pass complete short right to Dominic Rhodes for 3 yards (tackle by Nick Harper),0.390,0.100
4,3:51,3,7,IND 33,14,24,Peyton Manning pass incomplete deep right intended for Dallas Clark is intercepted by Chris Hope at TEN-45 and returned for 39 yards (tackle by Dominic Rhodes),0.100,-4.510
4,3:38,1,10,IND 16,14,30,"Chris Johnson right end for 16 yards, touchdown",4.510,7.000
4,,,,IND 2,14,31,Rob Bironas kicks extra point good,0.000,0.000
4,,,,TEN 30,14,31,"Rob Bironas kicks off 66 yards, returned by Pierre Garcon for 25 yards (tackle by Michael Griffin)",0.000,0.870
4,3:24,1,10,IND 29,14,31,Peyton Manning pass complete short right to Dallas Clark for 6 yards (tackle by Nick Harper),0.870,1.140
4,3:19,2,4,IND 35,14,31,Chad Simpson up the middle for 10 yards (tackle by Cortland Finnegan and Keith Bulluck),1.140,1.930
4,2:56,1,10,IND 45,14,31,Peyton Manning pass complete short left to Anthony Gonzalez for 4 yards,1.930,1.920
4,2:51,2,6,IND 49,14,31,Peyton Manning pass incomplete short right intended for Dallas Clark (defended by William Hayes),1.920,1.220
4,2:46,3,6,IND 49,14,31,Peyton Manning pass complete short middle to Chad Simpson for 15 yards (tackle by Cortland Finnegan),1.220,3.180
4,2:27,1,10,TEN 36,14,31,Peyton Manning pass complete short left to Anthony Gonzalez for 9 yards (tackle by Michael Griffin),3.180,3.850
4,2:20,2,1,TEN 27,14,31,Peyton Manning pass complete short middle to Dallas Clark for 11 yards (tackle by David Thornton),3.850,4.510
4,2:03,1,10,TEN 16,14,31,Peyton Manning pass complete short middle to Chad Simpson for 9 yards (tackle by Keith Bulluck),4.510,5.540
4,1:55,2,1,TEN 7,14,31,Peyton Manning pass complete short left to Dominic Rhodes for 5 yards (tackle by Albert Haynesworth),5.540,6.740
4,1:35,1,2,TEN 2,14,31,Dominic Rhodes right guard for 1 yard (tackle by David Thornton),6.740,5.910
4,1:20,2,1,TEN 1,20,31,"Peyton Manning up the middle for 1 yard, touchdown",5.910,7.000
4,,,,TEN 2,21,31,Adam Vinatieri kicks extra point good,0.000,0.000
4,,,,IND 30,21,31,"Adam Vinatieri kicks onside 7 yards, recovered by Michael Griffin. Penalty on Nick Graham: Illegal Touch Kick, 5 yards",0.000,3.450
4,1:17,1,10,IND 32,21,31,Kerry Collins kneels for -1 yards,3.450,2.770
4,0:32,2,11,IND 33,21,31,Kerry Collins kneels for -1 yards,2.770,1.950
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
