0,1
Game Info,Game Info
Won Toss,Giants
Roof,outdoors
Surface,fieldturf
Duration,3:00
Attendance,80365
Weather,"34 degrees, relative humidity 60%, wind 17 mph, wind chill 23"
Vegas Line,New York Giants -2.5
Over/Under,51.5 (under)
