Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
2,0:50,2,10,NYJ 36,7,0,Tom Brady pass complete to Cam Cleeland for 4 yards (tackle by James Darling),2.640,2.480
2,0:27,3,6,NYJ 32,7,0,Tom Brady left end for 5 yards (tackle by Josh Evans and Jon McGraw),2.480,3.140
2,0:20,3,1,NYJ 27,7,0,Tom Brady middle for 4 yards (tackle by Shaun Ellis),3.140,4.040
2,0:17,3,1,NYJ 27,,,Timeout #2 by New England Patriots,3.140,4.040
2,0:17,1,10,NYJ 23,7,0,Tom Brady pass complete to David Patten for 13 yards (tackle by Aaron Beasley),4.040,4.910
2,0:09,1,10,NYJ 10,7,0,Tom Brady pass incomplete intended for Troy Brown,4.910,4.190
2,0:05,2,10,NYJ 10,10,0,Adam Vinatieri 28 yard field goal good,4.190,3.000
2,0:05,,,NWE 30,10,0,Adam Vinatieri kicks off 25 yards,0.000,0.940
Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 30,10,0,"Adam Vinatieri kicks off 71 yards, returned by Chad Morton for 28 yards (tackle by Patrick Pass)",0.000,0.740
3,14:48,1,10,NYJ 27,10,0,Vinny Testaverde pass complete to Richie Anderson for 2 yards (tackle by Mike Vrabel),0.740,0.470
3,14:27,2,8,NYJ 29,10,0,Vinny Testaverde pass complete to Richie Anderson for 6 yards (tackle by Tedy Bruschi),0.470,0.560
3,13:44,3,2,NYJ 35,16,0,"Vinny Testaverde sacked by Tebucky Jones for -7 yards. Vinny Testaverde fumbles (forced by Tebucky Jones), recovered by Tebucky Jones at NYJ-24 and returned for 24 yards, touchdown",0.560,-7.000
3,13:35,,,NYJ 35,17,0,Adam Vinatieri kicks extra point good,0.000,0.000
3,13:35,,,NWE 30,17,0,"Adam Vinatieri kicks off 67 yards, returned by Chad Morton for 33 yards (tackle by O.J. Brigance)",0.000,1.330
3,13:26,1,10,NYJ 36,17,0,Curtis Martin left tackle for 5 yards (tackle by Rick Lyle),1.330,1.470
3,12:49,2,5,NYJ 41,17,0,Vinny Testaverde sacked by Bobby Hamilton and Rick Lyle for -3 yards,1.470,0.370
3,12:11,3,8,NYJ 38,17,0,Vinny Testaverde sacked by Anthony Pleasant for -7 yards,0.370,-1.310
3,11:49,4,15,NYJ 31,17,0,"Matt Turk punts 55 yards, returned by Troy Brown for 8 yards (tackle by James Dearth)",-1.310,-0.410
3,11:37,1,10,NWE 22,17,0,Tom Brady pass incomplete intended for David Patten (defended by Aaron Beasley),0.410,-0.130
3,11:33,2,10,NWE 22,17,0,Antowain Smith right tackle for 4 yards (tackle by Donnie Abraham),-0.130,-0.290
3,10:51,3,6,NWE 26,17,0,Tom Brady pass complete to Donald Hayes for 14 yards (tackle by Aaron Beasley),-0.290,1.600
3,10:14,1,10,NWE 40,17,0,Antowain Smith left guard for 7 yards (tackle by Sam Garnes),1.600,2.000
3,10:14,2,3,NWE 47,17,0,Antowain Smith right guard for 4 yards (tackle by Josh Evans and Mo Lewis),2.000,2.320
3,9:03,1,10,NYJ 49,17,0,Antowain Smith right guard for 4 yards (tackle by Sam Garnes),2.320,2.320
3,8:22,2,6,NYJ 45,17,0,Tom Brady pass incomplete intended for Donald Hayes,2.320,1.620
3,8:17,3,6,NYJ 45,17,0,Kevin Faulk right guard for 25 yards (tackle by Nick Ferguson),1.620,4.240
3,7:33,1,10,NYJ 20,17,0,Kevin Faulk left tackle for 2 yards (tackle by Larry Webster and Sam Cowart),4.240,3.960
3,7:01,2,8,NYJ 18,17,0,Tom Brady pass complete to Daniel Graham for -6 yards (tackle by Sam Cowart),3.960,2.480
3,6:19,3,14,NYJ 24,17,0,Tom Brady pass complete to Kevin Faulk for 11 yards (tackle by James Darling and Ray Mickens),2.480,2.670
3,6:19,4,3,NYJ 13,20,0,Adam Vinatieri 31 yard field goal good,2.670,3.000
3,6:19,,,NWE 30,20,0,"Adam Vinatieri kicks off 60 yards, returned by Chad Morton for 18 yards (tackle by Matt Chatham)",0.000,0.810
3,5:29,1,10,NYJ 28,20,0,Vinny Testaverde pass complete to Richie Anderson for 5 yards (tackle by Otis Smith),0.810,0.940
3,4:51,2,5,NYJ 33,20,0,Vinny Testaverde pass incomplete intended for Santana Moss,0.940,0.230
3,4:51,3,5,NYJ 33,20,0,Vinny Testaverde pass incomplete intended for Richie Anderson (defended by Terrell Buckley),0.230,-1.180
3,4:41,4,5,NYJ 33,20,0,Matt Turk middle for 14 yards (tackle by Je'Rod Cherry),-1.180,2.060
3,3:52,1,10,NYJ 47,20,0,Vinny Testaverde pass complete to Santana Moss for 35 yards (tackle by Mike Vrabel and Ted Johnson),2.060,4.370
3,3:16,1,10,NWE 18,26,0,"Vinny Testaverde pass incomplete intended for Richie Anderson is intercepted by Victor Green at NWE-10 and returned for 90 yards, touchdown",4.370,-7.000
3,2:44,,,NYJ 18,27,0,Adam Vinatieri kicks extra point good,0.000,0.000
3,2:44,,,NWE 30,27,0,"Adam Vinatieri kicks off 64 yards, returned by Chad Morton for 25 yards (tackle by Matt Chatham)",0.000,1.000
3,2:36,1,10,NYJ 31,27,0,Vinny Testaverde pass complete to Anthony Becht for 6 yards (tackle by Ty Law),1.000,1.270
3,2:36,2,4,NYJ 37,27,0,Vinny Testaverde pass complete to Anthony Becht for 8 yards (tackle by Ty Law),1.270,1.930
3,1:29,1,10,NYJ 45,27,0,"Vinny Testaverde pass complete to Wayne Chrebet for 33 yards (tackle by Lawyer Milloy). Penalty on Lawyer Milloy: Face Mask (15 Yards), 11 yards",1.930,4.840
3,1:29,1,10,NWE 11,27,6,"Vinny Testaverde pass complete to Anthony Becht for 11 yards, touchdown",4.840,7.000
3,1:29,,,NWE 11,27,7,John Hall kicks extra point good,0.000,0.000
3,1:29,,,NYJ 30,27,7,"John Hall kicks off 62 yards, returned by Deion Branch for 17 yards (tackle by Marcus Floyd)",0.000,0.610
3,0:46,1,10,NWE 25,27,7,Kevin Faulk left tackle for 2 yards (tackle by Sam Garnes),0.610,0.330
Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,NWE 27,27,7,Kevin Faulk left guard for 2 yards (tackle by Jason Ferguson and Marvin Jones),0.330,-0.100
4,14:23,3,6,NWE 29,27,7,Tom Brady pass complete to Deion Branch for 8 yards (tackle by Aaron Beasley),-0.100,1.400
4,13:42,1,10,NWE 37,27,7,Kevin Faulk left tackle for 3 yards (tackle by John Abraham),1.400,1.260
4,13:01,2,7,NWE 40,27,7,Marc Edwards right guard for 9 yards (tackle by Marvin Jones),1.260,2.190
4,12:17,1,10,NWE 49,27,7,Tom Brady pass complete to David Patten for 3 yards (tackle by Aaron Beasley),2.190,2.050
4,11:48,2,7,NYJ 48,27,7,Kevin Faulk left end for -1 yards (tackle by Sam Cowart),2.050,1.220
4,11:04,3,8,NYJ 49,33,7,"Tom Brady pass complete to Deion Branch for 49 yards, touchdown",1.220,7.000
4,11:04,,,NYJ 49,34,7,Adam Vinatieri kicks extra point good,0.000,0.000
4,11:04,,,NWE 30,34,7,"Adam Vinatieri kicks off 70 yards, touchback",0.000,0.280
4,10:54,1,10,NYJ 20,34,7,Chad Pennington pass incomplete intended for Santana Moss (defended by Terrell Buckley),0.280,-0.270
4,10:48,2,10,NYJ 20,34,7,Chad Pennington left guard for 9 yards,-0.270,0.230
4,10:17,3,1,NYJ 29,34,7,Chad Pennington pass incomplete intended for Santana Moss,0.230,-1.440
4,10:12,3,1,NYJ 29,,,Timeout #1 by New England Patriots,0.230,-1.440
4,10:12,4,1,NYJ 29,34,7,"Penalty on Jason Fabini: False Start, 5 yards (no play)",-1.440,-1.770
4,10:12,4,6,NYJ 24,34,7,Chad Pennington pass incomplete intended for Jerald Sowell (defended by Willie McGinest),-1.770,-3.970
4,10:08,1,10,NYJ 24,34,7,Marc Edwards right tackle for 3 yards (tackle by Sam Garnes and Mo Lewis),3.970,3.840
4,9:27,2,7,NYJ 21,34,7,Marc Edwards middle for -1 yards (tackle by Mo Lewis),3.840,3.010
4,8:52,3,8,NYJ 22,34,7,Tom Brady pass incomplete intended for David Patten (defended by Aaron Beasley),3.010,1.990
4,8:52,4,8,NYJ 22,37,7,Adam Vinatieri 40 yard field goal good,1.990,3.000
4,8:52,,,NWE 30,37,7,"Adam Vinatieri kicks off 55 yards, returned by Chad Morton for 18 yards (tackle by Ben Kelly)",0.000,1.140
4,8:36,1,10,NYJ 33,37,7,"Chad Pennington pass incomplete intended for Laveranues Coles (defended by Otis Smith). Penalty on Kevin Mawae: Offensive Holding, 10 yards (no play)",1.140,0.480
4,8:31,1,20,NYJ 23,37,7,Chad Pennington sacked by Willie McGinest for -4 yards,0.480,-1.360
4,8:10,2,24,NYJ 19,37,7,Chad Pennington pass incomplete intended for Laveranues Coles,-1.360,-2.080
4,8:05,3,24,NYJ 19,37,7,"Penalty on J.P. Machado: False Start, 5 yards (no play)",-2.080,-3.380
4,8:05,3,29,NYJ 14,37,7,Chad Pennington pass incomplete intended for Laveranues Coles,-3.380,-2.470
4,7:58,4,29,NYJ 14,37,7,"Matt Turk punts 39 yards, returned by Kevin Faulk for 16 yards (tackle by Nick Ferguson)",-2.470,-3.120
4,7:45,1,10,NYJ 37,37,7,Patrick Pass left tackle for 9 yards (tackle by Sam Cowart),3.120,3.790
4,7:00,2,1,NYJ 28,37,7,Marc Edwards middle for 2 yards (tackle by Bryan Thomas and Steve White),3.790,3.840
4,6:10,1,10,NYJ 26,37,7,Patrick Pass right tackle for 2 yards (tackle by Kelvin Moses),3.840,3.570
4,5:29,2,8,NYJ 24,37,7,Patrick Pass left end for 3 yards (tackle by Aaron Beasley),3.570,3.270
4,4:44,3,5,NYJ 21,37,7,Patrick Pass left end for 13 yards (tackle by Jon McGraw),3.270,5.370
4,3:57,1,8,NYJ 8,37,7,Kevin Faulk right tackle for 6 yards (tackle by Jason Ferguson),5.370,5.720
4,3:13,2,2,NYJ 2,43,7,"Kevin Faulk left tackle for 2 yards, touchdown",5.720,7.000
4,3:13,,,NYJ 2,44,7,Adam Vinatieri kicks extra point good,0.000,0.000
4,3:13,,,NWE 30,44,7,"Adam Vinatieri kicks off 71 yards, returned by Chad Morton for 58 yards (tackle by Otis Smith). Penalty on Nick Ferguson: Offensive Holding, 10 yards",0.000,0.040
4,3:01,1,10,NYJ 18,44,7,Chad Pennington pass complete to LaMont Jordan for 11 yards (tackle by Victor Green),0.040,0.870
4,2:23,1,10,NYJ 29,44,7,Chad Pennington pass complete to Kevin Swayne for 21 yards (tackle by Otis Smith),0.870,2.260
4,2:00,1,10,,44,7,Chad Pennington sacked by Bernard Holsey for 0 yards,2.260,1.710
4,1:24,2,10,,44,7,Chad Pennington pass incomplete intended for Santana Moss,1.710,1.030
4,1:20,3,10,,44,7,Chad Pennington pass incomplete intended for Santana Moss,1.030,-0.060
4,1:14,4,10,,44,7,Chad Pennington pass complete to Jerald Sowell for 7 yards (tackle by Otis Smith),-0.060,-1.800
4,1:03,1,10,NWE 43,44,7,Rohan Davey kneels for -2 yards,1.800,0.980
4,0:03,2,12,NWE 41,44,7,Rohan Davey kneels for -2 yards,0.980,0.040
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
