Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
1,0:37,2,14,BUF 38,0,0,EJ Manuel pass complete short right to Chris Hogan for 11 yards (tackle by Kyle Wilson),0.650,1.420
1,0:15,3,3,BUF 49,0,0,EJ Manuel pass complete short right to Marquise Goodwin for 7 yards (tackle by Dee Milliner and Dawan Landry),1.420,2.650
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,NYJ 44,0,0,C.J. Spiller left tackle for 3 yards (tackle by Kenrick Ellis and Demario Davis),2.650,2.520
2,14:27,2,7,NYJ 41,0,0,EJ Manuel pass incomplete deep middle intended for Marquise Goodwin (defended by Antonio Cromartie),2.520,1.820
2,14:22,3,7,NYJ 41,0,0,EJ Manuel pass complete short right to Chris Hogan for 12 yards (tackle by David Harris),1.820,3.640
2,13:48,1,10,NYJ 29,0,0,T.J. Graham right end for -3 yards (tackle by Ed Reed and David Harris),3.640,2.700
2,13:18,2,13,NYJ 32,0,0,EJ Manuel pass complete short right to Marquise Goodwin for 10 yards (tackle by Antonio Cromartie),2.700,3.340
2,12:47,3,3,NYJ 22,0,0,EJ Manuel pass incomplete short left intended for Lee Smith,3.340,2.090
2,12:44,4,3,NYJ 22,0,3,Dan Carpenter 40 yard field goal good,2.090,3.000
2,12:44,,,BUF 35,0,3,"Dan Carpenter kicks off 58 yards, returned by Josh Cribbs for 19 yards (tackle by Nigel Bradham)",0.000,-0.670
2,12:34,1,10,NYJ 26,0,3,Geno Smith pass incomplete short right intended for Chris Ivory,0.670,0.130
2,12:30,2,10,NYJ 26,0,3,--,0.130,0.370
2,11:50,3,3,NYJ 33,0,3,Geno Smith sacked by Jairus Byrd for -9 yards,0.370,-1.770
2,11:21,4,12,NYJ 24,0,3,"Ryan Quigley punts 56 yards, returned by Leodis McKelvin for 12 yards (tackle by Demario Davis)",-1.770,-1.070
2,11:07,1,10,BUF 32,0,3,C.J. Spiller up the middle for no gain (tackle by Damon Harrison and Sheldon Richardson),1.070,0.530
2,10:34,2,10,BUF 32,0,3,EJ Manuel pass complete short middle to Scott Chandler for 9 yards (tackle by David Harris and Demario Davis),0.530,0.530
2,9:54,2,10,BUF 32,0,3,Timeout #1 by Buffalo Bills,0.530,1.030
2,9:54,3,1,BUF 41,0,3,EJ Manuel up the middle for 3 yards (tackle by Damon Harrison),1.030,1.860
2,9:16,1,10,BUF 44,0,3,EJ Manuel sacked by Calvin Pace for 0 yards,1.860,1.320
2,8:39,2,10,BUF 44,0,3,EJ Manuel pass complete short right to Fred Jackson for 6 yards (tackle by Dawan Landry and Leger Douzable),1.320,1.420
2,8:02,3,4,,0,3,EJ Manuel pass complete short right to Marquise Goodwin for 8 yards (tackle by Demario Davis),1.420,2.790
2,7:27,1,10,NYJ 42,0,3,C.J. Spiller right tackle for 3 yards (tackle by Antonio Cromartie),2.790,2.650
2,7:02,2,7,NYJ 39,0,3,Fred Jackson up the middle for 3 yards (tackle by David Harris and Damon Harrison),2.650,2.340
2,6:28,3,4,NYJ 36,0,3,EJ Manuel pass complete short right to Fred Jackson for -1 yards (tackle by Sheldon Richardson),2.340,0.790
2,5:53,4,5,NYJ 37,0,3,"Penalty on Leger Douzable: Neutral Zone Infraction, 4 yards (no play)",0.790,1.210
2,5:44,4,1,NYJ 33,0,3,EJ Manuel up the middle for 1 yard (tackle by Muhammad Wilkerson and David Harris),1.210,3.450
2,5:20,1,10,NYJ 32,0,3,C.J. Spiller up the middle for -4 yards (tackle by Muhammad Wilkerson),3.450,2.360
2,4:50,2,14,NYJ 36,0,3,Fred Jackson right end for 2 yards (tackle by Antonio Cromartie),2.360,1.950
2,4:13,3,12,NYJ 34,0,9,"EJ Manuel pass complete deep left to T.J. Graham for 34 yards, touchdown",1.950,7.000
2,4:13,,,NYJ 2,0,10,Dan Carpenter kicks extra point good,0.000,0.000
2,4:13,,,BUF 35,0,10,"Dan Carpenter kicks off 70 yards, touchback",0.000,-0.280
2,4:05,1,10,NYJ 20,0,10,Geno Smith pass incomplete deep left intended for Santonio Holmes (defended by Stephon Gilmore),0.280,-0.270
2,3:59,2,10,NYJ 20,0,10,"Geno Smith sacked by Kyle Williams for -7 yards. Geno Smith fumbles (forced by Kyle Williams), recovered by Manny Lawson at NYJ-5 and returned for 1 yards (tackle by Brian Winters)",-0.270,-6.280
2,3:53,1,4,NYJ 4,0,10,C.J. Spiller up the middle for 1 yard (tackle by Muhammad Wilkerson and Ed Reed),6.280,5.530
2,3:19,2,3,NYJ 3,0,16,"Frank Summers up the middle for 3 yards, touchdown",5.530,7.000
2,3:19,,,NYJ 2,0,17,Dan Carpenter kicks extra point good,0.000,0.000
2,3:19,,,BUF 35,0,17,"Dan Carpenter kicks off 64 yards, returned by Josh Cribbs for 14 yards (tackle by Arthur Moats)",0.000,0.220
2,3:08,1,10,NYJ 15,0,17,"Penalty on Willie Colon: False Start, 5 yards (no play)",-0.220,-0.570
2,3:08,1,15,NYJ 10,0,17,Bilal Powell up the middle for 2 yards (tackle by Marcell Dareus),-0.570,-1.000
2,2:36,2,13,NYJ 12,0,17,"Geno Smith pass incomplete short middle intended for Jeff Cumberland is intercepted by Jairus Byrd at NYJ-26 and returned for 21 yards (tackle by Willie Colon). Penalty on Alan Branch: Illegal Block Above the Waist, 10 yards",-1.000,-3.780
2,2:26,1,10,NYJ 27,0,17,C.J. Spiller up the middle for 3 yards (tackle by Damon Harrison and Sheldon Richardson),3.780,3.640
2,2:00,2,7,NYJ 24,0,17,C.J. Spiller up the middle for no gain (tackle by Quinton Coples and Damon Harrison),3.640,2.940
2,1:25,3,7,NYJ 24,0,17,EJ Manuel pass incomplete deep right intended for Chris Hogan,2.940,1.870
2,1:19,4,7,NYJ 24,0,20,Dan Carpenter 42 yard field goal good,1.870,3.000
2,1:19,,,BUF 35,0,20,"Dan Carpenter kicks off 70 yards, returned by Josh Cribbs for 28 yards (tackle by Jerry Hughes)",0.000,-0.480
2,1:10,1,10,NYJ 23,0,20,Geno Smith pass incomplete short left intended for Stephen Hill,0.480,-0.070
2,1:05,2,10,NYJ 23,0,20,Bilal Powell right guard for 2 yards (tackle by Marcell Dareus and Jerry Hughes),-0.070,-0.490
2,0:33,3,8,NYJ 25,0,20,Geno Smith pass incomplete short left intended for Santonio Holmes,-0.490,-1.700
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the original play was overturned.",,
2,0:29,4,8,NYJ 25,0,20,"Ryan Quigley punts 53 yards, out of bounds",-1.700,-0.410
2,0:20,1,10,BUF 22,0,20,EJ Manuel kneels for -1 yards,0.410,-0.270
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 35,0,20,"Nick Folk kicks off no gain, touchback",0.000,0.280
3,15:00,1,10,BUF 20,0,20,EJ Manuel pass complete short left to Frank Summers for 5 yards (tackle by Dawan Landry),0.280,0.410
3,14:23,2,5,BUF 25,0,20,EJ Manuel pass complete short left to C.J. Spiller for 2 yards (tackle by Dee Milliner),0.410,-0.030
3,14:01,3,3,BUF 27,0,20,EJ Manuel pass complete short right to Chris Hogan for 6 yards (tackle by Antonio Allen),-0.030,1.140
3,13:28,1,10,BUF 33,0,20,Fred Jackson up the middle for 7 yards (tackle by Dee Milliner and Calvin Pace),1.140,1.540
3,13:03,2,3,BUF 40,0,20,Fred Jackson left guard for 2 yards (tackle by Sheldon Richardson and Dawan Landry),1.540,1.090
3,12:36,3,1,BUF 42,0,20,Fred Jackson up the middle for 4 yards (tackle by Dawan Landry and Demario Davis),1.090,1.990
3,12:09,1,10,BUF 46,0,20,C.J. Spiller left tackle for -4 yards (tackle by Dee Milliner),1.990,0.910
3,11:38,2,14,BUF 42,0,20,EJ Manuel pass complete short right to Lee Smith for 1 yard (tackle by Jaiquawn Jarrett and Calvin Pace),0.910,0.370
3,10:56,3,13,BUF 43,0,20,EJ Manuel pass complete short right to Tashard Choice for no gain,0.370,-0.520
3,10:20,4,13,BUF 43,0,20,", out of bounds. Brian Moorman fumbles, recovered by Brian Moorman at BUF-30. Penalty on Nigel Bradham: Ineligible Downfield Kick, 5 yards",-0.520,-2.920
3,10:13,1,10,BUF 40,0,20,Geno Smith sacked by Manny Lawson for -3 yards,2.920,1.970
3,9:28,2,13,BUF 43,0,20,Geno Smith pass incomplete short right intended for Stephen Hill,1.970,1.290
3,9:24,3,13,BUF 43,0,20,Geno Smith pass complete deep left to Santonio Holmes for 38 yards (tackle by Aaron Williams),1.290,6.060
3,8:53,1,5,BUF 5,0,20,Geno Smith pass incomplete short right intended for Stephen Hill,6.060,5.150
3,8:45,2,5,BUF 5,0,20,Chris Ivory up the middle for 3 yards (tackle by Nickell Robey and Jerry Hughes),5.150,4.950
3,8:03,3,2,BUF 2,0,20,Geno Smith pass complete short middle to Bilal Powell for 1 yard (tackle by Aaron Williams and Kiko Alonso),4.950,3.550
3,7:21,4,1,BUF 1,6,20,"Chris Ivory up the middle for 1 yard, touchdown",3.550,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
3,7:21,,,BUF 2,7,20,Nick Folk kicks extra point good,0.000,0.000
3,7:21,,,NYJ 35,7,20,"Nick Folk kicks off 66 yards, returned by Marquise Goodwin for 26 yards (tackle by Jaiquawn Jarrett). Penalty on NYJ: Illegal Formation, 5 yards",0.000,-0.940
3,7:14,1,10,BUF 30,7,20,Fred Jackson up the middle for 1 yard (tackle by David Harris and Damon Harrison),0.940,0.530
3,6:45,2,9,BUF 31,7,20,EJ Manuel right end for 6 yards (tackle by Antonio Cromartie),0.530,0.630
3,6:25,3,3,BUF 37,7,20,EJ Manuel pass incomplete deep left intended for T.J. Graham (defended by Dee Milliner),0.630,-0.910
3,6:18,4,3,BUF 37,7,20,"Brian Moorman punts 44 yards. Penalty on Ron Brooks: Interference with Opportunity to Catch, 15 yards",-0.910,-1.200
3,6:07,1,10,NYJ 34,7,20,Geno Smith pass complete short right to Jeff Cumberland for 2 yards (tackle by Nickell Robey),1.200,0.930
3,5:27,2,8,NYJ 36,7,20,Geno Smith pass incomplete short right intended for Stephen Hill,0.930,0.230
3,5:24,3,8,NYJ 36,7,20,Geno Smith pass incomplete short right intended for Stephen Hill (defended by Leodis McKelvin),0.230,-0.980
3,5:19,4,8,NYJ 36,7,20,"Ryan Quigley punts 47 yards, returned by Leodis McKelvin for no gain",-0.980,0.060
3,5:07,1,10,BUF 17,7,20,EJ Manuel pass complete deep left to T.J. Graham for 40 yards (tackle by Dee Milliner),-0.060,2.720
,,,,,,,"NYJ challenged the pass completion ruling, and the play was upheld.",,
3,4:46,1,10,NYJ 43,7,26,"EJ Manuel pass complete deep right to Marquise Goodwin for 43 yards, touchdown",2.720,7.000
3,4:46,,,NYJ 2,7,27,Dan Carpenter kicks extra point good,0.000,0.000
3,4:46,,,BUF 35,7,27,"Dan Carpenter kicks off 67 yards, out of bounds",0.000,-0.280
3,4:40,1,10,NYJ 20,7,27,Chris Ivory right tackle for -3 yards (tackle by Corbin Bryant and Kiko Alonso),0.280,-0.790
3,3:59,2,13,NYJ 17,7,27,Geno Smith pass incomplete deep middle intended for Santonio Holmes is intercepted by Jairus Byrd at NYJ-34,-0.790,-3.310
3,3:52,1,10,NYJ 34,7,27,C.J. Spiller right tackle for 2 yards (tackle by Antonio Cromartie and Demario Davis),3.310,3.040
3,3:16,2,8,NYJ 32,7,27,EJ Manuel pass incomplete short right intended for Marquise Goodwin (defended by Antonio Cromartie),3.040,2.350
3,3:13,3,8,NYJ 32,7,27,EJ Manuel pass incomplete short right intended for Marquise Goodwin,2.350,1.240
3,3:07,4,8,NYJ 32,7,27,Brian Moorman punts 19 yards,1.240,0.320
3,2:58,1,10,NYJ 13,7,27,Geno Smith pass complete short middle to Kellen Winslow for 17 yards (tackle by Aaron Williams),-0.320,0.940
3,2:18,1,10,NYJ 30,7,27,Geno Smith pass complete short right to Tommy Bohanon for 1 yard (tackle by Kiko Alonso),0.940,0.530
3,1:35,2,9,NYJ 31,7,27,Geno Smith pass incomplete short middle intended for Santonio Holmes (defended by Aaron Williams),0.530,-0.160
3,1:30,3,9,NYJ 31,7,27,"Geno Smith pass incomplete deep right intended for Stephen Hill. Penalty on Aaron Williams: Defensive Holding, 5 yards (no play)",-0.160,1.330
3,1:25,1,10,NYJ 36,7,27,Geno Smith pass incomplete short right intended for David Nelson,1.330,0.790
3,1:20,2,10,NYJ 36,7,33,"Geno Smith pass incomplete short left intended for Santonio Holmes is intercepted by Da'Norris Searcy at NYJ-32 and returned for 32 yards, touchdown",0.790,-7.000
3,1:14,,,NYJ 2,7,34,Dan Carpenter kicks extra point good,0.000,0.000
3,1:14,,,BUF 35,7,34,"Dan Carpenter kicks off 62 yards, returned by Josh Cribbs for 35 yards (tackle by Evan Rodriguez)",0.000,-1.470
3,1:06,1,10,NYJ 38,7,34,Chris Ivory right tackle for 6 yards (tackle by Leodis McKelvin and Kiko Alonso),1.470,1.730
3,0:32,2,4,NYJ 44,7,34,Chris Ivory up the middle for no gain (tackle by Arthur Moats and Kiko Alonso),1.730,1.020
3,0:01,3,4,NYJ 44,7,34,Geno Smith pass incomplete short right intended for Stephen Hill,1.020,-0.460
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,4,NYJ 44,7,34,"Ryan Quigley punts 56 yards, touchback",-0.460,-0.280
4,14:50,1,10,BUF 20,7,34,C.J. Spiller right guard for -2 yards (tackle by Quinton Coples),0.280,-0.630
4,14:08,2,12,BUF 18,7,34,EJ Manuel pass complete short right to Marquise Goodwin for 3 yards (tackle by Dee Milliner),-0.630,-0.820
4,13:25,3,9,BUF 21,7,34,EJ Manuel pass incomplete short left intended for Scott Chandler,-0.820,-1.960
4,13:20,4,9,BUF 21,7,34,"Brian Moorman punts 50 yards, returned by Josh Cribbs for 10 yards (tackle by Ron Brooks). Penalty on Nigel Bradham: Offensive Holding (Offsetting), Penalty on Darrin Walls: Illegal Block Above the Waist (Offsetting) (no play)",-1.960,-1.960
4,13:08,4,9,BUF 21,7,34,"Brian Moorman punts 57 yards, returned by Josh Cribbs for 16 yards (tackle by Tashard Choice)",-1.960,-1.470
4,12:55,1,10,NYJ 38,7,34,Chris Ivory up the middle for no gain (tackle by Kiko Alonso and Alan Branch),1.470,0.920
4,12:16,2,10,NYJ 38,7,34,Matt Simms pass complete deep left to Greg Salas for 25 yards (tackle by Leodis McKelvin),0.920,3.120
4,11:33,1,10,BUF 37,7,34,Matt Simms pass complete short right to Jeff Cumberland for 10 yards (tackle by Aaron Williams),3.120,3.780
4,11:00,1,10,BUF 27,7,34,Bilal Powell up the middle for 12 yards (tackle by Jairus Byrd and Aaron Williams),3.780,4.580
4,10:22,1,10,BUF 15,7,34,Chris Ivory up the middle for 2 yards (tackle by Marcell Dareus and Corbin Bryant),4.580,4.280
4,9:41,2,8,BUF 13,13,34,"Matt Simms pass complete short middle to Jeff Cumberland for 13 yards, touchdown",4.280,7.000
4,9:41,,,BUF 2,14,34,Nick Folk kicks extra point good,0.000,0.000
4,9:41,,,NYJ 35,14,34,"Nick Folk kicks off 67 yards, touchback",0.000,-0.280
4,9:36,1,10,BUF 20,14,34,Tashard Choice left guard for 1 yard (tackle by Sheldon Richardson and Damon Harrison),0.280,-0.130
4,8:55,2,9,BUF 21,14,34,Tashard Choice left guard for no gain (tackle by Damon Harrison and Sheldon Richardson),-0.130,-0.820
4,8:13,3,9,BUF 21,14,34,EJ Manuel pass complete short middle to Scott Chandler for 31 yards (tackle by David Harris),-0.820,2.390
4,7:39,1,10,NYJ 48,14,34,C.J. Spiller right guard for 1 yard (tackle by Muhammad Wilkerson and Troy Davis),2.390,1.980
4,6:55,2,9,NYJ 47,14,34,Marquise Goodwin right end for 17 yards (tackle by Dee Milliner),1.980,3.580
4,6:16,1,10,NYJ 30,14,34,Fred Jackson left guard for 1 yard (tackle by Dawan Landry and Muhammad Wilkerson),3.580,3.170
4,5:34,2,9,NYJ 29,14,34,Fred Jackson up the middle for 4 yards (tackle by Kenrick Ellis and Demario Davis),3.170,3.010
4,4:51,3,5,NYJ 25,14,34,Frank Summers left guard for 1 yard (tackle by Quinton Coples and Sheldon Richardson),3.010,3.010
4,4:07,3,5,NYJ 25,14,34,Timeout #1 by Buffalo Bills,3.010,1.940
4,4:07,4,4,NYJ 24,14,37,Dan Carpenter 43 yard field goal good,1.940,3.000
4,4:07,,,BUF 35,14,37,"Dan Carpenter kicks off 65 yards, touchback",0.000,-0.280
4,4:02,1,10,NYJ 20,14,37,Chris Ivory up the middle for 69 yards (tackle by Aaron Williams and Jairus Byrd),0.280,4.840
4,3:09,1,10,BUF 11,14,37,"Matt Simms pass incomplete short right intended for Stephen Hill (defended by Leodis McKelvin). Penalty on Willie Colon: Offensive Holding, 10 yards (no play)",4.840,4.170
4,3:04,1,20,BUF 21,14,37,Chris Ivory left tackle for 4 yards (tackle by Kiko Alonso and Manny Lawson),4.170,3.330
4,2:29,2,16,BUF 17,14,37,Matt Simms pass incomplete deep left intended for David Nelson,3.330,2.790
4,2:24,3,16,BUF 17,14,37,Matt Simms pass complete short left to David Nelson for 12 yards (tackle by Stephon Gilmore),2.790,3.010
4,2:00,4,4,BUF 5,14,37,Matt Simms pass incomplete short middle intended for Stephen Hill (defended by Marcell Dareus),3.010,0.380
4,1:57,1,10,BUF 5,14,37,Fred Jackson up the middle for 2 yards (tackle by Sheldon Richardson and Quinton Coples),-0.380,-0.630
4,1:10,2,8,BUF 7,14,37,EJ Manuel kneels for -1 yards,-0.630,-1.300
4,0:38,3,9,BUF 6,14,37,EJ Manuel kneels for -1 yards,-1.300,-2.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
