0,1
Game Info,Game Info
Won Toss,Bills (deferred)
Roof,outdoors
Surface,a_turf
Duration,3:05
Attendance,68036
Weather,"62 degrees, relative humidity 71%, wind 14 mph, wind chill 0"
Vegas Line,New York Jets -2.0
Over/Under,39.5 (over)
