Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
R.W. McQuarters,CHI,0,0,,0,0,6,68,11.3,0,0
Jerry Azumah,CHI,2,26,13.0,0,0,0,0,,0,0
Bryan Johnson,CHI,1,18,18.0,0,0,0,0,,0,0
Adrian Peterson,CHI,1,18,18.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Lance Frazier,DAL,0,0,,0,0,5,37,7.4,0,0
Terrance Copper,DAL,1,22,22.0,0,0,0,0,,0,0
