#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,9:11,MIN 25,3,0:59,9,Blocked Punt
2,1,8:12,MIN 25,2,0:52,44,Fumble
3,1,3:51,MIN 22,4,2:41,9,Downs
4,2,13:07,MIN 22,4,2:06,9,Downs
5,2,10:41,MIN 23,3,1:43,2,Punt
6,2,6:29,MIN 5,3,0:39,7,Interception
7,2,5:50,MIN 25,5,1:50,11,Punt
8,2,0:08,MIN 27,1,0:08,-1,End of Half
9,3,15:00,MIN 23,3,1:03,-8,Punt
10,3,11:16,MIN 12,7,2:54,88,Touchdown
11,3,4:53,MIN 25,8,3:40,75,Touchdown
12,3,0:07,MIN 39,6,2:14,61,Touchdown
13,4,10:26,MIN 13,8,2:24,46,Interception
14,4,7:06,,5,1:36,50,Touchdown
15,4,3:25,MIN 46,7,0:33,10,Downs
16,4,2:28,MIN 36,1,0:13,64,Touchdown
17,4,1:10,MIN 26,3,0:57,9,Punt
18,5,10:00,MIN 17,8,5:10,44,Punt
19,5,1:41,MIN 18,6,1:38,60,Field Goal
