#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,IND 48,11,5:49,44,Field Goal
2,1,7:20,IND 34,7,3:29,66,Touchdown
3,1,1:10,MIN 31,6,3:03,21,Field Goal
4,2,11:01,MIN 31,4,0:20,0,Field Goal
5,2,8:58,IND 27,6,2:29,8,Punt
6,2,4:00,IND 26,9,3:52,65,Field Goal
7,3,13:57,IND 34,4,2:41,14,Punt
8,3,8:22,IND 40,6,3:29,26,Field Goal
9,3,1:13,IND 33,3,1:06,3,Punt
10,4,12:53,IND 17,4,2:27,15,Punt
11,4,8:02,IND 2,3,0:56,2,Punt
12,4,5:30,IND 25,4,2:05,14,Fumble
13,4,2:52,IND 44,5,0:24,20,Downs
14,4,2:15,IND 25,3,1:05,4,Punt
15,4,0:13,IND 2,1,0:13,-1,End of Half
16,5,4:50,IND 13,8,3:09,31,Punt
