#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:38,OAK 34,3,1:34,1,Fumble
2,1,6:41,OAK 29,1,0:09,0,Fumble
3,1,3:45,OAK 49,3,2:00,-3,Punt
4,1,0:42,OAK 31,3,2:21,9,Punt
5,2,12:09,OAK 40,3,1:02,-1,Punt
6,2,9:32,OAK 20,13,6:33,64,Field Goal
7,2,0:43,OAK 24,1,0:43,1,End of Half
8,3,15:00,OAK 47,3,1:55,-12,Punt
9,3,11:48,OAK 39,2,1:01,1,Interception
10,3,9:42,OAK 4,3,0:49,-4,Safety
11,3,5:26,OAK 15,8,4:33,59,Fumble
12,4,13:21,OAK 35,1,0:12,0,Interception
13,4,12:56,BAL 41,8,3:01,8,Field Goal
14,4,5:57,OAK 15,8,1:42,66,Downs
15,4,1:51,OAK 25,1,0:24,0,Interception
