Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Alvin Kamara,NOR,8,7,31,1,3,-10,-1.4,41,5.9,-1.3,1,7.0,1,12.5,0,122.4
Michael Thomas,NOR,6,5,81,0,3,73,14.6,8,1.6,14.2,0,,0,0.0,1,79.2
Mark Ingram,NOR,3,3,29,0,1,-2,-0.7,31,10.3,-0.7,0,,0,0.0,0,106.9
Tre'Quan Smith,NOR,4,3,18,0,2,15,5.0,3,1.0,5.0,0,,0,0.0,0,83.3
Taysom Hill,NOR,1,1,5,0,0,5,5.0,0,0.0,5.0,0,,0,0.0,0,87.5
Austin Carr,NOR,1,0,0,0,,0,,0,,4.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Stefon Diggs,MIN,11,10,119,1,6,66,6.6,53,5.3,6.1,0,,0,0.0,1,104.2
Adam Thielen,MIN,7,7,103,1,6,75,10.7,28,4.0,10.7,0,,0,0.0,0,158.3
Latavius Murray,MIN,6,5,39,0,2,12,2.4,27,5.4,2.2,0,,0,0.0,0,93.7
Kyle Rudolph,MIN,7,4,39,0,2,32,8.0,7,1.8,5.7,0,,0,0.0,0,72.9
Laquon Treadwell,MIN,5,3,25,0,2,23,7.7,2,0.7,13.4,0,,0,0.0,0,72.9
Aldrick Robinson,MIN,2,1,19,0,1,18,18.0,1,1.0,6.0,0,,0,0.0,0,83.3
Roc Thomas,MIN,1,1,15,0,,4,4.0,11,11.0,4.0,0,,0,0.0,0,118.7
David Morgan,MIN,1,0,0,0,,0,,0,,3.0,0,,0,0.0,0,39.6
