#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CIN 30,3,0:55,7,Punt
2,1,13:51,CHI 18,1,0:05,18,Touchdown
3,1,11:45,CIN 34,3,1:53,3,Punt
4,1,7:58,CHI 36,5,2:27,21,Field Goal
5,1,2:56,CIN 21,6,3:21,9,Punt
6,2,13:03,CIN 37,3,1:54,-3,Punt
7,2,9:54,CIN 39,6,4:02,22,Punt
8,2,5:42,CIN 46,3,1:49,6,Fumble
9,2,1:07,CIN 29,2,1:07,-2,End of Half
10,3,13:33,CIN 29,3,1:28,-1,Punt
11,3,10:01,CIN 30,7,2:58,70,Touchdown
12,3,6:02,CIN 33,3,2:01,7,Punt
13,4,13:30,CIN 38,3,1:34,62,Touchdown
14,4,8:57,CHI 45,3,1:38,2,Punt
15,4,4:55,CIN 26,3,1:39,4,Punt
16,4,2:17,CHI 29,5,2:17,23,End of Game
