Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Michael Thomas,NOR,8,8,70,2,4,54,6.8,16,2.0,6.8,0,,0,0.0,0,142.7
Alvin Kamara,NOR,5,4,46,0,3,-4,-1.0,50,12.5,1.4,1,4.0,0,0.0,0,105.0
Mark Ingram,NOR,3,3,58,1,2,6,2.0,52,17.3,2.0,0,,0,0.0,0,158.3
Dan Arnold,NOR,3,2,25,0,2,21,10.5,4,2.0,8.7,0,,0,0.0,0,92.4
Austin Carr,NOR,2,2,20,0,1,15,7.5,5,2.5,7.5,0,,0,0.0,0,108.3
Keith Kirkwood,NOR,2,2,45,0,1,30,15.0,15,7.5,15.0,0,,0,0.0,0,118.7
Ben Watson,NOR,2,1,1,0,,1,1.0,0,0.0,1.0,0,,1,50.0,0,56.2
Taysom Hill,NOR,1,0,0,0,0,0,,0,,7.0,0,,0,0.0,0,39.6
Zach Line,NOR,1,0,0,0,0,0,,0,,0.0,0,,1,100.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyler Boyd,CIN,4,3,65,0,2,11,3.7,54,18.0,4.5,0,,0,0.0,0,116.7
C.J. Uzomah,CIN,4,3,23,0,1,14,4.7,9,3.0,7.3,0,,0,0.0,0,88.5
Giovani Bernard,CIN,3,2,30,0,1,1,0.5,29,14.5,2.0,0,,0,0.0,0,99.3
Cody Core,CIN,2,2,17,0,1,17,8.5,0,0.0,8.5,0,,0,0.0,0,102.1
Joe Mixon,CIN,2,2,24,0,2,-2,-1.0,26,13.0,-1.0,0,,0,0.0,0,116.7
John Ross,CIN,6,2,39,1,2,33,16.5,6,3.0,19.3,0,,0,0.0,2,56.9
Auden Tate,CIN,1,0,0,0,,0,,0,,12.0,0,,0,0.0,0,39.6
