Quarter,Time,Down,ToGo,Location,IND,NWE,Detail,EPB,EPA
2,12:55,3,4,NWE 26,3,3,Tom Brady pass complete short right to Wes Welker for 9 yards (tackle by Ernie Sims),-0.160,1.270
2,12:20,1,10,NWE 35,3,3,BenJarvus Green-Ellis left tackle for no gain (tackle by Antoine Bethea),1.270,0.720
2,11:51,2,10,NWE 35,3,3,Tom Brady pass complete short right to Wes Welker for 8 yards (tackle by Jacob Lacey),0.720,1.090
2,11:24,3,2,NWE 43,3,3,Tom Brady pass incomplete deep left intended for Deion Branch (defended by Chris Rucker),1.090,-0.520
2,11:24,4,2,NWE 43,3,3,"Penalty on Zoltan Mesko: Delay of Game, 5 yards (no play)",-0.520,-0.850
2,11:17,4,7,NWE 38,3,3,"Zoltan Mesko punts 51 yards, returned by Joe Lefeged for 21 yards (tackle by Niko Koutouvides)",-0.850,-1.070
2,11:03,1,10,IND 32,3,3,Donald Brown up the middle for 1 yard (tackle by Brandon Deaderick),1.070,0.660
2,10:29,2,9,IND 33,3,3,Donald Brown right tackle for 7 yards (tackle by Devin McCourty),0.660,0.890
2,9:49,3,2,IND 40,3,3,Dan Orlovsky pass incomplete short left intended for Reggie Wayne (defended by Nate Jones),0.890,-0.720
2,9:44,4,2,IND 40,3,3,"Pat McAfee punts 46 yards, fair catch by Julian Edelman",-0.720,0.280
2,9:37,1,10,NWE 14,3,3,Tom Brady pass incomplete short right intended for Danny Woodhead,-0.280,-0.750
2,9:34,2,10,NWE 14,3,3,Danny Woodhead left tackle for 5 yards (tackle by Antoine Bethea and Jacob Lacey),-0.750,-0.800
2,8:58,3,5,NWE 19,3,3,Tom Brady pass complete short left to Rob Gronkowski for 7 yards (tackle by Chris Rucker),-0.800,0.670
2,8:30,1,10,NWE 26,3,3,BenJarvus Green-Ellis right tackle for 4 yards (tackle by Kavell Conner and Philip Wheeler),0.670,0.670
2,8:01,2,6,NWE 30,3,3,Tom Brady pass complete short middle to Rob Gronkowski for 16 yards (tackle by Antoine Bethea and Jacob Lacey),0.670,1.990
2,8:01,1,10,NWE 46,3,3,BenJarvus Green-Ellis right end for no gain (tackle by Jacob Lacey and Mario Addison),1.990,1.450
2,7:14,2,10,NWE 46,3,3,Tom Brady pass complete short middle to Aaron Hernandez for 4 yards (tackle by Tyler Brayton and A.J. Edds),1.450,1.290
2,6:50,3,6,,3,3,Tom Brady pass complete short left to Deion Branch for 7 yards (tackle by Chris Rucker),1.290,2.720
2,6:21,1,10,IND 43,3,3,Danny Woodhead up the middle for 2 yards (tackle by Mario Addison and Philip Wheeler),2.720,2.450
2,5:55,2,8,IND 41,3,3,Tom Brady pass incomplete short left intended for Deion Branch,2.450,1.750
2,5:54,3,8,IND 41,3,3,Tom Brady pass complete short left to Chad Johnson for 12 yards (tackle by Chris Rucker),1.750,3.640
2,5:28,1,10,IND 29,3,3,"Tom Brady pass incomplete short middle intended for Rob Gronkowski. Penalty on Matt Light: Offensive Holding, 10 yards (no play)",3.640,2.980
2,5:26,1,20,IND 39,3,3,Danny Woodhead up the middle for 4 yards (tackle by Ernie Sims and Robert Mathis),2.980,2.290
2,4:51,2,16,IND 35,3,3,Danny Woodhead up the middle for 1 yard (tackle by Robert Mathis and Tyler Brayton),2.290,1.750
2,4:11,3,15,IND 34,3,3,Tom Brady pass complete short left to Wes Welker for 18 yards (tackle by Joe Lefeged and A.J. Edds),1.750,4.510
2,3:37,1,10,IND 16,3,3,BenJarvus Green-Ellis left tackle for 5 yards (tackle by Mario Addison and Antonio Johnson),4.510,4.760
2,3:01,2,5,IND 11,3,9,"Tom Brady pass complete short right to Rob Gronkowski for 11 yards, touchdown",4.760,7.000
2,,,,IND 2,3,10,Stephen Gostkowski kicks extra point good,0.000,0.000
2,,,,NWE 35,3,10,"Stephen Gostkowski kicks off 70 yards, touchback",0.000,0.280
2,2:57,1,10,IND 20,3,10,Joseph Addai left guard for 1 yard (tackle by Jerod Mayo and Kyle Love),0.280,-0.130
2,2:14,2,9,IND 21,3,10,"Penalty on Anthony Castonzo: False Start, 5 yards (no play)",-0.130,-0.940
2,2:00,2,14,IND 16,3,10,Dan Orlovsky pass incomplete short right intended for Pierre Garcon,-0.940,-1.690
2,1:56,3,14,IND 16,3,10,Joseph Addai right guard for 1 yard (tackle by Jerod Mayo),-1.690,-2.320
2,1:50,,,,3,10,Timeout #2 by Indianapolis Colts,0.000,-2.320
2,1:49,4,13,IND 17,3,10,"Pat McAfee punts 51 yards, muffed catch by Julian Edelman, recovered by Julian Edelman and returned for 8 yards (tackle by Scott Lutrus)",-2.320,-1.600
2,1:34,1,10,NWE 40,3,10,Tom Brady pass incomplete deep left intended for Chad Johnson,1.600,1.050
2,1:32,2,10,NWE 40,3,10,Tom Brady pass complete short middle to Wes Welker for 13 yards (tackle by Ernie Sims and Jerraud Powers),1.050,2.460
2,1:21,1,10,IND 47,3,10,Tom Brady pass complete short right to Deion Branch for 13 yards,2.460,3.310
2,1:10,1,10,IND 34,3,10,Tom Brady pass complete short middle to Kevin Faulk for 13 yards (tackle by Ernie Sims),3.310,4.170
2,0:52,1,10,IND 21,3,10,Tom Brady pass complete short left to Tiquan Underwood for 10 yards (tackle by Chris Rucker),4.170,4.840
2,0:30,1,10,IND 11,3,10,Tom Brady pass complete short middle to Wes Welker for 10 yards (tackle by Ernie Sims and A.J. Edds),4.840,6.970
2,0:25,,,,3,10,Timeout #1 by New England Patriots,0.000,6.970
2,0:25,1,1,IND 1,3,10,Tom Brady pass incomplete short left intended for Aaron Hernandez,6.970,5.910
2,0:18,,,,3,10,Timeout #3 by Indianapolis Colts,0.000,5.910
2,0:18,2,1,IND 1,3,16,"BenJarvus Green-Ellis left guard for 1 yard, touchdown",5.910,7.000
2,,,,IND 2,3,17,Stephen Gostkowski kicks extra point good,0.000,0.000
2,,,,NWE 35,3,17,"Stephen Gostkowski kicks off 74 yards, touchback",0.000,0.280
2,0:13,1,10,IND 20,3,17,Dan Orlovsky kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,IND,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 35,3,17,"Pat McAfee kicks off 69 yards, returned by Julian Edelman for 27 yards (tackle by Jacob Lacey)",0.000,0.480
3,14:56,1,10,NWE 23,3,17,Tom Brady pass complete short middle to Wes Welker for 5 yards (tackle by Kavell Conner),0.480,0.610
3,14:30,2,5,NWE 28,3,17,Tom Brady pass complete short left to Deion Branch for 17 yards (tackle by Antoine Bethea),0.610,1.930
3,14:05,1,10,NWE 45,3,17,Tom Brady pass complete short middle to Wes Welker for 16 yards (tackle by Philip Wheeler),1.930,2.980
3,13:42,1,10,IND 39,3,17,Tom Brady pass complete short left to Wes Welker for 8 yards (tackle by Chris Rucker),2.980,3.520
3,13:16,2,2,IND 31,3,17,Tom Brady pass complete short left to Wes Welker for 5 yards (tackle by Kavell Conner),3.520,3.840
3,12:53,1,10,IND 26,3,17,Tom Brady pass complete short middle to Aaron Hernandez for 5 yards (tackle by David Caldwell and Philip Wheeler),3.840,3.970
3,12:20,2,5,IND 21,3,23,"Tom Brady pass complete deep right to Rob Gronkowski for 21 yards, touchdown",3.970,7.000
3,,,,IND 2,3,24,Stephen Gostkowski kicks extra point good,0.000,0.000
3,,,,NWE 35,3,24,"Stephen Gostkowski kicks off 68 yards, returned by Joe Lefeged for 18 yards (tackle by Tracy White)",0.000,-0.220
3,12:12,1,10,IND 15,3,24,Dan Orlovsky pass complete short right to Jacob Tamme for 5 yards (tackle by Jerod Mayo),-0.220,0.080
3,11:33,2,5,IND 20,3,24,Dan Orlovsky pass complete short middle to Jacob Tamme for 6 yards (tackle by Niko Koutouvides),0.080,0.670
3,10:56,1,10,IND 26,3,24,Joseph Addai up the middle for 8 yards (tackle by Niko Koutouvides),0.670,1.210
3,10:19,2,2,IND 34,3,24,Delone Carter up the middle for 7 yards (tackle by Niko Koutouvides),1.210,1.660
3,9:43,1,10,IND 41,3,24,Dan Orlovsky pass complete short left to Anthony Hill for 5 yards (tackle by Nate Jones),1.660,1.800
3,9:00,2,5,IND 46,3,24,Delone Carter right guard for 3 yards (tackle by Vince Wilfork and Jerod Mayo),1.800,1.490
3,8:22,3,2,IND 49,3,24,"Delone Carter right tackle for 10 yards (tackle by Matt Slater). Delone Carter fumbles (forced by Matt Slater), recovered by Kyle Arrington at NWE-34 (tackle by Reggie Wayne)",1.490,-1.200
3,8:12,1,10,NWE 34,3,24,Stevan Ridley up the middle for 8 yards (tackle by Antoine Bethea),1.200,1.740
3,7:40,2,2,NWE 42,3,24,Stevan Ridley right end for 4 yards (tackle by Joe Lefeged and Ernie Sims),1.740,1.990
3,7:08,1,10,NWE 46,3,24,Tom Brady pass complete deep left to Aaron Hernandez for 23 yards (tackle by Joe Lefeged),1.990,3.510
3,6:41,1,10,IND 31,3,24,Tom Brady pass complete short right to Aaron Hernandez for 5 yards (tackle by A.J. Edds),3.510,3.640
3,6:12,2,5,IND 26,3,24,Tom Brady left guard for 6 yards (tackle by Ernie Sims),3.640,4.240
3,5:46,1,10,IND 20,3,24,Stevan Ridley left tackle for 8 yards (tackle by A.J. Edds and Chris Rucker),4.240,5.040
3,5:19,2,2,IND 12,3,24,Tom Brady pass complete short middle to Rob Gronkowski for 9 yards (tackle by A.J. Edds and David Caldwell),5.040,6.510
3,4:55,1,3,IND 3,3,24,Stevan Ridley right guard for 1 yard (tackle by Antonio Johnson and Ernie Sims),6.510,5.720
3,4:17,2,2,IND 2,3,30,"Rob Gronkowski right end for 2 yards, touchdown",5.720,7.000
3,,,,IND 2,3,31,Stephen Gostkowski kicks extra point good,0.000,0.000
3,,,,NWE 35,3,31,"Stephen Gostkowski kicks off 67 yards, returned by Joe Lefeged for 16 yards (tackle by Antwaun Molden)",0.000,-0.280
3,4:06,1,10,IND 14,3,31,Donald Brown left guard for 3 yards (tackle by Mark Anderson and Kyle Love),-0.280,-0.370
3,3:23,2,7,IND 17,3,31,"Penalty on Anthony Castonzo: False Start, 5 yards (no play)",-0.370,-0.930
3,2:59,2,12,IND 12,3,31,Donald Brown up the middle for 3 yards (tackle by Vince Wilfork),-0.930,-1.280
3,2:13,3,9,IND 15,3,31,Dan Orlovsky pass complete short middle to Donald Brown for 15 yards (tackle by Matt Slater),-1.280,0.940
3,1:42,1,10,IND 30,3,31,Donald Brown up the middle for 2 yards (tackle by Gary Guyton),0.940,0.660
3,1:05,2,8,IND 32,3,31,Dan Orlovsky pass incomplete short left intended for Anthony Hill,0.660,-0.030
3,1:01,3,8,IND 32,3,31,Dan Orlovsky pass complete short right to Austin Collie for 9 yards (tackle by Nate Jones),-0.030,1.660
3,0:26,1,10,IND 41,3,31,Joseph Addai up the middle for 6 yards (tackle by Gary Guyton),1.660,1.930
Quarter,Time,Down,ToGo,Location,IND,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,IND 47,3,31,Dan Orlovsky pass complete short right to Pierre Garcon for 6 yards (tackle by Vince Wilfork),1.930,2.460
4,14:26,1,10,NWE 47,3,31,Joseph Addai up the middle for 6 yards (tackle by James Ihedigbo and Nate Jones),2.460,2.720
4,13:50,2,4,NWE 41,3,31,Dan Orlovsky pass complete short left to Reggie Wayne for 12 yards (tackle by Kyle Arrington),2.720,3.640
4,13:09,1,10,NWE 29,3,31,Dan Orlovsky pass complete short right to Pierre Garcon for 14 yards (tackle by Devin McCourty),3.640,4.580
4,12:31,1,10,NWE 15,3,31,Dan Orlovsky pass complete short right to Pierre Garcon for 3 yards (tackle by Nate Jones and Jerod Mayo),4.580,4.450
4,11:53,2,7,NWE 12,3,31,Donald Brown right tackle for 4 yards (tackle by Vince Wilfork and Gerard Warren),4.450,4.450
4,11:15,3,3,NWE 8,3,31,Donald Brown up the middle for 3 yards (tackle by Tracy White),4.450,6.060
4,10:29,1,5,NWE 5,9,31,"Donald Brown right end for 5 yards, touchdown",6.060,7.000
4,,,,NWE 2,10,31,Adam Vinatieri kicks extra point good,0.000,0.000
4,,,,IND 35,10,31,"Pat McAfee kicks off 66 yards, returned by Julian Edelman for 21 yards (tackle by A.J. Edds)",0.000,0.280
4,10:15,1,10,NWE 20,10,31,Tom Brady pass incomplete deep middle intended for Deion Branch,0.280,-0.270
4,10:10,2,10,NWE 20,10,31,Stevan Ridley right tackle for 6 yards (tackle by A.J. Edds and Antoine Bethea),-0.270,-0.160
4,9:44,3,4,NWE 26,10,31,Tom Brady pass complete short middle to Wes Welker for 3 yards (tackle by Antoine Bethea),-0.160,-1.440
4,9:04,4,1,NWE 29,10,31,"Zoltan Mesko punts 47 yards, fair catch by Pierre Garcon",-1.440,-0.540
4,8:57,1,10,IND 24,10,31,Dan Orlovsky pass complete deep middle to Pierre Garcon for 19 yards (tackle by Matt Slater),0.540,1.800
4,8:20,1,10,IND 43,10,31,Joseph Addai up the middle for 1 yard (tackle by Gary Guyton and Brandon Deaderick),1.800,1.390
4,7:41,2,9,IND 44,10,31,Dan Orlovsky pass complete short right to Pierre Garcon for 10 yards (tackle by Sterling Moore),1.390,2.520
4,7:18,1,10,NWE 46,10,31,Dan Orlovsky pass incomplete short middle intended for Austin Collie is intercepted by Jerod Mayo at NWE-42 and returned for 2 yards (tackle by Reggie Wayne),2.520,-1.860
4,7:11,1,10,NWE 44,10,31,Tom Brady pass complete short right to Aaron Hernandez for -3 yards (tackle by Jacob Lacey),1.860,0.910
4,6:44,2,13,NWE 41,10,31,Tom Brady pass incomplete deep left intended for Aaron Hernandez,0.910,0.230
4,6:39,3,13,NWE 41,10,31,Tom Brady pass incomplete short middle intended for Rob Gronkowski,0.230,-0.650
4,6:34,4,13,NWE 41,10,31,"Zoltan Mesko punts 52 yards, fair catch by Joe Lefeged",-0.650,0.380
4,6:27,1,10,IND 7,10,31,Dan Orlovsky pass complete short left to Reggie Wayne for 6 yards,-0.380,-0.340
4,6:08,2,4,IND 13,10,31,Donald Brown left tackle for -1 yards (tackle by Kyle Love),-0.340,-0.840
4,5:32,3,5,IND 12,10,31,Dan Orlovsky pass complete deep right to Austin Collie for 23 yards (tackle by Matt Slater),-0.840,1.270
4,5:15,1,10,IND 35,10,31,Dan Orlovsky pass complete short middle to Austin Collie for 4 yards (tackle by Rob Ninkovich),1.270,1.260
4,4:46,2,6,IND 39,10,31,Dan Orlovsky pass complete short right to Jacob Tamme for 7 yards (tackle by James Ihedigbo),1.260,1.990
4,4:21,1,10,IND 46,10,31,Donald Brown right guard for 4 yards (tackle by Tracy White and James Ihedigbo),1.990,1.990
4,3:54,2,6,,10,31,Dan Orlovsky pass complete short left to Austin Collie for 4 yards (tackle by Nate Jones),1.990,1.820
4,3:26,3,2,NWE 46,10,31,Dan Orlovsky pass complete short middle to Austin Collie for 9 yards (tackle by Nate Jones),1.820,3.120
4,2:56,1,10,NWE 37,10,31,Donald Brown up the middle for 4 yards (tackle by Vince Wilfork),3.120,3.110
4,2:24,2,6,NWE 33,10,31,Dan Orlovsky pass incomplete short right intended for Pierre Garcon,3.110,2.410
4,2:18,3,6,NWE 33,16,31,"Dan Orlovsky pass complete deep right to Pierre Garcon for 33 yards, touchdown",2.410,7.000
4,,,,NWE 2,17,31,Adam Vinatieri kicks extra point good,0.000,0.000
4,,,,,17,31,"Penalty on Gary Guyton: Offside on Free Kick, 5 yards (no play)",0.000,0.000
4,,,,IND 40,17,31,"Pat McAfee kicks onside 13 yards, recovered by Rob Gronkowski",0.000,2.060
4,2:10,1,10,NWE 47,17,31,Stevan Ridley up the middle for 4 yards (tackle by Fili Moala and Philip Wheeler),2.060,2.060
4,2:00,2,6,IND 49,17,31,Stevan Ridley up the middle for 2 yards (tackle by A.J. Edds and Kavell Conner),2.060,1.620
4,1:54,,,,17,31,Timeout #1 by Indianapolis Colts,0.000,1.620
4,1:54,3,4,IND 47,17,31,Stevan Ridley left tackle for no gain (tackle by Philip Wheeler),1.620,0.130
4,1:49,,,,17,31,Timeout #2 by Indianapolis Colts,0.000,0.130
4,1:49,4,4,IND 47,17,31,"Zoltan Mesko punts 37 yards, fair catch by Pierre Garcon",0.130,0.380
4,1:43,1,10,IND 10,17,31,Dan Orlovsky pass complete short left to Reggie Wayne for 15 yards (tackle by Matt Slater),-0.380,0.610
4,1:17,1,10,IND 25,17,31,Dan Orlovsky pass complete short middle to Austin Collie for 12 yards (tackle by Tracy White and Jerod Mayo),0.610,1.400
4,0:54,1,10,IND 37,17,31,Dan Orlovsky pass complete short middle to Jacob Tamme for 11 yards (tackle by Nate Jones),1.400,2.130
4,0:47,,,,17,31,Timeout #3 by Indianapolis Colts,0.000,2.130
4,0:47,1,10,IND 48,17,31,Dan Orlovsky pass complete deep right to Pierre Garcon for 40 yards (tackle by Devin McCourty),2.130,4.780
4,0:40,1,10,NWE 12,23,31,"Dan Orlovsky pass complete short right to Pierre Garcon for 12 yards, touchdown",4.780,7.000
4,,,,NWE 2,24,31,Adam Vinatieri kicks extra point good,0.000,0.000
4,,,,IND 35,24,31,"Pat McAfee kicks onside 14 yards, recovered by Deion Branch",0.000,2.320
4,0:34,1,10,IND 49,24,31,Tom Brady kneels for -1 yards,2.320,1.650
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
