Quarter,Time,Down,ToGo,Location,OAK,DEN,Detail,EPB,EPA
2,15:00,1,10,OAK 36,0,0,Tyrone Wheatley right guard for 18 yards (tackle by Al Wilson),1.330,2.520
2,14:19,1,10,DEN 46,0,0,Tyrone Wheatley up the middle for -1 yards (tackle by Kelly Herndon),2.520,1.840
2,13:19,2,11,DEN 47,0,0,Kerry Collins pass incomplete intended for Doug Gabriel,1.840,1.160
2,13:13,,,,0,0,Timeout #1 by Denver Broncos,0.000,1.160
2,13:13,3,11,DEN 47,0,0,Kerry Collins pass incomplete intended for Ronald Curry (defended by John Lynch),1.160,0.130
2,13:09,4,11,DEN 47,0,0,"Shane Lechler punts 34 yards, fair catch by Rod Smith",0.130,0.320
2,13:01,1,10,DEN 13,0,0,Jake Plummer pass complete to Kyle Johnson for 5 yards (tackle by Charles Woodson),-0.320,-0.140
2,12:23,2,5,DEN 18,0,0,Jake Plummer pass incomplete intended for Patrick Hape (defended by Sam Williams),-0.140,-0.830
2,12:19,3,5,DEN 18,0,0,Jake Plummer pass incomplete intended for Rod Smith (defended by Tommy Kelly),-0.830,-2.240
2,12:13,4,5,DEN 18,0,0,Micah Knorr punts 40 yards,-2.240,-1.730
2,12:00,1,10,OAK 42,0,0,Kerry Collins pass incomplete intended for Doug Gabriel (defended by Kelly Herndon),1.730,1.190
2,11:54,2,10,OAK 42,0,0,Kerry Collins pass complete to J.R. Redmond for 1 yard (tackle by D.J. Williams),1.190,0.630
2,11:08,3,9,OAK 43,0,0,Kerry Collins pass incomplete,0.630,-0.520
2,11:02,4,9,OAK 43,0,0,"Shane Lechler punts 57 yards, touchback",-0.520,-0.280
2,10:53,1,10,DEN 20,0,0,Reuben Droughns left tackle for 1 yard (tackle by Sam Williams),0.280,-0.130
2,10:15,2,9,DEN 21,0,0,Jake Plummer pass complete to Ashley Lelie for 7 yards (tackle by Denard Walker),-0.130,0.100
2,9:33,3,2,DEN 28,0,0,Jake Plummer left end for no gain (tackle by Sam Williams),0.100,-1.500
2,8:50,4,2,DEN 28,0,0,"Micah Knorr punts 42 yards, returned by Phillip Buchanon for 16 yards (tackle by Sam Brandon)",-1.500,-1.990
2,8:36,1,10,OAK 46,0,0,"Kerry Collins pass incomplete intended for Doug Jolley. Penalty on Mario Fatafehi: Roughing the Passer, 14 yards (no play)",1.990,2.920
2,8:31,1,10,DEN 40,0,0,Tyrone Wheatley up the middle for 5 yards (tackle by Kenoy Kennedy),2.920,3.050
2,7:55,2,5,DEN 35,0,0,Kerry Collins pass incomplete intended for Roland Williams (defended by Kenoy Kennedy),3.050,2.340
2,7:49,3,5,DEN 35,0,0,Kerry Collins pass complete to Doug Gabriel for 4 yards (tackle by Lenny Walls),2.340,1.410
2,7:02,4,1,DEN 31,0,0,Sebastian Janikowski 48 yard field goal no good,1.410,-1.470
2,6:55,1,10,DEN 38,0,0,Reuben Droughns up the middle for 6 yards (tackle by Marques Anderson),1.470,1.730
2,6:19,2,4,DEN 44,0,0,Reuben Droughns left tackle for 12 yards (tackle by Sam Williams and Ray Buchanan),1.730,2.650
2,5:39,1,10,OAK 44,0,0,Reuben Droughns left tackle for -2 yards (tackle by Napoleon Harris),2.650,1.840
2,4:56,2,12,OAK 46,0,0,Reuben Droughns right tackle for 5 yards (tackle by Ray Buchanan and Tommy Kelly),1.840,1.820
2,4:10,3,7,OAK 41,0,0,Jake Plummer pass complete to Darius Watts for 19 yards,1.820,4.110
2,3:43,1,10,OAK 22,0,0,Garrison Hearst right tackle for 2 yards (tackle by Warren Sapp and Ted Washington),4.110,3.830
2,3:01,2,8,OAK 20,0,0,Jake Plummer pass complete to Kyle Johnson for 3 yards (tackle by Phillip Buchanon),3.830,3.560
2,2:17,,,,0,0,Timeout #2 by Denver Broncos,0.000,3.560
2,2:17,3,5,OAK 17,0,0,Reuben Droughns up the middle for 3 yards (tackle by Tyler Brayton),3.560,2.630
2,2:00,4,2,OAK 14,0,3,Jason Elam 32 yard field goal good,2.630,3.000
2,,,,DEN 30,0,3,"Micah Knorr kicks off 53 yards, returned by J.R. Redmond for 31 yards (tackle by Patrick Chukwurah)",0.000,2.130
2,1:48,1,10,OAK 48,0,3,J.R. Redmond right guard for 3 yards (tackle by Al Wilson and Anton Palepoi),2.130,1.990
2,1:22,2,7,DEN 49,0,3,Kerry Collins pass incomplete. Penalty on OAK: Illegal Formation (Declined),1.990,1.290
2,1:19,3,7,DEN 49,0,3,Kerry Collins pass incomplete intended for Ronald Curry (defended by Kelly Herndon),1.290,0.000
2,1:13,4,7,DEN 49,0,3,Shane Lechler punts 37 yards,0.000,0.350
2,1:02,1,10,DEN 12,0,3,Reuben Droughns left guard for 3 yards (tackle by Terdell Sands),-0.350,-0.500
2,0:56,,,,0,3,Timeout #1 by Oakland Raiders,0.000,-0.500
2,0:56,2,7,DEN 15,0,9,"Jake Plummer pass complete to Rod Smith for 85 yards, touchdown",-0.500,7.000
2,,,,OAK 2,0,10,Jason Elam kicks extra point good,0.000,0.000
2,,,,DEN 30,0,10,"Micah Knorr kicks off 62 yards, returned by Doug Gabriel for 41 yards (tackle by Willie Middlebrooks)",0.000,2.190
2,0:34,1,10,OAK 49,0,10,Kerry Collins pass incomplete intended for Doug Gabriel,2.190,1.650
2,0:29,2,10,OAK 49,0,10,J.R. Redmond right tackle for 9 yards (tackle by D.J. Williams),1.650,2.150
2,0:23,,,,0,10,Timeout #2 by Oakland Raiders,0.000,2.150
2,0:23,3,1,DEN 42,6,10,"Kerry Collins pass complete to Jerry Porter for 42 yards, touchdown",2.150,7.000
2,,,,DEN 2,7,10,Sebastian Janikowski kicks extra point good,0.000,0.000
2,,,,OAK 30,7,10,"Sebastian Janikowski kicks off 64 yards, returned by Roc Alexander for 24 yards (tackle by Brad Badger)",0.000,0.940
2,0:11,1,10,DEN 30,7,10,Jake Plummer kneels for -1 yards,0.940,0.260
Quarter,Time,Down,ToGo,Location,OAK,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,OAK 30,7,10,"Sebastian Janikowski kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,DEN 20,7,10,Reuben Droughns right tackle for 1 yard (tackle by Sam Williams and Bobby Hamilton),0.280,-0.130
3,14:22,2,9,DEN 21,7,10,Reuben Droughns up the middle for 11 yards (tackle by Charles Woodson),-0.130,1.070
3,13:42,1,10,DEN 32,7,10,"Reuben Droughns left guard for 4 yards (tackle by Marques Anderson). Reuben Droughns fumbles (forced by Marques Anderson), recovered by Charles Woodson at DEN-36 (tackle by Ben Hamilton)",1.070,-3.180
3,13:36,1,10,DEN 36,7,10,Kerry Collins pass complete to Doug Gabriel for 22 yards (tackle by Willie Middlebrooks),3.180,4.650
3,12:56,1,10,DEN 14,13,10,"Kerry Collins pass complete to Jerry Porter for 14 yards, touchdown",4.650,7.000
3,,,,DEN 2,13,10,Sebastian Janikowski kicks extra point no good,0.000,-1.000
3,,,,OAK 30,13,10,"Sebastian Janikowski kicks off 72 yards, returned by Roc Alexander for 23 yards (tackle by J.R. Redmond). Penalty on Nick Ferguson: Offensive Holding, 10 yards",0.000,-0.370
3,12:44,1,10,DEN 11,13,10,Jake Plummer pass incomplete intended for Darius Watts (defended by Ray Buchanan),-0.370,-0.780
3,12:39,2,10,DEN 11,13,10,Reuben Droughns up the middle for 1 yard (tackle by John Parrella),-0.780,-1.300
3,11:59,3,9,DEN 12,13,10,"Jake Plummer pass incomplete intended for Rod Smith. Penalty on Charles Woodson: Illegal Contact, 5 yards (no play)",-1.300,-0.060
3,11:47,1,10,DEN 17,13,10,Reuben Droughns right tackle for 8 yards (tackle by Sam Williams and Ray Buchanan),-0.060,0.620
3,11:13,2,2,DEN 25,13,10,Reuben Droughns right tackle for 1 yard (tackle by Bobby Hamilton and Warren Sapp),0.620,-0.120
3,10:29,3,1,DEN 26,13,10,Jake Plummer pass incomplete intended for Dwayne Carswell (defended by Napoleon Harris),-0.120,-1.630
3,10:24,4,1,DEN 26,13,10,Micah Knorr punts 27 yards,-1.630,-2.060
3,10:13,1,10,OAK 47,13,10,Justin Fargas right end for -2 yards (tackle by D.J. Williams),2.060,1.250
3,9:31,2,12,OAK 45,13,10,Kerry Collins sacked by Reggie Hayward for -5 yards,1.250,-0.100
3,8:51,3,17,OAK 40,13,10,J.R. Redmond up the middle for 4 yards (tackle by Ellis Johnson),-0.100,-0.460
3,8:15,4,13,OAK 44,13,10,"Shane Lechler punts 56 yards, touchback",-0.460,-0.280
3,8:04,1,10,DEN 20,13,10,Reuben Droughns right tackle for 1 yard (tackle by Bobby Hamilton and Danny Clark),0.280,-0.130
3,7:23,2,9,DEN 21,13,10,Jake Plummer pass incomplete intended for Patrick Hape,-0.130,-0.820
3,7:19,3,9,DEN 21,13,10,Jake Plummer pass complete to Ashley Lelie for 4 yards (tackle by Phillip Buchanon),-0.820,-1.700
3,6:37,4,5,DEN 25,13,10,Micah Knorr punts 38 yards,-1.700,-1.470
3,6:27,1,10,OAK 38,13,10,Justin Fargas up the middle for -1 yards (tackle by D.J. Williams and Champ Bailey),1.470,0.790
3,5:46,2,11,OAK 37,13,10,"Penalty on Jerry Porter: False Start, 5 yards (no play)",0.790,0.110
3,5:27,2,16,OAK 32,13,10,"Kerry Collins pass complete to Justin Fargas for -6 yards (tackle by Kelly Herndon). Justin Fargas fumbles (forced by Kelly Herndon), recovered by Donnie Spragan at OAK-26 (tackle by Adam Treu)",0.110,-3.840
3,5:18,1,10,OAK 26,13,10,Jake Plummer pass incomplete intended for Rod Smith is intercepted by Phillip Buchanon at OAK-0 and returned for 37 yards (tackle by Reuben Droughns),3.840,-1.400
3,5:00,1,10,OAK 37,13,10,Justin Fargas right tackle for 3 yards (tackle by Mario Fatafehi),1.400,1.260
3,4:19,2,7,OAK 40,13,10,Kerry Collins pass complete to Justin Fargas for 7 yards (tackle by D.J. Williams),1.260,2.060
3,3:42,1,10,OAK 47,13,10,Kerry Collins pass incomplete intended for Jerry Porter (defended by Donnie Spragan),2.060,1.520
3,3:36,,,,13,10,Timeout #1 by Oakland Raiders,0.000,1.520
3,3:36,2,10,OAK 47,13,10,Kerry Collins pass complete to Tyrone Wheatley for 1 yard (tackle by Kelly Herndon),1.520,0.960
3,3:04,3,9,OAK 48,13,10,Kerry Collins pass incomplete intended for Ronald Curry (defended by Kelly Herndon),0.960,-0.190
3,2:52,4,9,OAK 48,13,10,"Shane Lechler punts 37 yards, muffed catch by Rod Smith, recovered by Rod Smith and returned for 2 yards (tackle by David Terrell)",-0.190,0.060
3,2:42,1,10,DEN 17,13,10,Reuben Droughns left tackle for 3 yards (tackle by Tyler Brayton),-0.060,-0.060
3,1:58,2,7,DEN 20,13,10,Jake Plummer pass complete to Ashley Lelie for 12 yards (tackle by Charles Woodson),-0.060,1.070
3,1:20,1,10,DEN 32,13,10,Reuben Droughns right tackle for 2 yards (tackle by Ray Buchanan),1.070,0.800
3,0:39,2,8,DEN 34,13,10,Jake Plummer pass complete to Dwayne Carswell for 6 yards (tackle by Ray Buchanan),0.800,0.890
Quarter,Time,Down,ToGo,Location,OAK,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,2,DEN 40,13,10,Jake Plummer pass complete to Ashley Lelie for 57 yards (tackle by Denard Walker). Penalty on Denard Walker: Defensive Pass Interference (Declined),0.890,6.510
4,14:32,1,3,OAK 3,13,16,"Reuben Droughns right tackle for 3 yards, touchdown",6.510,7.000
4,,,,OAK 2,13,17,Jason Elam kicks extra point good,0.000,0.000
4,,,,DEN 30,13,17,"Micah Knorr kicks off 57 yards, returned by J.R. Redmond for 19 yards (tackle by D.J. Williams)",0.000,1.070
4,14:20,1,10,OAK 32,13,17,Kerry Collins pass complete to J.R. Redmond for 1 yard (tackle by Al Wilson),1.070,0.660
4,13:39,2,9,OAK 33,13,23,"Kerry Collins pass incomplete is intercepted by Ellis Johnson at OAK-32 and returned for 32 yards, touchdown",0.660,-7.000
4,,,,OAK 2,13,24,Jason Elam kicks extra point good,0.000,0.000
4,,,,DEN 30,13,24,"Micah Knorr kicks off 60 yards, returned by Doug Gabriel for 21 yards (tackle by Kyle Johnson)",0.000,1.000
4,13:20,1,10,OAK 31,13,24,Kerry Collins pass incomplete intended for Teyo Johnson (defended by Donnie Spragan),1.000,0.460
4,13:15,2,10,OAK 31,13,24,Kerry Collins pass complete to Ronald Curry for 9 yards (tackle by Kelly Herndon),0.460,0.960
4,12:59,3,1,OAK 40,13,24,Kerry Collins pass complete to Jerry Porter for 52 yards (tackle by Champ Bailey),0.960,5.370
4,12:10,1,8,DEN 8,13,24,Kerry Collins pass complete to Ronald Curry for 5 yards (tackle by Willie Middlebrooks),5.370,5.530
4,11:26,2,3,DEN 3,13,24,Kerry Collins pass incomplete intended for Doug Jolley,5.530,4.720
4,11:19,3,3,DEN 3,13,24,"Kerry Collins pass incomplete intended for Doug Gabriel (defended by Willie Middlebrooks). Penalty on Willie Middlebrooks: Defensive Pass Interference, 2 yards (no play)",4.720,6.970
4,11:15,1,1,DEN 1,13,24,"Kerry Collins for no gain. Kerry Collins fumbles, recovered by Kerry Collins at DEN-12",6.970,3.860
4,10:35,2,12,DEN 12,13,24,"Penalty on Jake Grove: False Start, 6 yards (no play)",3.860,3.150
4,10:18,2,18,DEN 18,13,24,Kerry Collins pass incomplete intended for Jerry Porter is intercepted by John Lynch at DEN-0 and returned for 2 yards (tackle by Brad Badger),3.150,0.380
4,10:07,1,10,DEN 2,13,24,"Reuben Droughns right tackle for 16 yards (tackle by Nnamdi Asomugha). Penalty on Dan Neil: Offensive Holding, 1 yards (no play)",-0.380,-0.420
4,9:41,1,11,DEN 1,13,24,Reuben Droughns up the middle for 5 yards (tackle by Sam Williams),-0.420,-0.490
4,8:57,2,6,DEN 6,13,24,Reuben Droughns left guard for 1 yard (tackle by Terdell Sands),-0.490,-0.840
4,8:14,3,5,DEN 7,13,24,Jake Plummer pass incomplete intended for Rod Smith,-0.840,-2.490
4,8:10,4,5,DEN 7,13,24,Micah Knorr punts 34 yards,-2.490,-2.850
4,8:00,1,10,DEN 41,13,24,Kerry Collins pass complete to Doug Gabriel for 21 yards (tackle by Anton Palepoi),2.850,4.240
4,7:23,1,10,DEN 20,13,24,Kerry Collins pass complete to Jerry Porter for 8 yards (tackle by Champ Bailey),4.240,5.040
4,6:58,2,2,DEN 12,13,24,Kerry Collins pass complete to Ronald Curry for 6 yards (tackle by John Lynch),5.040,5.830
4,6:18,1,6,DEN 6,19,24,"Kerry Collins pass complete to Ronald Curry for 6 yards, touchdown",5.830,7.000
4,6:11,,,,19,24,Timeout #2 by Oakland Raiders,0.000,0.000
4,,,,,19,24,"Two Point Attempt: Kerry Collins pass incomplete intended for Jerry Porter, conversion fails",1.000,-1.000
4,,,,OAK 30,19,24,"Sebastian Janikowski kicks off 57 yards, returned by Roc Alexander for 18 yards (tackle by J.R. Redmond)",0.000,1.000
4,6:06,1,10,DEN 31,19,24,Reuben Droughns left guard for 3 yards (tackle by Napoleon Harris),1.000,0.870
4,5:24,2,7,DEN 34,19,24,Reuben Droughns right tackle for 6 yards (tackle by Marques Anderson and Bobby Hamilton),0.870,0.960
4,4:40,3,1,DEN 40,19,24,Reuben Droughns up the middle for no gain (tackle by Marques Anderson),0.960,-0.720
4,3:48,4,1,DEN 40,19,24,"Micah Knorr punts 36 yards, returned by Phillip Buchanon for -6 yards (tackle by Mike Leach)",-0.720,-0.040
4,3:37,1,10,OAK 18,19,24,Kerry Collins pass complete to Justin Fargas for 9 yards (tackle by Kelly Herndon),0.040,0.820
4,3:01,2,1,OAK 27,19,24,Kerry Collins pass complete to Ronald Curry for 63 yards (tackle by John Lynch),0.820,4.910
4,2:13,1,10,DEN 10,19,24,Kerry Collins pass incomplete,4.910,4.190
4,2:07,2,10,DEN 10,19,24,Kerry Collins pass complete to Amos Zereoue for 5 yards (tackle by Donnie Spragan),4.190,4.260
4,2:00,3,5,DEN 5,19,24,Kerry Collins pass incomplete intended for Amos Zereoue,4.260,3.010
4,1:55,4,5,DEN 5,25,24,"Kerry Collins pass complete to Jerry Porter for 5 yards, touchdown",3.010,7.000
4,,,,,25,24,"Two Point Attempt: Kerry Collins pass incomplete intended for Doug Jolley, conversion fails. Penalty on Doug Jolley: Offensive Pass Interference (Declined)",1.000,-1.000
4,,,,OAK 30,25,24,"Sebastian Janikowski kicks off 58 yards, returned by Roc Alexander for 20 yards (tackle by Teyo Johnson)",0.000,1.070
4,1:43,1,10,DEN 32,25,24,Jake Plummer up the middle for 16 yards (tackle by Tyler Brayton),1.070,2.130
4,1:21,1,10,DEN 48,25,24,Jake Plummer pass complete to Rod Smith for 14 yards (tackle by Stuart Schweigert),2.130,3.050
4,1:09,,,,25,24,Timeout #1 by Denver Broncos,0.000,3.050
4,1:09,1,10,OAK 38,25,24,Jake Plummer pass complete to Triandos Luke for 12 yards (tackle by Phillip Buchanon),3.050,3.840
4,0:48,1,10,OAK 26,25,24,Jake Plummer pass incomplete intended for Jeb Putzier,3.840,3.300
4,0:45,2,10,OAK 26,25,24,Reuben Droughns right tackle for 2 yards (tackle by Warren Sapp and Tommy Kelly),3.300,2.870
4,0:36,,,,25,24,Timeout #2 by Denver Broncos,0.000,2.870
4,0:36,3,8,OAK 24,25,24,Jake Plummer pass incomplete intended for Darius Watts,2.870,1.870
4,0:31,,,,25,24,Timeout #3 by Denver Broncos,0.000,1.870
4,0:31,4,8,OAK 24,25,24,"Jason Elam 43 yard field goal no good, blocked by Langston Walker",1.870,-1.140
4,0:17,1,10,OAK 33,25,24,Kerry Collins kneels for -1 yards,1.140,0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
