0,1
Game Info,Game Info
Won Toss,Jets (deferred)
Roof,outdoors
Surface,fieldturf
Duration,3:20
Attendance,77562
Weather,"48 degrees, no wind"
Vegas Line,Kansas City Chiefs -4.0
Over/Under,44.0 (over)
