Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Mitchell Schwartz,T,46,100%,0,0%,6,19%
Zach Fulton,G,46,100%,0,0%,6,19%
Eric Fisher,T,46,100%,0,0%,6,19%
Laurent Duvernay-Tardif,G,46,100%,0,0%,6,19%
Alex Smith,QB,46,100%,0,0%,0,0%
Tyreek Hill,WR,42,91%,0,0%,2,6%
Albert Wilson,WR,42,91%,0,0%,0,0%
Travis Kelce,TE,42,91%,0,0%,0,0%
Kareem Hunt,RB,40,87%,0,0%,0,0%
Bryan Witzmann,G,29,63%,0,0%,6,19%
Demarcus Robinson,WR,29,63%,0,0%,0,0%
Demetrius Harris,TE,19,41%,0,0%,16,52%
Mitch Morse,C,17,37%,0,0%,2,6%
Akeem Hunt,RB,6,13%,0,0%,16,52%
De'Anthony Thomas,WR,3,7%,0,0%,21,68%
Orson Charles,TE,3,7%,0,0%,18,58%
Anthony Sherman,FB,2,4%,0,0%,22,71%
Cameron Erving,T,2,4%,0,0%,4,13%
Ron Parker,FS,0,0%,91,100%,0,0%
Daniel Sorensen,SS,0,0%,89,98%,9,29%
Marcus Peters,CB,0,0%,88,97%,0,0%
Justin Houston,LB,0,0%,80,88%,0,0%
Steven Nelson,CB,0,0%,75,82%,2,6%
Frank Zombo,LB,0,0%,74,81%,15,48%
Chris Jones,DE,0,0%,64,70%,1,3%
Derrick Johnson,LB,0,0%,57,63%,0,0%
Reggie Ragland,LB,0,0%,48,53%,0,0%
Allen Bailey,DE,0,0%,46,51%,6,19%
Bennie Logan,NT,0,0%,42,46%,7,23%
Rakeem Nunez-Roches,DE,0,0%,40,44%,7,23%
Terrance Mitchell,CB,0,0%,40,44%,0,0%
Darrelle Revis,CB,0,0%,36,40%,0,0%
Kevin Pierre-Louis,LB,0,0%,35,38%,11,35%
Steven Terrell,FS,0,0%,33,36%,25,81%
Jarvis Jenkins,DE,0,0%,31,34%,0,0%
Tanoh Kpassagnon,LB,0,0%,28,31%,13,42%
Phillip Gaines,CB,0,0%,3,3%,9,29%
Kenneth Acker,CB,0,0%,1,1%,18,58%
Terrance Smith,LB,0,0%,0,0%,25,81%
Jehu Chesson,WR,0,0%,0,0%,18,58%
Harrison Butker,K,0,0%,0,0%,12,39%
Ukeme Eligwe,LB,0,0%,0,0%,10,32%
Dustin Colquitt,P,0,0%,0,0%,8,26%
James Winchester,LS,0,0%,0,0%,8,26%
Ramik Wilson,LB,0,0%,0,0%,6,19%
