Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Joel Bitonio,G,70,100%,0,0%,5,19%
Wyatt Teller,T,70,100%,0,0%,5,19%
Greg Robinson,T,70,100%,0,0%,5,19%
J.C. Tretter,C,70,100%,0,0%,0,0%
Baker Mayfield,QB,70,100%,0,0%,0,0%
Odell Beckham Jr.,WR,68,97%,0,0%,0,0%
Jarvis Landry,WR,68,97%,0,0%,0,0%
Chris Hubbard,T,45,64%,0,0%,5,19%
Kareem Hunt,RB,43,61%,0,0%,0,0%
Demetrius Harris,TE,42,60%,0,0%,0,0%
Nick Chubb,RB,35,50%,0,0%,0,0%
KhaDarel Hodge,WR,30,43%,0,0%,7,26%
Kendall Lamm,T,25,36%,0,0%,2,7%
Damion Ratley,WR,21,30%,0,0%,13,48%
Ricky Seals-Jones,TE,19,27%,0,0%,6,22%
Stephen Carlson,TE,17,24%,0,0%,15,56%
Dontrell Hilliard,RB,7,10%,0,0%,16,59%
Sheldrick Redwine,FS,0,0%,61,100%,9,33%
Joe Schobert,LB,0,0%,61,100%,7,26%
Mack Wilson,LB,0,0%,61,100%,7,26%
Damarious Randall,FS,0,0%,61,100%,6,22%
Greedy Williams,CB,0,0%,61,100%,2,7%
Denzel Ward,CB,0,0%,48,79%,6,22%
Sheldon Richardson,DT,0,0%,48,79%,6,22%
Chad Thomas,DE,0,0%,47,77%,4,15%
Larry Ogunjobi,DT,0,0%,40,66%,8,30%
Juston Burris,CB,0,0%,40,66%,6,22%
Porter Gustin,LB,0,0%,38,62%,14,52%
Bryan Cox Jr.,DE,0,0%,37,61%,3,11%
T.J. Carrie,CB,0,0%,27,44%,0,0%
Eli Ankou,DT,0,0%,18,30%,1,4%
Brandin Bryant,DT,0,0%,10,16%,2,7%
Terrance Mitchell,CB,0,0%,9,15%,0,0%
Sione Takitaki,LB,0,0%,4,7%,15,56%
Adarius Taylor,LB,0,0%,0,0%,22,81%
Tavierre Thomas,CB,0,0%,0,0%,21,78%
Tae Davis,LB,0,0%,0,0%,15,56%
D'Ernest Johnson,RB,0,0%,0,0%,15,56%
J.T. Hassell,SS,0,0%,0,0%,14,52%
Austin Seibert,K,0,0%,0,0%,9,33%
Jamie Gillan,P,0,0%,0,0%,8,30%
Charley Hughlett,LS,0,0%,0,0%,7,26%
Justin McCray,G,0,0%,0,0%,5,19%
Eric Kush,G,0,0%,0,0%,5,19%
Rashard Higgins,WR,0,0%,0,0%,1,4%
