Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Giants,-17.0,-6.61,-2.45,-5.55,-10.33,-6.3,-6.55,-0.41,0.0,0.16,-1.45,3.98,3.61,-4.61,-1.37
Eagles,17.0,6.3,6.55,0.41,0.0,6.61,2.45,5.55,10.33,-0.16,-3.98,1.45,4.61,-3.61,1.37
