#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,PHI 7,11,4:43,55,Downs
2,1,7:58,PHI 18,9,4:19,69,Field Goal
3,1,1:34,PHI 30,3,1:03,-6,Punt
4,2,13:49,PHI 19,5,3:45,35,Punt
5,2,9:03,PHI 46,3,1:37,6,Punt
6,2,5:16,PHI 25,8,3:24,75,Touchdown
7,2,0:23,PHI 10,3,0:23,6,Punt
8,3,9:41,PHI 25,4,1:32,13,Punt
9,3,5:32,PHI 38,9,3:11,62,Touchdown
10,3,2:05,PHI 25,8,3:07,43,Field Goal
11,4,13:03,NYG 2,1,0:03,2,Touchdown
12,4,11:36,PHI 34,3,1:35,7,Punt
13,4,7:53,NYG 38,4,1:39,38,Touchdown
14,4,3:09,PHI 9,3,1:04,8,Punt
