#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:17,NYG 39,4,2:19,11,Punt
2,1,3:39,NYG 26,3,2:05,-9,Punt
3,1,0:31,NYG 32,3,1:42,-4,Punt
4,2,10:04,NYG 3,3,1:01,7,Punt
5,2,7:26,NYG 14,7,2:10,67,Field Goal
6,2,1:52,NYG 17,8,1:29,36,Punt
7,3,15:00,NYG 24,10,5:19,76,Touchdown
8,3,8:09,NYG 19,6,2:37,43,Downs
9,3,2:21,NYG 32,1,0:16,68,Touchdown
10,4,13:58,NYG 25,2,0:55,-5,Fumble
11,4,13:00,NYG 25,3,1:24,-4,Punt
12,4,10:01,NYG 31,4,2:08,8,Downs
13,4,6:14,NYG 24,8,3:05,47,Interception
14,4,2:05,NYG 37,11,2:05,59,End of Game
