Player,Pos
Eli Manning,QB
Saquon Barkley,RB
Sterling Shepard,WR
Rhett Ellison,TE
Evan Engram,TE
Scott Simonson,TE
Nate Solder,LT
Will Hernandez,LG
Spencer Pulley,C
Jamon Brown,RG
Chad Wheeler,RT
Josh Mauro,DL
B.J. Hill,DL
Dalvin Tomlinson,DL
Olivier Vernon,WILL
B.J. Goodson,ILB
Alec Ogletree,LB
B.W. Webb,LCB
Jackrabbit Jenkins,RCB
Michael Thomas,SS
Curtis Riley,FS
Grant Haley,DB
