Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Deion Branch,NWE,4,78,19.5,0,0,0,0,,0,0
Tedy Bruschi,NWE,1,11,11.0,0,0,0,0,,0,0
Kevin Faulk,NWE,1,86,86.0,1,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Tim Brown,OAK,0,0,,0,0,1,6,6.0,0,0
Marcus Knight,OAK,4,81,20.3,0,0,0,0,,0,0
Tory James,OAK,1,0,0.0,0,0,0,0,,0,0
