Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
2,14:43,1,10,CIN 20,0,14,Carson Palmer pass complete short middle to Chris Henry for 20 yards (tackle by Fabian Washington),0.280,1.600
2,14:15,1,10,CIN 40,0,14,Cedric Benson right end for -1 yards (tackle by Lardarius Webb),1.600,0.920
2,13:32,2,11,CIN 39,0,14,Cedric Benson right tackle for 1 yard (tackle by Kelly Gregg),0.920,0.370
2,12:49,3,10,CIN 40,0,14,Carson Palmer pass complete short right to Laveranues Coles for 14 yards (tackle by Chris Carr),0.370,2.520
2,12:24,1,10,BAL 46,0,14,Carson Palmer pass complete short right to Laveranues Coles for 7 yards (tackle by Lardarius Webb),2.520,2.920
2,11:46,2,3,BAL 39,0,14,Carson Palmer left end for 10 yards (tackle by Dawan Landry),2.920,3.640
2,11:03,1,10,BAL 29,0,14,Cedric Benson middle for 1 yard (tackle by Domonique Foxworth),3.640,3.240
2,10:21,2,9,BAL 28,0,14,Carson Palmer pass complete short middle to John Paul Foschi for 20 yards (tackle by Lardarius Webb),3.240,5.370
2,9:42,1,8,BAL 8,0,14,"Penalty on CIN: Offensive 12 On-field, 5 yards (no play)",5.370,4.530
2,9:18,1,13,BAL 13,0,14,Cedric Benson middle for 5 yards (tackle by Ray Lewis),4.530,4.570
2,8:34,2,8,BAL 8,0,14,Cedric Benson right guard for 3 yards (tackle by Ray Lewis and Trevor Pryce),4.570,4.260
2,7:55,3,5,BAL 5,0,14,Carson Palmer pass incomplete short right intended for Laveranues Coles,4.260,3.010
2,7:50,4,5,BAL 5,0,17,Shayne Graham 23 yard field goal good,3.010,3.000
2,,,,CIN 30,0,17,"Shayne Graham kicks off 69 yards, returned by Lardarius Webb for 20 yards (tackle by Kyries Hebert)",0.000,0.340
2,7:39,1,10,BAL 21,0,17,Joe Flacco pass complete short middle to Le'Ron McClain for 5 yards (tackle by Pat Sims),0.340,0.480
2,7:01,2,5,BAL 26,0,17,Ray Rice left tackle for no gain (tackle by Frostee Rucker and Johnathan Joseph),0.480,-0.230
2,6:23,3,5,BAL 26,0,17,Joe Flacco pass complete short middle to Todd Heap for 3 yards (tackle by Brandon Johnson),-0.230,-1.440
2,5:45,4,2,BAL 29,0,17,"Sam Koch punts 41 yards, fair catch by Quan Cosby",-1.440,-0.940
2,5:38,1,10,CIN 30,0,17,Cedric Benson left tackle for 4 yards (tackle by Dwan Edwards),0.940,0.930
2,5:00,2,6,CIN 34,0,17,Carson Palmer pass complete short right to John Paul Foschi for 12 yards (tackle by Tavares Gooden),0.930,1.990
2,4:26,1,10,CIN 46,0,17,Cedric Benson left tackle for 15 yards (tackle by Domonique Foxworth),1.990,2.980
2,3:52,1,10,BAL 39,0,17,Carson Palmer pass incomplete short right intended for Laveranues Coles (defended by Lardarius Webb),2.980,2.440
2,3:47,2,10,BAL 39,0,17,Cedric Benson right tackle for 1 yard (tackle by Trevor Pryce and Tavares Gooden),2.440,1.880
2,3:05,3,9,BAL 38,0,17,Carson Palmer pass incomplete short right intended for Daniel Coats,1.880,0.720
2,3:00,4,9,BAL 38,0,17,"Penalty on Kevin Huber: Delay of Game, 5 yards (no play)",0.720,0.400
2,3:00,4,14,BAL 43,0,17,"Kevin Huber punts 43 yards, touchback",0.400,-0.280
2,2:52,1,10,BAL 20,0,17,Joe Flacco pass incomplete deep left intended for Derrick Mason is intercepted by Leon Hall at CIN-44 and returned for -2 yards,0.280,-1.730
2,2:43,1,10,CIN 42,0,17,Cedric Benson right tackle for 6 yards (tackle by Ray Lewis),1.730,2.000
2,2:05,2,4,CIN 48,0,17,Carson Palmer pass incomplete short right intended for Cedric Benson,2.000,1.290
2,1:59,3,4,CIN 48,0,17,Carson Palmer pass incomplete short right intended for Chad Johnson,1.290,-0.190
2,1:54,4,4,CIN 48,0,17,Kevin Huber punts 51 yards,-0.190,0.380
2,1:42,1,10,BAL 1,0,17,Joe Flacco middle for 1 yard (tackle by Domata Peko and Tank Johnson),-0.380,-0.710
2,1:02,2,9,BAL 2,0,17,Joe Flacco middle for 2 yards (tackle by Keith Rivers),-0.710,-1.070
2,0:22,3,7,BAL 4,0,17,Le'Ron McClain left guard for 2 yards (tackle by Domata Peko and Jonathan Fanene),-1.070,-2.490
Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 30,0,17,"Shayne Graham kicks off 59 yards, returned by Lardarius Webb for 17 yards (tackle by Abdul Hodge)",0.000,0.810
3,14:56,1,10,BAL 28,0,17,Joe Flacco pass complete short middle to Ray Rice for 9 yards (tackle by Keith Rivers and Jonathan Fanene),0.810,1.480
3,14:29,2,1,BAL 37,0,17,Ray Rice right end for 6 yards (tackle by Chris Crocker and Keith Rivers),1.480,1.800
3,13:55,1,10,BAL 43,0,17,Joe Flacco pass complete short right to Derrick Mason for 6 yards (tackle by Johnathan Joseph),1.800,2.060
3,13:17,2,4,BAL 49,0,17,Joe Flacco pass incomplete deep middle intended for Mark Clayton is intercepted by Johnathan Joseph at CIN-3,2.060,0.380
3,13:06,1,10,CIN 3,0,17,Carson Palmer pass complete to Laveranues Coles for 5 yards (tackle by Lardarius Webb),-0.380,-0.420
3,12:28,2,5,CIN 8,0,17,Cedric Benson right tackle for 2 yards (tackle by Dwan Edwards),-0.420,-0.600
3,11:45,3,3,CIN 10,0,17,Carson Palmer pass complete short middle to Brian Leonard for 4 yards (tackle by Jarret Johnson and Trevor Pryce),-0.600,-0.280
3,11:05,1,10,CIN 14,0,17,Cedric Benson right guard for 1 yard (tackle by Ray Lewis),-0.280,-0.640
3,10:24,2,9,CIN 15,0,17,Cedric Benson left guard for 4 yards (tackle by Tavares Gooden and Trevor Pryce),-0.640,-0.800
3,9:44,3,5,CIN 19,0,17,Carson Palmer pass incomplete short middle intended for Andre Caldwell,-0.800,-2.140
3,9:39,4,5,CIN 19,0,17,"Kevin Huber punts 48 yards, returned by Chris Carr for -1 yards (tackle by Clark Harris)",-2.140,-1.070
3,9:25,1,10,BAL 32,0,17,Ray Rice left guard for 4 yards (tackle by Domata Peko),1.070,1.070
3,8:54,2,6,BAL 36,0,17,Joe Flacco pass complete short left to Le'Ron McClain for 19 yards (tackle by Leon Hall),1.070,2.590
3,8:40,1,10,CIN 45,0,17,Ray Rice right end for -3 yards (tackle by Dhani Jones and Pat Sims),2.590,1.640
3,7:59,2,13,CIN 48,0,17,Joe Flacco pass incomplete short left intended for Todd Heap,1.640,0.960
3,7:53,3,13,CIN 48,0,17,Joe Flacco sacked by Brandon Johnson for -7 yards,0.960,-0.390
3,7:34,4,20,BAL 45,0,17,"Sam Koch punts 49 yards, returned by Quan Cosby for 9 yards (tackle by Dawan Landry)",-0.390,0.220
3,7:23,1,10,CIN 15,0,17,Carson Palmer sacked by Terrell Suggs for -1 yards,-0.220,-0.820
3,6:49,2,11,CIN 14,0,17,Cedric Benson left end for 3 yards (tackle by Lardarius Webb),-0.820,-1.120
3,6:08,3,8,CIN 17,0,17,Carson Palmer pass incomplete short right intended for Chad Johnson,-1.120,-2.320
,,,,,,,"BAL challenged the pass completion ruling, and the original play was overturned.",,
3,6:04,4,8,CIN 17,0,17,"Kevin Huber punts 43 yards, returned by Ed Reed for 3 yards (tackle by Abdul Hodge). Ed Reed fumbles, recovered by Ed Reed at BAL-43",-2.320,-1.800
3,5:52,1,10,BAL 43,0,17,Joe Flacco pass incomplete deep right intended for Derrick Mason (defended by Nedu Ndukwe),1.800,1.250
3,5:46,2,10,BAL 43,0,17,Joe Flacco pass incomplete short right intended for Kelley Washington (defended by Nedu Ndukwe),1.250,0.560
3,5:40,3,10,BAL 43,0,17,"Joe Flacco for 14 yards (tackle by Jonathan Fanene). Penalty on Jared Gaither: Offensive Holding, 10 yards (no play)",0.560,-0.760
3,5:02,3,20,BAL 33,0,17,Joe Flacco pass incomplete deep right intended for Derrick Mason (defended by Johnathan Joseph),-0.760,-1.180
3,4:55,4,20,BAL 33,0,17,"Sam Koch punts 57 yards, returned by Quan Cosby for 8 yards (tackle by David Tyree)",-1.180,-0.040
3,4:44,1,10,CIN 18,0,17,Carson Palmer pass complete short left to Laveranues Coles for 6 yards (tackle by Lardarius Webb),0.040,0.410
3,4:17,2,4,CIN 24,0,17,Cedric Benson middle for 2 yards (tackle by Ray Lewis),0.410,-0.140
3,3:35,3,2,CIN 26,0,17,Carson Palmer pass complete short right to Laveranues Coles for 32 yards (tackle by Ray Lewis),-0.140,2.790
3,2:50,1,10,BAL 42,0,17,Cedric Benson left tackle for 4 yards (tackle by Kelly Gregg and Tavares Gooden),2.790,2.780
3,2:12,2,6,BAL 38,0,17,Cedric Benson right guard for 3 yards (tackle by Kelly Gregg),2.780,2.480
3,1:28,3,3,BAL 35,0,17,Carson Palmer pass complete short left to Andre Caldwell for no gain,2.480,0.990
3,0:44,4,3,BAL 35,0,17,Carson Palmer pass incomplete short right intended for Chad Johnson,0.990,-1.270
3,0:37,1,10,BAL 35,0,17,"Ray Rice middle for 5 yards (tackle by Jonathan Fanene). Penalty on Jared Gaither: Offensive Holding, 10 yards",1.270,0.940
3,0:10,1,15,BAL 30,0,17,Joe Flacco pass complete short middle to Ray Rice for 15 yards (tackle by Nedu Ndukwe),0.940,1.930
Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,BAL 45,0,17,"Penalty on Michael Oher: False Start, 5 yards (no play)",1.930,1.600
4,15:00,1,15,BAL 40,0,17,Joe Flacco pass complete short middle to Ray Rice for 8 yards (tackle by Dhani Jones),1.600,1.790
4,14:37,2,7,BAL 48,0,17,Joe Flacco pass complete short right to Todd Heap for 15 yards (tackle by Nedu Ndukwe),1.790,3.120
4,14:16,1,10,CIN 37,0,17,Joe Flacco pass complete short left to Derrick Mason for 12 yards (tackle by Leon Hall),3.120,3.910
4,13:51,1,10,CIN 25,0,17,Joe Flacco pass complete short left to Todd Heap for 10 yards (tackle by Dhani Jones and Tank Johnson),3.910,4.580
4,13:29,1,10,CIN 15,0,17,"Joe Flacco pass incomplete short middle intended for Mark Clayton (defended by Johnathan Joseph). Penalty on Robert Geathers: Defensive Offside, 5 yards (no play)",4.580,5.740
4,13:26,1,5,CIN 10,0,17,Ray Rice left guard for 8 yards (tackle by Frostee Rucker and Dhani Jones),5.740,6.740
4,12:58,1,2,CIN 2,6,17,"Ray Rice left guard for 2 yards, touchdown",6.740,7.000
4,,,,CIN 2,7,17,Steven Hauschka kicks extra point good,0.000,0.000
4,,,,BAL 30,7,17,"Steven Hauschka kicks off 62 yards, muffed catch by Andre Caldwell, recovered by Andre Caldwell and returned for no gain",0.000,-0.380
4,12:48,1,10,CIN 10,7,17,Cedric Benson middle for 2 yards (tackle by Dwan Edwards),-0.380,-0.630
4,12:07,2,8,CIN 12,7,17,Cedric Benson left tackle for 6 yards (tackle by Dawan Landry),-0.630,-0.480
4,11:24,3,2,CIN 18,7,17,Carson Palmer pass complete short right to Brian Leonard for 10 yards (tackle by Ed Reed and Dannell Ellerbe),-0.480,0.810
4,10:39,1,10,CIN 28,7,17,Cedric Benson right tackle for 3 yards (tackle by Dwan Edwards),0.810,0.670
4,9:57,2,7,CIN 31,7,17,Carson Palmer pass complete short left to Andre Caldwell for 9 yards (tackle by Dawan Landry),0.670,1.600
4,9:32,1,10,CIN 40,7,17,Cedric Benson right end for 2 yards (tackle by Dwan Edwards),1.600,1.320
4,8:50,2,8,CIN 42,7,17,Cedric Benson left end for 1 yard (tackle by Ed Reed),1.320,0.760
4,8:13,3,7,CIN 43,7,17,--,0.760,-2.460
4,7:56,1,10,CIN 47,7,17,Ray Rice left guard for 10 yards (tackle by Nedu Ndukwe),2.460,3.120
4,7:29,1,10,CIN 37,7,17,Joe Flacco pass incomplete short right intended for Derrick Mason (defended by Johnathan Joseph),3.120,2.570
4,7:24,2,10,CIN 37,7,17,Joe Flacco pass complete to Ray Rice for 11 yards (tackle by Brandon Johnson),2.570,3.840
4,7:00,1,10,CIN 26,7,17,Joe Flacco pass incomplete deep right intended for Derrick Mason,3.840,3.300
4,6:54,2,10,CIN 26,7,17,Joe Flacco pass complete short middle to Ray Rice for 6 yards (tackle by Brandon Johnson and Chris Crocker),3.300,3.400
4,6:24,3,4,CIN 20,7,17,Joe Flacco pass incomplete short right intended for Derrick Mason (defended by Johnathan Joseph),3.400,2.200
4,6:17,4,4,CIN 20,7,17,Steven Hauschka 38 yard field goal no good,2.200,-0.810
4,6:12,1,10,CIN 28,7,17,Cedric Benson right end for -5 yards (tackle by Ray Lewis and Dwan Edwards),0.810,-0.410
4,5:30,2,15,CIN 23,7,17,Cedric Benson right tackle for 3 yards (tackle by Dwan Edwards),-0.410,-0.690
4,4:45,3,12,CIN 26,7,17,Brian Leonard left end for 11 yards (tackle by Terrell Suggs),-0.690,-0.910
,,,,,,,"BAL challenged the first down ruling, and the original play was overturned.",,
4,4:05,,,,7,17,Timeout #1 by Cincinnati Bengals,0.000,-0.910
4,3:51,4,1,CIN 37,7,17,"Kevin Huber punts 47 yards, returned by Chris Carr for 12 yards (tackle by Kyries Hebert). Penalty on Lardarius Webb: Illegal Block Above the , 10 yards",-0.910,0.140
4,3:47,1,10,BAL 16,7,17,Joe Flacco pass complete short right to Ray Rice for -1 yards (tackle by Nedu Ndukwe),-0.140,-0.780
4,3:12,2,11,BAL 15,7,17,Joe Flacco pass complete short left to Kelley Washington for 10 yards (tackle by Morgan Trent),-0.780,-0.200
4,2:44,3,1,BAL 25,7,17,Ray Rice left guard for 6 yards (tackle by Nedu Ndukwe and Chris Crocker),-0.200,1.000
4,2:38,,,,7,17,Timeout #1 by Baltimore Ravens,0.000,1.000
4,2:38,1,10,BAL 31,7,17,Joe Flacco pass complete short right to Derrick Mason for 13 yards (tackle by Johnathan Joseph),1.000,1.860
4,2:32,1,10,BAL 44,7,17,Joe Flacco pass incomplete deep middle intended for Derrick Mason (defended by Brandon Johnson),1.860,1.320
4,2:25,2,10,BAL 44,7,17,Joe Flacco sacked by Nedu Ndukwe and Brandon Johnson for -9 yards,1.320,-0.560
4,2:18,,,,7,17,Timeout #2 by Baltimore Ravens,0.000,-0.560
4,2:16,3,19,BAL 35,7,17,Joe Flacco sacked by Robert Geathers for -10 yards,-0.560,-1.700
4,2:00,4,29,BAL 25,7,17,"Joe Flacco sacked by Michael Johnson for -9 yards. Penalty on Jonathan Fanene: Unsportsmanlike Conduct, 15 yards",-1.700,-3.510
4,1:50,1,10,BAL 31,7,17,Cedric Benson left guard for 3 yards (tackle by Kelly Gregg and Justin Bannan),3.510,3.370
4,1:04,2,7,BAL 28,7,17,Cedric Benson left guard for 3 yards (tackle by Ray Lewis),3.370,3.070
4,0:56,,,,7,17,Timeout #3 by Baltimore Ravens,0.000,3.070
4,0:56,3,4,BAL 25,7,17,Brian Leonard right guard for no gain (tackle by Terrell Suggs),3.070,1.880
4,0:14,4,4,BAL 25,7,17,Brian Leonard middle for no gain (tackle by Dwan Edwards),1.880,-0.610
4,0:06,1,10,BAL 25,7,17,Joe Flacco pass complete to Ray Rice for 35 yards (tackle by Tom Nelson),0.610,2.920
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
