Quarter,Time,Down,ToGo,Location,DET,DAL,Detail,EPB,EPA
1,3:00,2,3,DAL 45,7,13,"Ezekiel Elliott right guard for 55 yards, touchdown",1.870,7.000
1,2:49,,,DET 15,7,14,Dan Bailey kicks extra point good,0.000,0.000
1,2:49,,,DAL 35,7,14,"Dan Bailey kicks off 65 yards, returned by Andre Roberts for 42 yards (tackle by Dan Bailey)",0.000,-1.730
1,2:40,1,10,DET 42,7,14,Matthew Stafford pass complete short left to Eric Ebron for 6 yards (tackle by Brandon Carr),1.730,2.000
1,2:16,2,4,DET 48,7,14,Matthew Stafford pass complete short left to Eric Ebron for 21 yards (tackle by Brandon Carr),2.000,3.510
1,1:45,1,10,DAL 31,7,14,Matthew Stafford pass complete short right to Anquan Boldin for 5 yards (tackle by J.J. Wilcox),3.510,3.640
1,1:01,2,5,DAL 26,7,14,Zach Zenner middle for 6 yards (tackle by Sean Lee),3.640,4.240
1,0:24,1,10,DAL 20,7,14,Zach Zenner right tackle for 3 yards (tackle by Byron Jones and Anthony Hitchens),4.240,4.120
Quarter,Time,Down,ToGo,Location,DET,DAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,7,DAL 17,7,14,Matthew Stafford pass incomplete deep left intended for Anquan Boldin,4.120,3.360
2,14:54,3,7,DAL 17,7,14,Matthew Stafford pass complete short right to Marvin Jones for 16 yards,3.360,6.970
2,14:30,1,1,DAL 1,7,14,Matthew Stafford pass incomplete short right intended for Marvin Jones,6.970,5.910
2,14:28,2,1,DAL 1,7,14,Matthew Stafford pass incomplete short right intended for Anquan Boldin,5.910,5.170
2,14:20,3,1,DAL 1,7,14,Dwayne Washington right guard for no gain (tackle by Jack Crawford),5.170,3.550
2,13:40,4,1,DAL 1,13,14,"Matthew Stafford middle for 1 yard, touchdown",3.550,7.000
2,13:32,,,DAL 15,14,14,Matt Prater kicks extra point good,0.000,0.000
2,13:32,,,DET 35,14,14,"Sam Martin kicks off 58 yards, returned by Lucky Whitehead for 22 yards (tackle by Don Carey)",0.000,-0.870
2,13:23,1,10,DAL 29,14,14,Dak Prescott middle for 3 yards (tackle by Tahir Whitehead),0.870,0.730
2,12:47,2,7,DAL 32,14,14,Dak Prescott sacked by Ezekiel Ansah for -11 yards,0.730,-1.420
2,12:47,3,18,DAL 21,14,14,"Penalty on DAL: Offensive 12 On-field, 5 yards (no play)",-1.420,-2.510
2,11:54,3,23,DAL 16,14,14,Dak Prescott pass incomplete short left intended for Darren McFadden,-2.510,-2.390
2,11:48,4,23,DAL 16,14,14,"Chris Jones punts 37 yards, out of bounds",-2.390,-2.060
2,11:41,1,10,DET 47,14,14,Zach Zenner left tackle for 4 yards (tackle by Anthony Hitchens and Barry Church),2.060,2.060
2,11:12,2,6,DAL 49,14,14,Matthew Stafford pass incomplete deep right intended for Marvin Jones (defended by Orlando Scandrick),2.060,1.360
2,11:04,3,6,DAL 49,14,14,Matthew Stafford pass complete short right to Eric Ebron for 12 yards (tackle by Jeff Heath),1.360,3.120
2,10:32,1,10,DAL 37,14,14,Zach Zenner right end for 7 yards (tackle by Anthony Hitchens),3.120,3.520
2,9:51,2,3,DAL 30,14,14,Matthew Stafford pass complete short right to Golden Tate for 14 yards (tackle by Barry Church and David Irving),3.520,4.510
2,9:11,1,10,DAL 16,14,14,Zach Zenner right guard for -1 yards (tackle by Byron Jones and Damien Wilson),4.510,3.770
2,8:29,2,11,DAL 17,14,14,Matthew Stafford pass complete short middle to Eric Ebron for 12 yards (tackle by Jack Crawford and Anthony Hitchens),3.770,6.060
2,7:45,1,5,DAL 5,20,14,"Zach Zenner right guard for 5 yards, touchdown",6.060,7.000
2,7:40,,,DAL 15,21,14,Matt Prater kicks extra point good,0.000,0.000
2,7:40,,,DET 35,21,14,"Sam Martin kicks off 63 yards, returned by Lucky Whitehead for 22 yards (tackle by Clay Harbor)",0.000,-0.540
2,7:35,1,10,DAL 24,21,14,Darren McFadden left tackle for 7 yards (tackle by Josh Bynes),0.540,0.940
2,6:56,2,3,DAL 31,21,14,Darren McFadden right tackle for 2 yards (tackle by Stefan Charles),0.940,0.500
2,6:56,3,1,DAL 33,21,14,"Penalty on Doug Free: False Start, 5 yards (no play)",0.500,-0.160
2,5:52,3,6,DAL 28,21,14,Dak Prescott middle for 5 yards (tackle by Tahir Whitehead and Haloti Ngata),-0.160,-1.180
2,4:56,4,1,DAL 33,21,14,"Chris Jones punts 57 yards, out of bounds",-1.180,0.380
2,4:46,1,10,DET 10,21,14,Zach Zenner middle for 2 yards (tackle by Jack Crawford and Barry Church),-0.380,-0.630
2,4:15,2,8,DET 12,21,14,Matthew Stafford pass incomplete short left intended for Marvin Jones,-0.630,-1.190
2,4:10,3,8,DET 12,21,14,Matthew Stafford sacked by Benson Mayowa and David Irving for -10 yards,-1.190,-2.490
2,3:30,4,18,DET 2,21,14,"Sam Martin punts 54 yards, returned by Lucky Whitehead for 5 yards (tackle by Antwione Williams)",-2.490,-2.190
2,3:14,1,10,DAL 49,21,14,Ezekiel Elliott middle for 3 yards (tackle by Kerry Hyder and Nevin Lawson),2.190,2.050
2,2:40,2,7,DET 48,21,14,Dak Prescott pass complete short left to Dez Bryant for 8 yards (tackle by Johnson Bademosi),2.050,2.920
2,2:16,1,10,DET 40,21,14,Dak Prescott pass complete short right to Ezekiel Elliott for 12 yards (tackle by Tahir Whitehead),2.920,3.710
2,2:00,1,10,DET 28,21,14,Ezekiel Elliott left tackle for 3 yards (tackle by A'Shawn Robinson),3.710,3.570
2,1:24,2,7,DET 25,21,14,Dak Prescott pass incomplete short right intended for Jason Witten,3.570,2.870
2,1:19,3,7,DET 25,21,14,"Dak Prescott middle for 3 yards (tackle by Kerry Hyder). Penalty on Doug Free: Offensive Holding (Offsetting), Penalty on DET: Defensive Holding (Offsetting) (no play)",2.870,2.870
2,1:10,3,7,DET 25,21,20,"Dak Prescott pass complete deep left to Dez Bryant for 25 yards, touchdown. Penalty on Johnson Bademosi: Defensive Pass Interference (Declined)",2.870,7.000
2,1:04,,,DET 15,21,21,Dan Bailey kicks extra point good,0.000,0.000
2,1:04,,,DAL 35,21,21,"Dan Bailey kicks off 65 yards, touchback",0.000,-0.610
2,1:04,1,10,DET 25,21,21,Matthew Stafford pass complete short left to T.J. Jones for 9 yards (tackle by Jeff Heath),0.610,1.280
2,0:40,2,1,DET 34,21,21,Matthew Stafford pass incomplete,1.280,0.560
2,0:33,3,1,DET 34,21,21,Matthew Stafford pass incomplete deep right intended for T.J. Jones (defended by Orlando Scandrick),0.560,-1.110
2,0:26,4,1,DET 34,21,21,Sam Martin punts 37 yards,-1.110,-0.870
2,0:15,1,10,DAL 29,21,21,Ezekiel Elliott middle for 1 yard (tackle by Ezekiel Ansah),0.870,0.460
Quarter,Time,Down,ToGo,Location,DET,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 35,21,21,"Dan Bailey kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,DET 25,21,21,Zach Zenner left tackle for no gain (tackle by Anthony Hitchens and J.J. Wilcox),0.610,0.060
3,14:30,2,10,DET 25,21,21,Matthew Stafford pass complete short middle to Eric Ebron for 8 yards (tackle by Sean Lee and Anthony Hitchens),0.060,0.430
3,13:48,3,2,DET 33,21,21,Matthew Stafford pass complete short left to Anquan Boldin for 6 yards (tackle by Byron Jones),0.430,1.530
3,13:09,1,10,DET 39,21,21,"Matthew Stafford pass incomplete deep middle intended for Golden Tate. Penalty on Zach Zenner: Offensive Holding, 10 yards (no play)",1.530,0.870
3,13:02,1,20,DET 29,21,21,Matthew Stafford sacked by Maliek Collins for -11 yards,0.870,-1.960
3,12:16,2,31,DET 18,21,21,Matthew Stafford pass incomplete deep left intended for T.J. Jones is intercepted by J.J. Wilcox at DET-46 and returned for 8 yards,-1.960,-3.050
3,12:05,1,10,DET 38,21,21,Ezekiel Elliott right guard for 2 yards (tackle by Tavon Wilson and A'Shawn Robinson),3.050,2.780
3,11:24,2,8,DET 36,21,21,"Dak Prescott pass incomplete deep right intended for Dez Bryant. Penalty on Nevin Lawson: Defensive Pass Interference, 31 yards (no play)",2.780,6.060
3,11:17,1,5,DET 5,21,21,Ezekiel Elliott right end for 3 yards (tackle by Tavon Wilson),6.060,5.720
3,10:39,2,2,DET 2,21,21,"Dak Prescott sacked by Tahir Whitehead for 0 yards. Penalty on Johnson Bademosi: Defensive Holding, 1 yards (no play)",5.720,6.970
3,10:24,1,1,DET 1,21,27,"Ezekiel Elliott right end for 1 yard, touchdown",6.970,7.000
3,10:19,,,DET 15,21,28,Dan Bailey kicks extra point good,0.000,0.000
3,10:19,,,DAL 35,21,28,"Dan Bailey kicks off 65 yards, touchback",0.000,-0.610
3,10:19,1,10,DET 25,21,28,Matthew Stafford pass complete short right to Matthew Mulligan for 8 yards (tackle by Barry Church),0.610,1.140
3,9:39,2,2,DET 33,21,28,Dwayne Washington right guard for 1 yard (tackle by Sean Lee),1.140,0.560
3,9:13,3,1,DET 34,21,28,Dwayne Washington right tackle for 2 yards (tackle by Barry Church),0.560,1.330
3,8:39,1,10,DET 36,21,28,Matthew Stafford pass incomplete short middle intended for Eric Ebron,1.330,0.790
3,8:33,2,10,DET 36,21,28,Matthew Stafford pass incomplete short middle intended for Eric Ebron (defended by Jeff Heath),0.790,0.100
3,8:30,3,10,DET 36,21,28,Matthew Stafford pass incomplete short right intended for Marvin Jones (defended by J.J. Wilcox),0.100,-0.980
3,8:22,4,10,DET 36,21,28,"Sam Martin punts 54 yards, returned by Lucky Whitehead for no gain. Penalty on Byron Jones: Offensive Holding, 5 yards",-0.980,0.380
3,8:08,1,10,DAL 5,21,28,Dak Prescott pass complete short right to Terrance Williams for 11 yards (tackle by Nevin Lawson),-0.380,-0.140
3,7:27,1,10,DAL 16,21,28,Ezekiel Elliott right end for no gain (tackle by Tavon Wilson and Ezekiel Ansah),-0.140,-0.660
3,6:41,2,10,DAL 16,21,28,Dak Prescott pass complete short left to Terrance Williams for 14 yards (tackle by Tahir Whitehead),-0.660,0.940
3,6:04,1,10,DAL 30,21,28,Dak Prescott pass complete deep left to Terrance Williams for 30 yards (tackle by Johnson Bademosi),0.940,2.920
3,5:21,1,10,DET 40,21,28,"Ezekiel Elliott left tackle for no gain (tackle by A'Shawn Robinson). Penalty on A'Shawn Robinson: Unnecessary Roughness, 15 yards (no play)",2.920,3.910
3,4:57,1,10,DET 25,21,28,Dak Prescott pass incomplete short middle intended for Jason Witten,3.910,3.360
3,4:53,2,10,DET 25,21,28,Dak Prescott left end for 15 yards (tackle by Johnson Bademosi),3.360,4.910
3,4:11,1,10,DET 10,21,34,"Dez Bryant pass complete short left to Jason Witten for 10 yards, touchdown",4.910,7.000
3,4:03,,,DET 15,21,35,Dan Bailey kicks extra point good,0.000,0.000
3,4:03,,,DAL 35,21,35,"Dan Bailey kicks off 65 yards, touchback",0.000,-0.610
3,4:03,1,10,DET 25,21,35,Zach Zenner right tackle for 3 yards (tackle by Orlando Scandrick and Jack Crawford),0.610,0.470
3,3:34,2,7,DET 28,21,35,Matthew Stafford pass complete short middle to Anquan Boldin for 8 yards (tackle by Damien Wilson),0.470,1.330
3,3:03,1,10,DET 36,21,35,Matthew Stafford pass incomplete short right intended for Zach Zenner (defended by David Irving),1.330,0.790
3,2:57,2,10,DET 36,21,35,Matthew Stafford pass complete short middle to Golden Tate for 16 yards (tackle by Brandon Carr and Sean Lee),0.790,2.390
3,2:20,1,10,DAL 48,21,35,Matthew Stafford pass complete short left to Andre Roberts for 14 yards (tackle by Brandon Carr),2.390,3.310
3,1:43,1,10,DAL 34,21,35,Matthew Stafford pass incomplete short left intended for T.J. Jones,3.310,2.770
3,1:39,2,10,DAL 34,21,35,Matthew Stafford pass complete short middle to Anquan Boldin for 5 yards (tackle by Anthony Hitchens),2.770,2.740
3,0:58,3,5,DAL 29,21,35,Matthew Stafford pass incomplete deep left intended for T.J. Jones,2.740,1.540
3,0:52,4,5,DAL 29,21,35,Matt Prater 47 yard field goal no good,1.540,-1.400
3,0:47,1,10,DAL 37,21,35,Darren McFadden left end for 18 yards (tackle by Glover Quin),1.400,2.590
3,0:11,1,10,DET 45,21,35,Darren McFadden left guard for 6 yards (tackle by Johnson Bademosi),2.590,2.850
Quarter,Time,Down,ToGo,Location,DET,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,DET 39,21,35,Dak Prescott pass complete short right to Cole Beasley for 4 yards (tackle by Tavon Wilson),2.850,3.250
4,14:14,1,10,DET 35,21,35,Darren McFadden middle for 2 yards (tackle by Ezekiel Ansah and A'Shawn Robinson),3.250,0.000
4,13:41,,,,21,35,Timeout #1 by Detroit Lions,0.000,-2.970
4,13:41,2,8,DET 33,21,35,Dak Prescott pass complete short right to Cole Beasley for 12 yards (tackle by Devin Taylor),2.970,4.170
4,12:56,1,10,DET 21,21,35,Darren McFadden right tackle for 2 yards (tackle by Tavon Wilson),4.170,3.900
4,12:18,2,8,DET 19,21,41,"Dak Prescott pass complete deep right to Dez Bryant for 19 yards, touchdown",3.900,7.000
4,12:12,,,DET 15,21,42,Dan Bailey kicks extra point good,0.000,0.000
4,12:12,,,DAL 35,21,42,"Dan Bailey kicks off 67 yards, returned by Andre Roberts for 22 yards (tackle by Byron Jones)",0.000,-0.280
4,12:04,1,10,DET 20,21,42,Dwayne Washington left tackle for 9 yards (tackle by Barry Church),0.280,0.950
4,11:37,2,1,DET 29,21,42,Matthew Stafford pass complete short middle to Eric Ebron for 6 yards (tackle by Anthony Hitchens),0.950,1.270
4,11:13,1,10,DET 35,21,42,Dwayne Washington right guard for 4 yards (tackle by Sean Lee),1.270,1.260
4,10:45,2,6,DET 39,21,42,Matthew Stafford pass incomplete short right intended for Dwayne Washington,1.260,0.560
4,10:38,3,6,DET 39,21,42,Matthew Stafford pass complete short left to Eric Ebron for 16 yards (tackle by Jeff Heath and Barry Church),0.560,2.590
4,9:51,1,10,DAL 45,21,42,Dwayne Washington middle for no gain (tackle by Randy Gregory),2.590,2.040
4,9:12,2,10,DAL 45,21,42,Matthew Stafford pass incomplete short right intended for Eric Ebron (defended by Damien Wilson),2.040,1.360
4,9:04,3,10,DAL 45,21,42,Matthew Stafford sacked by Benson Mayowa for -9 yards,1.360,-0.320
4,8:27,4,19,DET 46,21,42,Sam Martin punts 51 yards,-0.320,0.380
4,8:10,1,10,DAL 3,21,42,Darren McFadden left tackle for -1 yards (tackle by Tavon Wilson),-0.380,-0.850
4,7:27,2,11,DAL 2,21,42,Darren McFadden middle for 2 yards (tackle by Ezekiel Ansah and Josh Bynes),-0.850,-1.300
4,6:40,3,9,DAL 4,21,42,Dak Prescott pass incomplete deep left intended for Dez Bryant,-1.300,-2.490
4,6:33,4,9,DAL 4,21,42,"Chris Jones punts 42 yards, fair catch by Andre Roberts. Penalty on Vince Mayle: Illegal Motion, 2 yards (no play)",-2.490,-2.490
4,6:25,4,11,DAL 2,21,42,"Chris Jones punts 51 yards, returned by Andre Roberts for 23 yards (tackle by Chris Jones)",-2.490,-3.580
4,6:11,1,10,DAL 30,21,42,Matthew Stafford pass complete short middle to Eric Ebron for 12 yards (tackle by J.J. Wilcox),3.580,4.370
4,5:38,1,10,DAL 18,21,42,Matthew Stafford pass incomplete deep left intended for Marvin Jones,4.370,3.800
4,5:33,2,10,DAL 18,21,42,Matthew Stafford pass complete short right to Golden Tate for 7 yards (tackle by Orlando Scandrick),3.800,4.260
4,4:56,3,3,DAL 11,21,42,Matthew Stafford pass incomplete short left intended for T.J. Jones,4.260,2.800
4,4:51,4,3,DAL 11,21,42,"Matthew Stafford pass complete short right to Golden Tate for 7 yards (tackle by Orlando Scandrick). Golden Tate fumbles (forced by Orlando Scandrick), recovered by Golden Tate at DAL-4",2.800,6.280
4,4:19,1,4,DAL 4,21,42,"Matthew Stafford sacked by David Irving for -6 yards. Matthew Stafford fumbles (forced by David Irving), recovered by Kyle Wilber at DAL-5 (tackle by Zach Zenner)",6.280,0.380
4,4:11,1,10,DAL 5,21,42,Darren McFadden right guard for 6 yards (tackle by Glover Quin),-0.380,0.000
4,4:05,,,,21,42,Timeout #2 by Detroit Lions,0.000,0.340
4,4:05,2,4,DAL 11,21,42,Darren McFadden right guard for 3 yards (tackle by Josh Bynes),-0.340,0.000
4,3:59,,,,21,42,Timeout #3 by Detroit Lions,0.000,0.370
4,3:59,3,1,DAL 14,21,42,Darren McFadden right guard for 3 yards (tackle by Ezekiel Ansah),-0.370,-0.060
4,3:16,1,10,DAL 17,21,42,Darren McFadden middle for -2 yards (tackle by A'Shawn Robinson),-0.060,-0.850
4,2:33,2,12,DAL 15,21,42,Darren McFadden left tackle for -1 yards (tackle by Ezekiel Ansah),-0.850,-1.720
4,2:00,3,13,DAL 14,21,42,Darren McFadden right guard for 2 yards (tackle by Haloti Ngata),-1.720,-2.390
4,1:12,4,11,DAL 16,21,42,"Chris Jones punts 44 yards, out of bounds",-2.390,-1.600
4,1:06,1,10,DET 40,21,42,Matthew Stafford pass complete short left to Golden Tate for 6 yards (tackle by Byron Jones),1.600,1.860
4,0:39,2,4,DET 46,21,42,Matthew Stafford pass complete short left to Dwayne Washington for 4 yards (tackle by Barry Church),1.860,2.260
4,0:08,1,10,,21,42,Dwayne Washington middle for 6 yards (tackle by Barry Church),2.260,2.520
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
