Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,13,CLE 42,0,7,"Andy Dalton pass complete short right to Jermaine Gresham for 11 yards (tackle by Joe Haden). Penalty on Desmond Bryant: Illegal Use of Hands, 5 yards (no play)",1.360,3.120
2,14:39,1,10,CLE 37,0,7,Andy Dalton pass incomplete deep right intended for A.J. Green (defended by Tashaun Gipson),3.120,2.570
2,14:33,2,10,CLE 37,0,7,Andy Dalton pass complete short left to Tyler Eifert for 5 yards (tackle by Craig Robertson),2.570,2.570
2,14:13,2,10,CLE 37,0,7,Timeout #2 by Cleveland Browns,2.570,2.540
2,14:13,3,5,CLE 32,0,7,Andy Dalton pass complete short right to Mohamed Sanu for 7 yards (tackle by Craig Robertson),2.540,3.910
2,13:40,1,10,CLE 25,0,7,Andy Dalton pass incomplete deep right intended for Jermaine Gresham,3.910,3.360
2,13:33,2,10,CLE 25,0,7,Andy Dalton up the middle for 10 yards (tackle by T.J. Ward),3.360,4.580
2,12:54,1,10,CLE 15,0,7,Giovani Bernard right guard for 5 yards (tackle by Buster Skrine),4.580,4.840
2,12:15,2,5,CLE 10,0,7,Giovani Bernard right guard for 2 yards (tackle by Ahtyba Rubin),4.840,4.450
2,11:35,3,3,CLE 8,0,7,Andy Dalton pass complete short left to A.J. Green for 1 yard (tackle by Joe Haden),4.450,3.000
2,10:50,4,2,CLE 7,3,7,Mike Nugent 25 yard field goal good,3.000,3.000
2,10:50,,,CIN 35,3,7,"Mike Nugent kicks off 69 yards, returned by Greg Little for 30 yards (tackle by Orson Charles)",0.000,-0.670
2,10:43,1,10,CLE 26,3,7,Brian Hoyer pass complete short right to Jordan Cameron for 5 yards (tackle by Vontaze Burfict and Domata Peko),0.670,0.810
2,10:06,2,5,CLE 31,3,7,Brian Hoyer pass incomplete deep left intended for Davone Bess,0.810,0.100
2,10:01,3,5,CLE 31,3,7,Brian Hoyer pass complete deep left to Josh Gordon for 33 yards,0.100,0.100
2,9:13,3,5,CLE 31,3,7,Timeout #3 by Cleveland Browns,0.100,3.180
2,9:11,1,10,CIN 36,3,7,Brian Hoyer pass incomplete short right intended for Davone Bess,3.180,2.640
2,9:08,2,10,CIN 36,3,7,Bobby Rainey left tackle for -4 yards (tackle by Domata Peko and Geno Atkins),2.640,1.420
2,8:29,3,14,CIN 40,3,7,Brian Hoyer pass complete deep left to Josh Gordon for 16 yards (tackle by Rey Maualuga and Brandon Ghee). Penalty on Michael Johnson: Defensive Offside (Declined),1.420,3.970
2,8:12,1,10,CIN 24,3,7,Chris Ogbonnaya left tackle for 5 yards (tackle by Carlos Dunlap),3.970,4.120
2,7:41,2,5,CIN 19,3,7,Brian Hoyer pass incomplete short right intended for Davone Bess,4.120,3.410
2,7:36,3,5,CIN 19,3,7,Brian Hoyer pass incomplete deep left intended for Greg Little,3.410,2.240
2,7:32,4,5,CIN 19,3,7,Billy Cundiff 37 yard field goal no good,2.240,-0.740
2,7:29,1,10,CIN 27,3,7,Giovani Bernard left end for 6 yards (tackle by Buster Skrine),0.740,1.010
2,6:55,2,4,CIN 33,3,7,Andy Dalton pass complete short left to A.J. Green for 11 yards (tackle by Joe Haden),1.010,1.860
2,6:19,1,10,CIN 44,3,7,"Andy Dalton pass incomplete deep middle intended for Mohamed Sanu. Penalty on Buster Skrine: Defensive Pass Interference, 40 yards (no play)",1.860,4.510
2,6:12,1,10,CLE 16,3,7,BenJarvus Green-Ellis left guard for 4 yards (tackle by D'Qwell Jackson),4.510,4.570
2,5:30,2,6,CLE 12,3,7,Andy Dalton pass incomplete short right intended for A.J. Green (defended by Joe Haden),4.570,3.730
2,5:26,3,6,CLE 12,3,7,Andy Dalton pass complete short left to Tyler Eifert for 5 yards (tackle by Craig Robertson and Desmond Bryant),3.730,3.010
2,4:39,4,1,CLE 7,3,7,BenJarvus Green-Ellis left guard for -2 yards (tackle by Desmond Bryant and D'Qwell Jackson),3.010,0.380
2,4:35,1,10,CLE 9,3,7,Willis McGahee right guard for 8 yards (tackle by George Iloka),-0.380,-0.020
2,4:06,2,2,CLE 17,3,7,Willis McGahee left guard for -3 yards (tackle by Carlos Dunlap),-0.020,-0.840
2,3:24,3,5,CLE 14,3,7,Brian Hoyer pass incomplete short left intended for Josh Gordon,-0.840,-2.470
2,3:18,4,5,CLE 14,3,7,"Spencer Lanning punts 42 yards, returned by Brandon Tate for 5 yards (tackle by Craig Robertson)",-2.470,-2.190
2,3:09,1,10,CIN 49,3,7,Andy Dalton pass incomplete short right intended for Giovani Bernard,2.190,1.650
2,3:02,2,10,CIN 49,3,7,Giovani Bernard left guard for 6 yards (tackle by Tashaun Gipson and Craig Robertson),1.650,1.750
2,2:21,3,4,CLE 45,3,7,Andy Dalton pass incomplete deep right intended for A.J. Green,1.750,0.270
2,2:16,4,4,CLE 45,3,7,"Kevin Huber punts 37 yards, fair catch by Davone Bess",0.270,0.380
2,2:08,1,10,CLE 8,3,7,Bobby Rainey left guard for 2 yards (tackle by Rey Maualuga),-0.380,-0.630
2,2:00,2,8,CLE 10,3,7,Brian Hoyer pass complete short middle to Chris Ogbonnaya for 8 yards (tackle by Brandon Ghee),-0.630,0.040
2,1:36,1,10,CLE 18,3,7,Chris Ogbonnaya right guard for 2 yards (tackle by Vontaze Burfict and Terence Newman),0.040,-0.130
2,1:15,2,8,CLE 20,3,7,Brian Hoyer pass complete short left to Jordan Cameron for 4 yards (tackle by Rey Maualuga),-0.130,-0.130
2,1:08,2,8,CLE 20,3,7,Timeout #2 by Cincinnati Bengals,-0.130,-0.400
2,1:08,3,4,CLE 24,3,7,Brian Hoyer pass complete short right to Jordan Cameron for 15 yards (tackle by Vontaze Burfict),-0.400,1.530
2,1:03,1,10,CLE 39,3,7,Brian Hoyer right guard for 8 yards (tackle by Vontaze Burfict),1.530,2.070
2,0:56,2,2,CLE 47,3,7,Brian Hoyer pass incomplete deep left intended for Josh Gordon,2.070,1.360
2,0:45,3,2,CLE 47,3,7,"Brian Hoyer pass complete short right to Jordan Cameron for 11 yards (tackle by George Iloka and Vontaze Burfict). Penalty on CIN: Delay of Game, 5 yards",1.360,3.120
2,0:36,1,10,CIN 37,3,7,Brian Hoyer pass incomplete deep left intended for Josh Gordon,3.120,2.570
2,0:25,2,10,CIN 37,3,7,Brian Hoyer pass incomplete short right intended for Jordan Cameron,2.570,1.880
2,0:05,3,10,CIN 37,3,7,Brian Hoyer pass complete short left to Jordan Cameron for 6 yards,1.880,1.880
2,0:04,3,10,CIN 37,3,7,Timeout #3 by Cincinnati Bengals,1.880,1.370
2,0:04,4,4,CIN 31,3,7,Billy Cundiff 49 yard field goal no good,1.370,1.470
Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CLE 35,3,7,"Spencer Lanning kicks off 63 yards, returned by Brandon Tate for 22 yards (tackle by Brandon Magee)",0.000,-0.540
3,14:56,1,10,CIN 24,3,7,Andy Dalton pass complete short left to Mohamed Sanu for 10 yards (tackle by Craig Robertson),0.540,1.200
3,14:24,1,10,CIN 34,3,7,Andy Dalton pass incomplete short right intended for Mohamed Sanu,1.200,0.660
3,14:17,2,10,CIN 34,3,7,Giovani Bernard left guard for 6 yards (tackle by Tashaun Gipson and D'Qwell Jackson),0.660,0.760
3,13:38,3,4,CIN 40,3,7,Andy Dalton pass complete short middle to Giovani Bernard for 6 yards (tackle by Craig Robertson),0.760,1.990
3,12:57,1,10,CIN 46,3,7,Giovani Bernard left tackle for 1 yard (tackle by Phil Taylor),1.990,1.590
3,12:20,2,9,CIN 47,3,7,Andy Dalton pass complete short left to Mohamed Sanu for 2 yards (tackle by D'Qwell Jackson),1.590,1.160
3,11:35,3,7,CIN 49,3,7,"Andy Dalton sacked by Chris Owens for -5 yards. Andy Dalton fumbles (forced by Chris Owens), recovered by Chris Owens at CIN-47 (tackle by Andre Smith)",1.160,-2.460
,,,,,,,"Replay Assistant challenged the fumble ruling, and the play was upheld.",,
3,11:24,1,10,CIN 47,3,7,"Brian Hoyer pass complete short right to Bobby Rainey for 8 yards (tackle by Taylor Mays). Penalty on Alex Mack: Illegal Cut, 15 yards (no play)",2.460,1.470
3,10:49,1,25,CLE 38,3,7,Brian Hoyer pass complete short right to Jordan Cameron for no gain. Penalty on Mitchell Schwartz: Offensive Holding (Declined),1.470,-0.110
3,10:24,2,25,CLE 38,3,7,Brian Hoyer pass complete short left to Bobby Rainey for 15 yards (tackle by Michael Johnson),-0.110,1.220
3,9:44,3,10,CIN 47,3,7,Brian Hoyer pass incomplete short right intended for Josh Gordon,1.220,0.130
3,9:39,4,10,CIN 47,3,7,"Spencer Lanning punts 34 yards, fair catch by Brandon Tate",0.130,0.320
3,9:32,1,10,CIN 13,3,7,BenJarvus Green-Ellis left guard for 3 yards (tackle by D'Qwell Jackson),-0.320,-0.440
3,8:56,2,7,CIN 16,3,7,Andy Dalton pass incomplete deep right intended for Tyler Eifert,-0.440,-1.060
3,8:50,3,7,CIN 16,3,7,Andy Dalton pass incomplete short middle intended for A.J. Green (defended by Buster Skrine),-1.060,-2.390
3,8:45,4,7,CIN 16,3,7,"Kevin Huber punts 41 yards, returned by Travis Benjamin for 7 yards (tackle by Taylor Mays)",-2.390,-2.260
3,8:35,1,10,,3,7,Willis McGahee left guard for 7 yards (tackle by Rey Maualuga),2.260,2.660
3,8:00,2,3,CIN 43,3,7,Brian Hoyer pass incomplete deep left intended for Greg Little,2.660,1.950
3,8:00,3,3,CIN 43,3,7,Brian Hoyer pass complete short left to Jordan Cameron for 11 yards,1.950,3.450
3,7:17,1,10,CIN 32,3,7,Bobby Rainey right end for 3 yards (tackle by Vontaze Burfict),3.450,3.310
3,7:06,2,7,CIN 29,3,7,Brian Hoyer pass incomplete deep left intended for Jordan Cameron (defended by George Iloka),3.310,2.610
3,6:56,3,7,CIN 29,3,7,Brian Hoyer pass complete short right to Josh Gordon for 9 yards (tackle by Terence Newman),2.610,2.610
3,6:28,3,7,CIN 29,3,7,Timeout #1 by Cincinnati Bengals,2.610,4.240
3,6:28,1,10,CIN 20,3,7,Willis McGahee left guard for -5 yards (tackle by James Harrison),4.240,3.020
3,5:53,2,15,CIN 25,3,7,Brian Hoyer sacked by Geno Atkins and Carlos Dunlap for -8 yards,3.020,1.290
3,5:20,3,23,CIN 33,3,7,Brian Hoyer pass incomplete short right intended for Davone Bess,1.290,1.150
3,5:14,4,23,CIN 33,3,10,Billy Cundiff 51 yard field goal good,1.150,3.000
3,5:14,,,CLE 35,3,10,"Spencer Lanning kicks off 71 yards, returned by Brandon Tate for 19 yards (tackle by Leon McFadden)",0.000,0.320
3,5:05,1,10,CIN 13,3,10,Andy Dalton pass complete deep right to Tyler Eifert for 29 yards (tackle by Tashaun Gipson),-0.320,1.730
3,4:35,1,10,CIN 42,3,10,"Andy Dalton pass incomplete short left intended for Tyler Eifert (defended by Barkevious Mingo). Penalty on Buster Skrine: Unnecessary Roughness, 15 yards (no play)",1.730,2.720
3,4:32,1,10,CLE 43,3,10,"Giovani Bernard left guard for 4 yards (tackle by T.J. Ward). Penalty on A.J. Green: Offensive Holding, 10 yards",2.720,2.320
3,4:25,1,16,CLE 49,3,10,Andy Dalton pass complete short middle to Giovani Bernard for 9 yards (tackle by Barkevious Mingo),2.320,2.580
3,4:00,2,7,CLE 40,3,10,Andy Dalton pass incomplete short right intended for A.J. Green,2.580,1.880
3,3:33,3,7,CLE 40,3,10,Andy Dalton pass complete short left to A.J. Green for 6 yards (tackle by Chris Owens),1.880,1.100
,,,,,,,"CLE challenged the first down ruling, and the original play was overturned.",,
3,2:45,4,1,CLE 34,3,10,Andy Dalton up the middle for 2 yards (tackle by Ahtyba Rubin),1.100,3.450
3,2:04,1,10,CLE 32,3,10,Andy Dalton pass incomplete short right intended for A.J. Green,3.450,2.900
3,2:00,2,10,CLE 32,3,10,Andy Dalton pass complete short right to Dane Sanzenbacher for 6 yards (tackle by D'Qwell Jackson),2.900,3.010
3,1:23,3,4,CLE 26,3,10,Andy Dalton right guard for 1 yard (tackle by Desmond Bryant and Barkevious Mingo),3.010,1.900
3,0:41,4,3,CLE 25,6,10,Mike Nugent 43 yard field goal good,1.900,3.000
3,0:41,,,CIN 35,6,10,"Mike Nugent kicks off 65 yards, touchback",0.000,-0.280
3,0:37,1,10,CLE 20,6,10,Brian Hoyer pass incomplete short middle intended for Josh Gordon,0.280,-0.270
3,0:32,2,10,CLE 20,6,10,Willis McGahee right tackle for 1 yard (tackle by Vontaze Burfict and James Harrison),-0.270,-0.820
Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,9,CLE 21,6,10,Brian Hoyer sacked by Geno Atkins for -10 yards,-0.820,-2.490
4,14:29,4,19,CLE 11,6,10,"Spencer Lanning punts 51 yards, fair catch by Brandon Tate",-2.490,-1.470
4,14:21,1,10,CIN 38,6,10,"Andy Dalton pass incomplete short right intended for A.J. Green. Penalty on Kevin Zeitler: Offensive Holding, 10 yards (no play)",1.470,0.810
4,14:14,1,20,CIN 28,6,10,Andy Dalton pass complete short left to Giovani Bernard for 7 yards (tackle by Tashaun Gipson),0.810,0.520
4,13:30,2,13,CIN 35,6,10,Andy Dalton pass incomplete short left intended for Marvin Jones,0.520,-0.160
4,13:25,3,13,CIN 35,6,10,Andy Dalton pass complete short middle to Jermaine Gresham for 24 yards (tackle by T.J. Ward),-0.160,2.850
4,13:08,1,10,CLE 41,6,10,"Andy Dalton for no gain. Andy Dalton fumbles, recovered by Giovani Bernard at CIN-45",2.850,0.420
4,12:50,2,24,CIN 45,6,10,Andy Dalton pass incomplete deep right intended for A.J. Green (defended by Joe Haden),0.420,-0.230
4,12:20,3,24,CIN 45,6,10,Andy Dalton pass complete short right to Jermaine Gresham for 3 yards (tackle by Paul Kruger and Craig Robertson),-0.230,-0.190
4,11:40,4,21,CIN 48,6,10,"Kevin Huber punts 43 yards, out of bounds",-0.190,0.380
4,11:31,1,10,CLE 9,6,10,Brian Hoyer pass complete short middle to Jordan Cameron for 6 yards (tackle by Rey Maualuga and Vontaze Burfict),-0.380,-0.280
4,10:59,2,4,CLE 15,6,10,Willis McGahee right tackle for 5 yards (tackle by Terence Newman and Vontaze Burfict),-0.280,0.280
4,10:16,1,10,CLE 20,6,10,Willis McGahee left guard for 4 yards (tackle by Domata Peko),0.280,0.270
4,9:40,2,6,CLE 24,6,10,Brian Hoyer pass complete short left to Bobby Rainey for 5 yards (tackle by Vontaze Burfict),0.270,0.230
4,9:18,3,1,CLE 29,6,10,Chris Ogbonnaya right guard for 2 yards (tackle by Michael Johnson and Vincent Rey),0.230,1.000
4,8:40,1,10,CLE 31,6,10,Brian Hoyer pass complete short left to Josh Gordon for 13 yards,1.000,1.860
4,8:06,1,10,CLE 44,6,10,Willis McGahee right tackle for 1 yard (tackle by Rey Maualuga),1.860,1.450
4,7:30,2,9,CLE 45,6,10,Brian Hoyer pass complete deep left to Jordan Cameron for 31 yards (tackle by George Iloka),1.450,1.450
4,6:50,2,9,CLE 45,6,10,Timeout #1 by Cleveland Browns,1.450,3.970
4,6:50,1,10,CIN 24,6,10,Willis McGahee left guard for 9 yards (tackle by Brandon Thompson),3.970,4.850
4,6:13,2,1,CIN 15,6,10,Willis McGahee right guard for 5 yards (tackle by Brandon Thompson),4.850,4.910
4,5:40,1,10,CIN 10,6,10,Willis McGahee left guard for 9 yards (tackle by Taylor Mays),4.910,5.910
4,4:59,2,1,CIN 1,6,16,"Brian Hoyer pass complete short right to Chris Ogbonnaya for 1 yard, touchdown",5.910,7.000
4,4:59,,,CIN 2,6,17,Billy Cundiff kicks extra point good,0.000,0.000
4,4:59,,,CLE 35,6,17,"Spencer Lanning kicks off 65 yards, returned by Brandon Tate for 19 yards (tackle by Johnson Bademosi)",0.000,-0.150
4,4:49,1,10,CIN 19,6,17,Andy Dalton pass complete short left to A.J. Green for 8 yards (tackle by T.J. Ward),0.150,0.750
4,4:23,2,2,CIN 27,6,17,Andy Dalton pass complete short left to A.J. Green for 5 yards (tackle by Joe Haden),0.750,1.070
4,3:56,1,10,CIN 32,6,17,Andy Dalton pass incomplete deep right intended for Jermaine Gresham (defended by Tashaun Gipson),1.070,0.530
4,3:49,2,10,CIN 32,6,17,Andy Dalton pass incomplete short middle intended for Tyler Eifert is intercepted by Buster Skrine at CIN-40 and returned for 5 yards (tackle by Tyler Eifert),0.530,-3.250
4,3:43,1,10,CIN 35,6,17,Willis McGahee right guard for 2 yards (tackle by Domata Peko and Rey Maualuga),3.250,3.250
4,3:37,1,10,CIN 35,6,17,Timeout #2 by Cincinnati Bengals,3.250,3.250
4,3:37,1,10,CIN 35,6,17,Timeout #2 by Cleveland Browns,3.250,2.970
4,3:33,2,8,CIN 33,6,17,Willis McGahee left guard for 1 yard (tackle by Chris Crocker),2.970,2.970
4,3:33,2,8,CIN 33,6,17,Timeout #3 by Cincinnati Bengals,2.970,2.410
4,3:33,3,7,CIN 32,6,17,Brian Hoyer sacked by Carlos Dunlap for -4 yards,2.410,0.880
4,3:33,4,11,CIN 36,6,17,Penalty on Spencer Lanning: Delay of Game (Declined),0.880,0.880
4,2:56,4,11,CIN 36,6,17,"Spencer Lanning punts 28 yards, out of bounds",0.880,0.380
4,2:51,1,10,CIN 8,6,17,Andy Dalton pass incomplete short left intended for Marvin Jones (defended by Tashaun Gipson),-0.380,-0.780
4,2:45,2,10,CIN 8,6,17,Andy Dalton pass complete deep right to A.J. Green for 16 yards (tackle by D'Qwell Jackson),-0.780,0.540
4,2:16,1,10,CIN 24,6,17,Andy Dalton pass complete short middle to Giovani Bernard for 1 yard (tackle by D'Qwell Jackson),0.540,0.130
4,2:00,2,9,CIN 25,6,17,Andy Dalton pass complete short right to Giovani Bernard for 5 yards (tackle by D'Qwell Jackson),0.130,0.100
4,1:52,3,4,CIN 30,6,17,Andy Dalton pass incomplete short left intended for Mohamed Sanu,0.100,-1.370
4,1:47,4,4,CIN 30,6,17,Andy Dalton pass incomplete deep left intended for Marvin Jones (defended by Buster Skrine),-1.370,-3.580
4,1:39,1,10,CIN 30,6,17,Brian Hoyer kneels for no gain,3.580,3.030
4,0:58,2,10,CIN 30,6,17,Brian Hoyer kneels for -1 yards,3.030,2.210
4,0:35,3,11,CIN 31,6,17,Brian Hoyer kneels for no gain,2.210,1.320
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
