Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
1,7:46,1,10,PIT 42,0,7,Corey Dillon middle for 2 yards (tackle by Brent Alexander),2.790,2.510
1,7:12,2,8,PIT 40,0,7,Jon Kitna pass complete to Matt Schobel for 10 yards (tackle by John Fiala),2.510,3.580
1,6:39,1,10,PIT 30,0,7,Jon Kitna pass incomplete intended for Chad Johnson,3.580,3.030
1,6:35,2,10,PIT 30,0,7,Lorenzo Neal right guard for no gain (tackle by Joey Porter),3.030,2.340
1,5:54,3,10,PIT 30,0,7,Jon Kitna pass complete to Ron Dugans for 1 yard (tackle by Chris Hope),2.340,1.500
1,5:08,4,9,PIT 29,0,7,Jon Kitna pass complete to Corey Dillon for 5 yards (tackle by Brent Alexander),1.500,-0.540
1,5:01,1,10,PIT 24,0,7,Jerome Bettis left guard for -3 yards (tackle by Glen Steele),0.540,-0.410
1,4:21,2,13,PIT 21,0,7,Kordell Stewart pass complete to Jerome Bettis for 15 yards (tackle by Artrell Hawkins),-0.410,1.330
1,3:35,1,10,PIT 36,0,13,"Kordell Stewart pass complete to Hines Ward for 64 yards, touchdown",1.330,7.000
1,3:35,,,CIN 36,0,14,Jeff Reed kicks extra point good,0.000,0.000
1,3:35,,,PIT 30,0,14,"Jeff Reed kicks off 68 yards, returned by Brandon Bennett for 37 yards (tackle by Chidi Iwuoma)",0.000,1.530
1,3:22,1,10,CIN 39,0,14,"Jon Kitna pass complete to T.J. Houshmandzadeh for 15 yards (tackle by Dewayne Washington). Penalty on Matt O'Dwyer: Offensive Holding, 10 yards (no play)",1.530,0.870
1,2:56,1,20,CIN 29,0,14,Jon Kitna pass complete to Peter Warrick for 8 yards (tackle by Dewayne Washington),0.870,0.720
1,2:26,2,12,CIN 37,0,14,Jon Kitna sacked by Aaron Smith for 0 yards,0.720,0.040
1,1:45,3,12,CIN 37,0,14,Jon Kitna pass incomplete intended for T.J. Houshmandzadeh (defended by Dewayne Washington),0.040,-0.910
1,1:45,4,12,CIN 37,0,14,"Nick Harris punts 47 yards, returned by Antwaan Randle El for 13 yards (tackle by Brandon Bennett). Penalty on Erik Totten: Offensive Holding, 10 yards",-0.910,-0.150
1,1:28,1,10,PIT 19,0,14,Jerome Bettis middle for 1 yard (tackle by JoJuan Armour and Bernard Whittington),0.150,-0.200
1,0:50,2,9,PIT 20,0,14,Kordell Stewart left end for 11 yards (tackle by Kevin Kaesviharn),-0.200,1.000
1,0:05,1,10,PIT 31,0,14,Jerome Bettis left tackle for no gain (tackle by Brian Simmons),1.000,0.460
Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,PIT 31,0,14,"Kordell Stewart pass incomplete intended for Plaxico Burress (defended by Kevin Kaesviharn). Penalty on Kevin Kaesviharn: Defensive Pass Interference, 9 yards (no play)",0.460,1.600
2,14:55,1,10,PIT 40,0,14,Kordell Stewart pass complete to Jerome Bettis for 12 yards (tackle by Takeo Spikes and Brian Simmons),1.600,2.390
2,14:18,1,10,CIN 48,0,14,Kordell Stewart right end for 1 yard (tackle by Glen Steele),2.390,1.980
2,13:39,2,9,CIN 47,0,14,Kordell Stewart pass complete to Dan Kreider for 10 yards (tackle by Takeo Spikes and Brian Simmons),1.980,3.120
2,12:53,1,10,CIN 37,0,14,Kordell Stewart pass complete to Plaxico Burress for 15 yards (tackle by Kevin Kaesviharn),3.120,4.110
2,12:07,1,10,CIN 22,0,14,Jerome Bettis middle for 7 yards (tackle by Artrell Hawkins),4.110,4.650
2,11:26,2,3,CIN 15,0,14,Kordell Stewart pass incomplete intended for Plaxico Burress,4.650,3.930
2,11:23,3,3,CIN 15,0,14,"Penalty on Kendall Simmons: False Start, 5 yards (no play)",3.930,3.140
2,11:23,3,8,CIN 20,0,14,Kordell Stewart pass complete to Antwaan Randle El for 5 yards (tackle by Takeo Spikes),3.140,2.540
2,10:44,4,3,CIN 15,0,17,Jeff Reed 33 yard field goal good,2.540,3.000
2,10:44,,,PIT 30,0,17,"Jeff Reed kicks off 59 yards, returned by Brandon Bennett for 14 yards (tackle by Brett Keisel)",0.000,0.610
2,10:40,1,10,CIN 25,0,17,"Corey Dillon left tackle for 2 yards (tackle by John Fiala). Penalty on Matt Schobel: Offensive Holding, 10 yards",0.610,-0.150
2,10:14,1,18,CIN 17,0,17,Corey Dillon left guard for 1 yard (tackle by Casey Hampton),-0.150,-0.980
2,9:36,2,17,CIN 18,0,17,Jon Kitna pass complete to Ron Dugans for 7 yards (tackle by Brent Alexander),-0.980,-0.620
2,8:55,3,10,CIN 25,0,17,Jon Kitna pass complete to Peter Warrick for 36 yards (tackle by Chad Scott). Penalty on Deshea Townsend: Illegal Contact (Declined),-0.620,2.980
2,8:42,1,10,PIT 39,0,17,Corey Dillon right end for 10 yards (tackle by Chad Scott),2.980,3.640
2,8:23,1,10,PIT 29,0,17,Jon Kitna pass complete to Chad Johnson for 19 yards (tackle by Brent Alexander),3.640,4.910
2,7:45,1,10,PIT 10,6,17,"Corey Dillon right end for 10 yards, touchdown",4.910,7.000
2,7:45,,,PIT 10,7,17,Neil Rackers kicks extra point good,0.000,0.000
2,7:45,,,CIN 30,7,17,"Neil Rackers kicks off 55 yards, returned by Lee Mays for 23 yards (tackle by Riall Johnson). Penalty on Riall Johnson: Face Mask (15 Yards), 15 yards",0.000,2.460
2,7:39,1,10,CIN 47,7,17,Jerome Bettis middle for 1 yard (tackle by Justin Smith and Glen Steele),2.460,2.050
2,6:55,2,9,CIN 46,7,17,Kordell Stewart right end for 5 yards (tackle by Lamont Thompson),2.050,2.010
2,6:25,3,4,CIN 41,7,17,Kordell Stewart middle for 3 yards (tackle by Justin Smith),2.010,0.720
2,5:38,4,1,CIN 38,7,17,"Penalty on Josh Miller: Delay of Game, 5 yards (no play)",0.720,0.400
2,5:35,4,6,CIN 43,7,17,"Josh Miller punts 39 yards. Penalty on Justin Smith: Offensive Holding, 2 yards",0.400,0.380
2,5:23,1,10,CIN 2,7,17,Jon Kitna pass complete to Chad Johnson for 17 yards (tackle by Chad Scott),-0.380,0.150
2,4:52,1,10,CIN 19,7,17,Corey Dillon left end for no gain (tackle by Casey Hampton),0.150,-0.390
2,4:10,2,10,CIN 19,7,17,Jon Kitna pass incomplete intended for Chad Johnson (defended by Chad Scott),-0.390,-1.070
2,4:05,3,10,CIN 19,7,17,Jon Kitna pass complete to Ron Dugans for 15 yards (tackle by Joey Porter),-1.070,1.200
2,3:30,1,10,CIN 34,7,17,Jon Kitna pass incomplete intended for Matt Schobel (defended by Kendrell Bell),1.200,0.660
2,3:25,2,10,CIN 34,7,17,Corey Dillon right tackle for no gain (tackle by Aaron Smith and Jason Gildon),0.660,-0.030
2,2:43,3,10,CIN 34,7,17,Jon Kitna pass complete to Chad Johnson for 55 yards (tackle by Chris Hope),-0.030,4.840
2,2:02,1,10,PIT 11,7,17,"Corey Dillon right tackle for 1 yard (tackle by Mike Jones and Kendrell Bell). Penalty on Rich Braham: Offensive Holding, 10 yards (no play)",4.840,4.170
2,1:57,1,20,PIT 21,7,17,Jon Kitna pass incomplete intended for Ron Dugans,4.170,2.940
2,1:54,2,20,PIT 21,7,17,Jon Kitna pass complete to Chad Johnson for 19 yards (tackle by Dewayne Washington),2.940,5.120
2,1:08,2,20,PIT 21,,,Timeout #1 by Cincinnati Bengals,2.940,5.120
2,1:08,3,1,PIT 2,13,17,"Corey Dillon middle for 2 yards, touchdown",5.120,7.000
2,1:08,,,PIT 2,14,17,Neil Rackers kicks extra point good,0.000,0.000
2,1:08,,,CIN 30,14,17,"Neil Rackers kicks off 43 yards, returned by John Allred for 7 yards (tackle by Marquand Manuel)",0.000,1.200
2,1:04,1,10,PIT 34,14,17,Kordell Stewart pass complete to Amos Zereoue for 14 yards (tackle by Justin Smith),1.200,2.130
2,0:48,1,10,PIT 34,,,Timeout #1 by Pittsburgh Steelers,1.200,2.130
2,0:48,1,10,PIT 48,14,17,Kordell Stewart pass complete to Amos Zereoue for no gain,2.130,1.580
2,0:23,2,10,PIT 48,14,17,Kordell Stewart pass incomplete intended for Plaxico Burress (defended by Mark Roman),1.580,0.890
2,0:20,3,10,PIT 48,14,17,Kordell Stewart middle for 9 yards (tackle by Justin Smith and Bernard Whittington),0.890,0.400
2,0:11,3,10,PIT 48,,,Timeout #2 by Pittsburgh Steelers,0.890,0.400
2,0:11,4,1,CIN 43,14,17,Kordell Stewart pass complete to Plaxico Burress for 10 yards (tackle by Jeff Burris),0.400,3.380
2,0:06,4,1,CIN 43,,,Timeout #3 by Pittsburgh Steelers,0.400,3.380
2,0:06,1,10,CIN 33,14,17,Jeff Reed 51 yard field goal no good,3.380,1.600
Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 30,14,17,"Jeff Reed kicks off 62 yards, returned by Brandon Bennett for 52 yards (tackle by Dewayne Washington)",0.000,2.920
3,15:00,1,10,PIT 40,14,17,Jon Kitna pass complete to Chad Johnson for 14 yards (tackle by Dewayne Washington),2.920,3.840
3,14:34,1,10,PIT 26,14,17,Jon Kitna middle for -6 yards (tackle by Kendrell Bell and Joey Porter),3.840,2.490
3,14:03,2,16,PIT 32,14,17,Corey Dillon middle for 1 yard (tackle by Clark Haggans),2.490,1.950
3,13:26,3,15,PIT 31,14,17,Jon Kitna pass complete to Ron Dugans for 2 yards (tackle by Deshea Townsend and Joey Porter),1.950,1.500
3,13:26,4,13,PIT 29,14,17,"Neil Rackers punts 19 yards, returned by Chad Scott for 4 yards (tackle by Canute Curtis)",1.500,0.280
3,12:35,1,10,PIT 14,14,17,Kordell Stewart pass complete to Hines Ward for 8 yards (tackle by Jeff Burris),-0.280,0.420
3,12:10,2,2,PIT 22,14,17,Kordell Stewart pass complete to Dan Kreider for 6 yards (tackle by Cory Hall),0.420,0.810
3,11:31,1,10,PIT 28,14,17,Kordell Stewart right end for 1 yard (tackle by Takeo Spikes),0.810,0.400
3,11:07,2,9,PIT 29,14,17,Jerome Bettis middle for 12 yards (tackle by JoJuan Armour and Artrell Hawkins),0.400,1.660
3,10:27,1,10,PIT 41,14,17,Jerome Bettis right tackle for 1 yard (tackle by Brian Simmons),1.660,1.260
3,9:43,2,9,PIT 42,14,17,Kordell Stewart pass complete to Hines Ward for 8 yards (tackle by Mark Roman),1.260,1.620
3,8:58,3,1,,14,17,Antwaan Randle El right end for -2 yards (tackle by Jeff Burris),1.620,-0.190
3,8:28,4,3,PIT 48,14,17,"Josh Miller punts 36 yards, fair catch by Jeff Burris",-0.190,0.140
3,8:20,1,10,CIN 16,14,17,Corey Dillon right tackle for 2 yards (tackle by Lee Flowers),-0.140,-0.350
3,7:45,2,8,CIN 18,14,17,Jon Kitna pass incomplete intended for Michael Westbrook,-0.350,-1.070
3,7:41,3,8,CIN 18,14,17,Jon Kitna pass incomplete intended for Ron Dugans (defended by Joey Porter),-1.070,-2.240
3,7:36,4,8,CIN 18,14,17,"Nick Harris punts 54 yards, returned by Antwaan Randle El for 15 yards (tackle by Lorenzo Neal)",-2.240,-1.800
3,7:23,1,10,PIT 43,14,17,"Antwaan Randle El pass incomplete intended for Plaxico Burress (defended by JoJuan Armour). Penalty on JoJuan Armour: Defensive Pass Interference, 44 yards (no play)",1.800,4.710
3,7:15,1,10,CIN 13,14,17,Jerome Bettis right tackle for 1 yard (tackle by Brian Simmons),4.710,4.220
3,6:33,2,9,CIN 12,14,17,Kordell Stewart pass incomplete intended for Hines Ward,4.220,3.280
3,6:26,3,9,CIN 12,14,17,Kordell Stewart for no gain. Chukky Okobi fumbles,3.280,1.800
3,6:09,4,22,CIN 25,14,20,Jeff Reed 43 yard field goal good,1.800,3.000
3,6:09,,,PIT 30,14,20,"Jeff Reed kicks off 54 yards, returned by T.J. Houshmandzadeh for 34 yards (tackle by Chad Scott)",0.000,2.260
3,5:52,1,10,,14,20,Corey Dillon middle for 5 yards (tackle by Kendrell Bell),2.260,2.390
3,5:20,2,5,PIT 45,14,20,Corey Dillon right guard for 2 yards (tackle by Chad Scott and Casey Hampton),2.390,1.950
3,5:20,3,3,PIT 43,14,20,"Penalty on CIN: Illegal Substitution, 5 yards (no play)",1.950,1.290
3,4:32,3,8,PIT 48,14,20,Jon Kitna pass incomplete intended for Chad Johnson,1.290,0.070
3,4:28,4,8,PIT 48,14,20,"Nick Harris punts 36 yards, returned by Antwaan Randle El for no gain",0.070,0.350
3,4:21,1,10,PIT 12,14,20,"Penalty on Glen Steele: Encroachment, 5 yards (no play)",-0.350,0.280
3,4:21,1,5,PIT 17,14,20,Jerome Bettis left end for 3 yards (tackle by Brian Simmons),0.280,0.290
3,4:00,2,2,PIT 20,14,20,Jerome Bettis left end for -5 yards (tackle by Glen Steele),0.290,-1.070
3,2:57,3,7,PIT 15,14,20,Kordell Stewart pass complete to Hines Ward for 8 yards (tackle by Artrell Hawkins and Jeff Burris),-1.070,0.480
3,2:49,1,10,PIT 23,14,20,Jerome Bettis right end for 8 yards (tackle by JoJuan Armour and Jeff Burris),0.480,1.010
3,1:51,2,2,PIT 31,14,20,Kordell Stewart sacked by Tony Williams for -1 yards,1.010,0.170
3,1:15,3,3,PIT 30,14,20,Kordell Stewart pass complete to Plaxico Burress for 8 yards (tackle by Cory Hall and Jeff Burris),0.170,1.470
3,0:36,1,10,PIT 38,14,20,Jerome Bettis right tackle for 7 yards (tackle by Justin Smith),1.470,1.870
Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,3,PIT 45,14,20,Jerome Bettis left guard for 10 yards (tackle by Cory Hall and Artrell Hawkins),1.870,2.590
4,14:12,1,10,CIN 45,14,20,Jerome Bettis left guard for 1 yard (tackle by Glen Steele),2.590,2.180
4,13:39,2,9,CIN 44,14,20,Kordell Stewart pass complete to Amos Zereoue for no gain,2.180,1.490
4,12:56,3,9,CIN 44,14,20,Kordell Stewart pass complete to Amos Zereoue for 8 yards (tackle by Takeo Spikes),1.490,0.890
4,12:34,4,1,CIN 36,14,20,Kordell Stewart middle for no gain (tackle by Canute Curtis),0.890,-1.330
4,12:29,1,10,CIN 36,14,20,Jon Kitna pass complete to Nick Luchey for 2 yards (tackle by Chad Scott),1.330,1.060
4,11:56,2,8,CIN 38,14,20,Corey Dillon left tackle for 4 yards (tackle by Kendrell Bell and Joey Porter),1.060,0.890
4,11:22,3,4,CIN 42,14,20,Jon Kitna pass complete to Matt Schobel for 7 yards (tackle by Clark Haggans),0.890,2.190
4,10:45,1,10,CIN 49,14,20,Jon Kitna pass incomplete intended for T.J. Houshmandzadeh (defended by Chad Scott),2.190,1.650
4,10:38,2,10,CIN 49,14,20,Jon Kitna pass incomplete intended for Ron Dugans (defended by Brent Alexander),1.650,0.960
4,10:34,3,10,CIN 49,14,20,Jon Kitna pass complete to Chad Johnson for 21 yards (tackle by Dewayne Washington),0.960,3.580
4,9:48,1,10,PIT 30,14,20,Jon Kitna pass complete to T.J. Houshmandzadeh for 6 yards,3.580,3.840
4,9:19,2,4,PIT 24,14,20,Corey Dillon right tackle for 4 yards (tackle by Jason Gildon and Chad Scott),3.840,4.240
4,8:42,1,10,PIT 20,20,20,"Jon Kitna pass complete to Matt Schobel for 20 yards, touchdown",4.240,7.000
4,8:42,,,PIT 20,21,20,"Neil Rackers kicks extra point good. Penalty on Dewayne Washington: Defensive Offside, 5 yards",0.000,0.000
4,8:42,,,CIN 35,21,20,"Neil Rackers kicks off 61 yards, returned by Lee Mays for 28 yards (tackle by Marquand Manuel)",0.000,1.070
4,8:35,1,10,PIT 32,21,20,Jerome Bettis right tackle for 3 yards (tackle by Bernard Whittington),1.070,0.930
4,7:51,2,7,PIT 35,21,20,Kordell Stewart pass complete to Dan Kreider for 3 yards (tackle by Jeff Burris),0.930,0.630
4,7:08,3,4,PIT 38,21,20,Kordell Stewart pass complete to Amos Zereoue for -5 yards (tackle by Takeo Spikes),0.630,-1.180
4,6:50,4,9,PIT 33,21,20,"Josh Miller punts 50 yards, returned by T.J. Houshmandzadeh for 11 yards (tackle by Clark Haggans). T.J. Houshmandzadeh fumbles (forced by Clark Haggans), recovered by Mike Jones at CIN-28",-1.180,3.710
4,6:20,1,10,CIN 28,21,20,Jerome Bettis middle for 1 yard (tackle by JoJuan Armour and Glen Steele),3.710,3.300
4,5:38,2,9,CIN 27,21,20,Kordell Stewart pass complete to Dan Kreider for no gain,3.300,2.610
4,4:54,3,9,CIN 27,21,20,Kordell Stewart pass incomplete intended for Antwaan Randle El (defended by Kevin Kaesviharn),2.610,1.670
4,4:54,4,9,CIN 27,21,23,Jeff Reed 45 yard field goal good,1.670,3.000
4,4:54,,,PIT 30,21,23,"Jeff Reed kicks off 60 yards, returned by T.J. Houshmandzadeh for 10 yards (tackle by Chris Hope)",0.000,0.280
4,4:44,1,10,CIN 20,21,23,Corey Dillon right end for -2 yards (tackle by Aaron Smith),0.280,-0.630
4,3:59,2,12,CIN 18,21,23,Jon Kitna pass incomplete intended for Chad Johnson,-0.630,-1.330
4,3:55,3,12,CIN 18,21,23,Jon Kitna pass incomplete intended for T.J. Houshmandzadeh (defended by Dewayne Washington),-1.330,-2.240
4,3:45,4,12,CIN 18,21,23,"Nick Harris punts 42 yards, returned by Antwaan Randle El for -1 yards (tackle by JoJuan Armour)",-2.240,-1.530
4,3:39,1,10,PIT 39,21,23,Kordell Stewart pass complete to Hines Ward for 37 yards (tackle by Artrell Hawkins),1.530,3.970
4,2:53,1,10,CIN 24,21,29,"Jerome Bettis middle for 24 yards, touchdown",3.970,7.000
4,2:53,,,CIN 24,21,29,Jeff Reed kicks extra point no good,0.000,-1.000
4,2:53,,,PIT 30,21,29,"Jeff Reed kicks off 60 yards, returned by T.J. Houshmandzadeh for 44 yards (tackle by Jeff Reed). Penalty on Jeff Reed: Face Mask (15 Yards), 15 yards",0.000,3.510
4,2:45,1,10,PIT 31,21,29,Corey Dillon left guard for 4 yards (tackle by Rodney Bailey),3.510,3.510
4,2:16,2,6,PIT 27,21,29,Jon Kitna pass incomplete intended for Chad Johnson,3.510,2.810
4,2:12,2,6,PIT 27,,,Timeout #1 by Cincinnati Bengals,3.510,2.810
4,2:12,3,6,PIT 27,21,29,Jon Kitna pass complete to Peter Warrick for 3 yards (tackle by Deshea Townsend),2.810,1.970
4,2:00,4,3,PIT 24,21,29,Jon Kitna pass complete to Chad Johnson for 7 yards (tackle by Chad Scott),1.970,4.440
4,1:35,1,10,PIT 17,21,29,Jon Kitna pass complete to Ron Dugans for 4 yards (tackle by Brent Alexander),4.440,4.500
4,1:20,2,6,PIT 13,21,29,Corey Dillon right tackle for 8 yards (tackle by Chris Hope),4.500,6.060
4,0:59,1,5,PIT 5,21,29,Jon Kitna pass incomplete intended for Ron Dugans (defended by Brent Alexander),6.060,5.150
4,0:56,2,5,PIT 5,21,29,Jon Kitna pass incomplete intended for Peter Warrick,5.150,4.260
4,0:51,3,5,PIT 5,21,29,Jon Kitna pass incomplete intended for Chad Johnson (defended by Rodney Bailey),4.260,3.010
4,0:47,3,5,PIT 5,,,Timeout #2 by Cincinnati Bengals,4.260,3.010
4,0:47,4,5,PIT 5,21,29,Jon Kitna pass incomplete intended for Chad Johnson (defended by Chad Scott),3.010,0.380
4,0:42,1,10,PIT 5,21,29,Kordell Stewart kneels for -1 yards,-0.380,-0.850
4,0:38,1,10,PIT 5,,,Timeout #3 by Cincinnati Bengals,-0.380,-0.850
4,0:38,2,11,PIT 4,21,29,Kordell Stewart kneels for -1 yards,-0.850,-1.650
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
