Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
1,6:06,1,10,MIA 39,0,0,Anthony Thomas left end for 8 yards (tackle by Renaldo Hill),2.980,3.520
1,5:31,2,2,MIA 31,0,0,Willis McGahee left tackle for 15 yards (tackle by Travares Tillman and Renaldo Hill),3.520,4.510
1,4:46,1,10,MIA 16,0,0,Willis McGahee left tackle for 3 yards (tackle by Zach Thomas),4.510,4.390
1,4:03,2,7,MIA 13,0,0,Anthony Thomas left end for -4 yards (tackle by Eddie Jackson and Jason Taylor),4.390,3.020
1,3:19,3,11,MIA 17,0,0,Anthony Thomas right tackle for 2 yards (tackle by Will Allen),3.020,2.440
1,2:40,4,9,MIA 15,3,0,Rian Lindell 33 yard field goal good,2.440,3.000
1,,,,BUF 30,3,0,"Rian Lindell kicks off 55 yards, returned by Wes Welker for 20 yards (tackle by John DiGiorgio)",0.000,1.270
1,2:32,1,10,MIA 35,3,0,Ronnie Brown middle for 2 yards (tackle by Donte Whitner),1.270,0.990
1,2:03,2,8,MIA 37,3,0,Ronnie Brown right tackle for 6 yards (tackle by Terrence McGee and Larry Tripplett),0.990,1.090
1,1:25,3,2,MIA 43,3,0,Ronnie Brown right guard for 3 yards (tackle by Chris Kelsay),1.090,1.990
1,0:51,1,10,MIA 46,3,0,Ronnie Brown right tackle for 2 yards (tackle by Terrence McGee and Donte Whitner),1.990,1.720
1,0:21,2,8,MIA 48,3,0,Daunte Culpepper pass complete short left to Marty Booker for 18 yards,1.720,3.310
Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,BUF 34,3,0,Daunte Culpepper sacked by Ko Simpson for -11 yards,3.310,1.290
2,14:23,2,21,BUF 45,3,0,"Daunte Culpepper for 6 yards. Penalty on L.J. Shelton: Illegal Formation, 5 yards (no play)",1.290,0.610
2,13:51,2,26,,3,0,Daunte Culpepper sacked by Ryan Denney for -6 yards,0.610,-0.820
2,13:18,3,32,MIA 44,3,0,Daunte Culpepper pass complete short right to Randy McMichael for 19 yards (tackle by Kiwaukee Thomas),-0.820,0.790
2,12:46,4,13,BUF 37,3,0,Olindo Mare 55 yard field goal no good,0.790,-1.930
2,12:34,1,10,BUF 45,3,0,J.P. Losman pass complete short right to Lee Evans for 14 yards (tackle by Renaldo Hill),1.930,2.850
2,11:51,1,10,MIA 41,3,0,Willis McGahee middle for 2 yards (tackle by Jason Taylor),2.850,2.580
2,11:13,2,8,MIA 39,3,0,J.P. Losman pass incomplete short right intended for Peerless Price,2.580,1.880
2,11:08,3,8,MIA 39,3,0,J.P. Losman pass incomplete short right intended for Anthony Thomas,1.880,0.660
2,11:02,,,,3,0,Timeout #2 by Buffalo Bills,0.000,0.660
2,11:00,4,8,MIA 39,3,0,Brian Moorman punts 38 yards,0.660,0.380
2,10:52,1,10,MIA 1,3,0,Ronnie Brown right guard for 11 yards (tackle by Donte Whitner and Nate Clements),-0.380,-0.350
2,10:08,1,10,MIA 12,3,0,Ronnie Brown right guard for 1 yard (tackle by Angelo Crowell),-0.350,-0.700
2,9:38,2,9,MIA 13,3,0,"Penalty on Randy McMichael: False Start, 5 yards (no play)",-0.700,-1.070
2,9:25,2,14,MIA 8,3,0,Daunte Culpepper pass complete short right to Ronnie Brown for 7 yards (tackle by Angelo Crowell and Terrence McGee),-1.070,-1.070
2,8:41,3,7,MIA 15,3,0,Daunte Culpepper pass incomplete short right intended for Chris Chambers,-1.070,-2.440
2,8:35,4,7,MIA 15,3,0,"Donnie Jones punts 43 yards, returned by Roscoe Parrish for 13 yards (tackle by Travis Minor)",-2.440,-2.590
2,8:24,1,10,MIA 45,3,0,"Penalty on Lee Evans: False Start, 5 yards (no play)",2.590,2.260
2,8:24,1,15,,3,0,Willis McGahee middle for 2 yards (tackle by Jeff Zgonina),2.260,1.640
2,7:51,2,13,MIA 48,3,0,J.P. Losman pass incomplete deep left intended for Lee Evans,1.640,0.960
2,7:44,3,13,MIA 48,3,0,J.P. Losman sacked by Yeremiah Bell for -11 yards,0.960,-0.650
2,7:13,4,24,BUF 41,3,0,Brian Moorman punts 49 yards,-0.650,0.380
2,7:00,1,10,MIA 10,3,0,Ronnie Brown middle for 5 yards (tackle by Donte Whitner),-0.380,-0.350
2,6:25,2,5,MIA 15,3,0,Daunte Culpepper pass complete short middle to Chris Chambers for 7 yards (tackle by Keith Ellison),-0.350,0.410
2,5:45,1,10,MIA 22,3,0,Daunte Culpepper pass complete short right to Darian Barnes for 13 yards (tackle by Chris Kelsay),0.410,1.270
2,5:02,1,10,MIA 35,3,0,Lee Suggs middle for 3 yards (tackle by Tim Anderson),1.270,1.130
2,4:26,2,7,MIA 38,3,0,Daunte Culpepper pass complete short right to Chris Chambers for -1 yards (tackle by Terrence McGee),1.130,0.300
2,3:48,3,8,MIA 37,3,0,Daunte Culpepper pass complete short left to Randy McMichael for 9 yards (tackle by Kiwaukee Thomas),0.300,1.990
2,3:19,1,10,MIA 46,3,0,Chris Chambers right end for 3 yards (tackle by Ryan Denney),1.990,1.860
2,2:47,2,7,MIA 49,3,0,Daunte Culpepper pass complete short middle to Wes Welker for 6 yards,1.860,1.950
,,,,,,,"MIA challenged the ruling, and the original play was overturned.",,
2,2:34,3,1,BUF 45,3,0,Ronnie Brown right tackle for 8 yards (tackle by Ko Simpson and Donte Whitner),1.950,3.120
2,2:00,1,10,BUF 37,3,0,Ronnie Brown right guard for 3 yards (tackle by Kiwaukee Thomas),3.120,2.980
2,1:26,2,7,BUF 34,3,0,Daunte Culpepper pass complete short right to Randy McMichael for 6 yards (tackle by Terrence McGee),2.980,3.070
2,1:19,3,1,BUF 28,3,0,Ronnie Brown right tackle for 14 yards (tackle by Keith Ellison and Donte Whitner),3.070,4.650
2,1:10,,,,3,0,Timeout #1 by Miami Dolphins,0.000,4.650
2,1:10,1,10,BUF 14,3,0,Daunte Culpepper pass incomplete short right intended for Randy McMichael,4.650,4.000
2,1:04,2,10,BUF 14,3,0,Daunte Culpepper pass incomplete short right intended for Randy McMichael is intercepted by Angelo Crowell at BUF-7,4.000,0.380
2,0:56,1,10,BUF 7,3,0,Willis McGahee left tackle for 4 yards (tackle by Keith Traylor),-0.380,-0.490
2,0:14,2,6,BUF 11,3,0,Willis McGahee left guard for 2 yards (tackle by Vonnie Holliday),-0.490,-0.720
Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIA 30,3,0,"Olindo Mare kicks off 64 yards, returned by Terrence McGee for 22 yards (tackle by Yeremiah Bell)",0.000,0.810
3,14:55,1,10,BUF 28,3,0,Willis McGahee middle for 4 yards (tackle by Keith Traylor),0.810,0.800
3,14:17,2,6,BUF 32,3,0,Willis McGahee left tackle for 5 yards (tackle by Channing Crowder and Jason Taylor),0.800,0.760
3,13:43,3,1,BUF 37,3,0,J.P. Losman middle for 1 yard (tackle by Keith Traylor and Jeff Zgonina),0.760,1.470
3,13:19,1,10,BUF 38,3,0,"Willis McGahee left end for 2 yards (tackle by Zach Thomas). Penalty on Donnie Spragan: Defensive Offside, 5 yards (no play)",1.470,2.200
3,12:49,1,5,BUF 43,3,0,J.P. Losman pass complete short right to Robert Royal for 3 yards (tackle by Donnie Spragan),2.200,2.000
3,12:08,2,2,BUF 46,3,0,Willis McGahee middle for -3 yards (tackle by Jeff Zgonina),2.000,0.890
3,11:24,3,5,BUF 43,3,0,J.P. Losman pass complete short right to Lee Evans for 5 yards (tackle by Yeremiah Bell),0.890,2.130
3,10:54,1,10,BUF 48,3,0,Willis McGahee right end for -2 yards (tackle by Matt Roth). Penalty on Lee Evans: Illegal Formation (Declined),2.130,1.310
3,10:23,2,12,BUF 46,3,0,"J.P. Losman pass incomplete deep middle intended for Lee Evans. Penalty on Will Allen: Defensive Pass Interfere, 50 yards (no play)",1.310,6.280
3,10:15,1,4,MIA 4,9,0,"J.P. Losman pass complete short right to Josh Reed for 4 yards, touchdown",6.280,7.000
3,,,,MIA 2,10,0,Rian Lindell kicks extra point good,0.000,0.000
3,,,,BUF 30,10,0,"Rian Lindell kicks off 63 yards, returned by Wes Welker for 19 yards (tackle by Josh Stamer)",0.000,0.670
3,10:03,1,10,MIA 26,10,0,Daunte Culpepper pass incomplete deep right intended for Chris Chambers,0.670,0.130
3,9:57,2,10,MIA 26,10,0,Ronnie Brown right guard for 2 yards (tackle by Angelo Crowell),0.130,-0.300
3,9:17,3,8,MIA 28,10,0,Daunte Culpepper left tackle for 7 yards. Penalty on L.J. Shelton: Offensive Holding (Declined),-0.300,-1.040
3,8:55,4,1,MIA 35,10,0,"Donnie Jones punts 47 yards, returned by Roscoe Parrish for 26 yards (tackle by Yeremiah Bell)",-1.040,-1.860
3,8:41,1,10,BUF 44,10,0,Willis McGahee middle for 11 yards (tackle by Renaldo Hill and Andre' Goodman),1.860,2.590
3,8:02,1,10,MIA 45,10,0,Willis McGahee middle for 5 yards (tackle by Zach Thomas and Channing Crowder),2.590,2.720
3,7:24,2,5,MIA 40,10,0,Willis McGahee right tackle for 4 yards (tackle by Renaldo Hill),2.720,2.540
3,6:46,3,1,MIA 36,10,0,Willis McGahee right guard for 3 yards (tackle by Travares Tillman),2.540,3.380
3,6:04,1,10,MIA 33,10,0,Anthony Thomas right guard for no gain (tackle by Keith Traylor),3.380,2.840
3,5:24,2,10,MIA 33,10,0,Anthony Thomas right end for -2 yards (tackle by Channing Crowder),2.840,1.880
3,4:41,3,12,MIA 35,10,0,J.P. Losman pass complete short right to Josh Reed for 8 yards (tackle by David Bowens and Travares Tillman),1.880,1.750
3,3:59,4,4,MIA 27,13,0,Rian Lindell 45 yard field goal good,1.750,3.000
3,,,,BUF 30,13,0,"Rian Lindell kicks off 39 yards, fair catch by Darian Barnes",0.000,1.000
3,3:54,1,10,MIA 31,13,0,Lee Suggs right guard for 6 yards (tackle by Nate Clements),1.000,1.270
3,3:26,2,4,MIA 37,13,0,Lee Suggs right guard for 3 yards (tackle by Kyle Williams),1.270,0.960
3,2:51,3,1,MIA 40,13,0,Ronnie Brown right tackle for no gain,0.960,-0.720
3,2:02,4,1,MIA 40,13,0,Donnie Jones punts no gain,-0.720,-4.440
3,1:52,1,10,MIA 17,13,0,Willis McGahee right guard for 2 yards (tackle by Kevin Carter),4.440,4.150
3,1:06,,,,13,0,Timeout #1 by Buffalo Bills,0.000,4.150
3,1:06,2,8,MIA 15,13,0,"J.P. Losman pass complete short left to Roscoe Parrish for 15 yards. Penalty on Josh Reed: Offensive Pass Interfere, 10 yards (no play)",4.150,2.810
3,0:59,2,18,MIA 25,13,0,J.P. Losman pass incomplete short right intended for Roscoe Parrish (defended by Yeremiah Bell),2.810,2.150
3,0:56,3,18,MIA 25,13,0,J.P. Losman pass incomplete short right intended for Lee Evans,2.150,1.800
3,0:52,4,18,MIA 25,16,0,Rian Lindell 43 yard field goal good,1.800,3.000
3,,,,BUF 30,,,"Rian Lindell kicks off 72 yards, returned by Wes Welker for 39 yards (tackle by Kiwaukee Thomas)",,
3,0:40,1,10,MIA 37,16,0,Daunte Culpepper pass complete short right to Ronnie Brown for 20 yards (tackle by Terrence McGee),1.400,2.720
3,0:18,1,10,BUF 43,16,0,"Penalty on Randy McMichael: False Start, 5 yards (no play)",2.720,2.390
Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,15,BUF 48,16,0,Daunte Culpepper sacked by Chris Kelsay for -4 yards,2.390,0.960
4,14:35,2,19,MIA 48,16,0,Daunte Culpepper pass complete short left to Marty Booker for 13 yards (tackle by Nate Clements),0.960,2.010
4,14:06,3,6,BUF 39,16,0,Daunte Culpepper sacked by Angelo Crowell for -3 yards,2.010,0.460
4,13:28,4,9,BUF 42,16,0,Donnie Jones punts 32 yards,0.460,0.380
4,13:16,1,10,BUF 10,16,0,Willis McGahee left guard for 5 yards (tackle by Channing Crowder and Travares Tillman),-0.380,-0.350
4,12:39,2,5,BUF 15,16,0,J.P. Losman pass complete short right to Peerless Price for 2 yards (tackle by Andre' Goodman),-0.350,-0.600
4,12:03,3,3,BUF 17,16,0,"Penalty on Mike Gandy: False Start, 5 yards (no play)",-0.600,-1.190
4,11:43,3,8,BUF 12,16,0,J.P. Losman pass complete short left to Willis McGahee for 6 yards (tackle by Vonnie Holliday),-1.190,-2.240
4,11:03,4,2,BUF 18,16,0,"Brian Moorman punts 43 yards, returned by Wes Welker for 7 yards (tackle by Keith Ellison)",-2.240,-1.990
4,10:50,1,10,MIA 46,16,0,"Penalty on Daunte Culpepper: False Start, 5 yards (no play)",1.990,1.660
4,10:50,1,15,MIA 41,16,0,Daunte Culpepper pass incomplete deep right intended for Chris Chambers (defended by Terrence McGee),1.660,0.780
4,10:41,2,15,MIA 41,16,0,Daunte Culpepper pass incomplete short right intended for Chris Chambers,0.780,0.100
4,10:37,3,15,MIA 41,16,0,Daunte Culpepper pass complete short left to Ronnie Brown for 6 yards,0.100,-0.260
4,10:01,4,9,MIA 47,16,0,"Donnie Jones punts 46 yards, returned by Roscoe Parrish for 22 yards (tackle by Donnie Spragan)",-0.260,-0.870
4,9:49,1,10,BUF 29,16,0,Willis McGahee right end for -1 yards (tackle by Will Allen),0.870,0.190
4,9:04,2,11,BUF 28,16,0,J.P. Losman pass complete short left to Roscoe Parrish for 4 yards (tackle by Zach Thomas),0.190,0.040
4,8:22,3,7,BUF 32,16,0,J.P. Losman pass complete short right to Josh Reed for 8 yards (tackle by Will Allen),0.040,1.600
4,7:39,1,10,BUF 40,16,0,J.P. Losman pass complete short right to Josh Reed for 19 yards (tackle by Matt Roth),1.600,2.850
4,6:57,1,10,MIA 41,16,0,"Willis McGahee right tackle for 2 yards (tackle by Vonnie Holliday). Penalty on Tutan Reyes: Offensive Holding, 10 yards (no play)",2.850,2.190
4,6:27,1,20,BUF 49,16,0,Willis McGahee right end for -3 yards (tackle by Jason Taylor),2.190,0.550
4,5:46,2,23,BUF 46,16,0,J.P. Losman for 9 yards,0.550,1.090
4,5:09,3,14,MIA 45,16,0,J.P. Losman pass complete short left to Peerless Price for 10 yards (tackle by Vonnie Holliday),1.090,0.980
4,4:56,,,,16,0,Timeout #1 by Miami Dolphins,0.000,0.980
4,4:55,4,4,MIA 35,16,0,Brian Moorman punts 28 yards,0.980,0.380
4,4:47,1,10,MIA 7,16,0,Daunte Culpepper pass incomplete short right intended for Chris Chambers,-0.380,-0.780
4,4:43,2,10,MIA 7,16,0,Daunte Culpepper pass complete short middle to Wes Welker for 8 yards,-0.780,-0.480
4,4:16,3,2,MIA 15,16,0,Daunte Culpepper pass incomplete short right intended for Randy McMichael,-0.480,-2.440
4,4:06,,,,16,0,Timeout #2 by Miami Dolphins,0.000,-2.440
4,4:06,4,2,MIA 15,16,0,Daunte Culpepper pass complete short right to Wes Welker for 2 yards (tackle by Kiwaukee Thomas),-2.440,-0.060
4,4:00,1,10,MIA 17,16,0,Daunte Culpepper pass complete to Ronnie Brown for 7 yards (tackle by Angelo Crowell),-0.060,0.480
4,3:33,2,3,MIA 24,16,0,Daunte Culpepper pass complete short left to Marty Booker for 2 yards (tackle by Nate Clements),0.480,-0.120
4,3:04,3,1,MIA 26,16,0,Daunte Culpepper pass complete short right to Wes Welker for 20 yards,-0.120,1.990
4,2:40,1,10,MIA 46,16,0,Daunte Culpepper pass complete deep middle to Chris Chambers for 26 yards (tackle by Terrence McGee and Ko Simpson),1.990,3.710
4,2:17,1,10,BUF 28,16,0,Daunte Culpepper pass incomplete deep middle intended for Derek Hagan,3.710,3.170
4,2:07,2,10,BUF 28,16,0,Daunte Culpepper pass complete short middle to Wes Welker for 5 yards (tackle by Donte Whitner),3.170,3.140
4,2:00,3,5,BUF 23,16,6,"Daunte Culpepper pass complete deep middle to Chris Chambers for 23 yards, touchdown",3.140,7.000
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
4,,,,,16,6,"Two Point Attempt: Daunte Culpepper pass incomplete intended for Chris Chambers, conversion fails",1.000,-1.000
4,,,,MIA 30,16,6,Olindo Mare kicks onside 16 yards,0.000,2.520
4,1:53,1,10,MIA 46,16,6,Willis McGahee middle for 1 yard (tackle by Jeff Zgonina),2.520,2.110
4,1:48,2,9,MIA 45,16,6,Willis McGahee right guard for no gain (tackle by Vonnie Holliday),2.110,1.420
4,1:01,,,,16,6,Timeout #2 by Buffalo Bills,0.000,1.420
4,1:01,3,9,MIA 45,16,6,Willis McGahee right guard for 1 yard (tackle by Keith Traylor and Jeff Zgonina),1.420,0.330
4,0:14,,,,16,6,Timeout #3 by Buffalo Bills,0.000,0.330
4,0:14,4,8,MIA 44,16,6,Brian Moorman punts 38 yards,0.330,0.380
4,0:06,1,10,MIA 6,16,6,"Daunte Culpepper pass complete short left to Cliff Russell for 9 yards, lateral to Lee Suggs for 13 yards (tackle by Donte Whitner)",-0.380,-0.070
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
